"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00405956","2001","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1108.9","","    1108.9","0","       105","0","        76","0","        22","0","        1","","         0","0","         0","0","        62","0","         4","0","       221","0","        65","0","","","","","  -14.4","0,0103,+","    25"," ,0,0101, ","    18"," ,0,0101, "," 170.2"," ,0,1129, ","   36.1","0,0823,+","-1.7","0,1028","-2.2","0,1121","-6.7","0,1226","-6.7","0,1226","","","-3.3","0,0328","-3.3","0,0328","-4.4","0,0219","-7.2","0,0122","-12.8","0,0104","","","      30.6","0,3,2","","","","","      39.4","0,3,2","","","      -1.7","0,3,2","","","       0.0","0,3,2","","","      15.8","0,3,2","","","      22.3","0,3,2","","","   1744.5"," ,0","       21"," ,0","     16.42","0","     22.59","0","     10.26","0"
"USC00405956","2002","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1141.6","","    1141.6","0","       112","0","        83","0","        25","0","        2","","         2","0","         0","0","        75","0","         1","0","       195","0","        70","0","","","","","   -8.9","0,0104, ","   102"," ,0,0206, ","    97"," ,0,0206, "," 143.3"," ,0,1010, ","   36.7","0,0804, ","-0.6","0,1113","-5.6","0,1128","-5.6","0,1128","","","","","-3.3","0,0324","-3.3","0,0324","-4.4","0,0323","-8.3","0,0305","-8.9","0,0104","    1771.7","7","      29.4","0,3,2","","","    1771.7","0","      37.2","0,3,2","","","      -2.2","0,3,2","","","       1.1","0,3,2","","","      14.3","0,3,2","","","      20.6","0,3,2","","","   2009.4"," ,0","      133"," ,0","     16.16","0","     21.92","0","     10.39","0"
"USC00405956","2003","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","    933.5","","     933.5","0","       113","0","        86","0","        16","0","        2","","         1","0","         0","0","        79","0","         5","0","       224","0","        44","0","","","","","  -13.9","0,0125,+","    25"," ,0,0225,+","    25"," ,0,0225, ","  86.6"," ,0,0506, ","   36.7","0,0819, ","0.0","0,1114","-3.3","0,1125","-5.0","0,1220","","","","","-0.6","0,0331","-3.9","0,0311","-6.1","0,0226","-9.4","0,0208","-9.4","0,0208","    1990.7","7","      28.9","0,3,2","","","    1990.7","0","      36.1","0,3,2","","","      -1.7","0,3,2","","","       1.1","0,3,2","","","      14.5","0,3,2","","","      19.5","0,3,2","","","   1480.1"," ,0","       69"," ,0","     15.63","0","     21.55","0","      9.72","0"
"USC00405956","2004","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1017.3","","    1017.3","0","       125","0","        86","0","        16","0","        6","","         1","0","         0","0","        63","0","         6","0","       208","0","        41","0","","","","","  -11.7","0,1225, ","    51"," ,0,1225,+","    51"," ,0,1223, ","  70.4"," ,0,1102, ","   36.7","0,0715, ","0.0","0,1128","-2.8","0,1202","-7.2","0,1215","-7.2","0,1215","-8.9","0,1223","-0.6","0,0323","-2.2","0,0311","-8.3","0,0209","-8.3","0,0209","-8.9","0,0129","    1787.3","3","      28.9","0,3,2","","","    1787.3","0","      36.7","0,3,2","","","       0.0","0,3,2","","","       2.2","0,3,2","","","      15.5","0,3,2","","","      20.9","0,3,2","","","   1472.5"," ,0","       64"," ,0","     16.28","0","     22.01","0","     10.55","0"
"USC00405956","2005","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1160.3","","    1160.3","0","       106","0","        75","0","        12","0","        0","","         0","0","         0","0","        60","0","         2","0","       214","0","        79","0","","","","","   -8.9","0,1211,+","     0"," ,0,1231,+","     0","T,0,0316,+","  96.0"," ,0,0830, ","   37.8","0,0822,+","0.0","0,1026","-3.9","0,1117","-4.4","0,1118","-8.3","0,1209","-8.9","0,1210","-0.6","0,0315","-3.9","0,0303","-5.0","0,0125","-7.2","0,0124","","","    1651.8","8","","","","","    1651.8","0","","","","","","","","","","","","","","","","","","","","","   1202.8"," ,0","        0","T,0","     16.56","0","     22.64","0","     10.49","0"
"USC00405956","2006","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1198.5","","    1198.5","0","       106","0","        69","0","        17","0","        3","","         1","0","         0","0","        72","0","         2","0","       227","0","        90","0","","","","","  -10.6","0,1209, ","    51"," ,0,0211, ","    71"," ,0,0211, ","  72.4"," ,0,0123, ","   38.9","0,0722, ","0.0","0,1024","-2.2","0,1103","-7.2","0,1204","-7.2","0,1204","-9.4","0,1208","-2.8","0,0327","-2.8","0,0327","-5.0","0,0221","-10.0","0,0220","-10.0","0,0220","    1782.5","5","      30.6","0,3,2","","","    1782.5","0","      37.2","0,3,2","","","       1.1","0,3,2","","","       3.3","0,3,2","","","      15.5","0,3,2","","","      21.5","0,3,2","","","   1208.6"," ,0","       89"," ,0","     16.85","0","     23.37","0","     10.33","0"
"USC00405956","2007","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1373.0","","    1373.0","0","        93","0","        62","0","        11","0","        1","","         1","0","         0","0","        69","0","         3","0","       232","0","        95","0","","","","","   -8.9","0,0217,+","    51"," ,0,0202, ","    43"," ,0,0202, ","  42.4"," ,0,0225, ","   41.1","0,0816, ","-1.7","0,1107","-2.2","0,1204","","","","","","","-3.3","0,0409","-3.3","0,0409","-7.2","0,0219","-7.2","0,0219","-8.9","0,0217","    1731.1","1","      31.1","0,3,2","","","    1731.1","0","      38.3","0,3,2","","","       1.7","0,3,2","","","       2.2","0,3,2","","","      16.7","0,3,2","","","      22.7","0,3,2","","","    929.8"," ,0","       46"," ,0","     17.52","0","     23.82","0","     11.21","0"
"USC00405956","2008","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1077.0","","    1077.0","0","       122","0","        77","0","        18","0","        1","","         1","0","         0","0","        84","0","         5","0","       214","0","        65","0","","","","","  -10.6","0,1223,+","   127"," ,0,0308, ","   183"," ,0,0308, ","  99.1"," ,0,1008, ","   38.3","0,0730, ","0.0","0,1028","-2.2","0,1119","-7.2","0,1122","-7.2","0,1122","-10.6","0,1222","0.0","0,0416","-5.0","0,0309","-5.0","0,0309","-6.7","0,0126","-8.9","0,0121","    1773.3","3","      31.1","0,3,2","","","    1773.3","0","      38.3","0,3,2","","","       0.6","0,3,2","","","       1.7","0,3,2","","","      15.2","0,3,2","","","      21.1","0,3,2","","","   1623.5"," ,0","      183"," ,0","     15.96","0","     22.08","0","      9.84","0"
"USC00405956","2009","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1001.1","","    1001.1","0","       139","0","        94","0","        25","0","        3","","         1","0","         0","0","        65","0","         4","0","       207","0","        49","0","         1"," ","        19"," ","  -12.2","0,0117, ","   178"," ,0,0301, ","   183"," ,0,0301, ","  99.1"," ,0,0819, ","   36.7","0,0628,+","-1.7","0,1127","-2.2","0,1204","-6.1","0,1205","-6.7","0,1211","","","0.0","0,0305","-5.0","0,0304","-5.0","0,0304","-7.2","0,0206","-12.2","0,0117","    1890.6","6","      31.7","0,3,2","","","    1890.6","0","      38.9","0,3,2","","","       1.7","0,3,2","","","       2.8","0,3,2","","","      15.6","0,3,2","","","      20.8","0,3,2","","","   1871.7"," ,0","      216"," ,0","     15.96","0","     21.54","0","     10.38","0"
"USC00405956","2010","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1359.4","","    1359.4","0","       108","0","        64","0","        15","0","        6","","         3","0","         0","0","        84","0","        14","0","       222","0","       101","0","         1"," ","         5"," ","  -13.3","0,0111, ","    51"," ,0,0209,+","    89"," ,0,0209, "," 142.2"," ,0,0502, ","   39.4","0,0805,+","-1.7","0,1106","-6.7","0,1206","-6.7","0,1206","-6.7","0,1206","-8.9","0,1213","-3.3","0,0307","-3.3","0,0307","-4.4","0,0305","-6.7","0,0226","-9.4","0,0201","    2030.1","1","      31.7","0,3,2","","","    2030.1","0","      40.0","0,3,2","","","      -0.6","0,3,2","","","       1.1","0,3,2","","","      15.9","0,3,2","","","      21.7","0,3,2","","","   1345.4"," ,0","      211"," ,0","     16.37","0","     22.61","0","     10.13","0"
"USC00405956","2011","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1235.1","","    1235.1","7","       117","7","        81","7","        14","7","","","","","         0","7","        62","7","         7","7","       220","7","        90","7","        11"," ","        15"," ","  -12.2","7,0212,+","","","",""," 117.6"," ,7,0427, ","   40.6","7,0804, ","-0.6","7,1111","-2.8","7,1118","-5.0","7,1211","","","","","-2.2","K,0312","-2.2","K,0312","-12.2","K,0212","-12.2","K,0212","-12.2","K,0212","    1892.5","5","      27.8","7,3,1","      30.6","7,3,2","    1892.5","7","      42.8","7,3,1","      42.8","7,3,2","      -2.8","7,3,1","       1.1","7,3,2","      -1.1","7,3,1","       2.8","7,3,2","      12.9","7,3,1","      16.2","7,3,2","      21.0","7,3,1","      21.7","7,3,2","   1625.8"," ,7","","","     16.70","7","     22.67","7","     10.72","7"
"USC00405956","2012","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1234.8","","    1234.8","7","       106","7","        70","7","        13","7","","","","","         0","7","        56","7","         1","7","       231","7","        85","7","         5"," ","        11"," ","   -6.7","7,1231,+","","","","","  80.8"," ,7,0507, ","   38.9","7,0707,+","-0.6","7,1108","-3.3","7,1128","-6.7","7,1230","-6.7","7,1230","","","0.0","7,0305","-2.8","7,0220","-6.1","7,0213","-6.7","7,0212","","","    1488.4","4","      36.1","7,3,1","      33.9","7,3,2","    1488.4","7","      41.1","7,3,1","      39.4","7,3,2","       0.0","7,3,1","       1.1","7,3,2","       1.7","7,3,1","       4.4","7,3,2","      14.3","7,3,1","      17.2","7,3,2","      23.0","7,3,1","      22.9","7,3,2","   1180.0"," ,7","","","     17.58","7","     23.88","7","     11.29","7"
"USC00405956","2013","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1041.6","","    1041.6","7","       118","7","        78","7","        22","7","","","","","         0","7","        82","7","         4","7","       196","7","        54","7","         7"," ","        12"," ","   -7.2","7,1128, ","","","",""," 111.8"," ,7,0130, ","   36.1","7,0909,+","-2.8","7,1113","-2.8","7,1113","-5.0","7,1124","-7.2","7,1128","","","-2.8","7,0328","-2.8","7,0328","-6.1","7,0304","","","","","    1938.7","7","      27.8","7,3,1","      29.4","7,3,2","    1938.7","7","      40.6","7,3,1","      37.8","7,3,2","      -3.9","7,3,1","       1.1","7,3,2","       1.7","7,3,1","       4.4","7,3,2","      12.7","7,3,1","      15.5","7,3,2","      21.0","7,3,1","      20.9","7,3,2","   1637.8"," ,7","","","     15.55","7","     21.23","7","      9.86","7"
"USC00405956","2014","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1039.1","","    1039.1","7","       110","7","        75","7","        16","7","        1","","         0","7","         0","7","        91","7","         8","7","       202","7","        57","7","","","        12"," ","  -15.0","7,0108,+","    25"," ,7,0208, ","    13"," ,7,0208, "," 139.7"," ,7,0629, ","   37.2","7,0825,+","-2.2","7,1102","-2.2","7,1102","-5.0","7,1114","-7.2","7,1118","","","0.0","7,0416","-2.8","7,0326","-7.8","7,0305","-7.8","7,0305","-10.6","7,0304","    2215.7","7","      32.8","7,3,1","      29.4","7,3,2","    2215.7","7","      37.8","7,3,1","      35.0","7,3,2","      -5.0","7,3,1","      -0.6","7,3,2","      -2.2","7,3,1","       1.7","7,3,2","      12.3","7,3,1","      15.0","7,3,2","      20.3","7,3,1","      19.9","7,3,2","   1443.5"," ,7","       29"," ,7","     15.14","7","     21.12","7","      9.17","7"
"USC00405956","2015","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1147.6","","    1147.6","7","       121","7","        79","7","        15","7","","","","","         0","7","        65","7","         9","7","       220","7","        69","7","         1"," ","        13"," ","  -13.9","7,0109,+","","","","","  88.4"," ,7,1118, ","   37.2","7,0730, ","-1.7","7,1122","-2.8","7,1123","","","","","","","-0.6","7,0329","-3.9","7,0308","-12.2","7,0307","-12.2","7,0307","-12.2","7,0307","    2034.0","0","      28.9","7,3,1","      30.0","7,3,2","    2034.0","7","      41.7","7,3,1","      37.8","7,3,2","      -3.3","7,3,1","      -0.6","7,3,2","      -1.7","7,3,1","       1.1","7,3,2","      13.9","7,3,1","      15.9","7,3,2","      21.9","7,3,1","      20.7","7,3,2","   1374.3"," ,7","","","     16.62","7","     22.54","7","     10.71","7"
"USC00405956","2016","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1286.7","","    1286.7","7","       118","7","        80","7","        21","7","        1","","         0","7","         0","7","        67","7","         4","7","       233","7","        88","7","         4"," ","        13"," ","   -9.4","7,1221,+","    25"," ,7,0122, ","    18"," ,7,0122, "," 102.6"," ,7,0310, ","   37.2","7,0926,+","-1.7","7,1120","-5.6","7,1209","-5.6","7,1209","-6.7","7,1210","-9.4","7,1219","-0.6","7,0322","-3.3","7,0214","-5.0","7,0211","-7.8","7,0119","","","    1494.4","4","      32.8","7,3,1","      31.1","7,3,2","    1494.4","7","      39.4","7,3,1","      37.2","7,3,2","      -3.3","7,3,1","      -1.7","7,3,2","       0.0","7,3,1","       3.3","7,3,2","      15.3","7,3,1","      16.5","7,3,2","      22.1","7,3,1","      21.3","7,3,2","   1562.4"," ,7","       23"," ,7","     17.43","7","     23.46","7","     11.41","7"
"USC00405956","2017","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1119.4","","    1119.4","7","       126","7","        83","7","        13","7","        0","","         0","7","         0","7","        52","7","         4","7","       234","7","        62","7","         4"," ","         1"," ","  -11.7","7,0109,+","     0","T,7,0312,+","    18"," ,7,0107, "," 137.4"," ,7,0901, ","   36.7","7,0723,+","0.0","7,1028","-2.2","7,1120","-4.4","7,1209","-8.9","7,1228","-8.9","7,1228","-3.9","7,0316","-3.9","7,0316","-5.0","7,0110","-11.7","7,0109","-11.7","7,0109","    1345.1","1","      26.7","7,3,1","      29.4","7,3,2","    1345.1","7","      37.8","7,3,1","      36.1","7,3,2","      -6.7","7,3,1","       0.0","7,3,2","      -3.3","7,3,1","       3.3","7,3,2","      12.6","7,3,1","      16.1","7,3,2","      20.8","7,3,1","      21.1","7,3,2","   1366.0"," ,7","       36"," ,7","     17.37","7","     23.34","7","     11.39","7"
"USC00405956","2018","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1272.9","","    1272.9","7","       143","7","       103","7","        26","7","        7","","         2","7","         0","7","        72","7","        11","7","       201","7","        95","7","         3"," ","         1"," ","  -15.6","7,0118, ","    51"," ,7,0118,+","    56"," ,7,0116, ","  91.4"," ,7,0909, ","   36.7","7,0920,+","-1.7","7,1110","-2.2","7,1111","-4.4","7,1128","","","","","-2.2","7,0409","-2.2","7,0409","-5.0","7,0209","-12.2","7,0119","-12.2","7,0119","    1914.8","8","      26.7","7,3,1","      30.0","7,3,2","    1914.8","7","      37.8","7,3,1","      36.1","7,3,2","      -6.7","7,3,1","      -1.7","7,3,2","      -3.9","7,3,1","       1.1","7,3,2","      12.1","7,3,1","      16.0","7,3,2","      20.2","7,3,1","      20.8","7,3,2","   1829.8"," ,7","      105"," ,7","     16.23","7","     22.03","7","     10.44","7"
"USC00405956","2019","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1257.4","","    1257.4","7","       141","7","        93","7","        25","7","        0","","         0","7","         0","7","        70","7","         2","7","       211","7","        97","7","         6"," ","         2"," ","  -10.0","7,1114,+","     0"," ,7,1231,+","     5"," ,7,0120, "," 114.8"," ,7,0607, ","   37.8","7,0917, ","-1.7","7,1101","-3.3","7,1109","-6.7","7,1112","-6.7","7,1112","-10.0","7,1113","0.0","7,0402","-6.1","7,0307","-6.1","7,0307","-7.2","7,0305","","","    1892.2","2","      25.6","7,3,1","","","    1892.2","7","      37.8","7,3,1","","","      -3.9","7,3,1","","","      -1.1","7,3,1","","","      12.3","7,3,1","","","      20.4","7,3,1","","","   1958.9"," ,7","        5"," ,7","     16.71","7","     22.68","7","     10.75","7"
"USC00405956","2020","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","   1061.9","","    1061.9","7","       137","7","        94","7","        16","7","        0","","         0","7","         0","7","        44","7","         1","7","       214","7","        64","7","         3"," ","         9"," ","   -6.1","7,1226,+","     0","T,7,0220,+","    15"," ,7,0207, ","  63.8"," ,7,1029, ","   36.7","7,0716, ","-1.1","7,1102","-5.0","7,1201","-5.0","7,1201","","","","","-0.6","7,0415","-3.9","7,0228","-5.6","7,0223","","","","","    1749.7","7","","","","","    1749.7","7","","","","","","","","","","","","","","","","","","","","","   1432.3"," ,7","       18"," ,7","     16.60","7","     22.40","7","     10.80","7"
