"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014838","1968","46.5458","-87.3795","186.8","MARQUETTE, MI US","    147.7","","     147.7","0","       181","0","        91","0","         4","0","      129","","        34","0","        13","0","       146","0","        81","0","        73","0","         2","0","","","","","","","  -25.6","0,0107, ","   762"," ,0,0212, ","   170"," ,0,0202, ","  69.1"," ,0,0909, ","   35.0","0,0715, ","0.0","0,1025","-3.9","0,1118","-4.4","0,1120","-6.7","0,1130","-11.1","0,1223","0.0","0,0505","-2.2","0,0425","-7.8","0,0405","-7.8","0,0405","-10.0","0,0322","    4781.2","2","    4781.2","0","    959.0"," ,0","      47.6","X","     3163"," ,0","      6.07","0","     10.24","0","      1.90","0","   133776","X","       225","X","      17.9","X"
"USW00014838","1969","46.5458","-87.3795","186.8","MARQUETTE, MI US","    221.2","","     221.2","0","       168","0","        72","0","         3","0","      149","","        36","0","         2","0","       157","0","        92","0","        81","0","         9","0","","","","","","","  -20.6","0,0101, ","   787"," ,0,0110, ","   203"," ,0,0320, ","  44.5"," ,0,0915, ","   37.8","0,0528, ","-1.7","0,1021","-3.9","0,1022","-5.0","0,1023","-8.9","0,1114","-8.9","0,1114","0.0","0,0526","-3.3","0,0406","-4.4","0,0402","-13.3","0,0331","-13.3","0,0331","    4564.0","0","    4564.0","0","    684.5"," ,0","      50.9","X","     2628"," ,0","      6.22","0","     10.20","0","      2.24","0","   143208","X","       225","X","      15.6","X"
"USW00014838","1970","46.5458","-87.3795","186.8","MARQUETTE, MI US","    233.3","","     233.3","0","       159","0","        75","0","         5","0","      146","","        32","0","        13","0","       156","0","        89","0","        84","0","         8","0","         3"," ","","","         4"," ","  -24.4","0,0204,+","   610"," ,0,0225, ","   178"," ,0,0107, ","  46.0"," ,0,0530, ","   34.4","0,0725,+","0.0","0,1019","-2.2","0,1114","-7.8","0,1122","-7.8","0,1122","-10.6","0,1205","-1.1","0,0506","-4.4","0,0412","-4.4","0,0412","-14.4","0,0329","-14.4","0,0329","    4848.8","8","    4848.8","0","    779.4"," ,0","      50.8","X","     2557"," ,0","      5.86","0","     10.07","0","      1.65","0","   142098","X","       225","X","      17.0","X"
"USW00014838","1971","46.5458","-87.3795","186.8","MARQUETTE, MI US","    157.4","","     157.4","0","       168","0","        81","0","         3","0","      152","","        34","0","         8","0","       154","0","        92","0","        72","0","         3","0","","","","","","","  -23.3","0,0202,+","   914"," ,0,0221,+","   320"," ,0,0104, ","  36.6"," ,0,0605, ","   35.6","0,0628, ","0.0","0,1101","-6.7","0,1106","-6.7","0,1106","-6.7","0,1106","-8.9","0,1123","-1.1","0,0512","-2.2","0,0427","-4.4","0,0405","-8.9","0,0404","-8.9","0,0404","    4687.3","3","    4687.3","0","    855.5"," ,0","      49.8","X","     3420"," ,0","      5.92","0","     10.02","0","      1.81","0","   141114","X","       225","X","      18.8","X"
"USW00014838","1972","46.5458","-87.3795","186.8","MARQUETTE, MI US","    100.3","","     100.3","0","       152","0","        75","0","         5","0","      170","","        45","0","        21","0","       173","0","       106","0","        64","0","         1","0","","","","","","","  -28.3","0,0115, ","   991"," ,0,0305, ","   203"," ,0,0304, ","  47.2"," ,0,1102, ","   32.2","0,0830, ","0.0","0,1016","-3.3","0,1017","-4.4","0,1018","-7.2","0,1122","-8.9","0,1123","-1.7","0,0508","-5.0","0,0425","-5.0","0,0425","-7.8","0,0408","-12.8","0,0407","    4906.6","6","    4906.6","0","    857.1"," ,0","      44.6","X","     3584"," ,0","      4.11","0","      8.27","0","     -0.05","0","   126702","X","       180","X","      17.0","X"
"USW00014838","1973","46.5458","-87.3795","186.8","MARQUETTE, MI US","    209.9","","     209.9","0","       156","0","        78","0","         2","0","      124","","        23","0","         4","0","       143","0","        73","0","        77","0","         7","0","","","","","","","  -19.4","0,0110, ","   559"," ,0,0107, ","   150"," ,0,1205, ","  57.2"," ,0,0501, ","   36.7","0,0827,+","-2.8","0,1104","-2.8","0,1104","-5.0","0,1105","-7.2","0,1108","-10.0","0,1207","-0.6","0,0503","-5.6","0,0413","-5.6","0,0413","-6.7","0,0322","-10.6","0,0227","    4789.5","5","    4789.5","0","    804.8"," ,0","      37.9","X","     1758"," ,0","      6.73","0","     10.45","0","      3.01","0","   108510","X","       225","X","      16.5","X"
"USW00014838","1974","46.5458","-87.3795","186.8","MARQUETTE, MI US","    148.8","","     148.8","0","       160","0","        71","0","         3","0","      151","","        27","0","        18","0","       168","0","        82","0","        72","0","         2","0","","","","","","","  -23.9","0,0102, ","   711"," ,0,0224, ","   135"," ,0,0404, ","  45.2"," ,0,0803, ","   36.1","0,0708, ","0.0","0,1001","-2.8","0,1113","-4.4","0,1114","-7.2","0,1126","-9.4","0,1222","-0.6","0,0509","-2.2","0,0508","-6.1","0,0419","-7.8","0,0408","-8.9","0,0326","    4694.3","3","    4694.3","0","    739.6"," ,0","      52.9","X","     2188"," ,0","      5.67","0","      9.73","0","      1.62","0","   147684","X","       225","X","      22.4","X"
"USW00014838","1975","46.5458","-87.3795","186.8","MARQUETTE, MI US","    223.5","","     223.5","0","       151","0","        76","0","         7","0","      137","","        30","0","         6","0","       152","0","       102","0","        81","0","        10","0","","","","","","","  -23.3","0,0209, ","   635"," ,0,0327,+","   363"," ,0,0324, ","  49.5"," ,0,0519, ","   35.6","0,0801,+","0.0","0,1019","-2.2","0,1113","-5.0","0,1122","-7.8","0,1123","-10.0","0,1201","0.0","0,0425","-2.2","0,0421","-5.0","0,0413","-9.4","0,0401","-9.4","0,0401","    4526.0","0","    4526.0","0","    783.1"," ,0","      54.1","X","     3175"," ,0","      6.54","0","     10.50","0","      2.59","0","   151476","X","       225","X","      20.1","X"
"USW00014838","1976","46.5458","-87.3795","186.8","MARQUETTE, MI US","    209.1","","     209.1","0","       163","0","        69","0","         1","0","      152","","        60","0","        13","0","       172","0","       101","0","        92","0","         9","0","","","","","","","  -22.8","0,1229, ","  1041"," ,0,0313, ","   378"," ,0,0312, ","  33.8"," ,0,0516, ","   36.7","0,0827,+","0.0","0,1016","-2.2","0,1023","-6.7","0,1107","-6.7","0,1107","-11.1","0,1127","-0.6","0,0507","-2.2","0,0506","-5.0","0,0328","-12.8","0,0322","-12.8","0,0322","    4456.9","9","    4456.9","0","    618.1"," ,0","      60.2","X","     4834"," ,0","      5.53","0","      9.90","0","      1.16","0","   168294","X","       225","X","      18.8","X"
"USW00014838","1977","46.5458","-87.3795","186.8","MARQUETTE, MI US","    122.9","","     122.9","0","       172","0","        88","0","         6","0","      137","","        34","0","        20","0","       145","0","        89","0","        84","0","         3","0","","","","","","","  -24.4","0,0109, ","   762"," ,0,0306, ","   196"," ,0,0304, ","  64.8"," ,0,0714, ","   40.0","0,0719, ","0.0","0,1023","-3.3","0,1111","-5.6","0,1112","-8.3","0,1122","-12.2","0,1124","-0.6","0,0509","-2.2","0,0428","-8.3","0,0408","-8.3","0,0408","-8.9","0,0325","    4853.8","8","    4853.8","0","    916.2"," ,0","      54.0","X","     2922"," ,0","      6.14","0","     10.19","0","      2.09","0","   152718","X","       225","X","      16.1","X"
"USW00014838","1978","46.5458","-87.3795","186.8","MARQUETTE, MI US","    160.9","","     160.9","0","       153","0","        70","0","         6","0","      145","","        31","Z","         2","0","       165","0","       104","0","        87","0","         2","0","        31"," ","         6"," ","        19"," ","  -17.8","0,1210,+","   889"," ,0,0120,+","   267"," ,Z,0126, ","  45.2"," ,0,0911, ","   33.9","0,0814,+","0.0","0,1014","-2.8","0,1115","-8.9","0,1119","-8.9","0,1119","-8.9","0,1119","0.0","0,0504","-2.8","0,0422","-7.8","0,0326","-7.8","0,0326","-10.6","0,0325","    4733.3","3","    4733.3","0","    805.9"," ,0","      47.9","X","     2642"," ,Z","      5.66","0","      9.76","0","      1.55","0","   134412","X","       360","X","      21.0","X"
"USW00014838","1979","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1980","46.5458","-87.3795","186.8","MARQUETTE, MI US","    122.5","","     122.5","0","       154","0","        75","0","         4","0","      120","","        33","0","        17","0","       176","0","        89","0","        82","0","         2","0","","","","","         5"," ","  -25.0","0,0109, ","   406"," ,0,0301,+","   117"," ,0,0122, ","  49.3"," ,0,0921, ","   33.3","0,0625, ","0.0","0,1013","-4.4","0,1028","-4.4","0,1028","-7.8","0,1116","-8.9","0,1202","-0.6","0,0608","-3.3","0,0424","-4.4","0,0423","-6.7","0,0403","-8.9","0,0318","    4841.4","4","    4841.4","0","    794.7"," ,0","","","     2433"," ,0","      5.19","0","      9.84","0","      0.53","0","","","","","",""
"USW00014838","1981","46.5458","-87.3795","186.8","MARQUETTE, MI US","     93.6","","      93.6","0","       158","0","        81","0","         7","0","      127","","        38","0","        13","0","       164","0","        64","0","        77","0","         2","0","","","","","        12"," ","  -27.8","0,0212, ","   584"," ,0,0208,+","   213"," ,0,1231, ","  44.5"," ,0,0423, ","   34.4","0,0707, ","-2.2","0,1003","-2.2","0,1003","-7.2","0,1023","-7.2","0,1023","-9.4","0,1123","-2.2","0,0518","-2.2","0,0518","-7.2","0,0421","-7.2","0,0421","-8.9","0,0318","    4706.6","6","    4706.6","0","    803.5"," ,0","","","     3287"," ,0","      5.99","0","     10.64","0","      1.34","0","","","","","",""
"USW00014838","1982","46.5458","-87.3795","186.8","MARQUETTE, MI US","     89.7","","      89.7","0","       166","0","        79","0","         5","0","      144","","        40","0","        20","0","       165","0","        84","0","        62","0","         0","0","        25"," ","","","        10"," ","  -29.4","0,0117, ","   660"," ,0,0131, ","   188"," ,0,0420, ","  63.0"," ,0,0711, ","   31.7","0,0706, ","-0.6","0,1017","-2.2","0,1022","-5.0","0,1112","-10.0","0,1113","-10.0","0,1113","0.0","0,0509","-2.8","0,0428","-5.0","0,0422","-7.2","0,0421","-8.9","0,0408","    4921.4","4","    4921.4","0","    853.5"," ,0","","","     3162"," ,0","      4.95","0","      9.64","0","      0.25","0","","","","","",""
"USW00014838","1983","46.5458","-87.3795","186.8","MARQUETTE, MI US","    293.0","","     293.0","0","       163","0","        81","0","         6","0","      140","","        40","0","        10","0","       168","0","        78","0","        92","0","        10","0","        29"," ","","","         6"," ","  -23.9","0,1219, ","   508"," ,0,1216,+","   274"," ,0,0203, ","  57.2"," ,0,1012, ","   37.2","0,0714, ","-1.1","0,1021","-5.0","0,1105","-5.0","0,1105","-6.7","0,1125","-14.4","0,1202","0.0","0,0527","-3.3","0,0517","-4.4","0,0509","-6.7","0,0416","-10.6","0,0329","    4616.7","7","    4616.7","0","    897.2"," ,0","","","     3620"," ,0","      6.34","0","     10.70","0","      1.99","0","","","","","",""
"USW00014838","1984","46.5458","-87.3795","186.8","MARQUETTE, MI US","    107.9","","     107.9","0","       140","0","        75","0","         6","0","      139","","        33","0","        17","0","       170","0","        72","0","        83","0","         0","0","        34"," ","","","        18"," ","  -27.8","0,0121, ","   584"," ,0,0205, ","   284"," ,0,0322, ","  54.1"," ,0,0626, ","   30.6","0,0828, ","0.0","0,0926","-3.9","0,1029","-6.7","0,1031","-6.7","0,1031","-9.4","0,1102","0.0","0,0516","-3.9","0,0504","-6.1","0,0408","-7.2","0,0403","-10.0","0,0327","    4753.7","7","    4753.7","0","    711.0"," ,0","","","     2980"," ,0","      5.83","0","     10.61","0","      1.05","0","","","","","",""
"USW00014838","1985","46.5458","-87.3795","186.8","MARQUETTE, MI US","     83.9","","      83.9","0","       163","0","        81","0","        12","0","      148","","        41","0","        21","0","       159","0","        95","0","        68","0","         0","0","        17"," ","","","        23"," ","  -26.7","0,0202, ","   584"," ,0,0305,+","   300"," ,0,1201, ","  51.8"," ,0,0903, ","   31.7","0,0509, ","-0.6","0,0925","-3.9","0,1108","-4.4","0,1110","-8.3","0,1120","-10.0","0,1121","0.0","0,0502","-2.8","0,0417","-6.7","0,0409","-6.7","0,0409","-10.0","0,0321","    4639.4","4","    4639.4","0","   1002.3"," ,0","","","     4528"," ,0","      5.13","0","      9.80","0","      0.45","0","","","","","",""
"USW00014838","1986","46.5458","-87.3795","186.8","MARQUETTE, MI US","    103.8","","     103.8","0","       142","0","        74","0","         3","0","      139","","        32","0","         9","0","       164","0","        76","0","        81","0","         4","0","        28"," ","","","         7"," ","  -20.6","0,0308, ","   940"," ,0,0319, ","   315"," ,0,0319, ","  33.3"," ,0,1012, ","   35.0","0,0705, ","-1.1","0,1010","-3.3","0,1101","-5.0","0,1109","-7.8","0,1110","-12.8","0,1111","-2.2","0,0503","-2.2","0,0503","-4.4","0,0421","-12.2","0,0324","-12.2","0,0324","    4746.1","1","    4746.1","0","    616.2"," ,0","","","     3010"," ,0","      5.98","0","     10.71","0","      1.25","0","","","","","",""
"USW00014838","1987","46.5458","-87.3795","186.8","MARQUETTE, MI US","    193.0","","     193.0","0","       151","0","        76","0","         3","0","      122","","        25","0","         3","0","       158","0","        34","0","        99","0","         5","0","        28"," ","","","        25"," ","  -22.2","0,0123, ","   356"," ,0,0301, ","   150"," ,0,0329, ","  43.2"," ,0,0801, ","   34.4","0,0717, ","-1.7","0,1010","-2.8","0,1011","-5.0","0,1119","-9.4","0,1120","-9.4","0,1120","-2.2","0,0504","-2.2","0,0504","-6.1","0,0404","-9.4","0,0331","-9.4","0,0331","    4238.5","5","    4238.5","0","    750.1"," ,0","","","     2287"," ,0","      7.66","0","     12.46","0","      2.86","0","","","","","",""
"USW00014838","1988","46.5458","-87.3795","186.8","MARQUETTE, MI US","    254.2","","     254.2","0","       168","0","        81","0","         7","0","      123","","        30","0","        20","0","       177","0","        77","0","        90","0","        15","0","        17"," ","","","        19"," ","  -22.2","0,0206,+","   533"," ,0,0318,+","   315"," ,0,0120, ","  70.1"," ,0,0802, ","   38.9","0,0707,+","0.0","0,1011","-3.9","0,1013","-5.0","0,1030","-7.2","0,1201","-12.2","0,1208","-0.6","0,0518","-4.4","0,0422","-4.4","0,0422","-13.3","0,0321","-13.3","0,0321","    4595.2","2","    4595.2","0","    986.6"," ,0","","","     2987"," ,0","      5.93","0","     10.93","0","      0.94","0","","","","","",""
"USW00014838","1989","46.5458","-87.3795","186.8","MARQUETTE, MI US","    148.7","","     148.7","0","       152","0","        64","0","         3","0","      153","","        43","0","        21","0","       184","0","        91","0","        91","0","         4","0","        17"," ","","","        13"," ","  -25.6","0,0204, ","   787"," ,0,0315, ","   218"," ,0,0314, ","  41.9"," ,0,0608, ","   37.2","0,0803, ","-0.6","0,0924","-3.9","0,1009","-7.2","0,1103","-7.2","0,1103","-10.0","0,1116","-0.6","0,0511","-2.8","0,0506","-5.6","0,0411","-6.7","0,0410","-12.2","0,0409","    4900.5","5","    4900.5","0","    616.3"," ,0","","","     3555"," ,0","      4.90","0","     10.08","0","     -0.28","0","","","","","",""
"USW00014838","1990","46.5458","-87.3795","186.8","MARQUETTE, MI US","    130.9","","     130.9","0","       144","0","        71","0","         2","0","      114","","        29","0","         7","0","       166","0","        52","0","        80","0","         4","0","        23"," ","","","        18"," ","  -25.0","0,1226, ","   635"," ,0,0216, ","   274"," ,0,0216, ","  39.6"," ,0,1017, ","   33.3","0,0703, ","0.0","0,1011","-5.0","0,1108","-5.0","0,1108","-6.7","0,1125","-9.4","0,1205","0.0","0,0513","-2.8","0,0511","-4.4","0,0417","-9.4","0,0406","-9.4","0,0406","    4620.1","1","    4620.1","0","    675.3"," ,0","","","     2724"," ,0","      6.47","0","     11.59","0","      1.35","0","","","","","",""
"USW00014838","1991","46.5458","-87.3795","186.8","MARQUETTE, MI US","    203.8","","     203.8","0","       135","0","        67","0","         5","0","      139","","        27","0","        11","0","       165","0","        71","0","        99","0","         9","0","        35"," ","","","        17"," ","  -20.6","0,0130,+","   279"," ,0,0306,+","   218"," ,0,1124, ","  30.2"," ,0,0629, ","   36.1","0,0827, ","-0.6","0,0928","-2.2","0,1015","-7.2","0,1102","-7.2","0,1102","-11.1","0,1105","-1.1","0,0519","-2.2","0,0424","-5.0","0,0402","-9.4","0,0330","-9.4","0,0330","    4445.2","2","    4445.2","0","    806.2"," ,0","","","     2304"," ,0","      6.43","0","     11.47","0","      1.39","0","","","","","",""
"USW00014838","1992","46.5458","-87.3795","186.8","MARQUETTE, MI US","     70.0","","      70.0","0","       165","0","        70","0","         3","0","      152","","        37","0","         8","0","       176","0","        62","0","        75","0","         0","0","        27"," ","","","        16"," ","  -21.7","0,0119,+","   610"," ,0,0228, ","   221"," ,0,0309, ","  44.2"," ,0,0702, ","   31.7","0,0824, ","-0.6","0,1013","-2.8","0,1018","-4.4","0,1106","-7.2","0,1107","-8.9","0,1118","0.0","0,0525","-5.0","0,0506","-5.0","0,0506","-9.4","0,0413","-9.4","0,0413","    4615.2","2","    4615.2","0","    710.3"," ,0","","","     3107"," ,0","      5.68","0","     10.28","0","      1.09","0","","","","","",""
"USW00014838","1993","46.5458","-87.3795","186.8","MARQUETTE, MI US","    125.8","","     125.8","0","       159","0","        71","0","         2","0","      138","","        30","0","        13","0","       180","0","        70","0","        82","0","         1","0","        38"," ","","","        16"," ","  -22.2","0,1226, ","   432"," ,0,0316,+","   259"," ,0,0416, ","  31.5"," ,0,0913, ","   32.2","0,0825, ","-1.1","0,0930","-2.8","0,1013","-9.4","0,1106","-9.4","0,1106","-9.4","0,1106","-1.7","0,0501","-3.9","0,0426","-4.4","0,0413","-9.4","0,0323","-9.4","0,0323","    4875.1","1","    4875.1","0","    721.8"," ,0","","","     2632"," ,0","      5.33","0","     10.06","0","      0.59","0","","","","","",""
"USW00014838","1994","46.5458","-87.3795","186.8","MARQUETTE, MI US","     83.6","","      83.6","0","       129","0","        60","0","         3","0","      122","","        21","0","        25","0","       156","0","        69","0","        80","0","         0","0","        38"," ","","","        16"," ","  -30.0","0,0119,+","   381"," ,0,0213,+","   224"," ,0,0324, ","  42.4"," ,0,0426, ","   31.1","0,0615, ","0.0","0,1102","-2.8","0,1116","-6.1","0,1122","-9.4","0,1123","-9.4","0,1123","-2.2","0,0527","-2.2","0,0527","-7.2","0,0407","-7.2","0,0407","-8.9","0,0406","    5013.0","0","    5013.0","0","    630.5"," ,0","","","     2072"," ,0","      5.66","0","     10.61","0","      0.71","0","","","","","",""
"USW00014838","1995","46.5458","-87.3795","186.8","MARQUETTE, MI US","    225.6","","     225.6","0","       162","0","        81","0","         3","0","      141","","        43","0","        12","0","       169","0","        90","0","        89","0","         7","0","        25"," ","","","        14"," ","  -22.2","0,0211, ","   660"," ,0,0307, ","   198"," ,0,0305, ","  44.7"," ,0,0528, ","   35.0","0,0617, ","-0.6","0,0923","-3.9","0,1103","-5.6","0,1104","-7.2","0,1108","-8.9","0,1109","-2.2","0,0426","-2.2","0,0426","-4.4","0,0415","-12.2","0,0405","-12.2","0,0405","    4337.5","5","    4337.5","0","    836.2"," ,0","","","     3438"," ,0","      5.98","0","     10.52","0","      1.43","0","","","","","",""
"USW00014838","1996","46.5458","-87.3795","186.8","MARQUETTE, MI US","    131.3","","     131.3","0","       147","0","        76","0","         6","0","      169","","        47","0","        23","0","       188","0","       102","0","        67","0","         2","0","        19"," ","","","         6"," ","  -31.1","0,0203, ","   737"," ,0,0306,+","   363"," ,0,1224, ","  37.8"," ,0,0729, ","   33.9","0,0629,+","0.0","0,1010","-2.2","0,1011","-5.6","0,1031","-7.8","0,1112","-8.9","0,1218","-1.7","0,0530","-2.8","0,0506","-4.4","0,0426","-7.2","0,0407","-9.4","0,0406","    5190.1","1","    5190.1","0","    861.2"," ,0","","","     4495"," ,0","      4.62","0","      9.04","0","      0.20","0","","","","","",""
"USW00014838","1997","46.5458","-87.3795","186.8","MARQUETTE, MI US","    142.6","","     142.6","0","       143","0","        65","0","         2","0","      159","","        36","0","         6","0","       166","0","        77","0","        74","0","         4","0","         4"," ","","","        10"," ","  -23.9","0,0117, ","  1041"," ,0,0314, ","   439"," ,0,0314, ","  31.0"," ,0,0104, ","   32.2","0,0712,+","-1.7","0,1021","-2.2","0,1022","-5.6","0,1111","-6.7","0,1112","-8.9","0,1227","-0.6","0,0516","-5.0","0,0418","-5.0","0,0418","-7.8","0,0409","-11.1","0,0324","    4755.0","0","    4755.0","0","    616.3"," ,0","","","     3541"," ,0","      6.21","0","      9.98","0","      2.45","0","","","","","",""
"USW00014838","1998","46.5458","-87.3795","186.8","MARQUETTE, MI US","    252.3","","     252.3","0","       120","0","        63","0","         3","0","      107","","        25","0","         5","0","       122","0","        58","0","       109","0","         4","0","         7"," ","","","        11"," ","  -22.2","0,0113, ","   584"," ,0,0203, ","   226"," ,0,0109, ","  32.8"," ,0,0612, ","   34.4","0,0911, ","0.0","0,1103","-3.9","0,1112","-4.4","0,1113","-6.7","0,1220","-11.1","0,1221","0.0","0,0428","-2.2","0,0406","-5.0","0,0323","-8.3","0,0317","-13.9","0,0316","    3997.6","6","    3997.6","0","    557.1"," ,0","","","     2294"," ,0","      8.61","0","     12.21","0","      5.01","0","","","","","",""
"USW00014838","1999","46.5458","-87.3795","186.8","MARQUETTE, MI US","    269.6","","     269.6","0","       118","0","        63","0","         1","0","      116","","        26","0","        13","0","       132","0","        58","0","       100","0","         5","0","         4"," ","","","         8"," ","  -24.4","0,0111, ","   686"," ,0,0219,+","   323"," ,0,0103, ","  26.7"," ,0,0523, ","   36.1","0,0730, ","-0.6","0,1003","-4.4","0,1130","-4.4","0,1130","-11.7","0,1216","-11.7","0,1216","-2.2","0,0424","-2.2","0,0424","-6.1","0,0321","-6.7","0,0313","-11.1","0,0308","    3993.4","4","    3993.4","0","    626.6"," ,0","","","     2044"," ,0","      7.68","0","     11.72","0","      3.63","0","","","","","",""
"USW00014838","2000","46.5458","-87.3795","186.8","MARQUETTE, MI US","    136.7","","     136.7","0","       141","0","        61","0","         1","0","      130","","        37","0","         2","0","       133","0","        63","0","        91","0","         0","0","         1"," ","","","         2"," ","  -19.4","0,1213,+","   660"," ,0,1228,+","   218"," ,0,1219, ","  27.7"," ,0,1113, ","   31.1","0,0831,+","-0.6","0,1028","-2.8","0,1115","-6.1","0,1118","-8.3","0,1119","-8.9","0,1121","0.0","0,0424","-2.8","0,0411","-5.0","0,0317","-7.8","Z,0312","-8.9","0,0220","    3950.0","0","    3950.0","0","    530.8"," ,0","","","     3547"," ,0","      7.68","0","     11.57","0","      3.78","0","","","","","",""
"USW00014838","2001","46.5458","-87.3795","186.8","MARQUETTE, MI US","    241.5","","     241.5","0","       156","0","        78","0","         1","0","      119","","        41","0","         2","0","       124","0","        62","0","        96","0","         6","0","         9"," ","","","        16"," ","  -17.8","0,0222,+","   991"," ,0,0305, ","   307"," ,0,0305, ","  49.5"," ,0,1127, ","   33.3","0,0805,+","-0.6","0,1028","-2.2","0,1105","-5.0","0,1210","-7.2","0,1224","-9.4","0,1225","0.0","0,0417","-5.6","0,0328","-5.6","0,0328","-9.4","0,0327","-9.4","0,0327","    4212.3","3","    4212.3","0","    754.9"," ,0","","","     3332"," ,0","      8.13","0","     12.06","0","      4.19","0","","","","","",""
"USW00014838","2002","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014838","2004","46.5458","-87.3795","186.8","MARQUETTE, MI US","     85.2","","      85.2","0","       185","0","        89","0","         4","0","","","        38","0","        10","0","       150","0","        81","0","        68","0","         0","0","","","","","","","  -21.7","0,0107,+","","","   193"," ,0,0115, ","  38.4"," ,0,1128, ","   30.0","0,0722,+","-1.1","0,1108","-2.2","0,1109","-6.1","0,1126","-10.0","0,1203","-10.0","0,1203","0.0","0,0504","-2.2","0,0427","-5.6","0,0405","-8.9","0,0323","-8.9","0,0323","    4649.4","4","    4649.4","0","    847.1"," ,0","","","     3061"," ,0","      5.71","0","      9.58","0","      1.84","0","","","","","",""
"USW00014838","2005","46.5458","-87.3795","186.8","MARQUETTE, MI US","    238.7","","     238.7","0","       157","0","        66","0","         3","0","      123","","        28","0","         6","0","       139","0","        89","0","        95","0","         8","0","","","","","","","  -22.2","0,0116, ","   356"," ,0,0303,+","   168"," ,0,1125, ","  64.3"," ,0,0920, ","   34.4","0,0718, ","-0.6","0,1111","-9.4","0,1117","-9.4","0,1117","-9.4","0,1117","-9.4","0,1117","0.0","0,0503","-5.0","0,0327","-5.0","0,0327","-7.2","0,0326","-9.4","0,0323","    4478.0","0","    4478.0","0","    654.1"," ,0","","","     2038"," ,0","      7.00","0","     10.88","0","      3.12","0","","","","","",""
"USW00014838","2006","46.5458","-87.3795","186.8","MARQUETTE, MI US","    217.7","","     217.7","0","       139","0","        55","0","         3","0","       93","","        15","0","         2","0","       132","0","        61","0","        81","0","         5","0","","","","","","","  -22.8","0,0219,+","   406"," ,0,0226,+","   267"," ,0,0314, "," 130.0"," ,0,0512, ","   36.7","0,0801, ","-2.2","0,1012","-2.2","0,1012","-7.8","0,1130","-7.8","0,1130","-10.0","0,1204","-1.7","0,0428","-3.3","0,0408","-4.4","Z,0405","-6.7","0,0318","-8.9","0,0301","    4079.0","0","    4079.0","0","    648.7"," ,0","","","     1562"," ,0","      7.58","0","     11.31","0","      3.86","0","","","","","",""
"USW00014838","2007","46.5458","-87.3795","186.8","MARQUETTE, MI US","    199.5","","     199.5","0","       149","0","        75","0","         4","0","      112","","        32","0","         6","0","       135","0","        93","0","        95","0","         6","0","","","","","","","  -23.3","0,0206,+","   508"," ,0,0304,+","   297"," ,0,0302, ","  52.6"," ,0,0904, ","   35.0","0,0802, ","-1.7","0,1107","-2.8","0,1116","-7.2","0,1123","-7.2","0,1123","-10.0","0,1128","-1.7","0,0416","-2.2","0,0413","-7.8","0,0409","-7.8","0,0409","-8.9","0,0406","    4272.8","8","    4272.8","0","    744.3"," ,0","","","     2781"," ,0","      6.69","0","     10.61","0","      2.76","0","","","","","",""
