"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00290200","1918","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","   1097.8","","    1097.8","6","        48","6","        30","6","         1","6","","","         1","6","        71","6","         2","6","       233","6","       108","6","","","  -17.8","6,0121, ","","","  30.5"," ,6,1019, ","   42.8","6,0629, ","-0.6","6,1108","-5.0","6,1126","-5.0","6,1126","-6.7","6,1127","-10.0","6,1226","-1.1","6,0420","-4.4","6,0317","-4.4","6,0317","-6.7","6,0129","-8.9","6,0124","    1479.5","5","    1479.5","6","    291.9"," ,6","","","     16.49","6","     24.29","6","      8.69","6"
"USC00290200","1919","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","    926.6","","     926.6","6","        61","6","        39","6","         0","6","","","         0","6","        92","6","         1","6","       219","6","       100","6","","","  -12.8","6,0103, ","","","  24.1"," ,6,0924,+","   38.3","6,0815,+","-3.9","6,1101","-3.9","6,1101","-5.6","6,1113","","","","","-0.6","6,0409","-5.0","6,0311","-5.0","6,0311","-9.4","6,0226","-9.4","6,0226","    1945.3","3","    1945.3","6","    381.9"," ,6","","","     15.93","6","     24.08","6","      7.79","6"
"USC00290200","1920","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1628.7","7","    1628.7","6","","","","","","","","","",""
"USC00290200","1923","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","    926.1","","     926.1","6","        57","6","        36","6","         4","6","         1","6","         0","6","        62","6","         0","6","       201","6","        58","6","","","   -8.9","6,0319, ","    38"," ,6,1211, ","  30.5"," ,6,0819, ","   40.0","6,0630, ","-0.6","6,1026","-5.0","6,1128","-5.0","6,1128","-6.7","6,1212","","","0.0","6,0324","-8.9","6,0319","-8.9","6,0319","-8.9","6,0319","-8.9","6,0319","","","","","    382.1"," ,6","       38"," ,6","     15.79","6","     22.66","6","      8.91","6"
"USC00290200","1924","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","   1078.3","","    1078.3","6","        27","6","        19","6","         2","6","","","         0","6","        88","6","         0","6","       223","6","        94","6","","","  -13.9","6,1225, ","","","  30.7"," ,6,0710, ","   41.7","6,0628,+","-1.1","6,1108","-6.1","6,1124","-6.1","6,1124","-9.4","6,1210","-9.4","6,1210","-0.6","6,0417","-3.3","6,0331","-5.0","6,0309","-9.4","6,0121","-9.4","6,0121","    1946.5","5","    1946.5","6","    180.0"," ,6","","","     16.18","6","     23.96","6","      8.39","6"
"USC00290200","1929","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","","","","","        45","6","        28","6","         1","6","         3","6","","","","","","","","","","","","","","","   102"," ,6,1220,+","  34.5"," ,6,0810, ","","","","","","","","","","","","","","","","","","","","","","","    1842.8","8","    1842.8","6","    253.5"," ,6","      229"," ,6","","","","","",""
"USC00290200","1930","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","    893.1","","     893.1","6","        55","6","        27","6","         0","6","         0","6","         0","6","        88","6","         0","6","       225","6","        90","6","","","  -12.2","6,0122, ","     0","T,6,1227, ","  23.4"," ,6,0711, ","   41.1","6,0630, ","0.0","6,1106","-2.2","6,1116","-4.4","6,1120","-8.3","6,1216","-11.1","6,1220","-3.9","6,0329","-3.9","6,0329","-5.0","6,0226","-8.3","6,0124","-10.6","6,0123","","","","","    246.4"," ,6","        0","T,6","     15.74","6","     23.94","6","      7.53","6"
"USC00290200","1931","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1950.8","8","    1950.8","6","","","","","","","","","",""
"USC00290200","1932","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","    726.0","","     726.0","6","        53","6","        34","6","         2","6","         4","6","         0","6","        91","6","         0","6","       223","6","        74","6","","","  -11.1","6,0204, ","   102"," ,6,0105, ","  36.3"," ,6,0829, ","   39.4","6,0704, ","-1.1","6,1026","-3.3","6,1109","-5.6","6,1112","-8.9","6,1217","-8.9","6,1217","-1.1","6,0428","-2.8","6,0327","-4.4","6,0323","-8.9","6,0313","-8.9","6,0313","","","","","    347.5"," ,6","      203"," ,6","     15.04","6","     23.44","6","      6.64","6"
"USC00290200","1933","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1978.9","9","    1978.9","6","","","","","","","","","",""
"USC00290200","1934","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","","","","","        28","6","        18","6","         0","6","         0","6","","","","","","","","","","","","","","","     0"," ,6,1231,+","  19.1"," ,6,0727, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    174.2"," ,6","        0"," ,6","","","","","",""
"USC00290200","1935","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","","","","","        43","6","        32","6","         2","6","         1","6","         0","6","        79","6","","","","","","","","","  -15.6","6,0121, ","   140"," ,6,0225, ","  47.0"," ,6,0902, ","","","-2.8","6,1105","-2.8","6,1105","-4.4","6,1215","","","","","-1.1","6,0504","-2.8","6,0312","-6.7","6,0227","-6.7","6,0227","-11.1","6,0226","    1597.4","4","    1597.4","6","    333.2"," ,6","      153"," ,6","","","","","      7.49","6"
"USC00290200","1936","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","    928.4","","     928.4","6","        39","6","        26","6","         3","6","         1","6","         0","6","        74","6","         0","6","       220","6","        82","6","","","  -10.0","6,0119, ","    76"," ,6,0406, ","  52.6"," ,6,0927, ","   39.4","6,0814,+","-6.7","6,1104","-6.7","6,1104","-6.7","6,1104","-6.7","6,1104","","","-1.7","6,0408","-2.2","6,0407","-5.0","6,0210","-8.3","6,0120","-10.0","6,0119","","","","","    344.8"," ,6","       76"," ,6","     16.32","6","     24.14","6","      8.49","6"
"USC00290200","1937","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1788.2","2","    1788.2","6","","","","","","","","","",""
"USC00290200","1939","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","    965.4","","     965.4","6","        35","6","        26","6","         4","6","         1","6","         0","6","        63","6","         0","6","       230","6","        82","6","","","  -11.7","6,0203, ","    51"," ,6,1225, ","  52.1"," ,6,0811, ","   43.3","6,0613, ","0.0","6,1103","-2.8","6,1226","-4.4","6,1228","","","","","-5.0","6,0407","-5.0","6,0407","-5.0","6,0407","-7.2","6,0211","-11.7","6,0203","","","","","    332.1"," ,6","       51"," ,6","     16.39","6","     23.87","6","      8.91","6"
"USC00290200","1940","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","    984.1","","     984.1","6","        50","6","        25","6","         1","6","         0","6","         0","6","        64","6","         1","6","       229","6","        80","6","","","  -12.8","6,0119, ","    13"," ,6,0121, ","  38.4"," ,6,0522, ","   38.9","6,0710, ","0.0","6,1112","-6.1","6,1113","-6.1","6,1113","","","","","0.0","6,0418","-4.4","6,0314","-4.4","6,0314","-8.9","6,0123","-8.9","6,0123","    1573.0","0","    1573.0","6","    218.0"," ,6","       13"," ,6","     16.62","6","     24.05","6","      9.20","6"
"USC00290200","1941","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","","","","","       104","6","        54","6","         4","6","","","","","","","","","","","","","","","","","","","  72.4"," ,6,0921, ","","","","","","","","","","","","","","","","","","","","","","","    1858.4","4","    1858.4","6","    746.9"," ,6","","","","","","","",""
"USC00290200","1942","32.86667","-105.93333",,"ALAMOGORDO 1, NM US","","","","","        67","6","        35","6","         3","6","","","","","","","","","","","","","","","","","","","  28.2"," ,6,0814, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    394.3"," ,6","","","","","","","",""
