"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00110222","1967","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       159","E","       100","E","         1","E","      140","","","","","","","","","","","","","","  1110"," ,E,0203, ","  34.5"," ,E,0905, ","","","","","","","","","","","","","","","","","","","","","","","    877.7"," ,E","","","","","",""
"NOE00110222","1968","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       117","E","        81","E","         0","E","      175","","","","","","","","","","","","","","   920"," ,E,0208, ","  21.5"," ,E,0510, ","","","","","","","","","","","","","","","","","","","","","","","    698.5"," ,E","","","","","",""
"NOE00110222","1969","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       130","E","        71","E","         1","E","      175","","","","","","","","","","","","","","  1060"," ,E,0122,+","  37.5"," ,E,0531, ","","","","","","","","","","","","","","","","","","","","","","","    639.8"," ,E","","","","","",""
"NOE00110222","1970","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       150","E","        82","E","         1","E","      181","","","","","","","","","","","","","","   860"," ,E,1116, ","  27.6"," ,E,0629, ","","","","","","","","","","","","","","","","","","","","","","","    808.9"," ,E","","","","","",""
"NOE00110222","1971","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       110","E","        72","E","         2","E","      171","","","","","","","","","","","","","","   990"," ,E,0402,+","  37.5"," ,E,0724, ","","","","","","","","","","","","","","","","","","","","","","","    600.0"," ,E","","","","","",""
"NOE00110222","1972","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       148","E","        73","E","         3","E","      156","","","","","","","","","","","","","","   830"," ,E,0308, ","  36.9"," ,E,0807, ","","","","","","","","","","","","","","","","","","","","","","","    675.0"," ,E","","","","","",""
"NOE00110222","1973","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       120","E","        64","E","         4","E","      135","","","","","","","","","","","","","","   500"," ,E,1222,+","  39.5"," ,E,0830,+","","","","","","","","","","","","","","","","","","","","","","","    617.4"," ,E","","","","","",""
"NOE00110222","1974","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       139","E","        90","E","         4","E","      157","","","","","","","","","","","","","","   700"," ,E,0320,+","  41.0"," ,E,0907, ","","","","","","","","","","","","","","","","","","","","","","","    802.3"," ,E","","","","","",""
"NOE00110222","1975","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       109","E","        71","E","         3","E","      151","","","","","","","","","","","","","","   870"," ,E,0201, ","  29.1"," ,E,0715, ","","","","","","","","","","","","","","","","","","","","","","","    581.5"," ,E","","","","","",""
"NOE00110222","1976","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       109","E","        61","E","         2","E","      166","","","","","","","","","","","","","","   460"," ,E,1219, ","  37.4"," ,E,1013, ","","","","","","","","","","","","","","","","","","","","","","","    571.1"," ,E","","","","","",""
"NOE00110222","1977","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       148","E","        81","E","         2","E","      162","","","","","","","","","","","","","","  1000"," ,E,0221,+","  29.2"," ,E,0905, ","","","","","","","","","","","","","","","","","","","","","","","    821.0"," ,E","","","","","",""
"NOE00110222","1978","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       142","E","        77","E","         2","E","      158","","","","","","","","","","","","","","  1110"," ,E,0326, ","  27.6"," ,E,0815, ","","","","","","","","","","","","","","","","","","","","","","","    654.8"," ,E","","","","","",""
"NOE00110222","1979","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       146","E","        87","E","         6","E","      176","","","","","","","","","","","","","","   700"," ,E,1230, ","  54.5"," ,E,0729, ","","","","","","","","","","","","","","","","","","","","","","","    832.2"," ,E","","","","","",""
"NOE00110222","1980","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       125","E","        67","E","         3","E","      191","","","","","","","","","","","","","","  1050"," ,E,0215,+","  41.6"," ,E,1017, ","","","","","","","","","","","","","","","","","","","","","","","    633.3"," ,E","","","","","",""
"NOE00110222","1981","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       133","E","        70","E","         1","E","      168","","","","","","","","","","","","","","   830"," ,E,0323, ","  29.5"," ,E,1009, ","","","","","","","","","","","","","","","","","","","","","","","    536.6"," ,E","","","","","",""
"NOE00110222","1982","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       132","E","        87","E","         2","E","      151","","","","","","","","","","","","","","   860"," ,E,0313, ","  29.0"," ,E,0926, ","","","","","","","","","","","","","","","","","","","","","","","    734.3"," ,E","","","","","",""
"NOE00110222","1983","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       124","E","        66","E","         3","E","      143","","","","","","","","","","","","","","   560"," ,E,0206, ","  38.4"," ,E,1016, ","","","","","","","","","","","","","","","","","","","","","","","    653.4"," ,E","","","","","",""
"NOE00110222","1984","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       164","E","        91","E","         4","E","      132","","","","","","","","","","","","","","   780"," ,E,0222,+","  48.3"," ,E,0714, ","","","","","","","","","","","","","","","","","","","","","","","    881.8"," ,E","","","","","",""
"NOE00110222","1985","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       140","E","        93","E","         3","E","      177","","","","","","","","","","","","","","   890"," ,E,0304, ","  31.6"," ,E,0719, ","","","","","","","","","","","","","","","","","","","","","","","    779.8"," ,E","","","","","",""
"NOE00110222","1986","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       152","E","        79","E","         2","E","      141","","","","","","","","","","","","","","   780"," ,E,0123, ","  26.6"," ,E,1218, ","","","","","","","","","","","","","","","","","","","","","","","    768.1"," ,E","","","","","",""
"NOE00110222","1987","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       156","E","        93","E","         6","E","      165","","","","","","","","","","","","","","   990"," ,E,0320, ","  39.1"," ,E,1015, ","","","","","","","","","","","","","","","","","","","","","","","    922.2"," ,E","","","","","",""
"NOE00110222","1988","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       169","E","       111","E","         4","E","      193","","","","","","","","","","","","","","  1250"," ,E,0306, ","  39.0"," ,E,0902, ","","","","","","","","","","","","","","","","","","","","","","","   1014.8"," ,E","","","","","",""
"NOE00110222","1989","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       126","E","        64","E","         3","E","       81","","","","","","","","","","","","","","   300"," ,E,0226, ","  29.2"," ,E,1103, ","","","","","","","","","","","","","","","","","","","","","","","    621.2"," ,E","","","","","",""
"NOE00110222","1990","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       140","E","        79","E","         4","E","       90","","","","","","","","","","","","","","   410"," ,E,0129, ","  34.2"," ,E,1029, ","","","","","","","","","","","","","","","","","","","","","","","    763.5"," ,E","","","","","",""
"NOE00110222","1991","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       128","E","        66","E","         2","E","      121","","","","","","","","","","","","","","   650"," ,E,0307, ","  40.1"," ,E,1101, ","","","","","","","","","","","","","","","","","","","","","","","    570.6"," ,E","","","","","",""
"NOE00110222","1992","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       125","E","        69","E","         1","E","      121","","","","","","","","","","","","","","   500"," ,E,1130,+","  39.8"," ,E,0721, ","","","","","","","","","","","","","","","","","","","","","","","    637.8"," ,E","","","","","",""
"NOE00110222","1993","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       133","E","        82","E","         4","E","      137","","","","","","","","","","","","","","   520"," ,E,1231,+","  40.9"," ,E,1006, ","","","","","","","","","","","","","","","","","","","","","","","    702.2"," ,E","","","","","",""
"NOE00110222","1994","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       124","E","        68","E","         4","E","      162","","","","","","","","","","","","","","   950"," ,E,0304, ","  54.9"," ,E,0813, ","","","","","","","","","","","","","","","","","","","","","","","    683.9"," ,E","","","","","",""
"NOE00110222","1995","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       118","E","        70","E","         4","E","      133","","","","","","","","","","","","","","   650"," ,E,0316,+","  42.4"," ,E,0715, ","","","","","","","","","","","","","","","","","","","","","","","    685.0"," ,E","","","","","",""
"NOE00110222","1996","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       125","E","        64","E","         3","E","      159","","","","","","","","","","","","","","   700"," ,E,0212, ","  40.2"," ,E,0617, ","","","","","","","","","","","","","","","","","","","","","","","    686.1"," ,E","","","","","",""
"NOE00110222","1997","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       115","E","        67","E","         3","E","      126","","","","","","","","","","","","","","   650"," ,E,0222,+","  40.4"," ,E,0622, ","","","","","","","","","","","","","","","","","","","","","","","    688.8"," ,E","","","","","",""
"NOE00110222","1998","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       150","E","        86","E","         2","E","      156","","","","","","","","","","","","","","   360"," ,E,0415, ","  31.8"," ,E,0628, ","","","","","","","","","","","","","","","","","","","","","","","    808.6"," ,E","","","","","",""
"NOE00110222","1999","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       154","E","        93","E","         2","E","      132","","","","","","","","","","","","","","   970"," ,E,0307, ","  39.5"," ,E,0628, ","","","","","","","","","","","","","","","","","","","","","","","    841.2"," ,E","","","","","",""
"NOE00110222","2000","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       175","E","       110","E","         8","E","       54","","","","","","","","","","","","","","   300"," ,E,0405, ","  48.5"," ,E,1010, ","","","","","","","","","","","","","","","","","","","","","","","   1200.3"," ,E","","","","","",""
"NOE00110222","2001","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       128","E","        84","E","         2","E","      143","","","","","","","","","","","","","","   560"," ,E,0310, ","  27.9"," ,E,0404, ","","","","","","","","","","","","","","","","","","","","","","","    738.0"," ,E","","","","","",""
"NOE00110222","2002","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       147","E","        77","E","         5","E","      166","","","","","","","","","","","","","","   680"," ,E,1229, ","  33.4"," ,E,0710, ","","","","","","","","","","","","","","","","","","","","","","","    750.6"," ,E","","","","","",""
"NOE00110222","2003","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       128","E","        64","E","         2","E","      133","","","","","","","","","","","","","","   820"," ,E,0307, ","  42.0"," ,E,0922, ","","","","","","","","","","","","","","","","","","","","","","","    664.4"," ,E","","","","","",""
"NOE00110222","2004","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       145","E","        89","E","         1","E","      141","","","","","","","","","","","","","","   860"," ,E,0131,+","  27.1"," ,E,1004, ","","","","","","","","","","","","","","","","","","","","","","","    762.0"," ,E","","","","","",""
"NOE00110222","2005","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       126","E","        69","E","         0","E","       93","","","","","","","","","","","","","","   280"," ,E,1231, ","  20.1"," ,E,0825, ","","","","","","","","","","","","","","","","","","","","","","","    609.4"," ,E","","","","","",""
"NOE00110222","2006","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       144","E","        97","E","         4","E","      128","","","","","","","","","","","","","","   850"," ,E,0217, ","  46.9"," ,E,0809, ","","","","","","","","","","","","","","","","","","","","","","","    933.7"," ,E","","","","","",""
"NOE00110222","2007","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       123","E","        70","E","         6","E","      120","","","","","","","","","","","","","","   530"," ,E,0301,+","  64.6"," ,E,0703, ","","","","","","","","","","","","","","","","","","","","","","","    826.5"," ,E","","","","","",""
"NOE00110222","2008","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       153","E","        91","E","         2","E","      161","","","","","","","","","","","","","","   700"," ,E,0114, ","  41.5"," ,E,0706, ","","","","","","","","","","","","","","","","","","","","","","","    852.5"," ,E","","","","","",""
"NOE00110222","2009","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       150","E","       102","E","         2","E","      141","","","","","","","","","","","","","","   880"," ,E,0309, ","  32.0"," ,E,0825, ","","","","","","","","","","","","","","","","","","","","","","","    903.4"," ,E","","","","","",""
"NOE00110222","2010","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       137","E","        71","E","         2","E","      152","","","","","","","","","","","","","","   610"," ,E,0228, ","  45.5"," ,E,0805, ","","","","","","","","","","","","","","","","","","","","","","","    654.6"," ,E","","","","","",""
"NOE00110222","2011","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       149","E","        91","E","         6","E","","","","","","","","","","","","","","","","","  59.6"," ,E,0814, ","","","","","","","","","","","","","","","","","","","","","","","    940.1"," ,E","","","","","",""
"NOE00110222","2012","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       167","E","        97","E","         1","E","      130","","","","","","","","","","","","","","   530"," ,E,1224, ","  27.7"," ,E,0925, ","","","","","","","","","","","","","","","","","","","","","","","    816.0"," ,E","","","","","",""
"NOE00110222","2013","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       139","E","        79","E","         5","E","      132","","","","","","","","","","","","","","   650"," ,E,0219,+","  36.1"," ,E,0626, ","","","","","","","","","","","","","","","","","","","","","","","    735.1"," ,E","","","","","",""
"NOE00110222","2014","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       177","E","        93","E","         3","E","","","","","","","","","","","","","","","","","  35.3"," ,E,1123, ","","","","","","","","","","","","","","","","","","","","","","","    847.7"," ,E","","","","","",""
"NOE00110222","2015","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       147","E","        89","E","         5","E","      137","","","","","","","","","","","","","","   540"," ,E,0124, ","  52.4"," ,E,0901, ","","","","","","","","","","","","","","","","","","","","","","","    886.9"," ,E","","","","","",""
"NOE00110222","2016","60.2381","9.9258","140.0","SOKNA II, NO","     12.5","","      12.5","E","       147","E","        86","E","         1","E","","","        18","E","       187","E","        64","E","        75","E","         0","E","  -29.7","E,0117, ","","","  39.5"," ,E,0626, ","   28.9","E,0603, ","-2.0","E,1001","-3.9","E,1003","-4.8","E,1006","-10.1","E,1103","-10.1","E,1103","-1.9","E,0517","-2.7","E,0516","-4.5","E,0428","-7.1","E,0427","-9.2","E,0312","    710.4"," ,E","      4.83","E","     10.29","E","     -0.63","E"
"NOE00110222","2017","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       156","E","        91","E","         4","E","      126","","","","","","","","","","","","","","   460"," ,E,1229, ","  39.6"," ,E,0609, ","","","","","","","","","","","","","","","","","","","","","","","    924.7"," ,E","","","","","",""
"NOE00110222","2018","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       123","E","        71","E","         1","E","      141","","","","","","","","","","","","","","   980"," ,E,0312, ","  26.9"," ,E,0909, ","","","","","","","","","","","","","","","","","","","","","","","    642.4"," ,E","","","","","",""
"NOE00110222","2019","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       169","E","       103","E","         7","E","      161","","","","","","","","","","","","","","  1160"," ,E,0317, ","  44.5"," ,E,1118, ","","","","","","","","","","","","","","","","","","","","","","","   1051.8"," ,E","","","","","",""
"NOE00110222","2020","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       157","E","       108","E","         4","E","      113","","","","","","","","","","","","","","   480"," ,E,0101, ","  42.0"," ,E,0726, ","","","","","","","","","","","","","","","","","","","","","","","   1024.3"," ,E","","","","","",""
"NOE00110222","2021","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       120","E","        69","E","         3","E","      126","","","","","","","","","","","","","","   730"," ,E,0219, ","  42.2"," ,E,0927, ","","","","","","","","","","","","","","","","","","","","","","","    714.9"," ,E","","","","","",""
"NOE00110222","2022","60.2381","9.9258","140.0","SOKNA II, NO","","","","","       119","E","        72","E","         1","E","      115","","","","","","","","","","","","","","   400"," ,E,0217,+","  45.6"," ,E,0926, ","","","","","","","","","","","","","","","","","","","","","","","    656.1"," ,E","","","","","",""
