"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00298535","1992","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    965.9","","     965.9","0","        64","0","        24","0","         3","0","        2","","         2","0","         0","0","        80","0","         0","0","       239","0","        96","0","","","","","   -8.3","0,0116, ","   127"," ,0,0111, ","   127"," ,0,0111, ","  30.2"," ,0,1205, ","   40.6","0,0707, ","","","-1.7","0,1106","-3.3","0,1122","-5.0","0,1124","-7.2","0,1128","","","0.0","0,0310","-2.2","0,0225","-5.6","0,0117","-8.3","0,0116","","","    1649.6","6","","","    1649.6","0","","","","","","","","","","","","","","","    281.1"," ,0","      178"," ,0","     16.37","0","     24.44","0","      8.30","0","",""
"USC00298535","1993","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1019.1","","    1019.1","0","        65","0","        32","0","         1","0","        0","","         0","0","         0","0","        54","0","         0","0","       239","0","        90","0","","","","","   -6.7","0,1226,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.7"," ,0,0717, ","   39.4","0,0708, ","","","-0.6","0,1030","-3.3","0,1031","-5.0","0,1126","-6.7","0,1127","","","-2.2","0,0313","-2.2","0,0313","-4.4","0,0124","","","","","    1535.1","1","      27.2","0,0,2","    1535.1","0","      36.7","0,0,2","      -1.1","0,0,2","       5.0","0,0,2","      15.1","0,0,2","","","      22.5","0,0,2","","","    244.6"," ,0","        0"," ,0","     16.86","0","     25.03","0","      8.68","0","",""
"USC00298535","1994","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1199.6","","    1199.6","0","        56","0","        17","0","         1","0","        2","","         1","0","         0","0","        64","0","         0","0","       247","0","       120","0","","","","","   -8.3","0,0201, ","    25"," ,0,0131,+","    25"," ,0,0131, ","  71.4"," ,0,0729, ","   43.3","0,0628, ","","","-0.6","0,1105","-3.3","0,1121","-5.6","0,1128","","","","","-3.3","0,0329","-3.3","0,0329","-4.4","0,0224","-7.8","0,0202","","","    1559.1","1","      28.9","0,0,2","    1559.1","0","      36.7","0,0,2","       0.6","0,0,2","       6.1","0,0,2","      15.3","0,0,2","","","      23.3","0,0,2","","","    207.7"," ,0","       38"," ,0","     17.71","0","     26.04","0","      9.38","0","",""
"USC00298535","1995","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","","","","","        40","0","        19","0","         0","0","        0","","         0","0","","","","","         0","0","       272","0","       102","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  23.9"," ,0,0916, ","   41.1","0,0728, ","","","","","","","","","","","","","","","","","","","","","","","    1357.3","3","      29.4","0,0,2","    1357.3","0","      37.2","0,0,2","       1.7","0,0,2","       5.0","0,0,2","      14.8","0,0,2","","","      23.4","0,0,2","","","    193.3"," ,0","        0"," ,0","","","     26.02","0","","","     17248","0"
"USC00298535","1996","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","","","","","        38","0","        17","0","         1","0","        0","","         0","0","","","","","         0","0","       259","0","       119","0","","","","","","","     0"," ,0,1231,+","     0","T,0,0102, ","  32.5"," ,0,0912, ","   40.6","0,0621, ","","","","","","","","","","","","","","","","","","","","","","","","","      30.0","0,0,2","","","      37.8","0,0,2","      -0.6","0,0,2","       5.6","0,0,2","      15.4","0,0,2","","","      23.3","0,0,2","","","    158.0"," ,0","        0","T,0","","","     26.11","0","","","",""
"USC00298535","1997","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      30.6","0,0,2","","","      38.9","0,0,2","       1.1","0,0,2","       3.9","0,0,2","      16.9","0,0,2","","","      24.2","0,0,2","","","","","","","","","","","","","",""
"USC00298535","1998","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","","","","","        43","0","        17","0","         0","0","","","         0","0","","","","","         0","0","       238","0","       118","0","","","","","","","","","     0"," ,0,1231,+","  21.8"," ,0,1027, ","   41.1","0,0714,+","","","","","","","","","","","","","","","","","","","","","","","","","      30.6","0,0,2","","","      38.9","0,0,2","       1.7","0,0,2","       6.7","0,0,2","      15.7","0,0,2","","","      24.3","0,0,2","","","    182.8"," ,0","        0"," ,0","","","     25.49","0","","","",""
"USC00298535","1999","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","","","","","        45","0","        26","0","         1","0","        1","","         1","0","","","","","         0","0","       272","0","        98","0","","","","","","","    25"," ,0,1225, ","    51"," ,0,1225, ","  25.4"," ,0,0717, ","   40.6","0,0702, ","","","","","","","","","","","","","","","","","","","","","","","","","      29.4","0,0,2","","","      38.9","0,0,2","       1.1","0,0,2","       7.2","0,0,2","      14.5","0,0,2","","","      24.5","0,0,2","","","    233.4"," ,0","       51"," ,0","","","     26.08","0","","","",""
"USC00298535","2000","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1217.5","","    1217.5","0","        56","0","        24","0","         2","0","        0","","         0","0","         0","0","        71","0","         0","0","       264","0","       142","0","","","","","   -7.2","0,0105, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  57.4"," ,0,0618, ","   40.0","0,0617,+","","","-0.6","0,1108","-2.8","0,1109","-6.7","0,1219","-6.7","0,1219","","","0.0","0,0319","-4.4","0,0203","-4.4","0,0203","-6.7","0,0106","","","    1246.4","4","      30.6","0,0,2","    1246.4","0","      38.3","0,0,2","       0.0","0,0,2","       6.7","0,0,2","      15.4","0,0,2","","","      24.8","0,0,2","","","    253.1"," ,0","        0"," ,0","     17.78","0","     26.58","0","      8.99","0","",""
"USC00298535","2001","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1187.5","","    1187.5","0","        54","0","        18","0","         0","0","        0","","         0","0","         0","0","        76","0","         1","0","       250","0","       121","0","","","","","   -7.8","0,0119, ","     0"," ,0,1231,+","    13"," ,0,0118, ","  16.0"," ,0,0514, ","   40.0","0,0713, ","","","0.0","0,1120","-3.3","0,1128","-6.7","0,1129","-6.7","0,1129","","","-1.1","0,0316","-3.3","0,0217","-4.4","0,0203","-6.7","0,0120","","","    1599.4","4","      30.6","0,0,2","    1599.4","0","      40.0","0,0,2","       1.1","0,0,2","       6.1","0,0,2","      15.0","0,0,2","","","      25.4","0,0,2","","","    134.2"," ,0","       13"," ,0","     17.50","0","     25.91","0","      9.09","0","     17491","0"
"USC00298535","2002","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1190.0","","    1190.0","0","        50","0","        25","0","         0","0","        0","","         0","0","         0","0","        81","0","         0","0","       242","0","       117","0","","","","","   -8.3","0,0304, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  22.4"," ,0,1203, ","   40.0","0,0816, ","","","0.0","0,1106","-3.3","0,1117","-6.1","0,1220","","","","","-2.2","0,0306","-2.2","0,0306","-5.6","0,0305","-8.3","0,0304","","","    1432.3","3","      31.7","0,0,2","    1432.3","0","      38.9","0,0,2","       1.7","0,0,2","       6.1","0,0,2","      16.4","0,0,2","","","      24.6","0,0,2","","","    194.3"," ,0","        0"," ,0","     17.35","0","     25.82","0","      8.89","0","     17559","0"
"USC00298535","2003","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1236.0","","    1236.0","0","        35","0","        14","0","         0","0","        0","","         0","0","         0","0","        68","0","         0","0","       254","0","       117","0","","","","","   -9.4","0,1229, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.1"," ,0,0221, ","   40.0","0,0715, ","","","-2.2","0,1124","-2.2","0,1124","-5.6","0,1128","-6.7","0,1217","-9.4","0,1229","-0.6","0,0331","-3.3","0,0210","","","","","","","    1494.1","1","      31.7","0,0,2","    1494.1","0","      40.6","0,0,2","       0.0","0,0,2","       4.4","0,0,2","      16.3","0,0,2","","","      23.7","0,0,2","","","    140.1"," ,0","        0"," ,0","     17.86","0","     26.40","0","      9.32","0","",""
"USC00298535","2004","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    989.2","","     989.2","0","        62","0","        28","0","         2","0","        0","","         0","0","         0","0","        72","0","         0","0","       233","0","       106","0","","","","","   -8.3","0,1225,+","     0"," ,0,1231,+","     5"," ,0,1224, ","  53.1"," ,0,0814, ","   38.9","0,0721,+","","","-1.1","0,1103","-5.6","0,1130","-5.6","0,1130","-6.7","0,1201","","","0.0","0,0307","-2.2","0,0217","-4.4","0,0215","-7.8","0,0214","","","    1431.6","6","      31.7","0,0,2","    1431.6","0","      38.9","0,0,2","       1.1","0,0,2","       5.0","0,0,2","      15.1","0,0,2","","","      22.9","0,0,2","","","    334.6"," ,0","        5"," ,0","     16.70","0","     24.57","0","      8.82","0","",""
"USC00298535","2005","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1126.1","","    1126.1","0","        47","0","        23","0","         1","0","        0","","         0","0","         0","0","        58","0","         0","0","       242","0","        99","0","","","","","   -8.9","0,1208, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  73.4"," ,0,0907, ","   40.0","0,0709,+","","","0.0","0,1116","-6.1","0,1128","-6.1","0,1128","-7.2","0,1207","-8.9","0,1208","-1.1","0,0318","-2.8","0,0317","","","","","","","    1608.3","3","      28.3","0,0,2","    1608.3","0","      38.3","0,0,2","     -10.0","0,0,2","       6.7","0,0,2","      15.4","0,0,2","","","      24.3","0,0,2","","","    276.3"," ,0","        0"," ,0","     17.31","0","     25.48","0","      9.14","0","",""
"USC00298535","2006","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1059.5","","    1059.5","0","        56","0","        28","0","         3","0","        0","","         0","0","         0","0","        64","0","         0","0","       255","0","        86","0","","","","","   -5.6","0,1203,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  30.5"," ,0,0914,+","   39.4","0,0620,+","","","-1.1","0,1116","-3.9","0,1130","-5.6","0,1201","","","","","0.0","0,0323","-2.2","0,0214","-4.4","0,0213","","","","","    1323.7","7","      28.9","0,0,2","    1323.7","0","      38.9","0,0,2","      -4.4","0,0,2","       7.8","0,0,2","      15.3","0,0,2","","","      24.4","0,0,2","","","    360.2"," ,0","        0"," ,0","     17.38","0","     25.54","0","      9.23","0","",""
"USC00298535","2007","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1100.8","","    1100.8","0","        57","0","        25","0","         0","0","        0","","         1","0","         0","0","        72","0","         0","0","       262","0","        94","0","","","","","   -7.8","0,0117, ","     0"," ,0,1231,+","    25"," ,0,0107, ","  20.6"," ,0,0526, ","   40.0","0,0822, ","","","-1.1","0,1125","-4.4","0,1215","-4.4","0,1215","-7.2","0,1223","","","0.0","0,0330","-5.0","0,0306","-5.0","0,0306","-7.8","0,0117","","","    1565.4","4","      29.4","0,0,2","    1565.4","0","      38.3","0,0,2","      -6.1","0,0,2","       4.4","0,0,2","      16.0","0,0,2","","","      23.8","0,0,2","","","    261.9"," ,0","       28"," ,0","     17.24","0","     25.38","0","      9.10","0","",""
"USC00298535","2008","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    943.7","","     943.7","0","        41","0","        18","0","         1","0","        0","","         0","0","         0","0","        76","0","         0","0","       242","0","        80","0","","","","","   -8.3","0,0121,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  79.5"," ,0,0727, ","   40.0","0,0619,+","","","-2.2","0,1108","-2.2","0,1108","-4.4","0,1211","","","","","0.0","0,0311","-2.8","0,0309","-6.1","0,0207","-7.2","0,0202","","","    1496.4","4","      29.4","0,0,2","    1496.4","0","      36.1","0,0,2","       1.7","0,0,2","       5.6","0,0,2","      15.6","0,0,2","","","      22.6","0,0,2","","","    236.7"," ,0","        0"," ,0","     16.70","0","     25.23","0","      8.17","0","     18989","0"
"USC00298535","2009","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1132.6","","    1132.6","0","        42","0","        23","0","         0","0","        1","","         0","0","         0","0","        80","0","         0","0","       249","0","       108","0","","","","","   -7.2","0,1205, ","    25"," ,0,1229, ","    23"," ,0,1229, ","  22.9"," ,0,1130, ","   40.0","0,0716, ","","","-2.2","0,1030","-2.2","0,1030","-6.7","0,1204","-6.7","0,1204","","","-1.1","0,0223","-3.9","0,0215","-5.0","0,0212","","","","","    1403.3","3","      31.7","0,0,2","    1403.3","0","      37.8","0,0,2","       1.7","0,0,2","       3.9","0,0,2","      16.5","0,0,2","","","      23.1","0,0,2","","","    223.3"," ,0","       28"," ,0","     17.33","0","     25.82","0","      8.84","0","     25866","0"
"USC00298535","2010","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1133.8","","    1133.8","0","        33","0","        21","0","         1","0","        0","","         0","0","         0","0","        79","0","         0","0","       234","0","       106","0","","","","","   -7.2","0,0110,+","     0","T,0,0129, ","     8"," ,0,0129, ","  84.8"," ,0,0726, ","   41.7","0,0607, ","","","-0.6","0,1110","-2.2","0,1123","-5.0","0,1126","","","","","-1.7","0,0322","-2.2","0,0321","-4.4","0,0114","-7.2","0,0110","","","    1714.5","5","      31.7","0,0,2","    1714.5","0","      38.3","0,0,2","       1.7","0,0,2","       4.4","0,0,2","      17.0","0,0,2","","","      23.4","0,0,2","","","    238.6"," ,0","        8"," ,0","     17.00","0","     25.36","0","      8.65","0","",""
"USC00298535","2011","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1284.5","","    1284.5","K","        31","K","        17","K","         1","K","","","","","         2","K","        74","K","         4","K","       254","K","       121","K","","","","","  -20.6","K,0203, ","","","","","  25.4"," ,K,0915, ","   41.1","K,0628,+","    2742.4","K","0.0","K,1108","-3.3","K,1205","-12.2","K,1206","-12.2","K,1206","-12.2","K,1206","-1.7","K,0301","-2.8","K,0228","-7.2","K,0211","-7.2","K,0211","-13.3","K,0205","    1460.3","3","      32.8","7,5,2","    1460.3","K","      39.4","7,5,2","      -0.6","7,5,2","       4.4","7,5,2","      17.4","7,5,2","","","      24.9","7,5,2","","","    175.4"," ,K","","","     17.36","K","     25.87","K","      8.85","K","     27838","K"
"USC00298535","2012","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","","","","","        32","7","        13","7","         1","7","        0","","         0","7","         0","7","        73","7","","","","","","","","","","","   -5.6","7,1228, ","     0"," ,7,1231,+","     3"," ,7,0217, ","  32.3"," ,7,0908, ","","","    2608.8","7","-2.2","7,1112","-2.2","7,1112","-5.0","7,1212","","","","","-2.8","K,0321","-2.8","K,0321","","","","","","","","","","","","","","","","","","","","","","","","","","","    140.7"," ,7","        3"," ,7","","","","","      9.26","7","     22880","7"
"USC00298535","2013","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1162.0","","    1162.0","7","        37","7","        18","7","         0","7","        2","","         2","7","         0","7","        74","7","         0","7","       247","7","       100","7","","","","","  -10.0","7,0114,+","    25"," ,7,1124,+","    25"," ,7,1124,+","  22.6"," ,7,0913, ","   41.7","7,0628, ","    2629.2","7","-1.7","7,1124","-2.8","7,1126","-6.1","7,1210","","","","","0.0","7,0325","-2.8","7,0301","-6.1","7,0225","-6.7","7,0117","-10.0","7,0114","    1501.2","2","      36.7","7,5,2","    1501.2","7","      40.0","7,5,2","      -1.7","7,5,2","       3.9","7,5,2","      17.4","7,5,2","","","      25.6","7,5,2","","","    163.3"," ,7","       50"," ,7","     17.02","7","     25.04","7","      9.00","7","     25198","7"
"USC00298535","2014","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1128.3","","    1128.3","7","        43","7","        22","7","         1","7","        0","","         0","7","         0","7","        60","7","         0","7","       258","7","        92","7","","","","","   -7.2","7,0107, ","     0"," ,7,1231,+","     0"," ,7,1231,+","  29.2"," ,7,0919, ","   41.1","7,0604, ","    2681.9","7","0.0","7,1113","-3.3","7,1117","-4.4","7,1224","","","","","-1.1","7,0213","-5.0","7,0207","-5.0","7,0207","-7.2","7,0107","","","    1451.3","3","      32.8","7,5,2","    1451.3","7","      38.9","7,5,2","      -0.6","7,5,2","       6.7","7,5,2","      17.5","7,5,2","","","      24.2","7,5,2","","","    210.0"," ,7","        0"," ,7","     17.74","7","     25.81","7","      9.68","7","     23203","7"
"USC00298535","2015","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1213.8","","    1213.8","7","        59","7","        29","7","         2","7","        5","","         2","7","         0","7","        66","7","         0","7","       253","7","       121","7","","","","","   -7.2","7,1228,+","   102"," ,7,1227, ","   135"," ,7,1227, ","  33.0"," ,7,1030, ","   39.4","7,0807,+","    2291.0","7","-1.7","7,1118","-3.3","7,1203","-5.0","7,1218","-7.2","7,1228","","","-2.2","7,0307","-2.2","7,0307","-7.2","7,0124","-7.2","7,0124","","","    1376.0","0","      32.8","7,5,2","    1376.0","7","      39.4","7,5,2","       2.2","7,5,2","       3.9","7,5,2","      18.3","7,5,2","","","      24.8","7,5,2","","","    320.3"," ,7","      160"," ,7","     17.65","7","     25.41","7","      9.90","7","     21145","7"
"USC00298535","2016","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1215.6","","    1215.6","7","        43","7","        24","7","         1","7","        0","","         0","7","         0","7","        51","7","         0","7","       273","7","       102","7","","","","","   -5.6","7,0206,+","     0"," ,7,1231,+","     0"," ,7,1231,+","  30.5"," ,7,0519, ","   41.1","7,0715, ","    2491.0","7","-4.4","7,1130","-4.4","7,1130","-4.4","7,1130","","","","","-1.7","7,0225","-2.2","7,0207","-5.6","7,0206","","","","","    1439.7","7","      33.3","7,5,2","    1439.7","7","      39.4","7,5,2","       2.8","7,5,2","       5.6","7,5,2","      18.4","7,5,2","","","      24.9","7,5,2","","","    215.4"," ,7","        0"," ,7","     18.04","7","     26.27","7","      9.80","7","     21151","7"
"USC00298535","2017","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1194.1","","    1194.1","7","        38","7","        25","7","         3","7","        0","","         0","7","         0","7","        47","7","         0","7","       275","7","       112","7","","","","","   -7.2","7,1208, ","     0"," ,7,1231,+","     0"," ,7,1231,+","  36.3"," ,7,0801, ","   42.8","7,0624, ","    2554.4","7","-7.2","7,1208","-7.2","7,1208","-7.2","7,1208","-7.2","7,1208","","","0.0","7,0226","-2.2","7,0130","-5.0","7,0128","","","","","    1170.4","4","      32.2","7,5,2","    1170.4","7","      38.9","7,5,2","       3.9","7,5,2","       8.9","7,5,2","      18.8","7,5,2","     12.14","7","      25.4","7,5,2","     26.94","7","    295.9"," ,7","        0"," ,7","     18.44","7","     26.81","7","     10.07","7","     21865","7"
"USC00298535","2018","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1298.1","","    1298.1","7","        40","7","        23","7","         2","7","        0","","         0","7","         0","7","        57","7","         0","7","       247","7","       123","7","","","","","   -6.7","7,1114,+","     0","T,7,1229, ","    13"," ,7,1229, ","  30.5"," ,7,1024, ","   40.6","7,0725,+","    2527.2","7","-6.7","7,1113","-6.7","7,1113","-6.7","7,1113","-6.7","7,1113","","","-2.2","7,0302","-2.2","7,0302","-4.4","7,0124","","","","","    1200.8","8","      32.2","7,5,2","    1200.8","7","      38.9","7,5,2","       2.8","7,5,2","       5.6","7,5,2","      18.3","7,5,2","","","      24.8","7,5,2","","","    237.8"," ,7","       13"," ,7","     18.07","7","     26.31","7","      9.82","7","     22060","7"
"USC00298535","2019","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1191.8","","    1191.8","7","        41","7","        18","7","         2","7","        0","","         0","7","         0","7","        65","7","         0","7","       240","7","       114","7","","","","","   -5.6","7,0220, ","     0","T,7,0103, ","    13"," ,7,0103, ","  55.9"," ,7,0611, ","   40.0","7,0722, ","    2472.6","7","0.0","7,1025","-2.2","7,1031","-5.0","7,1218","","","","","-2.2","7,0225","-2.2","7,0225","-5.0","7,0221","","","","","    1542.0","0","      32.2","7,5,2","    1542.0","7","      39.4","7,5,2","       2.8","7,5,2","       3.9","7,5,2","      17.9","7,5,2","     11.09","7","      24.9","7,5,2","     25.52","7","    220.5"," ,7","       13"," ,7","     17.42","7","     25.59","7","      9.24","7","     21513","7"
"USC00298535","2020","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1352.5","","    1352.5","7","        33","7","        22","7","         1","7","        4","","         2","7","         0","7","        64","7","         1","7","       251","7","       136","7","","","","","   -6.7","7,1205,+","    51"," ,7,1027,+","    46"," ,7,0205, ","  36.3"," ,7,0304, ","   41.7","7,0714,+","    2650.4","7","-3.3","7,1027","-3.3","7,1027","-4.4","7,1028","-6.7","7,1204","","","-3.9","7,0228","-3.9","7,0228","-5.0","7,0207","","","","","    1484.9","9","      32.8","7,5,2","    1484.9","7","      39.4","7,5,2","       1.1","7,5,2","       5.6","7,5,2","      18.2","7,5,2","     11.53","7","      25.5","7,5,2","     26.30","7","    177.9"," ,7","      112"," ,7","     18.09","7","     26.63","7","      9.55","7","     18615","7"
"USC00298535","2021","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1188.8","","    1188.8","7","        41","7","        21","7","         0","7","        1","","         0","7","         0","7","        57","7","         2","7","       264","7","       108","7","","","","","   -8.9","7,0216,+","    25"," ,7,0215, ","    13"," ,7,0215,+","  19.8"," ,7,0814, ","   41.7","7,0613, ","    2561.1","7","0.0","7,1126","-2.8","7,1220","","","","","","","-1.1","7,0318","-2.2","7,0303","-8.9","7,0216","-8.9","7,0216","-8.9","7,0216","    1503.8","8","      33.3","7,5,2","    1503.8","7","      40.0","7,5,2","       0.6","7,5,2","       7.2","7,5,2","      18.0","7,5,2","","","      26.0","7,5,2","","","    163.7"," ,7","       26"," ,7","     17.75","7","     26.14","7","      9.35","7","     20079","7"
"USC00298535","2022","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1268.6","","    1268.6","7","        50","7","        30","7","         0","7","        0","","         0","7","         0","7","        93","7","         0","7","       241","7","       119","7","","","","","   -8.3","7,0205,+","     0","T,7,0203, ","     8"," ,7,0203, ","  22.6"," ,7,0714, ","   41.7","7,0612, ","    2482.7","7","-1.1","7,1112","-2.2","7,1113","-4.4","7,1122","-7.8","7,1224","","","-2.2","7,0314","-2.2","7,0314","-7.8","7,0207","-7.8","7,0207","","","    1369.0","0","      32.8","7,5,2","    1369.0","7","      40.0","7,5,2","       1.1","7,5,2","       5.0","7,5,2","      17.3","7,5,2","     11.22","7","      24.9","7,5,2","     25.69","7","    224.3"," ,7","        8"," ,7","     17.41","7","     25.75","7","      9.07","7","     18431","7"
"USC00298535","2023","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1379.2","","    1379.2","7","        32","7","        17","7","         0","7","        0","","         0","7","         0","7","        65","7","         0","7","       246","7","       128","7","","","","","   -6.7","7,0128, ","     0"," ,7,1231,+","     0"," ,7,1231,+","  16.0"," ,7,0815, ","   42.8","7,0807,+","    2776.8","7","-0.6","7,1031","-2.2","7,1124","-5.6","7,1210","","","","","0.0","7,0406","-2.2","7,0304","-5.6","7,0218","-6.7","7,0128","","","    1570.7","7","      35.0","7,5,2","    1570.7","7","      40.0","7,5,2","       2.2","7,5,2","       7.8","7,5,2","      18.2","7,5,2","     11.40","7","      25.4","7,5,2","     26.01","7","    118.6"," ,7","        0"," ,7","     18.18","7","     26.65","7","      9.71","7","     21488","7"
"USC00298535","2024","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   1402.6","","    1402.6","7","        30","7","        11","7","         0","7","        0","","         0","7","         0","7","        45","7","         0","7","       250","7","       132","7","","","","","   -7.8","7,0110, ","     0"," ,7,1231,+","     0"," ,7,1231,+","  21.6"," ,7,1118, ","   41.7","7,0614, ","","","0.0","7,1106","-5.6","7,1211","-5.6","7,1211","","","","","0.0","7,0219","-2.8","7,0214","-5.0","7,0118","-7.8","7,0110","","","    1367.5","5","      34.4","7,5,2","    1367.5","7","      39.4","7,5,2","       2.2","7,5,2","       6.7","7,5,2","      18.5","7,5,2","     11.48","7","      24.9","7,5,2","     26.15","7","     92.8"," ,7","        0"," ,7","     18.53","7","     26.84","7","     10.22","7","     23211","7"
