"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00045550","1950","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        35","0","        19","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  16.3"," ,0,1027, ","","","","","","","","","","","","","","","","","","","","","    180.6"," ,0","        0"," ,0","","","","","",""
"USC00045550","1951","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        26","0","        15","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  23.4"," ,0,1120, ","","","","","","","","","","","","","","","","","","","","","    185.3"," ,0","        0"," ,0","","","","","",""
"USC00045550","1952","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","    297.1"," ,0","        0"," ,0","","","","","",""
"USC00045550","1953","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        17","0","         8","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  13.7"," ,0,0427, ","","","","","","","","","","","","","","","","","","","","","     73.8"," ,0","        0"," ,0","","","","","",""
"USC00045550","1954","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        20","0","        10","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  16.5"," ,0,0316, ","","","","","","","","","","","","","","","","","","","","","    162.3"," ,0","        0"," ,0","","","","","",""
"USC00045550","1955","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00045550","1956","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        26","0","        11","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  57.9"," ,0,0110, ","","","","","","","","","","","","","","","","","","","","","    146.6"," ,0","        0"," ,0","","","","","",""
"USC00045550","1957","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00045550","1958","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        35","0","        25","0","         1","0","        0","","         1","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","    25"," ,0,1116, ","  47.0"," ,0,0316, ","","","","","","","","","","","","","","","","","","","","","    361.3"," ,0","       25"," ,0","","","","","",""
"USC00045550","1959","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        11","0","         7","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.5"," ,0,0222, ","","","","","","","","","","","","","","","","","","","","","    123.8"," ,0","        0"," ,0","","","","","",""
"USC00045550","1960","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","    169.9"," ,0","        0"," ,0","","","","","",""
"USC00045550","1961","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        20","0","        16","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.9"," ,0,1120, ","","","","","","","","","","","","","","","","","","","","","    146.2"," ,0","        0"," ,0","","","","","",""
"USC00045550","1962","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","      140"," ,0","","","","","",""
"USC00045550","1964","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00045550","1965","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        30","0","        23","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  23.6"," ,0,0401, ","","","","","","","","","","","","","","","","","","","","","    246.4"," ,0","        0"," ,0","","","","","",""
"USC00045550","1966","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","        26","0","        14","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  26.7"," ,0,1205, ","","","","","","","","","","","","","","","","","","","","","    127.1"," ,0","        0"," ,0","","","","","",""
"USC00045550","1967","36.7","-120.86667","356.9","MERCEY HOT SPRINGS, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
