"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00402202","1959","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    529.0","","     529.0","0","       143","0","       102","0","        11","0","        2","","","","         3","0","       107","0","        13","0","       184","0","         8","0","        23"," ","        42"," ","  -21.1","0,0106, ","    51"," ,0,0117,+","","","  62.5"," ,0,0327, ","   32.8","0,0701, ","-1.1","0,1026","-2.2","0,1103","-5.0","0,1107","-11.7","0,1118","-11.7","0,1118","-0.6","0,0515","-2.2","0,0415","-5.0","0,0322","-7.2","0,0318","-14.4","0,0222","    2599.1","1","","","    2599.1","0","","","","","","","","","","","   1419.0"," ,0","","","     12.71","0","     18.82","0","      6.59","0","",""
"USC00402202","1960","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    417.4","","     417.4","0","       136","0","        89","0","        13","0","       35","","","","         6","0","       124","0","        26","0","       172","0","         1","0","        45"," ","        30"," ","  -21.7","0,1222, ","   330"," ,0,0214, ","","","  83.6"," ,0,0810, ","   32.2","0,0908, ","-1.1","0,1021","-3.3","0,1025","-4.4","0,1104","-7.8","0,1111","-9.4","0,1201","-1.7","0,0509","-3.9","0,0411","-4.4","0,0410","-7.8","0,0326","-8.9","0,0325","    2784.9","9","","","    2784.9","0","","","","","","","","","","","   1348.2"," ,0","","","     11.21","0","     17.01","0","      5.41","0","",""
"USC00402202","1961","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    326.5","","     326.5","0","       156","0","       106","0","        14","0","       15","","         6","0","         6","0","        98","0","        16","0","       157","0","         0","0","        45"," ","        41"," ","  -23.9","0,0122, ","   152"," ,0,0122, ","    76"," ,0,0120, ","  88.4"," ,0,0308, ","   31.1","0,0802, ","-1.7","0,1015","-5.6","0,1027","-5.6","0,1027","-7.2","0,1109","-9.4","0,1129","-1.1","0,0527","-2.8","0,0411","-6.1","0,0311","-8.3","0,0210","-9.4","0,0206","    2810.0","0","","","    2810.0","0","","","","","","","","","","","   1561.5"," ,0","      264"," ,0","     11.71","0","     17.48","0","      5.95","0","",""
"USC00402202","1962","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    498.7","","     498.7","0","       125","0","        91","0","        25","0","       24","","        11","0","         7","0","       106","0","        17","0","       171","0","        11","0","        25"," ","        45"," ","  -27.2","0,1214,+","   152"," ,0,1211, ","   127"," ,0,1225,+"," 104.4"," ,0,1003, ","   33.9","0,0821, ","-3.9","0,1024","-3.9","0,1024","-7.8","0,1026","-7.8","0,1026","-11.7","0,1207","0.0","0,0420","-2.8","0,0417","-5.0","0,0416","-6.7","0,0316","-9.4","0,0211","    2635.2","2","","","    2635.2","0","","","","","","","","","","","   1809.0"," ,0","      678"," ,0","     12.11","0","     18.14","0","      6.08","0","",""
"USC00402202","1963","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    336.6","","     336.6","0","        95","0","        76","0","        15","0","       22","","         5","0","        10","0","       116","0","        26","0","       188","0","         0","0","        60"," ","        29"," ","  -27.2","0,0125,+","   229"," ,0,1224,+","   229"," ,0,1223, "," 120.1"," ,0,0312, ","   31.1","0,0611, ","-2.2","0,1030","-2.2","0,1030","-5.0","0,1102","-7.2","0,1103","-11.1","0,1201","-1.7","0,0502","-2.2","0,0501","-4.4","0,0323","-14.4","0,0228","-14.4","0,0228","    2865.8","8","","","    2865.8","0","","","","","","","","","","","   1287.6"," ,0","      532"," ,0","     11.36","0","     17.76","0","      4.97","0","",""
"USC00402202","1964","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    399.7","","     399.7","0","       122","0","        96","0","        18","0","        9","","         6","0","         0","0","       110","0","        12","0","       174","0","         2","0","","","        61"," ","  -17.2","0,0115, ","   152"," ,0,0102,+","   127"," ,0,0101, ","  96.5"," ,0,0929, ","   33.3","0,0623, ","0.0","0,1006","-4.4","0,1020","-4.4","0,1020","-7.2","0,1121","-12.2","0,1122","-1.7","0,0410","-2.2","0,0402","-5.6","0,0401","-8.3","0,0331","-8.9","0,0330","    2790.7","7","","","    2790.7","0","","","","","","","","","","","   1722.9"," ,0","      394"," ,0","     12.07","0","     18.21","0","      5.93","0","",""
"USC00402202","1965","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    395.8","","     395.8","0","       119","0","        78","0","        17","0","       14","","         8","0","         7","0","       103","0","        14","0","       174","0","         1","0","","","        36"," ","  -22.8","0,0203, ","   127"," ,0,0203,+","   114"," ,0,0202, ","  59.4"," ,0,0110, ","   32.8","0,0817, ","0.0","0,1013","-5.0","0,1025","-5.0","0,1025","-9.4","0,1129","-9.4","0,1129","0.0","0,0417","-2.2","0,0327","-7.8","0,0322","-7.8","0,0322","-14.4","0,0321","    2614.6","6","","","    2614.6","0","","","","","","","","","","","   1325.8"," ,0","      431"," ,0","     12.26","0","     18.34","0","      6.18","0","",""
"USC00402202","1966","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    367.8","","     367.8","0","       149","0","        98","0","        15","0","       24","","         7","0","         4","0","       114","0","        27","0","       155","0","         8","0","","","        45"," ","  -26.1","0,0131,+","   229"," ,0,0130, ","   203"," ,0,1103, ","  52.8"," ,0,0413, ","   33.9","0,0715, ","-0.6","0,1021","-5.6","0,1103","-5.6","0,1103","-11.1","0,1104","-11.1","0,1104","-2.2","0,0510","-2.2","0,0510","-6.1","0,0405","-9.4","0,0329","-9.4","0,0329","    2734.7","7","","","    2734.7","0","","","","","","","","","","","   1408.7"," ,0","      678"," ,0","     11.54","0","     17.50","0","      5.59","0","",""
"USC00402202","1967","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    246.6","","     246.6","0","       128","0","        86","0","        18","0","       13","","         5","0","         2","0","       106","0","         7","0","       172","0","         0","0","","","        43"," ","  -21.1","0,0225, ","   152"," ,0,0207, ","   152"," ,0,0207, ","  92.2"," ,0,0729, ","   30.0","0,0809, ","-0.6","0,0930","-2.2","0,1026","-7.8","0,1105","-7.8","0,1105","-8.9","0,1106","-2.2","0,0323","-2.2","0,0323","-8.9","0,0319","-8.9","0,0319","-8.9","0,0319","    2574.4","4","","","    2574.4","0","","","","","","","","","","","   1599.1"," ,0","      437"," ,0","     11.68","0","     17.82","0","      5.53","0","",""
"USC00402202","1968","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    396.8","","     396.8","0","       139","0","        91","0","        10","0","       17","","        11","0","         0","0","       115","0","        23","0","       169","0","         9","0","","","        45"," ","  -17.2","0,0211, ","    76"," ,0,1112,+","   102"," ,0,1112,+","  50.0"," ,0,0312, ","   33.9","0,0825,+","-1.7","0,1005","-5.6","0,1026","-5.6","0,1026","-6.7","0,1113","-8.9","0,1121","0.0","0,0425","-2.2","0,0326","-6.7","0,0325","-6.7","0,0325","-9.4","0,0324","    2909.6","6","","","    2909.6","0","","","","","","","","","","","   1131.4"," ,0","      722"," ,0","     11.46","0","     17.64","0","      5.29","0","",""
"USC00402202","1969","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    433.2","","     433.2","0","       140","0","        91","0","        17","0","       20","","        13","0","         3","0","       128","0","        19","0","       164","0","         5","0","","","        38"," ","  -21.1","0,0105, ","   152"," ,0,1226, ","   178"," ,0,1226, ","  54.9"," ,0,0519, ","   32.8","0,0721, ","-2.2","0,1018","-2.2","0,1018","-5.6","0,1114","-15.0","0,1115","-15.0","0,1115","-4.4","0,0401","-4.4","0,0401","-4.4","0,0401","-7.2","0,0331","-8.9","0,0313","    2833.8","8","","","    2833.8","0","","","","","","","","","","","   1343.9"," ,0","      970"," ,0","     11.32","0","     17.38","0","      5.26","0","",""
"USC00402202","1970","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    432.4","","     432.4","0","       158","0","       104","0","        15","0","       21","","         9","0","        10","0","       112","0","        23","0","       172","0","         1","0","","","        44"," ","  -24.4","0,0110, ","   102"," ,0,0123,+","   102"," ,0,0123, ","  59.2"," ,0,0402, ","   32.2","0,0703, ","-1.7","0,1017","-2.8","0,1103","-7.8","0,1117","-7.8","0,1117","-15.0","0,1124","-3.3","0,0407","-3.3","0,0407","-6.1","0,0403","-7.2","0,0327","-11.1","0,0316","    3043.5","5","","","    3043.5","0","","","","","","","","","","","   1524.0"," ,0","      569"," ,0","     11.75","0","     17.91","0","      5.59","0","",""
"USC00402202","1971","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    371.8","","     371.8","0","       140","0","        99","0","        15","0","       20","","        12","0","         5","0","       105","0","        14","0","       182","0","         2","0","","","        41"," ","  -22.2","0,0210, ","   127"," ,0,0210,+","   114"," ,0,0209, ","  55.1"," ,0,0628, ","   33.3","0,0628, ","0.0","0,1011","-4.4","0,1107","-4.4","0,1107","-8.3","0,1108","-11.1","0,1218","-2.2","0,0408","-2.2","0,0408","-6.7","0,0327","-6.7","0,0327","-9.4","0,0324","    2829.1","1","","","    2829.1","0","","","","","","","","","","","   1390.7"," ,0","      677"," ,0","     12.06","0","     18.25","0","      5.88","0","",""
"USC00402202","1972","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    303.6","","     303.6","0","       155","0","       109","0","        15","0","        8","","         5","0","         2","0","       106","0","        11","0","       166","0","         0","0","","","        47"," ","  -22.8","0,0117,+","    76"," ,0,0204, ","   102"," ,0,0207, ","  86.4"," ,0,1210, ","   31.7","0,0723, ","0.0","0,1001","-3.9","0,1020","-7.2","0,1124","-7.2","0,1124","-10.6","0,1216","-0.6","0,0426","-6.7","0,0409","-6.7","0,0409","-6.7","0,0409","-8.9","0,0306","    2443.6","6","","","    2443.6","0","","","","","","","","","","","   1690.7"," ,0","      351"," ,0","     11.78","0","     17.77","0","      5.80","0","",""
"USC00402202","1973","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    409.7","","     409.7","0","       135","0","        94","0","        19","0","        2","","         1","0","         1","0","        96","0","        18","0","       174","0","         0","0","","","        30"," ","  -17.8","0,0217, ","   178"," ,0,0108, ","   178"," ,0,0108, "," 179.6"," ,0,0528, ","   31.1","0,0905,+","0.0","0,1018","-4.4","0,1106","-4.4","0,1106","-7.8","0,1110","-15.6","0,1211","-0.6","0,0518","-2.2","0,0413","-7.2","0,0411","-7.2","0,0411","-8.9","0,0223","    2698.2","2","","","    2698.2","0","","","","","","","","","","","   1927.2"," ,0","      210"," ,0","     12.30","0","     18.21","0","      6.38","0","",""
"USC00402202","1974","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    310.0","","     310.0","0","       150","0","       112","0","        19","0","        1","","         2","0","         0","0","        98","0","         7","0","       165","0","         0","0","","","        31"," ","  -15.6","0,0226, ","    51"," ,0,0225, ","    66"," ,0,1115, ","  73.9"," ,0,0111, ","   31.1","0,0721, ","-1.7","0,1003","-3.9","0,1021","-8.9","0,1115","-8.9","0,1115","-8.9","0,1115","-0.6","0,0418","-2.8","0,0410","-5.6","0,0325","-6.7","0,0322","-15.0","0,0227","    2303.3","3","","","    2303.3","0","","","","","","","","","","","   1638.3"," ,0","      122"," ,0","     12.33","0","     18.32","0","      6.35","0","",""
"USC00402202","1975","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    402.9","","     402.9","0","       146","0","       112","0","        20","0","        2","","         4","0","         0","0","        93","0","        10","0","       170","0","         3","0","","","        13"," ","  -16.1","0,0114, ","    76"," ,0,0310, ","   140"," ,0,0112, "," 135.6"," ,0,0313, ","   33.9","0,0904, ","0.0","0,1113","-3.3","0,1114","-6.7","0,1115","-6.7","0,1115","-12.8","0,1218","-0.6","0,0413","-2.2","0,0406","-4.4","0,0404","-8.9","0,0309","-8.9","0,0309","    2628.7","7","","","    2628.7","0","","","","","","","","","","","   1875.3"," ,0","      369"," ,0","     12.46","0","     18.05","0","      6.87","0","",""
"USC00402202","1976","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    257.7","","     257.7","0","       135","0","        93","0","        12","0","        8","","         5","0","         2","0","       119","0","        16","0","       157","0","         0","0","","","","","  -22.8","0,0109, ","    76"," ,0,1231,+","    76"," ,0,1112, ","  75.7"," ,0,0330, ","   30.6","0,0825,+","0.0","0,1010","-2.2","0,1018","-5.0","0,1028","-7.8","0,1108","-10.0","0,1123","-1.7","0,0504","-5.0","0,0318","-5.0","0,0318","-7.8","0,0209","-11.1","0,0208","    2542.8","8","","","    2542.8","0","","","","","","","","","","","   1404.6"," ,0","      285"," ,0","     11.12","0","     17.34","0","      4.89","0","",""
"USC00402202","1977","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    524.6","","     524.6","0","       152","0","       100","0","        19","0","","","         7","0","        15","0","       100","0","        34","0","       177","0","        10","0","","","","","  -26.7","0,0117, ","","","    89"," ,0,0125,+","  83.1"," ,0,1009, ","   33.9","0,0717, ","0.0","0,1012","-2.8","0,1017","-6.1","0,1112","-6.7","0,1113","-10.0","0,1126","-1.7","0,0407","-2.8","0,0406","-4.4","0,0323","-6.7","0,0302","-11.1","0,0218","    3102.3","3","","","    3102.3","0","","","","","","","","","","","   1586.3"," ,0","      505"," ,0","     11.93","0","     17.83","0","      6.02","0","",""
"USC00402202","1978","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    451.5","","     451.5","0","       132","0","        92","0","        16","0","       37","","        10","0","         8","0","       111","0","        34","0","       178","0","         3","0","","","","","  -19.4","0,0111,+","   102"," ,0,0223,+","    76"," ,0,0303,+"," 109.0"," ,0,0608, ","   32.2","0,0630,+","-0.6","0,1008","-3.9","0,1015","-5.6","0,1205","-12.2","0,1210","-12.2","0,1210","0.0","0,0422","-6.7","0,0319","-6.7","0,0319","-6.7","0,0319","-10.0","0,0306","    3022.2","2","","","    3022.2","0","","","","","","","","","","","   1389.4"," ,0","      506"," ,0","     11.48","0","     17.51","0","      5.44","0","",""
"USC00402202","1979","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    286.4","","     286.4","0","       157","0","        99","0","        22","0","       29","","        12","0","         8","0","       117","0","        24","0","       161","0","         0","0","","","","","  -21.7","0,0210, ","   254"," ,0,0209, ","   165"," ,0,0207, ","  80.0"," ,0,0928, ","   31.7","0,0821,+","-3.9","0,1014","-3.9","0,1014","-4.4","0,1114","-6.7","0,1129","-9.4","0,1130","-1.1","0,0526","-3.9","0,0327","-5.0","0,0326","-6.7","0,0316","-12.2","0,0220","    2793.2","2","","","    2793.2","0","","","","","","","","","","","   1652.3"," ,0","      878"," ,0","     11.07","0","     17.12","0","      5.02","0","",""
"USC00402202","1980","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    593.9","","     593.9","0","       124","0","        76","0","        10","0","       18","","         6","0","         1","0","       129","0","        22","0","       170","0","        44","0","","","","","  -21.1","0,0303, ","   127"," ,0,0209, ","    76"," ,0,0206, "," 104.9"," ,0,0321, ","   38.3","0,0717, ","-1.1","0,1004","-3.3","0,1013","-4.4","0,1031","-6.7","0,1203","-13.9","0,1220","-0.6","0,0417","-3.9","0,0405","-4.4","0,0315","-15.0","0,0304","-15.0","0,0304","    2889.8","8","","","    2889.8","0","","","","","","","","","","","   1140.7"," ,0","      320"," ,0","     11.90","0","     18.58","0","      5.23","0","",""
"USC00402202","1981","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    409.6","","     409.6","0","       133","0","        88","0","        17","0","       22","","         5","0","         7","0","       105","0","        24","0","       166","0","         7","0","","","","","  -21.7","0,0212, ","    76"," ,0,0131,+","    64"," ,0,0130, ","  45.7"," ,0,0916, ","   32.8","0,0715,+","-1.7","0,1020","-4.4","0,1024","-4.4","0,1024","-9.4","0,1122","-9.4","0,1122","0.0","0,0406","-2.2","0,0324","-5.0","0,0320","-7.2","0,0319","-9.4","0,0214","    2878.3","3","","","    2878.3","0","","","","","","","","","","","   1333.7"," ,0","      275"," ,0","     11.50","0","     17.54","0","      5.45","0","",""
"USC00402202","1982","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    412.8","","     412.8","0","       150","0","       109","0","        16","0","       13","","         4","0","         5","0","        96","0","        14","0","       171","0","         0","0","","","","","  -26.7","0,0117, ","   102"," ,0,0115,+","   102"," ,0,1212, ","  58.7"," ,0,0817, ","   31.1","0,0728,+","0.0","0,1017","-6.7","0,1105","-6.7","0,1105","-6.7","0,1105","-12.2","0,1213","-1.1","0,0411","-5.0","0,0410","-5.0","0,0410","-7.2","0,0407","-9.4","0,0308","    2726.5","5","      26.7","0,0,2","    2726.5","0","      32.2","0,0,2","       2.2","0,0,2","       2.2","0,0,2","      14.8","0,0,2","      18.7","0,0,2","   1618.5"," ,0","      346"," ,0","     12.59","0","     18.14","0","      7.03","0","",""
"USC00402202","1983","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    505.3","","     505.3","0","","","","","","","","","","","         5","0","       101","0","        24","0","       159","0","        19","0","","","","","  -23.9","0,1225, ","","","","","","","   35.6","0,0823,+","-2.8","0,1105","-2.8","0,1105","-5.0","0,1125","-7.2","0,1207","-9.4","0,1223","-1.7","0,0421","-3.9","0,0420","-6.7","0,0419","-6.7","0,0419","-9.4","0,0209","    2614.3","3","","","    2614.3","0","","","","","","","","","","","","","","","     11.92","0","     17.42","0","      6.42","0","",""
"USC00402202","1984","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    404.0","","     404.0","0","       147","0","       106","0","        18","0","","","         8","0","         4","0","        91","0","        14","0","       167","0","         1","0","         1"," ","","","  -23.3","0,0121, ","","","   127"," ,0,0206, "," 117.6"," ,0,0507, ","   32.2","0,0620, ","0.0","0,1106","-2.8","0,1107","-6.1","0,1113","-6.7","0,1121","-8.9","0,1122","-1.1","0,0401","-3.3","0,0331","-5.0","0,0311","-7.8","0,0310","-9.4","0,0309","    2826.1","1","      25.6","0,0,2","    2826.1","0","      32.2","0,0,2","       0.6","0,0,2","       1.1","0,0,2","      13.5","0,0,2","      18.1","0,0,2","   1729.5"," ,0","      508"," ,0","     12.48","0","     18.08","0","      6.87","0","",""
"USC00402202","1985","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    416.4","","     416.4","0","       147","0","        96","0","        10","0","","","         8","0","         4","0","        89","0","        34","0","       179","0","         3","0","","","","","  -31.7","0,0121, ","","","   127"," ,0,0120, ","  91.4"," ,0,1001, ","   32.2","0,0722,+","-3.9","0,1108","-3.9","0,1108","-6.1","0,1202","-10.0","0,1203","-10.0","0,1203","-3.9","0,0410","-3.9","0,0410","-5.6","0,0409","-7.8","0,0217","-15.6","0,0216","    2518.5","5","      23.9","0,0,2","    2518.5","0","      34.4","0,0,2","      -1.1","0,0,2","       0.0","0,0,2","      11.8","0,0,2","      17.7","0,0,2","   1180.6"," ,0","      563"," ,0","     12.09","0","     17.53","0","      6.66","0","",""
"USC00402202","1986","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    562.4","","     562.4","0","       127","0","        79","0","        14","0","","","         3","0","         2","0","        85","0","        13","0","       180","0","        13","0","","","","","  -21.7","0,0128, ","","","    89"," ,0,0215, ","  85.9"," ,0,1109, ","   33.9","0,0721, ","-3.9","0,1113","-3.9","0,1113","-11.1","0,1114","-11.1","0,1114","-11.1","0,1114","0.0","0,0424","-4.4","0,0423","-4.4","0,0423","-9.4","0,0322","-9.4","0,0322","    2433.0","0","      26.7","0,0,2","    2433.0","0","      36.1","0,0,2","      -1.1","0,0,2","      -0.6","0,0,2","      11.4","0,0,2","      18.2","0,0,2","   1314.5"," ,0","      193"," ,0","     13.18","0","     18.91","0","      7.46","0","",""
"USC00402202","1987","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    527.9","","     527.9","0","       123","0","        77","0","         9","0","       16","","         7","0","         0","0","        99","0","         7","0","       177","0","        14","0","","","","","  -17.2","0,0127, ","   102"," ,0,0403, ","    89"," ,0,0403, ","  77.5"," ,0,0930, ","   33.9","0,0823,+","-0.6","0,1004","-6.1","0,1022","-6.1","0,1022","-7.8","0,1112","-8.9","0,1121","-2.8","0,0405","-2.8","0,0405","-5.6","0,0404","-7.8","0,0401","-10.0","0,0210","    2439.2","2","      25.0","0,0,2","    2439.2","0","      35.0","0,0,2","      -1.7","0,0,2","       1.1","0,0,2","      11.4","0,0,2","      18.3","0,0,2","   1093.8"," ,0","      351"," ,0","     12.90","0","     18.94","0","      6.86","0","",""
"USC00402202","1988","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    471.1","","     471.1","0","       124","0","        85","0","        16","0","       17","","         7","0","         1","0","       124","0","        17","0","       168","0","        28","0","","","","","  -18.3","0,0206, ","   178"," ,0,0108, ","    89"," ,0,0107, ","  68.1"," ,0,1120, ","   38.3","0,0625, ","-1.1","0,1005","-2.2","0,1012","-4.4","0,1013","-8.3","0,1129","-9.4","0,1202","-2.8","0,0420","-2.8","0,0420","-6.7","0,0319","-6.7","0,0319","-9.4","0,0316","    2714.0","0","","","    2714.0","0","","","","","","","","","","","   1371.9"," ,0","      389"," ,0","     11.72","0","     18.67","0","      4.77","0","",""
"USC00402202","1989","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    327.6","","     327.6","0","       160","0","       116","0","        24","0","       16","","         4","0","         6","0","       126","0","        21","0","       177","0","         0","0","","","","","  -26.1","0,1223,+","   152"," ,0,0228, ","   102"," ,0,0227, ","  69.3"," ,0,0112, ","   31.7","0,0830,+","0.0","0,0924","-2.8","0,1009","-6.7","0,1104","-6.7","0,1104","-9.4","0,1117","0.0","0,0513","-2.8","0,0416","-5.0","0,0412","-6.7","0,0411","-8.9","0,0226","    2773.2","2","      25.0","0,0,2","    2773.2","0","      31.1","0,0,2","       0.0","0,0,2","       0.0","0,0,2","      11.9","0,0,2","      17.0","0,0,2","   1848.8"," ,0","      420"," ,0","     11.10","0","     17.82","0","      4.39","0","",""
"USC00402202","1990","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    327.7","","     327.7","0","       144","0","        98","0","        19","0","        3","","         2","0","         0","0","       121","0","         3","0","       185","0","        24","0","","","","","  -17.2","0,1225, ","    51"," ,0,1224, ","    51"," ,0,1224, "," 112.0"," ,0,1223, ","   36.1","0,0709, ","-1.1","0,0924","-3.9","0,1019","-5.0","0,1026","-7.2","0,1129","-11.1","0,1130","-2.2","0,0511","-2.2","0,0511","-4.4","0,0418","-7.2","0,0408","-11.7","0,0226","    2826.8","8","      25.0","0,0,2","    2826.8","0","      36.1","0,0,2","       1.7","0,0,2","       1.7","0,0,2","      12.5","0,0,2","      18.5","0,0,2","   1657.7"," ,0","       84"," ,0","     12.16","0","     19.89","0","      4.42","0","",""
"USC00402202","1991","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    568.6","","     568.6","0","       139","0","        85","0","        20","0","        4","","         1","0","         2","0","       108","0","         6","0","       191","0","        21","0","","","","","  -22.8","0,0216, ","    51"," ,0,0216,+","    38"," ,0,0215, ","  94.7"," ,0,1203, ","   35.0","0,0724, ","0.0","0,1006","-2.8","0,1007","-6.1","0,1103","-11.7","0,1104","-11.7","0,1104","-4.4","0,0331","-4.4","0,0331","-4.4","0,0331","-6.7","0,0311","-17.8","0,0217","    2535.7","7","      26.1","0,0,2","    2535.7","0","      35.6","0,0,2","      -4.4","0,0,2","       1.7","0,0,2","      12.5","0,0,2","      17.5","0,0,2","   1779.2"," ,0","       83"," ,0","     13.05","0","     19.53","0","      6.57","0","",""
"USC00402202","1992","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    289.9","","     289.9","0","       170","0","       113","0","        15","0","        5","","         1","0","         2","0","       106","0","         5","0","       165","0","         1","0","","","","","  -18.3","0,0116, ","    25"," ,0,1227,+","    25"," ,0,1226, ","  66.5"," ,0,0828, ","   32.2","0,0714, ","-0.6","0,1012","-4.4","0,1019","-4.4","0,1019","-6.7","0,1108","","","-0.6","0,0430","-2.8","0,0405","-6.7","0,0403","-6.7","0,0403","-9.4","0,0312","    2562.0","0","      23.9","0,0,2","    2562.0","0","      32.2","0,0,2","      -5.0","0,0,2","       0.0","0,0,2","      10.8","0,0,2","      15.9","0,0,2","   1533.6"," ,0","      101"," ,0","     11.82","0","     18.07","0","      5.57","0","",""
"USC00402202","1993","36.0148","-85.1313","551.7","CROSSVILLE EDUCATION AND RESEARCH STATION, TN US","    552.8","","     552.8","0","       151","0","        86","0","        10","0","       16","","         4","0","         0","0","       116","0","        11","0","       169","0","        36","0","","","","","  -16.1","0,0219, ","   432"," ,0,0315,+","   229"," ,0,0313, ","  67.8"," ,0,1204, ","   36.7","0,0728, ","0.0","0,1001","-5.6","0,1028","-5.6","0,1028","-6.7","0,1101","-8.9","0,1212","-1.1","0,0423","-2.2","0,0422","-5.6","0,0403","-8.9","0,0316","-8.9","0,0316","    2805.9","9","      27.2","0,0,2","    2805.9","0","      35.0","0,0,2","      -0.6","0,0,2","       0.6","0,0,2","      11.3","0,0,2","      16.1","0,0,2","   1282.7"," ,0","      597"," ,0","     12.12","0","     18.67","0","      5.56","0","",""
