"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00026603","2012","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","   1889.6","","    1889.6","7","","","","","","","","","","","         0","7","         0","7","         0","7","       269","7","       136","7","         3"," ","         2"," ","    0.6","7,1220, ","","","","","","","   42.2","7,0813, ","","","","","","","","","","","","","     710.6","6","     710.6","7","","","","","     21.97","7","     28.02","7","     15.92","7"
"USC00026603","2013","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","         4"," ","","","","","","","","","","","","","","","","","","","","","","","     702.5","5","     702.5","7","","","","","","","","","",""
"USC00026603","2014","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00026603","2015","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00026603","2016","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00026603","2017","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00026603","2018","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","   1770.2","","    1770.2","7","        38","7","        23","7","         6","7","        0","","         0","7","         0","7","         2","7","         0","7","       279","7","       137","7","         1"," ","         2"," ","   -0.6","7,1229,+","     0"," ,7,1231,+","     0"," ,7,1231,+","  47.2"," ,7,1002, ","   42.2","7,0724,+","-0.6","7,1228","","","","","","","","","","","     395.0","0","     395.0","7","    353.5"," ,7","        0"," ,7","     21.76","7","     27.95","7","     15.57","7"
"USC00026603","2019","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","","","","","        51","7","        32","7","         2","7","        1","","         1","7","","","","","","","","","","","         4"," ","         3"," ","","","    51"," ,7,0222, ","    64"," ,7,0222, ","  50.8"," ,7,0222, ","","","","","","","","","","","","","","","","","","","    380.5"," ,7","       64"," ,7","","","","","",""
"USC00026603","2020","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","","","","","        21","7","        15","7","         5","7","        0","","         0","7","","","","","         0","7","       267","7","       168","7","         3"," ","         6"," ","","","     0"," ,7,1231,+","     0"," ,7,1231,+","  36.8"," ,7,0313, ","   43.3","7,0814,+","","","","","","","","","","","","","","","","","    229.8"," ,7","        0"," ,7","","","     29.58","7","",""
"USC00026603","2021","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","   1808.4","","    1808.4","7","        48","7","        30","7","         7","7","        1","","         1","7","         0","7","         3","7","         0","7","       272","7","       126","7","         4"," ","         3"," ","   -0.6","7,0127,+","    25"," ,7,0125, ","    25"," ,7,0125, ","  66.0"," ,7,0723, ","   43.3","7,0618,+","","","","","-0.6","7,0127","","","","","","","","","","","    507.1"," ,7","       25"," ,7","     21.69","7","     28.06","7","     15.32","7"
"USC00026603","2022","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","   1929.6","","    1929.6","7","        38","7","        16","7","         3","7","        0","","         0","7","         0","7","         2","7","         0","7","       264","7","       140","7","         1"," ","         6"," ","   -0.6","7,0224, ","     0"," ,7,1231,+","     0","T,7,0223, ","  58.7"," ,7,0812, ","   42.8","7,0711, ","0.0","7,1214","","","-0.6","7,0224","","","","","","","     572.9","9","     572.9","7","    284.4"," ,7","        0","T,7","     21.50","7","     27.88","7","     15.13","7"
"USC00026603","2023","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","","","","","        33","7","        22","7","         0","7","        0","","         0","7","","","","","         0","7","       256","7","       150","7","         1"," ","","","","","     0"," ,7,1231,+","     0"," ,7,1231,+","  24.1"," ,7,0117, ","   43.9","7,0726, ","","","","","","","","","","","","","","","","","    211.6"," ,7","        0"," ,7","","","     27.89","7","",""
"USC00026603","2024","33.7275","-111.8605","781.8","PINNACLE PEAK, AZ US","   2157.5","","    2157.5","7","        39","7","        26","7","         1","7","        0","","         0","7","         0","7","         3","7","         0","7","       274","7","       150","7","         1"," ","         1"," ","   -1.7","7,0108, ","     0"," ,7,1231,+","     0"," ,7,1231,+","  25.4"," ,7,0123, ","   43.9","7,0928, ","","","","","-0.6","7,0112","","","","","","","     717.8","8","     717.8","7","    224.9"," ,7","        0"," ,7","     22.26","7","     28.56","7","     15.96","7"
