"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CTE2","2015","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    947.3","","     947.3","U","         0","U","         7","U","         0","U","       283","U","        87","U","   -2.8","U,1228,+","   40.0","U,0827,+","0.0","U,1217","-2.8","U,1228","-1.1","U,0103","-2.8","U,0101","     690.4","4","     690.4","U","     18.76","U","     26.43","U","     11.08","U"
"USR0000CTE2","2016","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    817.4","","     817.4","U","         0","U","         0","U","         0","U","       266","U","        80","U","    0.6","U,0202, ","   43.9","U,0620, ","","","","","","","","","     864.7","7","     864.7","U","     18.36","U","     25.98","U","     10.73","U"
"USR0000CTE2","2017","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    917.1","","     917.1","U","         0","U","         1","U","         0","U","       278","U","       100","U","    0.0","U,0125, ","   44.4","U,0902, ","","","","","0.0","U,0125","","","     918.6","6","     918.6","U","     18.68","U","     26.12","U","     11.24","U"
"USR0000CTE2","2018","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    823.9","","     823.9","U","         0","U","         3","U","         0","U","       278","U","        81","U","   -1.1","U,0228, ","   45.6","U,0706, ","","","","","-1.1","U,0228","","","     729.6","6","     729.6","U","     18.28","U","     25.91","U","     10.64","U"
"USR0000CTE2","2019","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    706.7","","     706.7","U","         0","U","         6","U","         0","U","       232","U","        70","U","   -0.6","U,0223,+","   40.0","U,0611, ","0.0","U,1129","","","-0.6","U,0223","","","    1036.5","5","    1036.5","U","     17.12","U","     24.18","U","     10.06","U"
"USR0000CTE2","2020","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    961.3","","     961.3","U","         0","U","         1","U","         0","U","       261","U","        99","U","    0.0","U,0205, ","   47.8","U,0906, ","","","","","0.0","U,0205","","","    1006.2","2","    1006.2","U","     18.44","U","     26.37","U","     10.51","U"
"USR0000CTE2","2021","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    856.0","","     856.0","U","         0","U","         4","U","         0","U","       265","U","        96","U","   -2.2","U,0126, ","   40.0","U,0905,+","0.0","U,1215","","","0.0","U,0312","-2.2","U,0126","     892.5","5","     892.5","U","     18.01","U","     25.89","U","     10.12","U"
"USR0000CTE2","2022","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    968.3","","     968.3","U","         0","U","         6","U","         0","U","       265","U","       100","U","   -1.1","U,0225, ","   45.0","U,0901, ","0.0","U,1214","","","0.0","U,0307","","","     881.1","1","     881.1","U","     18.42","U","     26.29","U","     10.55","U"
"USR0000CTE2","2023","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    647.6","","     647.6","U","         0","U","         2","U","         0","U","       218","U","        63","U","   -0.6","U,0216, ","   39.4","U,0828, ","","","","","0.0","U,0226","","","    1315.3","3","    1315.3","U","     16.89","U","     23.54","U","     10.24","U"
"USR0000CTE2","2024","34.4806","-118.7556","347.5","TEMESCAL LPF CALIFORNIA, CA US","    825.4","","     825.4","U","         0","U","         1","U","         0","U","       240","U","        83","U","   -0.6","U,0112, ","   45.0","U,0906,+","","","","","-0.6","U,0112","","","     987.7","7","     987.7","U","     17.71","U","     25.06","U","     10.36","U"
