"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00249211","1957","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","        22"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00249211","1958","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","       158","0","        92","0","         1","0","","","","","","","","","","","","","","","         4"," ","        28"," ","","","","","","","  26.4"," ,0,1110, ","","","","","","","","","","","","","","","","","","","","","","","    702.2"," ,0","","","","","","","",""
"USC00249211","1959","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","","","","","","","","","","","","","","","","","","","","","         5"," ","        14"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    640.3"," ,0","","","","","","","",""
"USC00249211","1960","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","","","","","","","","","","","","","","","","","","","","","        11"," ","        22"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    528.0"," ,0","","","","","","","",""
"USC00249211","1961","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","       176","0","        95","0","         0","0","","","        76","0","","","","","","","","","","","         9"," ","        20"," ","","","","","   229"," ,0,1022, ","  21.6"," ,0,0212, ","","","","","","","","","","","","","","","","","","","","","","","    651.0"," ,0","     5254"," ,0","","","","","",""
"USC00249211","1962","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","        18"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00249211","1963","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","        30"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    720.2"," ,0","     5739"," ,0","","","","","",""
"USC00249211","1964","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","","","","","","","","","","","","","","","","","","","","","","","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00249211","1965","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","      0.0","","       0.0","0","       181","0","        83","0","         1","0","      193","","        61","0","        44","0","       292","0","        98","0","        37","0","         0","0","","","        41"," ","  -40.0","0,0318, ","  1422"," ,0,0130,+","   356"," ,0,0129, ","  32.5"," ,0,0129, ","   26.1","0,0809,+","0.0","0,0807","-3.9","0,0829","-5.0","0,0831","-8.3","0,0916","-10.6","0,0917","0.0","0,0723","-3.9","0,0713","-5.0","0,0605","-7.2","0,0527","-9.4","0,0511","    695.0"," ,0","     4767"," ,0","      0.28","0","      7.31","0","     -6.74","0"
"USC00249211","1966","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","","","","","","","","","","","","","","","","","","","","","","","        19"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00249211","1967","45.0","-110.0",,"YELLOWSTONE NATIONAL PARK, MT US","","","","","","","","","","","","","","","","","","","","","","","","","","","        26"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
