"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00086082","1962","-38.2","145.1","106.7","MOUNT ELIZA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    637.4"," ,a","","","","","",""
"ASN00086082","1963","-38.2","145.1","106.7","MOUNT ELIZA, AS","        97","a","        68","a","         3","a","","","","","","","","","","","","","  49.3"," ,a,0129, ","","","","","","","    692.6"," ,a","","","","","",""
"ASN00086082","1964","-38.2","145.1","106.7","MOUNT ELIZA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","    930.1"," ,a","","","","","",""
"ASN00086082","1965","-38.2","145.1","106.7","MOUNT ELIZA, AS","       137","a","        73","a","         3","a","","","","","","","","","","","","","  33.0"," ,a,0420, ","","","","","","","    643.1"," ,a","","","","","",""
"ASN00086082","1966","-38.2","145.1","106.7","MOUNT ELIZA, AS","       164","a","        85","a","         3","a","","","","","         0","a","       108","a","        12","a","","","  35.3"," ,a,0214, ","   35.7","a,0307, ","","","","","    876.6"," ,a","","","     18.47","a","",""
"ASN00086082","1967","-38.2","145.1","106.7","MOUNT ELIZA, AS","       125","a","        53","a","         1","a","","","","","         0","a","       105","a","        13","a","","","  26.2"," ,a,0519, ","   38.9","a,0207,+","","","","","    456.4"," ,a","","","     19.05","a","",""
"ASN00086082","1968","-38.2","145.1","106.7","MOUNT ELIZA, AS","       178","a","        85","a","         1","a","         0","a","         0","a","         0","a","       121","a","        18","a","    1.6","a,0618, ","  31.5"," ,a,0429, ","   38.8","a,0225, ","    1512.9","9","    1512.9","a","    732.5"," ,a","     14.93","a","     18.79","a","     11.08","a"
"ASN00086082","1969","-38.2","145.1","106.7","MOUNT ELIZA, AS","       156","a","        67","a","         1","a","","","","","         0","a","       101","a","         9","a","","","  31.8"," ,a,0211, ","   35.9","a,1228, ","","","","","    652.8"," ,a","","","     18.55","a","",""
"ASN00086082","1970","-38.2","145.1","106.7","MOUNT ELIZA, AS","       170","a","        90","a","         5","a","         0","a","         0","a","","","","","","","    2.2","a,0926, ","  77.5"," ,a,0102, ","","","","","","","    948.4"," ,a","","","","","     10.51","a"
"ASN00086082","1971","-38.2","145.1","106.7","MOUNT ELIZA, AS","       164","a","        83","a","         4","a","","","","","         0","a","       116","a","        12","a","","","  32.5"," ,a,1222, ","   35.7","a,0125, ","","","","","    790.9"," ,a","","","     19.11","a","",""
"ASN00086082","1972","-38.2","145.1","106.7","MOUNT ELIZA, AS","       101","a","        47","a","         2","a","","","","","","","","","","","","","  48.0"," ,a,0217, ","","","","","","","    507.3"," ,a","","","","","",""
