"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN010100400","1911","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       116","I","        89","I","        20","I","","","","","","","","","","","","","  73.9"," ,I,1004, ","","","   1575.4"," ,I","","","","","",""
"IN010100400","1912","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       142","I","       110","I","        30","I","","","","","","","","","","","",""," 151.1"," ,I,1018, ","","","   2285.5"," ,I","","","","","",""
"IN010100400","1913","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       120","I","        83","I","        15","I","","","","","","","","","","","",""," 149.4"," ,I,0603, ","","","   1680.2"," ,I","","","","","",""
"IN010100400","1914","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       140","I","       112","I","        15","I","","","","","","","","","","","","","  80.5"," ,I,0507, ","","","   1615.1"," ,I","","","","","",""
"IN010100400","1915","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       132","I","       106","I","        28","I","","","","","","","","","","","",""," 158.0"," ,I,0527, ","","","   2230.2"," ,I","","","","","",""
"IN010100400","1916","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       134","I","        99","I","        19","I","","","","","","","","","","","",""," 109.2"," ,I,1017, ","","","   1607.7"," ,I","","","","","",""
"IN010100400","1917","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       126","I","        98","I","        11","I","","","","","","","","","","","","","  64.8"," ,I,0620, ","","","   1282.0"," ,I","","","","","",""
"IN010100400","1918","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       118","I","        81","I","        16","I","","","","","","","","","","","","","  74.9"," ,I,0614, ","","","   1407.1"," ,I","","","","","",""
"IN010100400","1919","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       157","I","       117","I","        22","I","","","","","","","","","","","",""," 148.8"," ,I,1206, ","","","   2029.2"," ,I","","","","","",""
"IN010100400","1920","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       151","I","       107","I","        31","I","","","","","","","","","","","",""," 150.9"," ,I,0619, ","","","   2388.2"," ,I","","","","","",""
"IN010100400","1921","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       122","I","        86","I","        18","I","","","","","","","","","","","",""," 118.6"," ,I,1029, ","","","   1450.2"," ,I","","","","","",""
"IN010100400","1922","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       143","I","       106","I","        25","I","","","","","","","","","","","",""," 162.6"," ,I,1109, ","","","   2006.3"," ,I","","","","","",""
"IN010100400","1923","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       157","I","       106","I","        27","I","","","","","","","","","","","","","  75.4"," ,I,1029, ","","","   2025.3"," ,I","","","","","",""
"IN010100400","1924","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       161","I","       124","I","        35","I","","","","","","","","","","","",""," 106.2"," ,I,0925, ","","","   2604.7"," ,I","","","","","",""
"IN010100400","1925","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       152","I","        98","I","        19","I","","","","","","","","","","","",""," 167.9"," ,I,0516, ","","","   1928.1"," ,I","","","","","",""
"IN010100400","1926","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       137","I","       101","I","        16","I","","","","","","","","","","","",""," 277.9"," ,I,0515, ","","","   1674.3"," ,I","","","","","",""
"IN010100400","1927","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       148","I","       105","I","        24","I","","","","","","","","","","","","","  88.1"," ,I,0213, ","","","   1690.3"," ,I","","","","","",""
"IN010100400","1928","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       134","I","        85","I","        16","I","","","","","","","","","","","","","  90.4"," ,I,1012, ","","","   1354.3"," ,I","","","","","",""
"IN010100400","1929","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       158","I","       111","I","        25","I","","","","","","","","","","","","","  84.6"," ,I,1007, ","","","   2011.4"," ,I","","","","","",""
"IN010100400","1930","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       148","I","        97","I","        18","I","","","","","","","","","","","","","  99.8"," ,I,0510, ","","","   1767.2"," ,I","","","","","",""
"IN010100400","1932","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       160","I","       122","I","        26","I","","","","","","","","","","","",""," 132.6"," ,I,1124, ","","","   2363.1"," ,I","","","","","",""
"IN010100400","1933","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       166","I","       129","I","        36","I","","","","","","","","","","","",""," 171.2"," ,I,0523, ","","","   3036.0"," ,I","","","","","",""
"IN010100400","1934","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       128","I","        88","I","        17","I","","","","","","","","","","","","","  97.3"," ,I,1101, ","","","   1431.6"," ,I","","","","","",""
"IN010100400","1935","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       139","I","        96","I","        13","I","","","","","","","","","","","","","  81.5"," ,I,0826, ","","","   1512.9"," ,I","","","","","",""
"IN010100400","1936","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       144","I","       103","I","        23","I","","","","","","","","","","","","","  92.7"," ,I,0521, ","","","   1851.5"," ,I","","","","","",""
"IN010100400","1937","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       126","I","        91","I","        15","I","","","","","","","","","","","",""," 129.8"," ,I,0422, ","","","   1481.0"," ,I","","","","","",""
"IN010100400","1938","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       135","I","        99","I","        14","I","","","","","","","","","","","","","  90.4"," ,I,0928, ","","","   1421.2"," ,I","","","","","",""
"IN010100400","1939","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       139","I","       107","I","        21","I","","","","","","","","","","","","","  78.0"," ,I,1120, ","","","   1816.7"," ,I","","","","","",""
"IN010100400","1940","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       145","I","       106","I","        22","I","","","","","","","","","","","",""," 143.0"," ,I,0614, ","","","   1855.4"," ,I","","","","","",""
"IN010100400","1941","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       169","I","       129","I","        19","I","","","","","","","","","","","",""," 247.1"," ,I,0523, ","","","   2189.3"," ,I","","","","","",""
"IN010100400","1942","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       144","I","       101","I","        22","I","","","","","","","","","","","",""," 100.1"," ,I,0717, ","","","   1691.5"," ,I","","","","","",""
"IN010100400","1943","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       167","I","       110","I","        28","I","","","","","","","","","","","",""," 162.1"," ,I,1010, ","","","   2001.3"," ,I","","","","","",""
"IN010100400","1944","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       163","I","        97","I","        13","I","","","","","","","","","","","",""," 154.7"," ,I,0604, ","","","   1657.6"," ,I","","","","","",""
"IN010100400","1945","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       132","I","        87","I","        20","I","","","","","","","","","","","",""," 199.4"," ,I,1018, ","","","   1720.0"," ,I","","","","","",""
"IN010100400","1946","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       156","I","       109","I","        26","I","","","","","","","","","","","",""," 100.3"," ,I,1026, ","","","   2096.4"," ,I","","","","","",""
"IN010100400","1947","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       145","I","       105","I","        17","I","","","","","","","","","","","","","  83.3"," ,I,0816, ","","","   1570.2"," ,I","","","","","",""
"IN010100400","1948","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       149","I","       107","I","        24","I","","","","","","","","","","","",""," 162.8"," ,I,1117, ","","","   2097.6"," ,I","","","","","",""
"IN010100400","1949","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       140","I","        96","I","        13","I","","","","","","","","","","","","","  93.0"," ,I,0517, ","","","   1449.0"," ,I","","","","","",""
"IN010100400","1950","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       153","I","       102","I","        18","I","","","","","","","","","","","","","  65.0"," ,I,0726, ","","","   1621.7"," ,I","","","","","",""
"IN010100400","1951","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       139","I","       101","I","        21","I","","","","","","","","","","","","","  73.7"," ,I,1113, ","","","   1889.8"," ,I","","","","","",""
"IN010100400","1952","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       145","I","        96","I","        14","I","","","","","","","","","","","",""," 115.8"," ,I,1005, ","","","   1459.0"," ,I","","","","","",""
"IN010100400","1953","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       131","I","        91","I","        21","I","","","","","","","","","","","",""," 185.7"," ,I,1026, ","","","   1921.1"," ,I","","","","","",""
"IN010100400","1954","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       174","I","       107","I","        15","I","","","","","","","","","","","","","  84.8"," ,I,1015, ","","","   1646.7"," ,I","","","","","",""
"IN010100400","1955","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       176","I","       117","I","        23","I","","","","","","","","","","","",""," 116.6"," ,I,0926, ","","","   2080.1"," ,I","","","","","",""
"IN010100400","1956","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       145","I","        89","I","        10","I","","","","","","","","","","","",""," 104.9"," ,I,0429, ","","","   1229.1"," ,I","","","","","",""
"IN010100400","1957","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       151","I","       102","I","        23","I","","","","","","","","","","","","","  97.8"," ,I,1106, ","","","   1964.4"," ,I","","","","","",""
"IN010100400","1958","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       152","I","       103","I","        20","I","","","","","","","","","","","",""," 118.2"," ,I,0628, ","","","   1701.0"," ,I","","","","","",""
"IN010100400","1959","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       154","I","       107","I","        30","I","","","","","","","","","","","",""," 115.4"," ,I,0717, ","","","   2207.2"," ,I","","","","","",""
"IN010100400","1960","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       172","I","       120","I","        26","I","","","","","","","","","","","",""," 121.9"," ,I,0612, ","","","   2375.0"," ,I","","","","","",""
"IN010100400","1961","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       161","I","       114","I","        29","I","","","","","","","","","","","",""," 135.6"," ,I,0628, ","","","   2419.5"," ,I","","","","","",""
"IN010100400","1962","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       158","I","       102","I","        24","I","","","","","","","","","","","",""," 108.2"," ,I,0224, ","","","   2083.7"," ,I","","","","","",""
"IN010100400","1963","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       147","I","        92","I","        20","I","","","","","","","","","","","","","  64.9"," ,I,1102, ","","","   1643.7"," ,I","","","","","",""
"IN010100400","1964","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       130","I","        83","I","        16","I","","","","","","","","","","","",""," 401.5"," ,I,1018, ","","","   1776.1"," ,I","","","","","",""
"IN010100400","1965","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       143","I","        88","I","        22","I","","","","","","","","","","","",""," 184.9"," ,I,1204, ","","","   1797.8"," ,I","","","","","",""
"IN010100400","1966","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       138","I","        89","I","        19","I","","","","","","","","","","","",""," 156.8"," ,I,1012, ","","","   1767.6"," ,I","","","","","",""
"IN010100400","1967","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       143","I","       101","I","        26","I","","","","","","","","","","","","","  79.7"," ,I,0525, ","","","   1811.0"," ,I","","","","","",""
"IN010100400","1968","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       153","I","       110","I","        29","I","","","","","","","","","","","",""," 140.4"," ,I,0909, ","","","   2064.4"," ,I","","","","","",""
"IN010100400","1969","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       137","I","        87","I","        11","I","","","","","","","","","","","",""," 107.5"," ,I,1121, ","","","   1383.6"," ,I","","","","","",""
"IN010100400","1970","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","       141","I","        95","I","        15","I","","","","","","","","","","","",""," 116.2"," ,I,1019, ","","","   1494.9"," ,I","","","","","",""
"IN010100400","1999","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       334","S","       117","S","","","","","   35.8","S,0401, ","","","","","     31.50","S","",""
"IN010100400","2000","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       341","S","       176","S","","","","","   35.1","S,0513, ","","","","","     31.93","S","",""
"IN010100400","2001","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       349","S","       155","S","","","","","   34.9","S,0913,+","","","","","     31.76","S","",""
"IN010100400","2002","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       344","S","       163","S","","","","","   36.1","S,0430, ","","","","","     31.99","S","",""
"IN010100400","2003","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       340","S","       226","S","","","","","   36.9","S,0425, ","","","","","     32.54","S","",""
"IN010100400","2004","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","         0","S","         0","S","         0","S","       351","S","       164","S","   19.1","S,0116, ","","","   36.5","S,0302, ","","","     27.58","S","     32.06","S","     23.10","S"
"IN010100400","2005","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       357","S","       175","S","","","","","   36.4","S,0326, ","","","","","     32.05","S","",""
"IN010100400","2006","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       359","S","       191","S","","","","","   39.0","S,0701, ","","","","","     32.26","S","",""
"IN010100400","2007","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       356","S","       183","S","","","","","   38.0","S,0404, ","","","","","     32.10","S","",""
"IN010100400","2008","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       354","S","       187","S","","","","","   35.8","S,0229, ","","","","","     32.01","S","",""
"IN010100400","2009","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       354","S","       204","S","","","","","   38.4","S,0523, ","","","","","     32.45","S","",""
"IN010100400","2010","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       357","S","       173","S","","","","","   37.5","S,0311, ","","","","","     32.09","S","",""
"IN010100400","2012","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","         0","S","         0","S","         0","S","       362","S","       240","S","   18.6","S,0103, ","","","   36.0","S,0422,+","","","     28.35","S","     32.69","S","     24.01","S"
"IN010100400","2013","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       363","S","       239","S","","","","","   36.4","S,0308,+","","","","","     32.57","S","",""
"IN010100400","2014","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       362","S","       207","S","","","","","   36.6","S,0318,+","","","","","     32.56","S","",""
"IN010100400","2015","8.483","76.95","64.0","THIRUVANANTHAPURAM, IN","","","","","","","","","","","         0","S","       358","S","       258","S","","","","","   37.1","S,0512, ","","","","","     32.77","S","",""
