"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094823","1979","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","","","    334.9","","     334.9","0","       166","0","        98","0","         6","0","       49","","        13","0","        14","0","       114","0","        51","0","       136","0","         0","0","       190"," ","        14"," ","        28"," ","  -24.4","0,0211, ","   381"," ,0,0219, ","   117"," ,0,0218, ","  48.0"," ,0,0928, ","   31.1","0,0808,+","-2.2","0,1026","-2.2","0,1026","-5.6","0,1027","-8.9","0,1203","-8.9","0,1203","0.0","0,0505","-2.2","0,0410","-5.6","0,0407","-7.2","0,0328","-10.0","0,0316","    3515.6","6","    3515.6","0","   1030.9"," ,0","      33.7","X","      954"," ,0","      9.64","0","     14.69","0","      4.60","0","    91596","X","       240","X","","","","","       270","X","      18.3","X","","","","","      25.7","X"
"USW00094823","1980","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","","","    480.0","","     480.0","0","       153","0","        92","0","         8","0","       41","","        14","0","         3","0","       131","0","        49","0","       142","0","        10","0","       209"," ","        14"," ","        49"," ","  -18.3","0,0302, ","   152"," ,0,1118, ","   221"," ,0,1117, ","  57.7"," ,0,0708, ","   36.7","0,0720,+","-0.6","0,1023","-2.8","0,1029","-4.4","0,1030","-6.7","0,1119","-8.9","0,1214","0.0","0,0509","-6.1","0,0417","-6.1","0,0417","-6.7","0,0315","-10.6","0,0312","    3448.6","6","    3448.6","0","   1002.8"," ,0","      41.5","X","      965"," ,0","      9.73","0","     14.83","0","      4.63","0","   114120","X","       250","X","","","","","       315","X","      17.4","X","","","","","      27.2","X"
"USW00094823","1981","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","","","    336.9","","     336.9","0","       156","0","        88","0","         4","0","       57","","        18","0","         9","0","       140","0","        46","0","       134","0","         2","0","       223"," ","        13"," ","        34"," ","  -22.2","0,0104, ","   203"," ,0,0118, ","   157"," ,0,0211, ","  42.2"," ,0,0625, ","   32.8","0,0709, ","0.0","0,1004","-5.0","0,1024","-5.0","0,1024","-7.8","0,1130","-10.6","0,1218","0.0","0,0503","-2.8","0,0421","-5.0","0,0322","-6.7","0,0320","-12.2","0,0318","    3523.6","6","    3523.6","0","    953.6"," ,0","      48.2","X","     1124"," ,0","      9.49","0","     14.81","0","      4.18","0","   135012","X","       250","X","","","","","       225","X","      15.6","X","","","","","      28.3","X"
"USW00094823","1982","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","","","    309.3","","     309.3","0","       149","0","        85","0","         3","0","       39","","        10","0","         7","0","       124","0","        36","0","       157","0","         0","0","       192"," ","        23"," ","        27"," ","  -27.8","0,0117, ","   178"," ,0,0303,+","   170"," ,0,0302, ","  37.6"," ,0,0523, ","   31.7","0,0913,+","-1.1","0,1017","-2.2","0,1024","-5.0","0,1115","-7.2","0,1116","-10.6","0,1210","0.0","0,0429","-5.6","0,0412","-5.6","0,0412","-10.0","0,0408","-10.0","0,0408","    3594.8","8","    3594.8","0","    814.1"," ,0","      45.5","X","     1066"," ,0","     10.19","0","     15.69","0","      4.69","0","   128154","X","       240","X","","","","","       225","X","      17.9","X","","","","","      28.8","X"
"USW00094823","1983","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","","","    416.2","","     416.2","0","       149","0","        83","0","         4","0","       35","","         9","0","         3","0","       122","0","        34","0","       136","0","         9","0","       180"," ","        14"," ","        32"," ","  -24.4","0,1225, ","   152"," ,0,0212, ","   163"," ,0,0211, ","  39.6"," ,0,0630, ","   34.4","0,0820, ","0.0","0,1027","-2.8","0,1030","-5.6","0,1112","-6.7","0,1202","-11.7","0,1219","-2.2","0,0510","-2.2","0,0510","-7.2","0,0419","-7.2","0,0419","-9.4","0,0325","    3062.9","9","    3062.9","0","   1051.8"," ,0","      46.5","X","      963"," ,0","     10.27","0","     15.47","0","      5.08","0","   130428","X","       230","X","","","","","       315","X","      19.7","X","","","","","      32.9","X"
"USW00094823","1984","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.7","X","    306.9","","     306.9","0","       168","0","        88","0","         4","0","       40","","        12","0","         4","0","       126","0","        35","0","       141","0","         1","0","       201"," ","        24"," ","        30"," ","  -26.1","0,0121, ","   229"," ,0,0301, ","   127"," ,0,0228, ","  31.8"," ,0,0528, ","   32.8","0,0613, ","-1.7","0,1102","-2.2","0,1103","-5.6","0,1117","-7.8","0,1120","-8.9","0,1122","0.0","0,0516","-2.8","0,0401","-5.6","0,0324","-14.4","0,0312","-14.4","0,0312","    3523.8","8","    3523.8","0","    898.8"," ,0","","","      994"," ,0","     10.20","0","     15.61","0","      4.78","0","   125681","X","       240","X","","","","","       270","X","      16.5","X","","","","","      25.2","X"
"USW00094823","1985","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.8","X","    316.5","","     316.5","0","       166","0","        83","0","         7","0","       69","","        17","0","         7","0","       112","0","        50","0","       159","0","         4","0","       185"," ","        12"," ","        31"," ","  -27.8","0,0121,+","   305"," ,0,0203, ","   112"," ,0,1213, ","  45.7"," ,0,1116, ","   33.3","0,0813, ","0.0","0,1017","-2.2","0,1121","-6.7","0,1202","-6.7","0,1202","-12.2","0,1214","0.0","0,0417","-7.2","0,0410","-7.2","0,0410","-7.2","0,0410","-8.9","0,0318","    3118.8","8","    3118.8","0","    979.4"," ,0","","","     1157"," ,0","     10.30","0","     15.71","0","      4.88","0","   114305","X","       250","X","","","","","       270","X","      16.1","X","","","","","      26.7","X"
"USW00094823","1986","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.4","X","    425.6","","     425.6","0","       156","0","        82","0","         7","0","       32","","         8","0","         1","0","       123","0","        32","0","       156","0","         3","0","       191"," ","        23"," ","        42"," ","  -17.8","0,0308, ","   203"," ,0,0131,+","   170"," ,0,0127, ","  45.5"," ,0,0709, ","   32.8","0,0720,+","0.0","0,1010","-2.2","0,1019","-8.9","0,1113","-8.9","0,1113","-8.9","0,1113","0.0","0,0503","-2.8","0,0328","-8.9","0,0322","-8.9","0,0322","-8.9","0,0322","    3080.1","1","    3080.1","0","    950.7"," ,0","","","      838"," ,0","     10.93","0","     16.00","0","      5.87","0","   110104","X","       300","X","","","","","       270","X","      20.6","X","","","","","      26.2","X"
"USW00094823","1987","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.5","X","    515.9","","     515.9","0","       143","0","        80","0","         8","0","       36","","        13","0","         1","0","       125","0","        20","0","       152","0","        19","0","       198"," ","        20"," ","        31"," ","  -18.9","0,0124, ","   178"," ,0,0404, ","   140"," ,0,0102, ","  75.2"," ,0,0620, ","   34.4","0,0723,+","0.0","0,1008","-2.2","0,1014","-5.0","0,1120","-9.4","0,1121","-9.4","0,1121","0.0","0,0501","-3.9","0,0403","-6.7","0,0401","-6.7","0,0401","-10.6","0,0310","    3110.3","3","    3110.3","0","    997.1"," ,0","","","     1022"," ,0","     11.28","0","     16.57","0","      5.99","0","   127373","X","       300","X","","","","","       315","X","      17.0","X","","","","","      25.2","X"
"USW00094823","1988","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       4.2","X","    526.1","","     526.1","0","       147","0","        69","0","         1","0","       30","","         8","0","         4","0","       127","0","        38","0","       146","0","        38","0","       159"," ","        10"," ","        28"," ","  -19.4","0,0207,+","    76"," ,0,0208, ","    66"," ,0,0303, ","  26.4"," ,0,0202, ","   39.4","0,0716, ","-1.1","0,1008","-3.3","0,1013","-4.4","0,1031","-7.2","0,1210","-13.9","0,1211","0.0","0,0422","-2.8","0,0420","-10.0","0,0322","-10.0","0,0322","-10.0","0,0322","    3244.8","8","    3244.8","0","    689.2"," ,0","","","      727"," ,0","     10.56","0","     16.41","0","      4.73","0","   121096","X","       230","X","","","","","       225","X","      19.7","X","","","","","      27.2","X"
"USW00094823","1989","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       4.1","X","    447.5","","     447.5","0","       154","0","        90","0","         8","0","       29","","         6","0","         8","0","       125","0","        45","0","       143","0","         6","0","       211"," ","        21"," ","        31"," ","  -24.4","0,1222, ","   178"," ,0,1216, ","   173"," ,0,1215, ","  44.2"," ,0,0616, ","   34.4","0,0725,+","0.0","0,1009","-2.8","0,1103","-5.0","0,1104","-8.9","0,1119","-8.9","0,1119","-1.1","0,0424","-2.2","0,0423","-5.6","0,0411","-7.2","0,0322","-11.1","0,0308","    3256.3","3","    3256.3","0","   1080.5"," ,0","","","      786"," ,0","     10.08","0","     15.33","0","      4.84","0","   104139","X","       290","X","","","","","       270","X","      17.4","X","","","","","      25.7","X"
"USW00094823","1990","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       4.3","X","    378.2","","     378.2","0","       153","0","       100","0","        11","0","       11","","         6","0","         1","0","       105","0","         7","0","       145","0","         3","0","       210"," ","        20"," ","        32"," ","  -17.8","0,0226, ","    76"," ,0,1228,+","    99"," ,0,1227, ","  70.1"," ,0,1230, ","   34.4","0,0709, ","-1.1","0,1020","-2.8","0,1027","-4.4","0,1114","-11.1","0,1224","-11.1","0,1224","-0.6","0,0419","-2.2","0,0418","-5.0","0,0328","-8.3","0,0327","-9.4","0,0307","    3167.6","6","    3167.6","0","   1327.8"," ,0","","","      475"," ,0","     11.82","0","     17.17","0","      6.47","0","    99826","X","       290","X","","","","","       270","X","      20.6","X","","","","","      26.2","X"
"USW00094823","1991","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       4.1","X","    664.8","","     664.8","0","       137","0","        70","0","         6","0","       11","","         3","0","         0","0","       112","0","        20","0","       169","0","        22","0","       186"," ","        17"," ","        32"," ","  -15.6","0,0122, ","    51"," ,0,0314,+","    61"," ,0,0313, ","  55.4"," ,0,0630, ","   35.0","0,0829,+","-2.2","0,1017","-2.2","0,1017","-5.0","0,1103","-9.4","0,1104","-9.4","0,1104","0.0","0,0412","-3.3","0,0403","-5.6","0,0331","-8.9","0,0312","-8.9","0,0312","    2713.9","9","    2713.9","0","    814.1"," ,0","","","      453"," ,0","     12.35","0","     17.89","0","      6.81","0","   112261","X","       270","X","","","","","       225","X","      15.6","X","","","","","      27.2","X"
"USW00094823","1992","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       4.2","X","    301.2","","     301.2","0","       147","0","        89","0","         5","0","       38","","        15","0","         1","0","       107","0","        23","0","       143","0","         0","0","       216"," ","        20"," ","        36"," ","  -18.3","0,0119, ","   203"," ,0,1211, ","   211"," ,0,1210, ","  58.4"," ,0,0828, ","   31.7","0,0714, ","-0.6","0,1018","-2.8","0,1019","-5.0","0,1020","-7.2","0,1116","-11.1","0,1224","-2.2","0,0413","-2.2","0,0413","-5.0","0,0403","-6.7","0,0324","-12.8","0,0316","    3073.3","3","    3073.3","0","    932.1"," ,0","","","     1166"," ,0","     10.49","0","     15.59","0","      5.39","0","   101868","X","       260","X","","","","","       270","X","      16.1","X","","","","","      37.0","X"
"USW00094823","1993","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       4.2","X","    514.7","","     514.7","0","       163","0","        83","0","         5","0","       41","","        16","0","         2","0","       102","0","        30","0","       145","0","        23","0","       201"," ","         9"," ","        39"," ","  -18.3","0,0225,+","   635"," ,0,0314, ","   599"," ,0,0313, ","  34.8"," ,0,0903, ","   36.7","0,0826, ","-1.1","0,1011","-2.2","0,1102","-5.6","0,1108","-7.2","0,1211","-10.6","0,1225","-1.7","0,0427","-11.1","0,0319","-11.1","0,0319","-11.1","0,0319","-11.1","0,0319","    3161.4","4","    3161.4","0","    973.6"," ,0","","","     1946"," ,0","     11.00","0","     16.19","0","      5.82","0","   105739","X","       260","X","","","","","","","      15.6","X","","","","","",""
"USW00094823","1994","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       4.0","X","    455.1","","     455.1","0","       155","0","        85","0","         7","0","       52","","        15","0","         8","0","       112","0","        30","0","       151","0","        13","0","       182"," ","        13"," ","        51"," ","  -30.0","0,0119, ","   381"," ,0,0105, ","   315"," ,0,0104, ","  53.8"," ,0,0802, ","   36.1","0,0619,+","-0.6","0,1111","-2.8","0,1112","-4.4","0,1123","-6.7","0,1124","","","-0.6","0,0423","-6.7","0,0408","-6.7","0,0408","-6.7","0,0408","-10.0","0,0317","    3383.8","8","    3383.8","0","   1050.7"," ,0","","","     1415"," ,0","     10.90","0","     16.44","0","      5.35","0","   119746","X","       250","X","","","","","       270","X","      16.1","X","","","","","      23.6","X"
"USW00094823","1995","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       4.2","X","    574.0","","     574.0","0","       145","0","        65","0","         2","0","       49","","        12","0","         3","0","       126","0","        40","0","       163","0","        27","0","       182"," ","        13"," ","        29"," ","  -20.0","0,0212, ","   178"," ,0,1227,+","   155"," ,0,1114, ","  53.8"," ,0,0717, ","   37.8","0,0715, ","0.0","0,1026","-3.9","0,1104","-6.1","0,1105","-6.7","0,1109","-9.4","0,1208","0.0","0,0426","-2.8","0,0415","-7.8","0,0405","-7.8","0,0405","-13.3","0,0310","    2943.8","8","    2943.8","0","    735.0"," ,0","","","     1267"," ,0","     10.97","0","     16.49","0","      5.44","0","   113537","X","       260","X","","","","","","","      15.6","X","","","","","",""
"USW00094823","1996","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.7","X","    388.3","","     388.3","0","       167","0","       100","0","         8","0","       57","","        21","Z","         4","0","       121","0","        41","0","       144","0","         3","0","       212"," ","        20"," ","        42"," ","  -21.1","0,0204, ","   356"," ,0,0113,+","   234"," ,Z,0107, ","  79.0"," ,0,0624, ","   32.2","0,0630,+","0.0","0,1004","-3.9","0,1104","-5.6","0,1112","-7.2","0,1114","-10.0","0,1115","-1.1","0,0514","-2.8","0,0410","-6.7","0,0408","-6.7","0,0408","-11.7","0,0311","    3391.4","4","    3391.4","0","   1156.5"," ,0","","","     1533"," ,Z","     10.18","0","     15.40","0","      4.95","0","   104353","X","","","","","","","","","","","","","","","",""
"USW00094823","1997","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.6","X","    284.3","","     284.3","0","       149","0","        76","0","         5","0","       29","","        11","0","         3","0","       120","0","        27","0","       128","0","         6","0","       203"," ","        15"," ","        24"," ","  -18.3","0,0119,+","   127"," ,0,1231, ","   109"," ,0,1231, ","  63.0"," ,0,0525, ","   32.8","0,0727,+","-1.7","0,1021","-3.9","0,1023","-5.0","0,1112","-8.3","0,1118","-11.7","0,1231","0.0","0,0429","-3.9","0,0420","-7.8","0,0410","-7.8","0,0410","-8.9","0,0324","    3305.2","2","    3305.2","0","    878.3"," ,0","","","      808"," ,0","      9.96","0","     15.10","0","      4.83","0","   106862","X","","","       350","X","       330","X","","","","","      18.3","X","      27.3","X","",""
"USW00094823","1998","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.1","X","    440.1","","     440.1","0","       143","0","        77","0","         5","0","       11","","         3","0","         0","0","        93","0","        12","0","       148","0","         4","0","       196"," ","        12"," ","        38"," ","  -14.4","0,0101, ","   127"," ,0,0101, ","    61"," ,0,0311,+","  60.2"," ,0,0627, ","   32.8","0,0807, ","0.0","0,1030","-2.8","0,1104","-4.4","0,1122","-12.2","0,1222","-12.2","0,1222","0.0","0,0428","-2.8","0,0406","-4.4","0,0325","-9.4","0,0313","-9.4","0,0313","    2899.2","2","    2899.2","0","    869.6"," ,0","","","      279"," ,0","     12.18","0","     17.23","0","      7.12","0","   116498","X","","","       340","X","       340","X","","","","","      23.7","X","      27.7","X","",""
"USW00094823","1999","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.4","X","    416.0","","     416.0","0","       119","0","        75","0","         6","0","       34","","        17","0","         1","0","       116","0","        27","0","       157","0","        16","0","       164"," ","         8"," ","        26"," ","  -18.3","0,0105, ","   203"," ,0,0111, ","   165"," ,0,0309, ","  88.4"," ,0,0728, ","   35.0","0,0731, ","0.0","0,1007","-2.2","0,1108","-4.4","0,1118","-6.7","0,1130","-9.4","0,1201","-1.1","0,0425","-4.4","0,0326","-4.4","0,0326","-7.8","0,0313","-11.7","0,0311","    2975.9","9","    2975.9","0","    920.5"," ,0","","","     1068"," ,0","     11.11","0","     16.79","0","      5.43","0","   131137","X","","","       270","X","       300","X","","","","","      18.3","X","      23.2","X","",""
"USW00094823","2000","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.3","X","    329.8","","     329.8","0","       138","0","        86","0","         9","0","       43","","        12","0","         0","0","       122","0","        44","0","       153","0","         0","0","       195"," ","        13"," ","        42"," ","  -17.2","0,1226,+","   178"," ,0,0205,+","    84"," ,0,0120, ","  66.8"," ,0,0728, ","   31.7","0,0614, ","0.0","0,1008","-2.8","0,1106","-4.4","0,1116","-6.7","0,1121","-9.4","0,1122","-0.6","0,0427","-3.9","0,0413","-7.2","0,0318","-7.2","0,0318","-11.1","0,0208","    2915.4","4","    2915.4","0","   1019.2"," ,0","","","      826"," ,0","     10.38","0","     15.50","0","      5.25","0","","","","","       310","X","       230","X","","","","","      17.9","X","      23.2","X","",""
"USW00094823","2001","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.2","X","    379.3","","     379.3","0","       133","0","        75","0","         9","0","       41","","        13","0","         0","0","       113","0","        29","0","       150","0","         6","0","       199"," ","        12"," ","        36"," ","  -13.9","0,0126, ","   152"," ,0,0122,+","   132"," ,0,0120, ","  47.5"," ,0,0828, ","   33.3","0,0807,+","0.0","0,1007","-2.8","0,1029","-4.4","0,1112","-7.2","0,1222","-12.2","0,1226","0.0","0,0429","-2.8","0,0419","-7.2","0,0328","-7.2","0,0328","-10.6","0,0326","    3359.2","2","    3359.2","0","    908.7"," ,0","","","      783"," ,0","     11.23","0","     16.43","0","      6.02","0","","","","","       330","X","       340","X","","","","","      20.6","X","      26.8","X","",""
"USW00094823","2002","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.4","X","    558.2","","     558.2","0","       142","0","        83","0","         3","0","       31","","        13","0","         0","0","       117","0","        22","0","       150","0","        24","0","       185"," ","         2"," ","        39"," ","  -13.9","0,1204, ","   152"," ,0,0108,+","   122"," ,0,1205, ","  39.9"," ,0,0927, ","   35.0","0,0804,+","0.0","0,1017","-2.2","0,1102","-4.4","0,1126","-7.8","0,1128","-11.1","0,1203","0.0","0,0522","-5.6","0,0407","-5.6","0,0407","-10.0","0,0322","-10.0","0,0322","    2813.5","5","    2813.5","0","    821.3"," ,0","","","      882"," ,0","     11.42","0","     16.67","0","      6.16","0","","","","","       300","X","       290","X","","","","","      21.5","X","      24.6","X","",""
"USW00094823","2003","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.3","X","    316.6","","     316.6","0","       178","0","        88","0","         6","0","       70","","        19","0","         2","0","       118","0","        52","0","       142","0","         0","0","       211"," ","        13"," ","        42"," ","  -20.0","0,0127, ","   305"," ,0,0218,+","   224"," ,0,0216, ","  45.7"," ,0,0830, ","   31.1","0,0821,+","0.0","0,1002","-2.2","0,1108","-5.0","0,1109","-6.7","0,1110","-10.0","0,1208","-1.1","0,0424","-2.2","0,0401","-6.7","0,0331","-6.7","0,0331","-11.1","0,0311","    3384.5","5","    3384.5","0","   1044.0"," ,0","","","     1785"," ,0","     10.14","0","     15.16","0","      5.13","0","","","","","       270","X","       280","X","","","","","      21.5","X","      26.8","X","",""
"USW00094823","2004","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.3","X","    352.6","","     352.6","0","       166","0","       103","0","        12","0","       48","","        16","0","         3","0","       106","0","        34","0","       153","0","         0","0","       209"," ","        21"," ","        44"," ","  -18.3","0,0201,+","   178"," ,0,0131,+","    99"," ,0,0125, "," 151.1"," ,0,0917, ","   30.6","0,0609, ","-0.6","0,1018","-2.8","0,1113","-4.4","0,1203","-6.7","0,1214","-15.0","0,1219","-0.6","0,0504","-3.9","0,0406","-4.4","0,0405","-6.7","0,0323","-13.9","0,0216","    3145.4","4","    3145.4","0","   1458.6"," ,0","","","      995"," ,0","     10.87","0","     15.84","0","      5.90","0","","","","","       330","X","       230","X","","","","","      18.3","X","      22.8","X","",""
"USW00094823","2005","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.1","X","    511.6","","     511.6","0","       157","0","        90","0","         6","0","       61","","        20","0","         1","0","       117","0","        41","0","       156","0","        15","0","       200"," ","        11"," ","        37"," ","  -18.3","0,0124, ","   152"," ,0,0302, ","   142"," ,0,0224, ","  48.0"," ,0,0705, ","   34.4","0,0813,+","0.0","0,1031","-6.1","0,1117","-6.1","0,1117","-7.2","0,1118","-10.6","0,1124","0.0","0,0505","-2.2","0,0318","-4.4","0,0316","-7.2","0,0315","-9.4","0,0314","    3114.6","6","    3114.6","0","   1048.4"," ,0","","","     1461"," ,0","     10.85","0","     15.98","0","      5.73","0","","","","","       300","X","       290","X","","","","","      17.4","X","      23.7","X","",""
"USW00094823","2006","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.3","W","    357.3","","     357.3","0","       143","0","        78","0","         5","0","        9","","         4","0","         0","0","       105","0","        19","0","       135","0","         6","0","       209"," ","         8"," ","        42"," ","  -16.1","0,0219, ","    51"," ,0,0228,+","   102"," ,0,0125, ","  42.2"," ,0,1017, ","   32.8","0,0803,+","-0.6","0,1030","-2.2","0,1102","-5.0","0,1103","-7.2","0,1204","","","-1.1","0,0426","-2.2","0,0409","-5.0","0,0327","-7.2","0,0318","-8.9","0,0303","    3028.4","4","    3028.4","0","    887.7"," ,0","","","      441"," ,0","     11.27","0","     16.30","0","      6.23","0","","","","","       280","X","       230","X","","","","","      19.7","X","      23.7","X","",""
"USW00094823","2007","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.2","W","    475.8","","     475.8","0","       154","0","        81","0","         6","0","       39","","        16","0","         2","0","       114","0","        38","0","       172","0","        15","0","       221"," ","        17"," ","        43"," ","  -20.6","0,0206, ","   203"," ,0,0218, ","   140"," ,0,0213, ","  39.4"," ,0,0805, ","   33.3","0,0824,+","-1.7","0,1029","-2.2","0,1103","-5.0","0,1123","-7.2","0,1124","-10.0","0,1205","-1.1","0,0414","-3.9","0,0410","-5.0","0,0408","-8.9","0,0318","-8.9","0,0318","    3089.2","2","    3089.2","0","   1035.0"," ,0","","","     1118"," ,0","     11.11","0","     16.42","0","      5.80","0","","","","","       320","X","       290","X","","","","","      18.3","X","      24.1","X","",""
"USW00094823","2008","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.3","W","    353.1","","     353.1","0","       173","0","        85","0","         7","0","       24","","        14","0","         0","0","       125","0","        34","0","       144","0","         3","0","       205"," ","        13"," ","        39"," ","  -16.7","0,1222, ","   152"," ,0,0301,+","   127"," ,0,0226, ","  56.6"," ,0,0626, ","   32.8","0,0609, ","-1.1","0,1020","-3.3","0,1030","-4.4","0,1118","-6.7","0,1119","-10.6","0,1123","-0.6","0,0416","-4.4","0,0329","-4.4","0,0329","-6.7","0,0325","-9.4","0,0309","    3056.4","4","    3056.4","0","   1009.7"," ,0","","","     1118"," ,0","     10.50","0","     15.78","0","      5.23","0","","","","","       210","X","       290","X","","","","","      21.0","X","      26.4","X","",""
"USW00094823","2009","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.2","W","    336.8","","     336.8","0","       151","0","        81","0","         4","0","       43","","        14","0","         2","0","       114","0","        45","0","       144","0","         2","0","       200"," ","        12"," ","        23"," ","  -23.3","0,0117, ","   152"," ,0,0118, ","   119"," ,0,1219,+","  74.2"," ,0,0617, ","   32.2","0,0817,+","-0.6","0,1018","-2.8","0,1019","-6.1","0,1205","-7.8","0,1206","-9.4","0,1210","0.0","0,0413","-2.2","0,0331","-6.1","0,0321","-6.7","0,0305","-12.8","0,0304","    3223.8","8","    3223.8","0","    834.6"," ,0","","","     1023"," ,0","     10.55","0","     15.64","0","      5.47","0","","","","","       270","X","       230","X","","","","","      18.3","X","      25.0","X","",""
"USW00094823","2010","40.48459","-80.21448","341.0","PITTSBURGH INTERNATIONAL AIRPORT, PA US","       3.0","W","    555.3","","     555.3","0","       139","0","        74","0","         7","0","       80","","        21","0","         1","0","       121","0","        55","0","       158","0","        16","0","       200"," ","        13"," ","        28"," ","  -18.3","0,0207, ","   508"," ,0,0217,+","   290"," ,0,0205, ","  74.9"," ,0,1130, ","   33.9","0,0902,+","-2.2","0,1101","-2.2","0,1101","-5.6","0,1128","-7.2","0,1204","-10.0","0,1213","-0.6","0,0510","-3.3","0,0327","-5.0","0,0308","-7.8","0,0306","-15.6","0,0215","    3064.3","3","    3064.3","0","    962.3"," ,0","","","     2008"," ,0","     11.02","0","     16.22","0","      5.83","0","","","","","       280","X","       330","X","","","","","      19.2","X","      24.6","X","",""
