"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00136141","1995","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     31.9","","      31.9","E","","","        10","E","       148","E","        44","E","        49","E","         0","E","  -23.6","E,1227, ","","","   27.8","E,0626, ","-0.8","E,1001","-3.9","E,1022","-5.3","E,1102","-9.6","E,1105","-9.6","E,1105","-1.8","E,0517","-3.0","E,0501","-5.2","E,0330","-9.5","E,0227","-9.5","E,0227","    4210.6","6","    4210.6","E","      6.02","E","      9.95","E","      2.09","E"
"SWE00136141","1996","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     12.9","","      12.9","E","","","        13","E","       150","E","        61","E","        40","E","         0","E","  -25.2","E,0218, ","","","   27.4","E,0822, ","-0.6","E,0921","-2.6","E,1003","-5.0","E,1108","-11.5","E,1114","-11.5","E,1114","-0.9","E,0529","-2.2","E,0508","-5.3","E,0415","-7.4","E,0406","-9.3","E,0325","    4920.9","9","    4920.9","E","      5.24","E","      9.40","E","      1.08","E"
"SWE00136141","1997","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     73.1","","      73.1","E","","","         6","E","       147","E","        38","E","        77","E","         0","E","  -20.2","E,0103, ","","","   28.7","E,0812, ","-1.8","E,1013","-3.8","E,1023","-5.4","E,1027","-7.0","E,1028","-9.1","E,1127","-1.0","E,0524","-4.0","E,0504","-5.0","E,0423","-7.0","E,0407","-9.7","E,0323","    4360.9","9","    4360.9","E","      6.74","E","     10.88","E","      2.60","E"
"SWE00136141","1998","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      1.5","","       1.5","E","","","         2","E","       142","E","        47","E","        21","E","         0","E","  -18.6","E,0122, ","","","   24.9","E,0721, ","-1.3","E,1001","-3.2","E,1019","-5.5","E,1021","-8.2","E,1107","-9.9","E,1108","-0.5","E,0526","-2.3","E,0413","-5.4","E,0406","-11.7","E,0311","-11.7","E,0311","    4259.0","0","    4259.0","E","      5.88","E","      9.53","E","      2.22","E"
"SWE00136141","1999","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     10.8","","      10.8","E","","","         3","E","       138","E","        47","E","        43","E","         0","E","  -22.1","E,0128, ","","","   28.0","E,0804, ","-0.1","E,1007","-2.7","E,1111","-6.7","E,1115","-6.7","E,1115","-13.1","E,1205","-0.6","E,0515","-2.4","E,0504","-7.1","E,0324","-7.1","E,0324","-9.0","E,0313","    4666.4","4","    4666.4","E","      6.27","E","     10.32","E","      2.22","E"
"SWE00136141","2000","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      1.7","","       1.7","E","","","         0","E","       104","E","        26","E","        32","E","         0","E","  -16.6","E,0124, ","","","   26.3","E,0730, ","-1.5","E,0925","-2.8","E,1028","-5.0","E,1219","-6.9","E,1220","-10.3","E,1225","-4.2","E,0416","-4.2","E,0416","-5.3","E,0409","-6.9","E,0329","-8.9","E,0226","    4193.4","4","    4193.4","E","      7.27","E","     11.17","E","      3.37","E"
"SWE00136141","2001","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     27.1","","      27.1","E","","","         8","E","       144","E","        56","E","        43","E","         0","E","  -22.7","E,0205, ","","","   30.1","E,0708, ","-2.6","E,0925","-2.6","E,0925","-5.1","E,1023","-6.8","E,1110","-10.7","E,1220","-0.6","E,0522","-2.4","E,0423","-5.6","E,0415","-7.3","E,0414","-10.5","E,0327","    4401.3","3","    4401.3","E","      5.73","E","      9.73","E","      1.74","E"
"SWE00136141","2002","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     51.0","","      51.0","E","","","         5","E","       145","E","        58","E","        81","E","         0","E","  -23.5","E,1231, ","","","   28.5","E,0710, ","-1.2","E,0926","-2.4","E,0927","-6.7","E,1019","-6.7","E,1019","-9.3","E,1105","-1.2","E,0421","-2.3","E,0419","-4.8","E,0411","-6.9","E,0316","-12.5","E,0303","    4116.6","6","    4116.6","E","      6.49","E","     10.72","E","      2.27","E"
"SWE00136141","2003","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     33.2","","      33.2","E","","","         7","E","       151","E","        47","E","        56","E","         0","E","  -26.5","E,0105, ","","","   29.6","E,0717,+","-2.2","E,0902","-2.2","E,0902","-4.5","E,1019","-7.3","E,1020","-10.5","E,1023","-0.7","E,0518","-2.5","E,0420","-4.4","E,0413","-8.8","E,0408","-12.6","E,0226","    4694.4","4","    4694.4","E","      6.12","E","     10.47","E","      1.77","E"
"SWE00136141","2004","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     22.2","","      22.2","E","","","         2","E","       146","E","        53","E","        39","E","         0","E","  -22.4","E,0122, ","","","   29.0","E,0809, ","-0.4","E,1009","-4.6","E,1012","-4.6","E,1012","-14.4","E,1119","-14.4","E,1119","-1.6","E,0430","-2.9","E,0429","-4.7","E,0413","-16.2","E,0305","-16.2","E,0305","    4426.9","9","    4426.9","E","      6.26","E","     10.56","E","      1.96","E"
"SWE00136141","2005","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     26.4","","      26.4","E","","","         2","E","       145","E","        43","E","        39","E","         0","E","  -21.1","E,0303, ","","","   30.6","E,0708, ","-0.2","E,0913","-2.8","E,0917","-4.7","E,1019","-7.0","E,1117","-9.6","E,1129","-2.0","E,0509","-3.1","E,0428","-4.9","E,0419","-13.6","E,0320","-13.6","E,0320","    4440.0","0","    4440.0","E","      6.55","E","     10.78","E","      2.33","E"
"SWE00136141","2006","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     44.9","","      44.9","E","","","         4","E","       130","E","        59","E","        69","E","         0","E","  -20.8","E,0307, ","","","   29.0","E,0612, ","-1.0","E,1026","-2.2","E,1029","-7.4","E,1102","-7.4","E,1102","-9.0","E,1219","-3.1","E,0516","-3.1","E,0516","-5.4","E,0406","-13.9","E,0326","-13.9","E,0326","    4531.6","6","    4531.6","E","      6.85","E","     11.05","E","      2.65","E"
"SWE00136141","2007","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     22.1","","      22.1","E","","","         4","E","       140","E","        40","E","        39","E","         0","E","  -19.3","E,0211,+","","","   30.6","E,0609, ","-1.3","E,0901","-3.9","E,1011","-4.6","E,1013","-8.8","E,1124","-12.1","E,1214","-1.2","E,0517","-4.0","E,0422","-6.9","E,0408","-6.9","E,0408","-12.1","E,0223","    3804.2","2","    3804.2","E","      6.72","E","     10.92","E","      2.52","E"
"SWE00136141","2008","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     33.0","","      33.0","E","","","         0","E","       117","E","        23","E","        42","E","         0","E","  -12.3","E,0323, ","","","   31.7","E,0728, ","-1.7","E,0929","-2.9","E,1018","-7.0","E,1101","-7.0","E,1101","-10.2","E,1213","-1.3","E,0521","-2.3","E,0519","-8.4","E,0328","-8.4","E,0328","-9.7","E,0324","    4092.4","4","    4092.4","E","      7.16","E","     11.20","E","      3.11","E"
"SWE00136141","2009","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     23.7","","      23.7","E","","","         3","E","       142","E","        52","E","        33","E","         0","E","  -20.7","E,1231, ","","","   30.6","E,0628, ","-2.0","E,0930","-2.8","E,1002","-4.5","E,1015","-7.1","E,1202","-9.9","E,1203","-1.3","E,0502","-3.7","E,0422","-6.2","E,0326","-10.9","E,0325","-10.9","E,0325","    4427.3","3","    4427.3","E","      6.06","E","     10.00","E","      2.11","E"
"SWE00136141","2010","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     30.6","","      30.6","E","","","        21","E","       171","E","       104","E","        51","E","         0","E","  -23.7","E,0106, ","","","   29.1","E,0703, ","-2.5","E,1011","-2.5","E,1011","-4.9","E,1016","-7.7","E,1021","-9.5","E,1108","-3.4","E,0512","-3.4","E,0512","-4.5","E,0423","-10.3","E,0322","-10.3","E,0322","    4924.7","7","    4924.7","E","      3.89","E","      7.97","E","     -0.20","E"
"SWE00136141","2011","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     34.4","","      34.4","E","","","         5","E","       125","E","        39","E","        50","E","         0","E","  -23.7","E,0220, ","","","   27.8","E,0606, ","-2.9","E,1009","-2.9","E,1009","-4.7","E,1021","-6.7","E,1203","","","-2.2","E,0505","-2.2","E,0505","-6.1","E,0331","-7.8","E,0326","-9.5","E,0320","    4850.1","1","    4850.1","E","      6.95","E","     11.11","E","      2.78","E"
"SWE00136141","2012","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      9.0","","       9.0","E","","","         3","E","       148","E","        55","E","        28","E","         0","E","  -20.1","E,0204, ","","","   26.9","E,0524, ","-1.0","E,0909","-3.1","E,1026","-7.8","E,1028","-7.8","E,1028","-13.2","E,1202","-2.3","E,0513","-2.3","E,0513","-4.9","E,0408","-7.5","E,0403","-9.1","E,0218","    4125.3","3","    4125.3","E","      5.86","E","      9.82","E","      1.90","E"
"SWE00136141","2013","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     10.6","","      10.6","E","","","         5","E","       152","E","        56","E","        52","E","         0","E","  -20.1","E,0314,+","","","   27.3","E,0803, ","-2.2","E,0925","-2.2","E,0925","-4.6","E,1111","-7.1","E,1122","-10.2","E,1123","-2.5","E,0503","-2.5","E,0503","-4.4","E,0421","-7.8","E,0410","-9.6","E,0329","    4787.9","9","    4787.9","E","      6.10","E","     10.44","E","      1.76","E"
"SWE00136141","2014","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     70.0","","      70.0","E","","","         0","E","       108","E","        30","E","        58","E","         0","E","  -17.0","E,1226, ","","","   31.2","E,0724, ","-2.0","E,0923","-3.4","E,1031","-4.9","E,1203","-12.6","E,1225","-12.6","E,1225","-0.6","E,0511","-2.5","E,0505","-4.5","E,0405","-8.9","E,0124","-8.9","E,0124","    4001.5","5","    4001.5","E","      7.61","E","     11.49","E","      3.72","E"
"SWE00136141","2015","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      7.6","","       7.6","E","","","         0","E","       105","E","        20","E","        37","E","         0","E","  -15.7","E,0123, ","","","   27.2","E,0703, ","-1.5","E,1014","-3.0","E,1015","-5.6","E,1120","-7.3","E,1121","-10.3","E,1123","-1.4","E,0509","-4.1","E,0429","-4.5","E,0414","-6.7","E,0322","-15.7","E,0123","    4037.7","7","    4037.7","E","      7.32","E","     11.38","E","      3.26","E"
"SWE00136141","2016","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     23.0","","      23.0","E","","","         7","E","       123","E","        39","E","        50","E","         0","E","  -21.9","E,0107, ","","","   27.9","E,0603, ","-0.3","E,1005","-3.9","E,1103","-6.6","E,1107","-6.7","E,1108","-9.3","E,1212","0.0","E,0502","-3.6","E,0427","-4.7","E,0324","-8.6","E,0311","-10.9","E,0229","    4132.6","6","    4132.6","E","      6.91","E","     10.88","E","      2.94","E"
"SWE00136141","2017","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      1.2","","       1.2","E","","","         1","E","       141","E","        28","E","        39","E","         0","E","  -19.7","E,0106, ","","","   27.1","E,0527, ","-0.4","E,1019","-3.9","E,1103","-4.4","E,1112","-7.0","E,1114","-9.6","E,1120","-0.7","E,0510","-2.7","E,0502","-4.9","E,0419","-9.0","E,0415","-9.0","E,0415","    4110.2","2","    4110.2","E","      6.69","E","     10.77","E","      2.62","E"
"SWE00136141","2018","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","    109.5","","     109.5","E","","","         0","E","       149","E","        62","E","        87","E","         0","E","  -17.6","E,0228, ","","","   32.1","E,0727, ","-2.7","E,0925","-2.7","E,0925","-5.1","E,1026","-6.8","E,1123","-9.6","E,1127","-2.0","E,0503","-2.5","E,0413","-8.0","E,0403","-8.0","E,0403","-10.6","E,0331","    4312.7","7","    4312.7","E","      7.07","E","     11.43","E","      2.72","E"
"SWE00136141","2019","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     37.9","","      37.9","E","","","         1","E","       133","E","        30","E","        55","E","         0","E","  -18.4","E,0130, ","","","   32.0","E,0726, ","-3.7","E,1005","-3.7","E,1005","-4.6","E,1006","-6.9","E,1130","-9.4","E,1202","-0.3","E,0515","-2.8","E,0514","-5.6","E,0415","-6.8","E,0411","-12.9","E,0312","    4067.4","4","    4067.4","E","      7.12","E","     11.26","E","      2.97","E"
"SWE00136141","2020","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     30.4","","      30.4","E","","","         0","E","        88","E","         5","E","        47","E","         0","E","   -9.9","E,0228, ","","","   28.6","E,0627,+","-1.2","E,1014","-2.2","E,1017","-4.7","E,1121","-8.7","E,1226","","","-0.2","E,0521","-3.4","E,0512","-7.7","E,0331","-7.7","E,0331","-9.9","E,0228","    3901.3","3","    3901.3","E","      8.27","E","     12.45","E","      4.09","E"
"SWE00136141","2021","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     45.8","","      45.8","E","","","         1","E","       152","E","        62","E","        71","E","         0","E","  -18.2","E,1207, ","","","   30.1","E,0714, ","-2.3","E,1013","-2.3","E,1013","-7.7","E,1122","-7.7","E,1122","-8.9","E,1127","-2.7","E,0508","-2.7","E,0508","-5.9","E,0411","-9.4","E,0319","-9.4","E,0319","    4116.8","8","    4116.8","E","      6.53","E","     10.70","E","      2.35","E"
"SWE00136141","2022","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     45.5","","      45.5","E","","","         2","E","       141","E","        27","E","        49","E","         0","E","  -19.3","E,1216, ","","","   29.8","E,0721,+","-0.4","E,0921","-2.9","E,1012","-5.2","E,1204","-8.5","E,1205","-9.0","E,1206","-0.7","E,0518","-2.5","E,0428","-4.5","E,0412","-7.6","E,0406","-9.2","E,0402","    4121.3","3","    4121.3","E","      7.19","E","     11.61","E","      2.78","E"
"SWE00136141","2023","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     17.7","","      17.7","E","","","         1","E","       154","E","        60","E","        53","E","         0","E","  -18.1","E,1205, ","","","   28.4","E,0614, ","-3.7","E,1009","-3.7","E,1009","-5.1","E,1101","-7.3","E,1118","-9.5","E,1127","-0.7","E,0519","-3.3","E,0508","-4.7","E,0407","-7.4","E,0403","-10.0","E,0330","    4143.8","8","    4143.8","E","      6.44","E","     10.63","E","      2.25","E"
"SWE00136141","2024","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     22.1","","      22.1","E","","","         6","E","       123","E","        38","E","        68","E","         0","E","  -26.2","E,0116, ","","","   28.2","E,0627, ","-0.2","E,0929","-3.0","E,1015","-8.7","E,1119","-8.7","E,1119","-9.5","E,1123","-1.2","E,0427","-6.6","E,0423","-6.6","E,0423","-7.6","E,0307","-10.4","E,0210","    4445.3","3","    4445.3","E","      7.09","E","     11.25","E","      2.94","E"
