"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005171200","1942","21.2","72.833","12.0","SURAT, IN","        84","I","        60","I","        16","I","","","","","","","","","","","",""," 185.9"," ,I,0805, ","","","   1383.1"," ,I","","","",""
"IN005171200","1943","21.2","72.833","12.0","SURAT, IN","        90","I","        57","I","        12","I","","","","","","","","","","","","","  74.2"," ,I,1015, ","","","    916.5"," ,I","","","",""
"IN005171200","1944","21.2","72.833","12.0","SURAT, IN","        76","I","        61","I","        15","I","","","","","","","","","","","",""," 121.9"," ,I,0818, ","","","   1446.9"," ,I","","","",""
"IN005171200","1945","21.2","72.833","12.0","SURAT, IN","        72","I","        60","I","        15","I","","","","","","","","","","","",""," 403.1"," ,I,0923, ","","","   1716.1"," ,I","","","",""
"IN005171200","1946","21.2","72.833","12.0","SURAT, IN","        88","I","        64","I","        15","I","","","","","","","","","","","",""," 157.2"," ,I,0725, ","","","   1710.2"," ,I","","","",""
"IN005171200","1947","21.2","72.833","12.0","SURAT, IN","        69","I","        40","I","        12","I","","","","","","","","","","","","","  97.8"," ,I,0419, ","","","    929.0"," ,I","","","",""
"IN005171200","1948","21.2","72.833","12.0","SURAT, IN","        55","I","        27","I","         6","I","","","","","","","","","","","","","  71.9"," ,I,1007, ","","","    474.9"," ,I","","","",""
"IN005171200","1949","21.2","72.833","12.0","SURAT, IN","        73","I","        50","I","        16","I","","","","","","","","","","","",""," 108.7"," ,I,0717, ","","","   1147.8"," ,I","","","",""
"IN005171200","1950","21.2","72.833","12.0","SURAT, IN","        65","I","        47","I","         6","I","","","","","","","","","","","",""," 132.6"," ,I,0708, ","","","    729.9"," ,I","","","",""
"IN005171200","1951","21.2","72.833","12.0","SURAT, IN","        51","I","        34","I","         4","I","","","","","","","","","","","",""," 153.7"," ,I,0727, ","","","    589.6"," ,I","","","",""
"IN005171200","1952","21.2","72.833","12.0","SURAT, IN","        62","I","        38","I","         8","I","","","","","","","","","","","",""," 124.2"," ,I,0623, ","","","    640.1"," ,I","","","",""
"IN005171200","1953","21.2","72.833","12.0","SURAT, IN","        78","I","        50","I","        20","I","","","","","","","","","","","",""," 217.2"," ,I,0707, ","","","   1711.1"," ,I","","","",""
"IN005171200","1954","21.2","72.833","12.0","SURAT, IN","        92","I","        70","I","        21","I","","","","","","","","","","","",""," 361.7"," ,I,0906, ","","","   2266.3"," ,I","","","",""
"IN005171200","1955","21.2","72.833","12.0","SURAT, IN","        80","I","        53","I","         5","I","","","","","","","","","","","","","  69.3"," ,I,0906, ","","","    712.5"," ,I","","","",""
"IN005171200","1956","21.2","72.833","12.0","SURAT, IN","        87","I","        60","I","        11","I","","","","","","","","","","","",""," 115.3"," ,I,0702, ","","","   1227.0"," ,I","","","",""
"IN005171200","1957","21.2","72.833","12.0","SURAT, IN","        56","I","        39","I","        10","I","","","","","","","","","","","",""," 137.2"," ,I,0628, ","","","    930.6"," ,I","","","",""
"IN005171200","1958","21.2","72.833","12.0","SURAT, IN","        71","I","        48","I","        17","I","         0","S","         0","S","","","","","","","   12.8","S,1229,+"," 127.5"," ,I,0814, ","","","   1288.1"," ,I","","","     22.82","S"
"IN005171200","1959","21.2","72.833","12.0","SURAT, IN","        94","I","        70","I","        26","I","","","","","","","","","","","",""," 123.6"," ,I,1013, ","","","   1967.5"," ,I","","","",""
"IN005171200","1960","21.2","72.833","12.0","SURAT, IN","        72","I","        46","I","        10","I","","","","","","","","","","","",""," 145.8"," ,I,0623, ","","","   1008.9"," ,I","","","",""
"IN005171200","1961","21.2","72.833","12.0","SURAT, IN","        92","I","        61","I","        12","I","","","","","","","","","","","",""," 141.2"," ,I,0803, ","","","   1204.3"," ,I","","","",""
"IN005171200","1962","21.2","72.833","12.0","SURAT, IN","        69","I","        40","I","         7","I","","","","","","","","","","","","","  61.3"," ,I,0619, ","","","    723.4"," ,I","","","",""
"IN005171200","1963","21.2","72.833","12.0","SURAT, IN","        64","I","        50","I","        16","I","","","","","","","","","","","",""," 117.8"," ,I,0710, ","","","   1220.4"," ,I","","","",""
"IN005171200","1964","21.2","72.833","12.0","SURAT, IN","        73","I","        59","I","        18","I","","","","","","","","","","","",""," 324.6"," ,I,0813, ","","","   2083.6"," ,I","","","",""
"IN005171200","1965","21.2","72.833","12.0","SURAT, IN","        47","I","        34","I","        13","I","","","","","","","","","","","",""," 127.5"," ,I,0729, ","","","    931.3"," ,I","","","",""
"IN005171200","1966","21.2","72.833","12.0","SURAT, IN","        55","I","        36","I","        10","I","","","","","","","","","","","",""," 125.8"," ,I,0728, ","","","   1008.2"," ,I","","","",""
"IN005171200","1967","21.2","72.833","12.0","SURAT, IN","        83","I","        52","I","        12","I","","","","","","","","","","","","","  86.4"," ,I,0729, ","","","   1095.4"," ,I","","","",""
"IN005171200","1968","21.2","72.833","12.0","SURAT, IN","        40","I","        31","I","        10","I","","","","","","","","","","","",""," 214.8"," ,I,0806, ","","","   1061.6"," ,I","","","",""
"IN005171200","1969","21.2","72.833","12.0","SURAT, IN","        55","I","        35","I","         9","I","","","","","","","","","","","",""," 140.8"," ,I,0910, ","","","    875.6"," ,I","","","",""
"IN005171200","1970","21.2","72.833","12.0","SURAT, IN","        81","I","        58","I","        19","I","","","","","","","","","","","",""," 247.5"," ,I,0907, ","","","   1622.2"," ,I","","","",""
"IN005171200","1995","21.2","72.833","12.0","SURAT, IN","        55","S","        36","S","        10","S","         0","S","         0","S","","","","","","","   12.6","S,0105, "," 166.6"," ,S,0719, ","","","    992.5"," ,S","","","     22.62","S"
"IN005171200","1997","21.2","72.833","12.0","SURAT, IN","        69","S","        45","S","         9","S","","","","","         0","S","       331","S","       200","S","","","  83.1"," ,S,0623, ","   40.8","S,0425, ","    898.9"," ,S","     32.91","S","",""
"IN005171200","2001","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       336","S","       207","S","","","","","   42.1","S,0407, ","","","     33.10","S","",""
"IN005171200","2003","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       340","S","       196","S","","","","","   43.1","S,0511, ","","","     33.11","S","",""
"IN005171200","2004","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       347","S","       223","S","","","","","   44.4","S,0503, ","","","     33.23","S","",""
"IN005171200","2005","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       350","S","       196","S","","","","","   42.8","S,0404, ","","","     32.76","S","",""
"IN005171200","2007","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       343","S","       206","S","","","","","   42.6","S,0405, ","","","     33.12","S","",""
"IN005171200","2008","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       350","S","       189","S","","","","","   41.0","S,0422, ","","","     32.45","S","",""
"IN005171200","2009","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       354","S","       229","S","","","","","   42.2","S,0419, ","","","     33.52","S","",""
"IN005171200","2010","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       353","S","       207","S","","","","","   42.9","S,0319, ","","","     33.21","S","",""
"IN005171200","2012","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       364","S","       219","S","","","","","   40.6","S,0401, ","","","     33.08","S","",""
"IN005171200","2013","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       360","S","       186","S","","","","","   41.0","S,0428, ","","","     32.55","S","",""
"IN005171200","2014","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       340","S","       223","S","","","","","   41.8","S,0423, ","","","     33.14","S","",""
"IN005171200","2015","21.2","72.833","12.0","SURAT, IN","","","","","","","","","","","         0","S","       346","S","       232","S","","","","","   42.2","S,0419, ","","","     33.34","S","",""
"IN005171200","2021","21.2","72.833","12.0","SURAT, IN","","","","","","","         0"," ","         0","S","","","","","","","   12.6","S,0128, ","","","","","","","","","     23.37","S"
"IN005171200","2022","21.2","72.833","12.0","SURAT, IN","","","","","","","         0"," ","         0","S","","","","","","","   10.2","S,0124, ","","","","","","","","","     22.97","S"
