"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CTAN","1998","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    691.4","","     691.4","U","         0","U","        12","U","         0","U","       180","U","        49","U","   -3.9","U,1221, ","   42.2","U,0804, ","0.0","U,1220","-3.9","U,1221","","","0.0","U,0415","","","","","    1626.3","3","    1626.3","U","     15.67","U","     21.64","U","      9.70","U"
"USR0000CTAN","1999","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    851.7","","     851.7","U","         0","U","        10","U","         0","U","       228","U","        54","U","   -2.2","U,0409, ","   38.9","U,0825, ","","","","","","","-2.2","U,0409","-2.2","U,0409","","","    1495.9","9","    1495.9","U","     17.09","U","     23.48","U","     10.70","U"
"USR0000CTAN","2000","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    782.3","","     782.3","U","         0","U","         4","U","         0","U","       231","U","        57","U","   -0.6","U,0306, ","   40.0","U,0916, ","0.0","U,1111","","","","","-0.6","U,0306","","","","","     993.8","8","     993.8","U","     17.28","U","     23.59","U","     10.98","U"
"USR0000CTAN","2002","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1200.4","4","    1200.4","U","","","","","",""
"USR0000CTAN","2003","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","   1061.1","","    1061.1","U","         0","U","         2","U","         0","U","       211","U","        79","U","    0.0","U,1227,+","   39.4","U,0716, ","0.0","U,1226","","","","","","","","","","","","","","","     17.69","U","     23.24","U","     12.15","U"
"USR0000CTAN","2004","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    784.2","","     784.2","U","         0","U","         0","U","         0","U","       206","U","        50","U","    1.1","U,1121,+","   37.2","U,0810,+","","","","","","","","","","","","","    1190.7","7","    1190.7","U","     16.90","U","     22.74","U","     11.07","U"
"USR0000CTAN","2005","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    743.6","","     743.6","U","         0","U","         0","U","         0","U","       213","U","        49","U","    0.6","U,0105,+","   39.4","U,0719,+","","","","","","","","","","","","","    1443.3","3","    1443.3","U","     16.91","U","     22.73","U","     11.09","U"
"USR0000CTAN","2006","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    948.0","","     948.0","U","         0","U","        11","U","         0","U","       223","U","        64","U","   -1.7","U,0312, ","   42.8","U,0722, ","0.0","U,1216","","","","","0.0","U,0319","","","","","    1265.2","2","    1265.2","U","     17.38","U","     23.30","U","     11.46","U"
"USR0000CTAN","2007","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    907.8","","     907.8","U","         0","U","         4","U","         0","U","       236","U","        44","U","   -2.2","U,0114, ","   40.0","U,0829, ","","","","","","","-0.6","U,0228","-2.2","U,0114","","","    1134.8","8","    1134.8","U","     17.48","U","     23.46","U","     11.50","U"
"USR0000CTAN","2008","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","   1057.3","","    1057.3","U","         0","U","         6","U","         0","U","       223","U","        67","U","   -0.6","U,1226, ","   37.2","U,0824,+","0.0","U,1215","","","","","0.0","U,0316","","","","","    1336.3","3","    1336.3","U","     17.74","U","     23.46","U","     12.01","U"
"USR0000CTAN","2009","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    927.7","","     927.7","U","         0","U","         9","U","         0","U","       223","U","        68","U","   -2.2","U,1208, ","   40.0","U,0828, ","-1.1","U,1207","-2.2","U,1208","","","0.0","U,0217","","","","","    1198.6","6","    1198.6","U","     17.40","U","     23.40","U","     11.40","U"
"USR0000CTAN","2010","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    707.0","","     707.0","U","         0","U","         5","U","         0","U","       210","U","        46","U","   -1.7","U,1231, ","   40.6","U,0825, ","-0.6","U,1230","","","","","0.0","U,0422","","","","","    1328.1","1","    1328.1","U","     16.33","U","     22.45","U","     10.22","U"
"USR0000CTAN","2011","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    783.9","","     783.9","U","         0","U","        10","U","         0","U","       210","U","        55","U","   -2.2","U,0227, ","   40.6","U,0826, ","","","","","","","-1.1","U,0409","-2.2","U,0227","","","    1503.5","5","    1503.5","U","     16.47","U","     22.68","U","     10.26","U"
"USR0000CTAN","2013","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    858.8","","     858.8","U","         0","U","        14","U","         0","U","       246","U","        44","U","   -2.2","U,0209, ","   39.4","U,0630, ","0.0","U,1208","","","","","-1.1","U,0220","-2.2","U,0209","","","    1108.3","3","    1108.3","U","     17.64","U","     23.65","U","     11.63","U"
"USR0000CTAN","2014","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    946.6","","     946.6","U","         0","U","         1","U","         0","U","       258","U","        50","U","   -0.6","U,1231, ","   38.3","U,0724, ","-0.6","U,1231","","","","","","","","","","","     895.7","7","     895.7","U","     18.57","U","     24.22","U","     12.91","U"
"USR0000CTAN","2015","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    879.4","","     879.4","U","         0","U","         1","U","         0","U","       246","U","        47","U","   -1.1","U,0101, ","   37.8","U,0815, ","","","","","","","-1.1","U,0101","","","","","     891.6","6","     891.6","U","     18.02","U","     23.38","U","     12.66","U"
"USR0000CTAN","2016","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    910.6","","     910.6","U","         0","U","         1","U","         0","U","       228","U","        43","U","   -0.6","U,1225, ","   38.9","U,0620,+","-0.6","U,1225","","","","","","","","","","","    1143.5","5","    1143.5","U","     17.89","U","     23.23","U","     12.54","U"
"USR0000CTAN","2017","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","   1001.7","","    1001.7","U","         0","U","         1","U","         0","U","       232","U","        49","U","    0.0","U,0124, ","   39.4","U,0830,+","","","","","","","0.0","U,0124","","","","","    1195.8","8","    1195.8","U","     18.19","U","     23.45","U","     12.92","U"
"USR0000CTAN","2018","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    869.2","","     869.2","U","         0","U","         3","U","         0","U","       221","U","        41","U","   -1.1","U,0220, ","   41.7","U,0706, ","","","","","","","0.0","U,0228","","","","","     968.2","2","     968.2","U","     17.73","U","     23.07","U","     12.38","U"
"USR0000CTAN","2019","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    730.0","","     730.0","U","         0","U","         7","U","         0","U","       194","U","        38","U","   -1.7","U,0206, ","   36.1","U,0914,+","0.0","U,1129","","","","","-0.6","U,0221","","","","","    1375.8","8","    1375.8","U","     16.24","U","     21.42","U","     11.06","U"
"USR0000CTAN","2020","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","   1021.5","","    1021.5","U","         0","U","         0","U","         0","U","       221","U","        54","U","    0.6","U,1228,+","   42.8","U,0906, ","","","","","","","","","","","","","    1257.0","0","    1257.0","U","     17.87","U","     23.37","U","     12.37","U"
"USR0000CTAN","2021","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    940.2","","     940.2","U","         0","U","         7","U","         0","U","       224","U","        55","U","   -2.2","U,0126, ","   40.0","U,0627, ","0.0","U,1214","","","","","-1.1","U,0316","-2.2","U,0126","","","    1160.5","5","    1160.5","U","     17.58","U","     23.07","U","     12.10","U"
"USR0000CTAN","2022","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    989.7","","     989.7","U","         0","U","         2","U","         0","U","       216","U","        62","U","   -1.1","U,0223, ","   40.0","U,0831, ","","","","","","","0.0","U,0306","","","","","    1016.3","3","    1016.3","U","     17.99","U","     23.57","U","     12.41","U"
"USR0000CTAN","2023","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    699.7","","     699.7","U","         0","U","         6","U","         0","U","       173","U","        40","U","   -0.6","U,0226,+","   37.2","U,0715, ","","","","","","","0.0","U,0404","","","","","    1683.3","3","    1683.3","U","     15.96","U","     20.96","U","     10.97","U"
"USR0000CTAN","2024","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    989.3","","     989.3","U","         0","U","         0","U","         0","U","       189","U","        61","U","    0.6","U,0406,+","   41.1","U,0906, ","","","","","","","","","","","","","    1354.9","9","    1354.9","U","     17.36","U","     22.48","U","     12.23","U"
