"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023183","2015","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       2.8","W","   2779.3","","    2779.3","W","        49","W","        23","W","         0","W","","","","","         0","W","         1","W","         0","W","       316","W","       172","W","        15"," ","         2"," ","        31"," ","   -0.5","W,0102, ","","","","","  23.6"," ,W,0515, ","   47.2","W,0814, ","","","","","","","-0.5","W,0102","","","","","","","     301.6","6","     301.6","W","    182.0"," ,W","","","","","     24.83","W","     31.12","W","     18.54","W","","","","","       320","W","       310","W","","","","","      22.8","W","      27.3","W","",""
"USW00023183","2016","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       2.9","W","   2764.1","","    2764.1","W","        35","W","        22","W","         0","W","","","","","         0","W","         0","W","         0","W","       322","W","       180","W","        18"," ","","","        30"," ","    1.1","W,0203, ","","","","","  15.2"," ,W,0107, ","   47.8","W,0619, ","","","","","","","","","","","","","","","     476.3","3","     476.3","W","    157.3"," ,W","","","","","     24.85","W","     31.37","W","     18.32","W","","","","","        80","W","        70","W","","","","","      23.7","W","      31.3","W","",""
"USW00023183","2017","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       2.9","W","   2854.6","","    2854.6","W","        26","W","        13","W","         0","W","","","","","         0","W","         0","W","         0","W","       317","W","       192","W","         9"," ","","","        27"," ","    1.7","W,0128, ","","","","","  23.4"," ,W,0803, ","   48.3","W,0620, ","","","","","","","","","","","","","","","     400.0","0","     400.0","W","    126.4"," ,W","","","","","     25.14","W","     31.75","W","     18.53","W","","","","","        50","W","        30","W","","","","","      21.9","W","      27.7","W","",""
"USW00023183","2018","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       2.9","W","   2711.9","","    2711.9","W","        33","W","        15","W","         2","W","","","","","         0","W","         0","W","         0","W","       318","W","       170","W","        12"," ","","","        24"," ","    1.1","W,1229, ","","","","","  59.9"," ,W,1002, ","   46.7","W,0725,+","","","","","","","","","","","","","","","     291.6","6","     291.6","W","    236.2"," ,W","","","","","     24.67","W","     31.17","W","     18.16","W","","","","","        50","W","        50","W","","","","","      23.3","W","      31.7","W","",""
"USW00023183","2019","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       3.0","W","   2599.8","","    2599.8","W","        43","W","        19","W","         1","W","","","","","         0","W","         1","W","         0","W","       287","W","       157","W","        28"," ","         1"," ","        22"," ","   -1.0","W,0102, ","","","","","  25.7"," ,W,0221, ","   46.1","W,0805,+","","","","","","","-1.0","W,0102","","","","","","","     562.6","6","     562.6","W","    151.1"," ,W","","","","","     23.85","W","     30.14","W","     17.56","W","","","","","        70","W","       180","W","","","","","      19.2","W","      23.3","W","",""
"USW00023183","2020","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       2.8","W","   2979.1","","    2979.1","W","        15","W","        11","W","         1","W","","","","","         0","W","         0","W","         0","W","       308","W","       191","W","        13"," ","","","        11"," ","    1.7","W,0205,+","","","","","  26.4"," ,W,0222, ","   47.8","W,0730, ","","","","","","","","","","","","","","","     478.0","0","     478.0","W","    127.0"," ,W","","","","","     25.12","W","     31.95","W","     18.29","W","","","","","        10","W","        90","W","","","","","      18.3","W","      26.4","W","",""
"USW00023183","2021","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       2.9","W","   2701.6","","    2701.6","W","        41","W","        23","W","         1","W","","","","","         0","W","         0","W","         0","W","       318","W","       176","W","        23"," ","","","        30"," ","    2.2","W,0125, ","","","","","  25.4"," ,W,1224, ","   47.8","W,0617, ","","","","","","","","","","","","","","","     492.9","9","     492.9","W","    181.1"," ,W","","","","","     24.63","W","     31.21","W","     18.06","W","","","","","        70","W","        80","W","","","","","      24.6","W","      30.9","W","",""
"USW00023183","2022","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       3.0","W","   2763.9","","    2763.9","W","        33","W","        15","W","         0","W","","","","","         0","W","         0","W","         0","W","       308","W","       187","W","        14"," ","         1"," ","        40"," ","    2.2","W,1217,+","","","","","  19.3"," ,W,1203, ","   46.1","W,0711, ","","","","","","","","","","","","","","","     362.3","3","     362.3","W","    146.8"," ,W","","","","","     24.47","W","     30.99","W","     17.96","W","","","","","       170","W","       180","W","","","","","      24.6","W","      38.5","W","",""
"USW00023183","2023","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       3.0","W","   2948.5","","    2948.5","W","        27","W","        12","W","         0","W","","","","","         0","W","         0","W","         0","W","       299","W","       185","W","        13"," ","         1"," ","        14"," ","    1.7","W,0216,+","","","","","  18.8"," ,W,0315, ","   48.3","W,0725,+","","","","","","","","","","","","","","","     640.1","1","     640.1","W","    106.9"," ,W","","","","","     25.01","W","     31.53","W","     18.49","W","","","","","       170","W","       190","W","","","","","      22.8","W","      32.6","W","",""
"USW00023183","2024","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","       2.9","W","   3126.8","","    3126.8","W","        29","W","        16","W","         0","W","","","","","         0","W","         0","W","         0","W","       319","W","       188","W","        10"," ","","","        30"," ","    1.7","W,0109, ","","","","","  12.7"," ,W,0331, ","   47.8","W,0708,+","","","","","","","","","","","","","","","     373.2","2","     373.2","W","    115.8"," ,W","","","","","     25.86","W","     32.46","W","     19.25","W","","","","","       270","W","       360","W","","","","","      18.3","W","      29.1","W","",""
"USW00023183","2025","33.4278","-112.00365","339.2","PHOENIX AIRPORT, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
