"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013739","1973","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    763.6","","     763.6","0","       122","0","        78","0","        11","0","        4","","         1","0","         0","0","        76","0","        14","0","       162","0","        28","0","       166"," ","        14"," ","        25"," ","  -13.3","0,0217, ","    76"," ,0,1218,+","    89"," ,0,1216, "," 117.3"," ,0,0629, ","   37.2","0,0828, ","0.0","0,1107","-2.8","0,1110","-5.6","0,1111","-8.3","0,1217","","","-1.7","0,0413","-2.8","0,0301","-5.6","0,0228","-7.2","0,0219","-12.2","0,0218","    2645.5","5","    2645.5","0","   1170.4"," ,0","      53.1","X","      117"," ,0","     13.53","0","     18.40","0","      8.65","0","   142902","X","","","","","","","       225","X","","","","","","","      21.0","X"
"USW00013739","1974","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    632.0","","     632.0","0","       116","0","        78","0","         8","0","        9","","         3","0","         0","0","        92","0","        13","0","       167","0","        22","0","       138"," ","        14"," ","        32"," ","  -13.3","0,0209, ","   152"," ,0,0209, ","   152"," ,0,0208, ","  43.2"," ,0,0824, ","   35.0","0,0709,+","-0.6","0,1019","-2.8","0,1020","-5.0","0,1126","-7.8","0,1127","","","0.0","0,0411","-4.4","0,0326","-4.4","0,0326","-7.2","0,0227","-11.1","0,0210","    2505.1","1","    2505.1","0","    960.0"," ,0","      59.5","X","      432"," ,0","     12.95","0","     18.10","0","      7.79","0","   162378","X","","","","","        45","X","       315","X","","","","","      27.2","X","      17.9","X"
"USW00013739","1975","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    673.6","","     673.6","0","       120","0","        83","0","        13","0","        5","","         6","0","         0","0","        89","0","         9","0","       172","0","        18","0","       156"," ","        24"," ","        33"," ","  -10.6","0,0210, ","    51"," ,0,0205,+","    66"," ,0,0205, ","  69.9"," ,0,0923, ","   37.2","0,0802, ","-0.6","0,1031","-2.2","0,1203","-6.7","0,1218","-6.7","0,1218","-8.9","0,1219","-1.7","0,0414","-2.2","0,0409","-5.0","0,0327","-7.8","0,0309","-10.6","0,0210","    2583.8","8","    2583.8","0","   1324.3"," ,0","      55.6","X","      353"," ,0","     13.36","0","     18.26","0","      8.45","0","   150978","X","","","","","       315","X","       270","X","","","","","      28.8","X","      21.0","X"
"USW00013739","1976","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    654.6","","     654.6","0","       110","0","        65","0","         6","0","       13","","         6","0","         0","0","       107","0","        20","0","       163","0","        25","0","       127"," ","         9"," ","        25"," ","  -14.4","0,0123, ","   152"," ,0,0310, ","   175"," ,0,0309, ","  45.0"," ,0,0501, ","   34.4","0,0418, ","-1.7","0,1019","-2.2","0,1028","-5.0","0,1109","-9.4","0,1130","-9.4","0,1130","-1.1","0,0413","-2.2","0,0323","-6.7","0,0318","-6.7","0,0318","-10.6","0,0203","    2397.6","6","    2397.6","0","    845.6"," ,0","      61.3","X","      489"," ,0","     12.33","0","     17.61","0","      7.06","0","   164706","X","","","","","       315","X","       315","X","","","","","      29.8","X","      22.4","X"
"USW00013739","1977","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    672.4","","     672.4","0","       119","0","        79","0","        14","0","       22","","         6","0","         3","0","        99","0","        36","0","       170","0","        26","0","       156"," ","        10"," ","        35"," ","  -20.0","0,0117, ","   102"," ,0,0125, ","   112"," ,0,0114, "," 101.3"," ,0,1107, ","   37.8","0,0721, ","-1.7","0,1112","-2.2","0,1113","-6.7","0,1207","-6.7","0,1207","-8.9","0,1209","-1.1","0,0410","-3.3","0,0409","-4.4","0,0302","-10.6","0,0218","-10.6","0,0218","    3017.5","5","    3017.5","0","   1255.6"," ,0","      55.1","X","      416"," ,0","     12.37","0","     17.57","0","      7.17","0","   149220","X","","","","","       315","X","       315","X","","","","","      25.2","X","      21.9","X"
"USW00013739","1978","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    676.8","","     676.8","0","       126","0","        75","0","        11","0","       41","","        13","0","         0","0","        93","0","        37","0","       150","0","        25","0","       160"," ","        17"," ","        34"," ","  -13.3","0,0305, ","   356"," ,0,0207, ","   315"," ,0,0206, ","  93.0"," ,0,0703, ","   37.2","0,0723, ","-1.7","0,1126","-3.9","0,1127","-5.6","0,1210","-7.8","0,1211","","","-1.1","0,0409","-3.9","0,0318","-4.4","0,0308","-8.3","0,0307","-12.2","0,0306","    3123.4","4","    3123.4","0","   1167.3"," ,0","      55.5","X","     1449"," ,0","     11.91","0","     16.84","0","      6.98","0","   147828","X","","","","","       180","X","       180","X","","","","","      25.2","X","      20.6","X"
"USW00013739","1979","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    592.4","","     592.4","0","       143","0","        92","0","        16","0","       23","","        10","0","         3","0","        83","0","        29","0","       160","0","        14","0","       188"," ","        23"," ","        34"," ","  -18.9","0,0211, ","   508"," ,0,0220, ","   353"," ,0,0219, ","  48.0"," ,0,0716, ","   34.4","0,0713, ","0.0","0,1116","-2.8","0,1130","-5.0","0,1203","-7.8","0,1217","","","-1.1","0,0408","-2.2","0,0328","-8.3","0,0316","-8.3","0,0316","-17.2","0,0220","    2711.5","5","    2711.5","0","   1340.8"," ,0","      51.0","X","     1134"," ,0","     12.47","0","     17.26","0","      7.68","0","   136518","X","","","","","       180","X","       180","X","","","","","      26.2","X","      22.4","X"
"USW00013739","1980","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    778.7","","     778.7","0","       113","0","        69","0","         9","0","        9","","         5","0","         0","0","       100","0","        33","0","       159","0","        36","0","       146"," ","         5"," ","        41"," ","  -17.2","0,1225, ","   102"," ,0,0105, ","    71"," ,0,0313, ","  97.0"," ,0,1025, ","   37.2","0,0721, ","-0.6","0,1103","-3.9","0,1117","-4.4","0,1204","-7.2","0,1215","-8.9","0,1219","-2.8","0,0417","-2.8","0,0417","-4.4","0,0312","-9.4","0,0303","-9.4","0,0303","    2709.3","3","    2709.3","0","    986.3"," ,0","      57.9","X","      395"," ,0","     12.47","0","     17.32","0","      7.62","0","   156660","X","","","","","       315","X","       225","X","","","","","      27.2","X","      21.9","X"
"USW00013739","1981","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    594.7","","     594.7","0","       104","0","        63","0","         8","0","       16","","         3","0","         1","0","        98","0","        23","0","       147","0","        15","0","       175"," ","         8"," ","        21"," ","  -17.8","0,0113, ","    76"," ,0,0306,+","   224"," ,0,0305, "," 111.8"," ,0,0808, ","   35.0","0,0719, ","-0.6","0,1020","-2.2","0,1123","-6.1","0,1213","-7.8","0,1219","-10.0","0,1221","0.0","0,0416","-2.8","0,0326","-5.6","0,0320","-8.9","0,0318","-8.9","0,0318","    2909.1","1","    2909.1","0","    961.4"," ,0","      47.9","X","      424"," ,0","     12.04","0","     16.96","0","      7.12","0","   130962","X","","","","","       180","X","","","","","","","      23.1","X","",""
"USW00013739","1982","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    557.7","","     557.7","0","       122","0","        67","0","        13","0","       25","","         7","0","         2","0","        95","0","        18","0","       163","0","        12","0","       198"," ","        24"," ","        26"," ","  -21.7","0,0117, ","   229"," ,0,0123,+","   173"," ,0,1212, ","  57.9"," ,0,0528, ","   34.4","0,0726,+","0.0","0,1018","-2.2","0,1115","-5.0","0,1128","-7.2","0,1209","-8.9","0,1210","0.0","0,0412","-5.0","0,0408","-5.0","0,0408","-7.2","0,0407","-8.9","0,0207","    2955.4","4","    2955.4","0","   1027.7"," ,0","      53.1","X","      749"," ,0","     12.31","0","     17.25","0","      7.37","0","   144714","X","","","","","       315","X","","","","","","","      21.6","X","",""
"USW00013739","1983","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","","","    697.7","","     697.7","0","       114","0","        84","0","        21","0","       13","","         4","0","         0","0","        87","0","        14","0","       145","0","        41","0","       178"," ","        21"," ","        31"," ","  -17.2","0,1225, ","   559"," ,0,0212, ","   536"," ,0,0211, ","  62.0"," ,0,0921, ","   37.2","0,0820,+","0.0","0,1030","-3.9","0,1202","-4.4","0,1209","-6.7","0,1219","-11.1","0,1221","0.0","0,0420","-3.3","0,0330","-5.0","0,0326","-6.7","0,0227","-16.1","0,0213","    2582.3","3","    2582.3","0","   1389.0"," ,0","      54.1","X","      810"," ,0","     12.60","0","     17.60","0","      7.59","0","   147828","X","","","","","        45","X","        45","X","","","","","      22.6","X","      16.1","X"
"USW00013739","1984","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       3.8","X","    550.9","","     550.9","0","       131","0","        77","0","         9","0","       22","","         6","0","         3","0","        94","0","        20","0","       151","0","         7","0","       186"," ","        16"," ","        36"," ","  -21.7","0,0122, ","   229"," ,0,0119, ","   109"," ,0,0308, ","  56.9"," ,0,0810, ","   34.4","0,0610,+","-1.1","0,1108","-2.2","0,1115","-6.1","0,1120","","","","","0.0","0,0402","-3.9","0,0324","-5.0","0,0313","-10.0","0,0312","-10.0","0,0312","    3013.2","2","    3013.2","0","   1109.8"," ,0","","","      535"," ,0","     12.07","0","     16.97","0","      7.17","0","   138533","X","","","","","       315","X","","","","","","","      29.8","X","",""
"USW00013739","1985","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.2","X","    561.1","","     561.1","0","       113","0","        65","0","        10","0","       21","","        10","0","         2","0","        93","0","        21","0","       173","0","        12","0","       179"," ","         8"," ","        26"," ","  -21.1","0,0121, ","    76"," ,0,0206,+","    89"," ,0,0117, ","  70.9"," ,0,0926, ","   33.9","0,0814, ","-0.6","0,1029","-2.2","0,1202","-4.4","0,1205","-8.3","0,1215","-9.4","0,1218","-5.6","0,0410","-5.6","0,0410","-5.6","0,0410","-7.2","0,0319","-10.6","0,0208","    2570.9","9","    2570.9","0","    894.8"," ,0","","","      452"," ,0","     12.69","0","     17.87","0","      7.52","0","   149533","X","","","","","       270","X","","","","","","","      23.6","X","",""
"USW00013739","1986","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.0","X","    705.5","","     705.5","0","       112","0","        67","0","        12","0","       16","","         7","0","         0","0","        94","0","        13","0","       168","0","        33","0","       179"," ","        11"," ","        28"," ","  -12.8","0,0129, ","   102"," ,0,0212, ","   102"," ,0,0211, ","  61.7"," ,0,0416, ","   36.7","0,0707, ","-3.9","0,1113","-3.9","0,1113","-7.2","0,1114","-7.2","0,1114","","","-1.1","0,0325","-2.8","0,0323","-5.6","0,0322","-8.9","0,0321","-8.9","0,0321","    2569.6","6","    2569.6","0","   1027.5"," ,0","","","      389"," ,0","     12.95","0","     18.22","0","      7.67","0","   145251","X","","","","","       315","X","       315","X","","","","","      21.6","X","      16.5","X"
"USW00013739","1987","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.4","X","    722.4","","     722.4","0","       107","0","        66","0","         8","0","       26","","         5","0","         0","0","        89","0","        10","0","       160","0","        31","0","       179"," ","        12"," ","        32"," ","  -15.6","0,0128, ","   254"," ,0,0127, ","   224"," ,0,0122, ","  43.9"," ,0,0702, ","   36.1","0,0804,+","-1.1","0,1111","-6.1","0,1121","-6.1","0,1121","-6.7","0,1122","-10.6","0,1230","-1.7","0,0401","-7.2","0,0311","-7.2","0,0311","-7.2","0,0311","-12.8","0,0216","    2666.9","9","    2666.9","0","    849.0"," ,0","","","      717"," ,0","     13.01","0","     18.26","0","      7.76","0","   149278","X","","","","","       315","X","       315","X","","","","","      20.6","X","      14.8","X"
"USW00013739","1988","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.4","X","    730.1","","     730.1","0","       109","0","        62","0","        11","0","       15","","         5","0","         0","0","       103","0","        21","0","       147","0","        49","0","       148"," ","        13"," ","        27"," ","  -16.1","0,0111, ","   102"," ,0,0110,+","    97"," ,0,0108, ","  87.6"," ,0,0721, ","   38.9","0,0717,+","0.0","0,1013","-2.2","0,1031","-4.4","0,1209","-6.7","0,1210","-9.4","0,1211","0.0","0,0422","-7.2","0,0322","-7.2","0,0322","-7.2","0,0322","-13.3","0,0207","    2754.4","4","    2754.4","0","    976.4"," ,0","","","      319"," ,0","     12.51","0","     18.02","0","      7.00","0","   158100","X","","","","","       315","X","       315","X","","","","","      25.7","X","      21.5","X"
"USW00013739","1989","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.2","X","    683.0","","     683.0","0","       131","0","        80","0","        13","0","       16","","         7","0","         0","0","       101","0","        25","0","       169","0","        19","0","       204"," ","        17"," ","        30"," ","  -14.4","0,1222, ","   127"," ,0,1123,+","   130"," ,0,0106, "," 111.3"," ,0,0705, ","   34.4","0,0910,+","-1.7","0,1104","-3.3","0,1119","-5.6","0,1122","-6.7","0,1123","-8.9","0,1210","-0.6","0,0402","-2.2","0,0323","-4.4","0,0313","-8.3","0,0308","-10.0","0,0225","    2694.9","9","    2694.9","0","   1236.6"," ,0","","","      528"," ,0","     12.45","0","     17.46","0","      7.44","0","   134473","X","","","","","       315","X","","","","","","","      30.8","X","",""
"USW00013739","1990","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.3","X","    691.6","","     691.6","0","       128","0","        76","0","         4","0","        3","","         4","0","         0","0","        75","0","         3","0","       170","0","        23","0","       215"," ","        14"," ","        38"," ","  -12.2","0,0226, ","   152"," ,0,1228, ","    86"," ,0,1227, ","  57.2"," ,0,0529, ","   36.1","0,0705, ","0.0","0,1030","-2.2","0,1211","-7.2","0,1225","-7.2","0,1225","","","-2.2","0,0413","-2.2","0,0413","-7.8","0,0308","-7.8","0,0308","-12.2","0,0226","    2581.8","8","    2581.8","0","    910.4"," ,0","","","      344"," ,0","     14.16","0","     19.47","0","      8.84","0","   141229","X","","","","","       225","X","","","","","","","      24.7","X","",""
"USW00013739","1991","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.3","X","    910.8","","     910.8","0","       104","0","        61","0","        11","0","        3","","         1","0","         0","0","        73","0","         5","0","       175","0","        53","0","       189"," ","        11"," ","        20"," ","  -10.6","0,0122, ","    76"," ,0,0108, ","   127"," ,0,0107, ","  71.1"," ,0,0713, ","   37.8","0,0616, ","-1.1","0,1105","-2.2","0,1106","-4.4","0,1205","-7.8","0,1219","","","0.0","0,0313","-3.9","0,0312","-5.6","0,0224","-8.3","0,0216","-9.4","0,0123","    2205.5","5","    2205.5","0","    920.8"," ,0","","","      209"," ,0","     14.46","0","     19.62","0","      9.29","0","   157469","X","","","","","","","","","","","","","","","",""
"USW00013739","1992","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.8","X","    588.8","","     588.8","0","       119","0","        70","0","         6","0","        2","","         1","0","         0","0","        75","0","         7","0","       149","0","        14","0","       187"," ","        21"," ","        21"," ","  -11.7","0,0119, ","    25"," ,0,0323,+","    53"," ,0,0322, ","  57.2"," ,0,1211, ","   36.1","0,0714, ","-0.6","0,1020","-2.2","0,1116","-4.4","0,1209","-6.7","0,1225","","","-1.1","0,0404","-5.0","0,0324","-5.0","0,0324","-7.2","0,0316","-8.9","0,0212","    2511.1","1","    2511.1","0","    772.9"," ,0","","","      121"," ,0","     12.89","0","     17.59","0","      8.20","0","   143846","X","","","","","       270","X","","","","","","","      26.7","X","",""
"USW00013739","1993","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.4","X","    839.3","","     839.3","0","       111","0","        69","0","        15","0","       12","","         5","0","         0","0","        76","0","        15","0","       163","0","        41","0","       180"," ","        13"," ","        25"," ","  -12.8","0,0207, ","   305"," ,0,0314, ","   297"," ,0,0313, ","  58.9"," ,0,0917, ","   38.3","0,0710, ","-0.6","0,1108","-2.2","0,1125","-4.4","0,1212","-7.2","0,1226","","","-3.3","0,0320","-3.3","0,0320","-8.9","0,0319","-8.9","0,0319","-8.9","0,0319","    2562.8","8","    2562.8","0","   1072.2"," ,0","","","      641"," ,0","     13.70","0","     18.52","0","      8.88","0","   157214","X","","","","","        90","X","","","","","","","      29.3","X","",""
"USW00013739","1994","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       3.9","X","    801.1","","     801.1","0","       116","0","        78","0","         9","0","       24","","         5","0","         1","0","        84","0","        14","0","       168","0","        36","0","       195"," ","        11"," ","        36"," ","  -20.6","0,0119, ","   203"," ,0,0212, ","   124"," ,0,0208, ","  87.6"," ,0,0718, ","   37.8","0,0619,+","-1.1","0,1123","-4.4","0,1124","-4.4","0,1124","","","","","0.0","0,0319","-5.0","0,0317","-5.0","0,0317","-8.9","0,0228","-8.9","0,0228","    2589.6","6","    2589.6","0","   1141.6"," ,0","","","      564"," ,0","     13.68","0","     18.68","0","      8.69","0","   156452","X","","","","","        45","X","","","","","","","      24.2","X","",""
"USW00013739","1995","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.3","X","    863.5","","     863.5","0","       108","0","        65","0","         7","0","       26","","         7","0","         0","0","        90","0","        20","0","       176","0","        49","0","       187"," ","        15"," ","        28"," ","  -15.0","0,0206, ","   229"," ,Z,0204, ","   193"," ,0,0204, ","  40.1"," ,0,1005, ","   39.4","0,0715, ","-1.1","0,1105","-2.8","0,1117","-10.0","0,1210","-10.0","0,1210","-10.0","0,1210","-2.8","0,0405","-2.8","0,0405","-6.1","0,0310","-7.2","0,0214","-11.1","0,0213","    2280.7","7","    2280.7","0","    801.1"," ,0","","","      483"," ,0","     13.59","0","     18.44","0","      8.73","0","   152040","X","","","","","","","","","","","","","","","",""
"USW00013739","1996","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.1","X","    584.5","","     584.5","0","       150","0","        87","0","        17","0","       27","","         8","0","         0","0","        92","0","        26","0","       150","0","         7","0","       213"," ","        17"," ","        29"," ","  -16.1","0,0205, ","   711"," ,0,0108, ","   701"," ,0,0107, ","  51.3"," ,0,1019, ","   34.4","0,0520, ","-1.1","0,1103","-2.2","0,1112","-4.4","0,1113","-6.7","0,1220","-8.9","0,1221","-0.6","0,0328","-3.3","0,0312","-6.7","0,0311","-6.7","0,0311","-10.6","0,0310","    2927.7","7","    2927.7","0","   1434.7"," ,0","","","     1433"," ,0","     12.05","0","     16.54","0","      7.55","0","   147757","X","         0","X","       180","X","","","","","      44.3","X","      25.5","X","","","",""
"USW00013739","1997","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.3","X","    584.4","","     584.4","0","       121","0","        72","0","         4","0","        4","","         5","0","         0","0","        82","0","         8","0","       147","0","        20","0","       162"," ","         6"," ","        16"," ","  -14.4","0,0119, ","    76"," ,0,0401,+","    81"," ,0,0208, ","  38.9"," ,0,0820, ","   36.7","0,0816,+","0.0","0,1113","-3.9","0,1118","-4.4","0,1215","","","","","-1.7","0,0410","-2.8","0,0324","-5.6","0,0225","-6.7","0,0210","-8.9","0,0120","    2658.1","1","    2658.1","0","    827.0"," ,0","","","      332"," ,0","     12.63","0","     17.57","0","      7.70","0","   169154","X","       250","X","       240","X","","","","","      18.3","X","      23.2","X","","","",""
"USW00013739","1998","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.0","X","    752.3","","     752.3","0","       116","0","        62","0","         5","0","        3","","         1","0","         0","0","        52","0","         5","0","       167","0","        31","0","       174"," ","         8"," ","        25"," ","   -8.9","0,0101, ","    51"," ,0,1224, ","    38"," ,0,1223, ","  58.9"," ,0,0123, ","   35.0","0,0626, ","0.0","0,1105","-2.8","0,1215","-4.4","0,1222","-6.7","0,1223","","","-0.6","0,0325","-2.2","0,0317","-5.6","0,0313","-6.7","0,0312","-8.9","0,0101","    2321.7","7","    2321.7","0","    804.7"," ,0","","","       67"," ,0","     14.48","0","     19.22","0","      9.75","0","   162197","X","       300","X","       300","X","","","","","      22.8","X","      31.7","X","","","",""
"USW00013739","1999","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.2","X","    747.4","","     747.4","0","       107","0","        67","0","        12","0","        3","","         2","0","         0","0","        70","0","        14","0","       164","0","        35","0","       169"," ","        14"," ","        22"," ","  -11.1","0,0102, ","    51"," ,0,0315,+","   119"," ,0,0314, "," 168.4"," ,0,0916, ","   37.8","0,0705, ","-1.7","0,1117","-5.0","0,1201","-5.0","0,1201","-7.8","0,1225","","","0.0","0,0326","-3.3","0,0311","-5.6","0,0309","-7.8","0,0308","-8.9","0,0223","    2368.6","6","    2368.6","0","   1232.0"," ,0","","","      267"," ,0","     13.74","0","     18.65","0","      8.84","0","   164687","X","       280","X","       290","X","","","","","      19.7","X","      24.6","X","","","",""
"USW00013739","2000","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.2","X","    567.4","","     567.4","0","       122","0","        73","0","        10","0","       27","","         7","0","         0","0","        89","0","        22","0","       149","0","        10","0","       163"," ","        16"," ","        32"," ","  -13.9","0,0122, ","   229"," ,0,1231,+","   229"," ,0,1230, ","  69.1"," ,0,0903, ","   34.4","0,0611,+","-0.6","0,1116","-3.9","0,1120","-5.0","0,1123","-6.7","0,1221","-10.0","0,1222","-0.6","0,0409","-4.4","0,0318","-4.4","0,0318","-7.2","0,0209","-10.0","0,0130","    2421.3","3","    2421.3","0","   1136.1"," ,0","","","      802"," ,0","     12.57","0","     17.29","0","      7.85","0","   155322","X","       270","X","       280","X","","","","","      20.1","X","      23.7","X","","","",""
"USW00013739","2001","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.0","X","    759.5","","     759.5","0","       101","0","        61","0","         8","0","       18","","         4","0","         0","0","        71","0","         7","0","       174","0","        23","0","       158"," ","        15"," ","        18"," ","   -9.4","0,0103, ","   203"," ,0,0101, ","   178"," ,0,0222, ","  61.2"," ,0,0617, ","   38.3","0,0809, ","-1.7","0,1112","-2.8","0,1222","-5.0","0,1227","-6.7","0,1231","","","-3.3","0,0328","-3.3","0,0328","-5.0","0,0306","-7.2","0,0222","-9.4","0,0103","    2712.9","9","    2712.9","0","    787.9"," ,0","","","      396"," ,0","     13.93","0","     18.74","0","      9.12","0","   164834","X","       250","X","       290","X","","","","","      17.4","X","      21.0","X","","","",""
"USW00013739","2002","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.3","X","    876.3","","     876.3","0","       119","0","        70","0","         9","0","       12","","         3","0","         0","0","        74","0","         4","0","       165","0","        46","0","       135"," ","         9"," ","        24"," ","   -8.9","0,1207, ","   152"," ,0,1206, ","   178"," ,0,1205, ","  51.8"," ,0,1011, ","   37.2","0,0814,+","-1.1","0,1119","-3.3","0,1128","-6.1","0,1203","-8.3","0,1204","-8.9","0,1207","-0.6","0,0407","-2.2","0,0323","-5.0","0,0322","-7.2","0,0305","","","    2106.0","0","    2106.0","0","   1000.3"," ,0","","","      316"," ,0","     14.17","0","     19.06","0","      9.29","0","    73774","X","       280","X","       280","X","","","","","      19.2","X","      26.4","X","","","",""
"USW00013739","2003","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.2","X","    695.4","","     695.4","0","       149","0","        93","0","        10","0","       40","","        11","0","         0","0","        91","0","        24","0","       155","0","        23","0","       183"," ","        16"," ","        28"," ","  -13.3","0,0118, ","   584"," ,0,0218,+","   406"," ,0,0216, ","  47.8"," ,0,0222, ","   36.1","0,0626, ","-1.7","0,1109","-2.2","0,1110","-6.1","0,1203","","","","","-1.1","0,0401","-2.8","0,0314","-5.6","0,0311","-6.7","0,0307","-8.9","0,0217","    2826.0","0","    2826.0","0","   1219.9"," ,0","","","     1116"," ,0","     12.69","0","     17.16","0","      8.22","0","    32236","X","       270","X","       280","X","","","","","      20.6","X","      25.9","X","","","",""
"USW00013739","2004","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.1","X","    687.8","","     687.8","0","       136","0","        77","0","        14","0","       19","","         5","0","         0","0","        89","0","        26","0","       166","0","         9","0","       108"," ","        12"," ","        39"," ","  -15.6","0,0110, ","    76"," ,0,0130,+","    66"," ,0,0126, "," 118.9"," ,0,0712, ","   33.9","0,0705, ","-0.6","0,1109","-2.2","0,1114","-5.6","0,1215","-6.7","0,1219","-12.2","0,1220","-0.6","0,0405","-4.4","0,0323","-4.4","0,0323","-9.4","0,0216","-9.4","0,0216","    2598.5","5","    2598.5","0","   1250.3"," ,0","","","      317"," ,0","     13.02","0","     17.60","0","      8.44","0","    26517","X","       270","X","       240","X","","","","","      19.2","X","      24.1","X","","","",""
"USW00013739","2005","39.87326","-75.22681","2.1","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","       4.1","X","    835.9","","     835.9","0","       116","0","        69","0","         9","0","       29","","        11","0","         0","0","        87","0","        15","0","       162","0","        29","0","       122"," ","         8"," ","        24"," ","  -16.1","0,0124, ","   305"," ,0,0124,+","   274"," ,0,0122, "," 140.5"," ,0,1008, ","   36.7","0,0727, ","-1.7","0,1118","-4.4","0,1124","-4.4","0,1124","-6.7","0,1208","-9.4","0,1214","-1.7","0,0322","-2.2","0,0318","-5.6","0,0310","-7.8","0,0309","-8.9","0,0202","    2644.0","0","    2644.0","0","   1073.7"," ,0","","","      939"," ,0","     13.32","0","     18.11","0","      8.53","0","","","       280","X","       270","X","","","","","      23.2","X","      30.8","X","","","",""
