"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00383111","1976","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","    888.5","","     888.5","0","       112","0","        67","0","        14","0","        0","","         0","0","         0","0","        62","0","         0","0","       235","0","        40","0","","","","","  -10.6","0,0119, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  83.1"," ,0,0621, ","   36.7","0,0716, ","","","-2.8","0,1029","-2.8","0,1029","-5.0","0,1109","-7.8","0,1222","","","-1.1","0,0410","-2.8","0,0209","-4.4","0,0202","-9.4","0,0120","-9.4","0,0120","    1349.7","7","","","    1349.7","0","","","","","","","","","","","   1211.3"," ,0","        0"," ,0","     16.31","0","     22.71","0","      9.92","0","",""
"USC00383111","1977","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1189.8","","    1189.8","0","       107","0","        65","0","        13","0","        0","","         0","0","         0","0","        66","0","         2","0","       236","0","        64","0","","","","","  -12.2","0,0117, ","     0"," ,0,1231,+","    13"," ,0,0131, ","  94.0"," ,0,0727, ","   39.4","0,0722,+","","","0.0","0,1112","-2.2","0,1113","-4.4","0,1127","-6.7","0,1211","","","0.0","0,0308","-3.9","0,0222","-5.6","0,0221","-6.7","0,0217","-9.4","0,0120","    1882.0","0","","","    1882.0","0","","","","","","","","","","","   1246.5"," ,0","       13"," ,0","     16.97","0","     23.21","0","     10.74","0","",""
"USC00383111","1978","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1077.7","","    1077.7","0","       108","0","        71","0","        15","0","        0","","         0","0","         0","0","        66","0","         1","0","       234","0","        57","0","","","","","   -8.9","0,0207, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.8"," ,0,1130, ","   37.2","0,0629, ","","","-1.7","0,1210","-3.9","0,1211","-6.1","0,1215","","","","","-1.7","0,0318","-5.6","0,0305","-5.6","0,0305","-8.3","0,0208","-8.9","0,0207","    1769.4","4","","","    1769.4","0","","","","","","","","","","","   1139.0"," ,0","        0"," ,0","     16.57","0","     22.63","0","     10.51","0","",""
"USC00383111","1979","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","    956.6","","     956.6","0","       117","0","        73","0","        13","0","        0","","         0","0","         0","0","        63","0","         1","0","       238","0","        47","0","","","","","   -8.3","0,0218, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 135.6"," ,0,0905, ","   37.8","0,0822,+","","","-2.2","0,1115","-2.2","0,1115","-4.4","0,1130","","","","","-0.6","0,0326","-5.0","0,0221","-5.0","0,0221","-7.8","0,0220","","","    1505.2","2","","","    1505.2","0","","","","","","","","","","","   1165.8"," ,0","        0"," ,0","     16.58","0","     22.73","0","     10.43","0","",""
"USC00383111","1981","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1019.1","","    1019.1","0","       108","0","        67","0","         7","0","        0","","         0","0","         0","0","        73","0","         1","0","       226","0","        56","0","","","","","  -11.1","0,0105, ","     0"," ,0,1231,+","    13"," ,0,0131, "," 103.1"," ,0,1027, ","   37.8","0,0618,+","","","-1.1","0,1020","-3.9","0,1122","-5.0","0,1210","-8.9","0,1220","-8.9","0,1220","0.0","0,0325","-2.2","0,0321","-6.7","0,0213","-6.7","0,0213","-10.6","0,0113","    1766.6","6","","","    1766.6","0","","","","","","","","","","","   1081.9"," ,0","       13"," ,0","     16.30","0","     22.84","0","      9.77","0","     24792","0"
"USC00383111","1982","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1021.8","","    1021.8","0","       133","0","        80","0","        14","0","","","","","         0","0","        41","0","         3","0","       234","0","        32","0","","","","","  -12.8","0,0111, ","","","","","  71.6"," ,0,1025, ","   35.0","0,0705, ","","","-1.1","0,1106","-2.2","0,1107","-5.6","0,1213","","","","","-1.1","0,0407","-2.8","0,0328","-7.2","0,0128","-7.2","0,0128","-12.2","0,0112","    1649.6","6","      26.7","0,0,2","    1649.6","0","      35.0","0,0,2","       1.7","0,0,2","       1.7","0,0,2","      16.0","0,0,2","      20.9","0,0,2","   1325.5"," ,0","","","     17.04","0","     22.80","0","     11.28","0","",""
"USC00383111","1983","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1043.0","","    1043.0","0","       115","0","        80","0","        17","0","","","         1","0","         0","0","        59","0","         3","0","       221","0","        71","0","","","","","  -12.8","0,1225, ","","","   102"," ,0,0325, ","  77.0"," ,0,0318, ","   39.4","0,0823,+","","","0.0","0,1106","-2.8","0,1114","-12.8","0,1225","-12.8","0,1225","-12.8","0,1225","-0.6","0,0421","-2.2","0,0420","-7.2","0,0120","-7.2","0,0120","","","    1562.6","6","      28.3","0,0,2","    1562.6","0","      33.3","0,0,2","       1.1","0,0,2","       1.1","0,0,2","      15.4","0,0,2","      21.1","0,0,2","   1356.8"," ,0","      102"," ,0","     16.52","0","     22.79","0","     10.24","0","     20723","0"
"USC00383111","1984","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1040.4","","    1040.4","0","       104","0","        71","0","        11","0","        0","","         0","0","         0","0","        59","0","         0","0","       233","0","        54","0","","","","","   -8.3","0,0122,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  54.1"," ,0,0824, ","   36.7","0,0620, ","","","-2.8","0,1108","-2.8","0,1108","-5.0","0,1121","-7.2","0,1207","","","0.0","0,0312","-2.2","0,0310","-5.0","0,0209","-6.7","0,0208","","","    1608.0","0","      27.8","0,0,2","    1608.0","0","      37.8","0,0,2","       1.1","0,0,2","       1.1","0,0,2","      15.7","0,0,2","      22.0","0,0,2","   1087.4"," ,0","        0"," ,0","     17.06","0","     23.49","0","     10.62","0","     22000","0"
"USC00383111","1985","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1074.4","","    1074.4","0","       114","0","        77","0","        14","0","        0","","         0","0","         0","0","        66","0","         1","0","       245","0","        60","0","","","","","  -17.2","0,0121, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  74.2"," ,0,0104, ","   37.2","0,0711,+","","","-1.1","0,1203","-2.2","0,1204","-5.6","0,1215","-8.3","0,1222","-8.9","0,1225","-2.8","0,0410","-2.8","0,0410","-4.4","0,0319","-7.8","0,0209","-9.4","0,0123","    1465.0","0","      28.3","0,0,2","    1465.0","0","      35.0","0,0,2","      -1.1","0,0,2","       0.6","0,0,2","      16.5","0,0,2","      22.0","0,0,2","   1155.2"," ,0","        0"," ,0","     17.36","0","     23.54","0","     11.19","0","",""
"USC00383111","1986","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1279.7","","    1279.7","0","","","","","","","        0","","         0","0","         0","0","        55","0","         2","0","       241","0","        93","0","","","","","  -12.2","0,0128, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   39.4","0,0720,+","","","-3.3","0,1114","-3.3","0,1114","-4.4","0,1214","","","","","-0.6","0,0424","-3.9","0,0323","-5.0","0,0302","-11.7","0,0129","-11.7","0,0129","    1354.6","6","","","    1354.6","0","","","","","","","","","","","    888.3"," ,0","        0"," ,0","     18.08","0","     24.52","0","     11.64","0","",""
"USC00383111","1987","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1145.2","","    1145.2","0","       111","0","        72","0","        11","0","","","         0","0","         0","0","        58","0","         0","0","       234","0","        77","0","","","","","   -5.6","0,0127, ","","","     0","T,0,0312, ","  44.7"," ,0,0811, ","   38.3","0,0723,+","","","0.0","0,1022","-2.8","0,1121","-4.4","0,1206","","","","","-1.1","0,0401","-2.2","0,0219","-5.0","0,0210","","","","","    1517.8","8","      30.6","0,0,2","    1517.8","0","      35.6","0,0,2","       3.9","0,0,2","       6.1","0,0,2","      17.4","0,0,2","      21.0","0,0,2","   1068.2"," ,0","        0","T,0","     16.95","0","     23.43","0","     10.48","0","     24124","0"
"USC00383111","1988","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","    955.7","","     955.7","0","       106","0","        66","0","        11","0","        0","","         0","0","         0","0","        66","0","         2","0","       205","0","        62","0","","","","","   -8.3","0,0116,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  74.7"," ,0,0728, ","   38.3","0,0716, ","","","-1.1","0,1014","-3.9","0,1205","-5.6","0,1212","-7.8","0,1213","","","-2.8","0,0318","-2.8","0,0318","-4.4","0,0226","-7.8","0,0207","","","    1613.1","1","      28.3","0,0,2","    1613.1","0","      33.3","0,0,2","       2.2","0,0,2","       2.8","0,0,2","      16.5","0,0,2","      19.8","0,0,2","    959.3"," ,0","        0"," ,0","     15.97","0","     22.14","0","      9.81","0","",""
"USC00383111","1989","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1091.8","","    1091.8","0","       145","0","        86","0","        15","0","","","         0","0","         0","0","        56","0","         2","0","       238","0","        64","0","","","","","  -12.8","0,1225, ","","","     0"," ,0,1231,+","  79.2"," ,0,0819, ","   37.2","0,0713,+","","","-2.2","0,1117","-2.2","0,1117","-5.6","0,1124","-7.2","0,1204","-8.9","0,1223","-0.6","0,0412","-5.6","0,0226","-5.6","0,0226","-7.8","0,0225","","","    1560.7","7","      27.2","0,0,2","    1560.7","0","      32.8","0,0,2","       2.8","0,0,2","       3.3","0,0,2","      17.1","0,0,2","      19.4","0,0,2","   1309.7"," ,0","        0"," ,0","     16.92","0","     23.01","0","     10.82","0","",""
"USC00383111","1990","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1251.8","","    1251.8","0","       111","0","        66","0","         9","0","        0","","         0","0","         0","0","        27","0","         0","0","       267","0","        85","0","","","","","   -5.0","0,0226, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 132.1"," ,0,1011, ","   40.6","0,0622, ","    1608.0","0","-0.6","0,1119","-2.8","0,1201","","","","","","","-2.8","0,0321","-2.8","0,0321","-5.0","0,0226","","","","","    1344.0","0","      31.7","0,0,2","    1344.0","0","","","       6.1","0,0,2","","","      17.7","0,0,2","","","   1015.8"," ,0","        0"," ,0","     18.77","0","     25.66","0","     11.88","0","",""
"USC00383111","1991","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      27.8","0,0,2","","","      33.9","0,0,2","       3.9","0,0,2","       7.8","0,0,2","      17.5","0,0,2","      20.9","0,0,2","","","","","","","","","","","",""
"USC00383111","1992","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1489.1","1","","","    1489.1","0","","","","","","","","","","","","","","","","","","","","","",""
"USC00383111","1993","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1246.2","","    1246.2","0","       115","0","        75","0","         8","0","","","","","         0","0","        54","0","         0","0","       226","0","        92","0","","","","","   -8.3","0,1231, ","","","","","  86.4"," ,0,0918, ","   39.4","0,0711, ","","","-1.7","0,1102","-3.9","0,1212","-5.0","0,1213","-8.3","0,1231","","","-1.7","0,0320","-2.8","0,0319","-6.1","0,0315","","","","","","","      31.1","0,0,2","","","      37.8","0,0,2","       4.4","0,0,2","       6.7","0,0,2","      17.3","0,0,2","      21.4","0,0,2","    990.9"," ,0","","","     17.32","0","     24.00","0","     10.63","0","     19017","0"
"USC00383111","1994","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1012.4","","    1012.4","0","       135","0","        90","0","        23","0","        0","","         0","0","         0","0","        43","0","         2","0","       246","0","        62","0","","","","","  -12.2","0,0120,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 156.5"," ,0,1223, ","   36.7","0,0717, ","","","-2.8","0,1124","-2.8","0,1124","","","","","","","-0.6","0,0317","-3.3","0,0228","-5.0","0,0203","-6.7","0,0122","-12.2","0,0120","    1442.5","5","      27.8","0,0,2","    1442.5","0","      31.7","0,0,2","       2.8","0,0,2","       5.0","0,0,2","      17.2","0,0,2","      20.1","0,0,2","   1668.5"," ,0","        0"," ,0","     17.45","0","     23.80","0","     11.09","0","     16605","0"
"USC00383111","1995","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1172.8","","    1172.8","0","       119","0","        85","0","        17","0","        0","","         0","0","         0","0","        65","0","         0","0","       238","0","        66","0","","","","","   -9.4","0,0209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  98.3"," ,0,0606, ","   39.4","0,0815, ","","","-0.6","0,1105","-2.2","0,1109","-4.4","0,1208","-6.7","0,1227","","","0.0","0,0325","-2.2","0,0311","-6.7","0,0210","-6.7","0,0210","-9.4","0,0209","    1306.3","3","      27.8","0,0,2","    1306.3","0","      33.3","0,0,2","       3.3","0,0,2","       6.1","0,0,2","      17.2","0,0,2","      20.4","0,0,2","   1529.9"," ,0","        0"," ,0","     17.12","0","     23.61","0","     10.64","0","",""
"USC00383111","1996","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1066.5","","    1066.5","0","       141","0","        83","0","        14","0","        0","","         0","0","         0","0","        79","0","         3","0","       224","0","        60","0","","","","","  -12.2","0,0205, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 144.8"," ,0,0220, ","   37.8","0,0702, ","","","0.0","0,1103","-2.2","0,1104","-4.4","0,1210","-7.2","0,1220","","","0.0","0,0411","-2.2","0,0410","-5.0","0,0310","-7.2","0,0309","-11.1","0,0206","    1739.2","2","      27.8","0,0,2","    1739.2","0","      31.7","0,0,2","       2.2","0,0,2","       3.9","0,0,2","      16.3","0,0,2","      19.7","0,0,2","   1442.1"," ,0","        0"," ,0","     16.66","0","     23.20","0","     10.11","0","",""
"USC00383111","1997","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","    961.7","","     961.7","0","       115","0","        75","0","        12","0","        0","","         0","0","         0","0","        42","0","         0","0","       231","0","        63","0","","","","","   -8.9","0,0118, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  84.3"," ,0,0925, ","   36.1","0,0715,+","","","-3.9","0,1117","-3.9","0,1117","-5.0","0,1118","","","","","-0.6","0,0317","-2.2","0,0216","-4.4","0,0121","-8.3","0,0119","-8.9","0,0118","    1417.4","4","      28.3","0,0,2","    1417.4","0","      34.4","0,0,2","      -1.7","0,0,2","       3.9","0,0,2","      16.6","0,0,2","      21.0","0,0,2","   1219.4"," ,0","        0"," ,0","     16.84","0","     23.31","0","     10.38","0","     24623","0"
"USC00383111","1998","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1250.0","","    1250.0","0","       113","0","        73","0","        15","0","","","         0","0","         0","0","        35","0","         0","0","       250","0","        96","0","","","","","   -6.7","0,0101, ","","","     0"," ,0,1231,+","  78.0"," ,0,0904, ","   38.3","0,0701,+","    1540.0","0","0.0","0,1024","-2.2","0,1107","-5.0","0,1227","","","","","-0.6","0,0316","-6.1","0,0313","-6.1","0,0313","-6.7","0,0101","","","    1480.2","2","      28.3","0,0,2","    1480.2","0","      33.9","0,0,2","       0.0","0,0,2","       7.8","0,0,2","      17.9","0,0,2","      21.3","0,0,2","   1241.2"," ,0","        0"," ,0","     18.24","0","     24.65","0","     11.83","0","",""
"USC00383111","1999","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1056.1","","    1056.1","0","       112","0","        68","0","        13","0","        0","","         0","0","         0","0","        49","0","         0","0","       247","0","        64","0","","","","","   -9.4","0,0106, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 104.1"," ,0,0916, ","   39.4","0,0802, ","","","-1.1","0,1104","-2.2","0,1117","-5.6","0,1202","","","","","-2.2","0,0316","-2.2","0,0316","-6.1","0,0223","-9.4","0,0106","-9.4","0,0106","    1236.1","1","","","    1236.1","0","","","","","","","","","","","   1215.3"," ,0","        0"," ,0","     17.49","0","     24.17","0","     10.81","0","     27063","0"
"USC00383111","2000","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1083.3","","    1083.3","0","       103","0","        73","0","        15","0","        0","","         0","0","         0","0","        62","0","         0","0","       242","0","        75","0","","","","","  -10.0","0,0127, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  71.4"," ,0,0125, ","   38.9","0,0513, ","","","0.0","0,1031","-2.8","0,1121","-7.8","0,1122","-7.8","0,1122","","","-0.6","0,0314","-5.0","0,0206","-5.0","0,0206","-8.9","0,0128","-8.9","0,0128","    1339.5","5","      23.3","0,0,2","    1339.5","0","      25.6","0,0,2","       1.1","0,0,2","       1.7","0,0,2","      14.6","0,0,2","      16.6","0,0,2","   1203.6"," ,0","        0"," ,0","     16.87","0","     23.79","0","      9.94","0","",""
"USC00383111","2001","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1114.6","","    1114.6","0","        98","0","        59","0","         1","0","        0","","         0","0","         0","0","        55","0","         0","0","       258","0","        76","0","         3"," ","","","   -9.4","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  44.2"," ,0,0925, ","   37.2","0,0811,+","","","0.0","0,1027","-2.8","0,1029","-4.4","0,1221","","","","","-0.6","0,0419","-2.8","0,0328","-5.0","0,0128","-6.7","0,0126","-9.4","0,0104","    1669.8","8","      23.9","0,0,2","    1669.8","0","      25.0","0,0,2","      -9.4","0,0,2","       0.6","0,0,2","      13.4","0,0,2","      14.4","0,0,2","    632.3"," ,0","        0"," ,0","     17.66","0","     24.82","0","     10.51","0","",""
"USC00383111","2002","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1293.7","","    1293.7","0","       111","0","        81","0","        12","0","        0","","         0","0","         0","0","        57","0","         1","0","       235","0","        99","0","","","","","   -9.4","0,0228,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  59.4"," ,0,0401, ","   40.6","0,0825, ","","","-0.6","0,1119","-2.8","0,1128","-5.0","0,1129","","","","","-3.9","0,0323","-3.9","0,0323","-7.2","0,0305","-7.2","0,0305","-9.4","0,0228","    1207.1","1","      23.3","0,0,2","    1207.1","0","      25.0","0,0,2","       2.8","0,0,2","       3.3","0,0,2","      14.1","0,0,2","      15.0","0,0,2","   1096.3"," ,0","        0"," ,0","     17.80","0","     24.55","0","     11.06","0","",""
"USC00383111","2003","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1052.9","","    1052.9","0","       131","0","        85","0","         9","0","        0","","         0","0","         0","0","        58","0","         1","0","       233","0","        69","0","","","","","  -11.1","0,0124, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  67.8"," ,0,1029, ","   36.1","0,0829,+","","","-2.2","0,1114","-2.2","0,1114","-4.4","0,1208","-7.2","0,1221","","","0.0","0,0331","-2.2","0,0219","-7.2","0,0128","-7.2","0,0128","-10.6","0,0125","    1462.4","4","      22.8","0,0,2","    1462.4","0","      23.9","0,0,2","       0.6","0,0,2","       1.1","0,0,2","      13.0","0,0,2","      13.9","0,0,2","   1184.5"," ,0","        0"," ,0","     17.14","0","     23.53","0","     10.75","0","",""
"USC00383111","2004","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","   1139.2","","    1139.2","0","       144","0","        79","0","        14","0","        0","","         0","0","         0","0","        69","0","         2","0","       247","0","        58","0","","","","","   -8.9","0,0111, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  86.6"," ,0,0830, ","   36.7","0,0710, ","","","-1.1","0,1110","-2.2","0,1115","-8.3","0,1216","-8.3","0,1216","","","0.0","0,0417","-4.4","0,0323","-4.4","0,0323","-7.2","0,0121","-8.9","0,0111","    1452.6","6","      22.8","0,0,2","    1452.6","0","      26.1","0,0,2","       1.1","0,0,2","       2.2","0,0,2","      13.4","0,0,2","      14.9","0,0,2","   1384.4"," ,0","        0"," ,0","     17.31","0","     23.95","0","     10.67","0","",""
"USC00383111","2005","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1409.0","0","","","    1409.0","0","","","","","","","","","","","","","","","","","","","","","",""
"USC00383111","2006","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","       134","0","        69","0","        16","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  96.3"," ,0,0901, ","","","    1540.7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1304.7"," ,0","        0"," ,0","","","","","","","",""
"USC00383111","2007","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","        98","0","        54","0","        12","0","        0","","         0","0","","","","","         0","0","       246","0","        94","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  74.9"," ,0,0415, ","   41.7","0,0811, ","","","","","","","","","","","","","","","","","","","","","","","","","      24.4","0,5,2","","","      26.1","0,5,2","       2.2","0,5,2","       2.2","0,5,2","      14.1","0,5,2","      15.3","0,5,2","   1005.3"," ,0","        0"," ,0","","","     25.20","0","","","",""
"USC00383111","2008","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","","","",""
"USC00383111","2009","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     8"," ,0,0204, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        8"," ,0","","","","","","","",""
"USC00383111","2010","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1248.5"," ,0","","","","","","","","","",""
"USC00383111","2012","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","       107","7","        60","7","        10","7","","","","","","","","","","","","","","","","","","","","","","","","","  70.4"," ,7,0516, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1094.9"," ,7","","","","","","","","","",""
"USC00383111","2013","34.2933","-79.74","36.6","FLORENCE 8 NE, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1415.2"," ,7","","","","","","","","","",""
