"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024216","1953","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    924.0","","     924.0","X","        71","X","        39","X","         2","X","        0","","         0","X","         0","X","         8","X","         0","X","       200","X","        86","X","        43"," ","","","        13"," ","   -1.1","X,1231,+","     0"," ,X,1231,+","     0","T,X,0430,+","  41.9"," ,X,0427, ","   42.8","X,0914,+","-1.1","X,1223","","","","","","","","","0.0","X,0313","","","","","","","    1449.3","3","    1449.3","X","    388.4"," ,X","","","        0","T,X","     17.02","X","     23.81","X","     10.24","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1954","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    891.3","","     891.3","X","        83","X","        44","X","         7","X","        0","","         0","X","         0","X","        14","X","         0","X","       214","X","        82","X","        59"," ","","","         9"," ","   -2.8","X,1227, ","     0"," ,X,1231,+","     0","T,X,0319,+","  55.6"," ,X,1109, ","   42.8","X,0621, ","-1.1","X,1130","-2.2","X,1225","","","","","","","-2.2","X,0125","-2.2","X,0125","","","","","    1383.9","9","    1383.9","X","    675.1"," ,X","","","        0","T,X","     16.62","X","     23.35","X","      9.88","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1955","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1008.7","","    1008.7","X","        64","X","        37","X","         3","X","        1","","         2","X","         0","X","        27","X","         0","X","       203","X","        96","X","        45"," ","","","         7"," ","   -3.9","X,0228, ","    51"," ,X,0110, ","    84"," ,X,0109, ","  52.6"," ,X,1205, ","   43.9","X,0904, ","0.0","X,1113","","","","","","","","","0.0","X,0427","-3.9","X,0228","","","","","    1712.3","3","    1712.3","X","    472.5"," ,X","","","      135"," ,X","     16.59","X","     23.49","X","      9.68","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1956","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    983.1","","     983.1","X","        54","X","        36","X","         3","X","        0","","         0","X","         0","X","        27","X","         0","X","       215","X","        94","X","        28"," ","","","        13"," ","   -3.9","X,1209,+","     0"," ,X,1231,+","     0","T,X,0125, ","  41.7"," ,X,0504, ","   44.4","X,0718, ","-1.1","X,1127","-2.2","X,1206","","","","","","","-1.7","X,0306","-2.2","X,0218","","","","","    1504.3","3","    1504.3","X","    418.8"," ,X","","","        0","T,X","     16.89","X","     23.88","X","      9.90","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1957","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    965.0","","     965.0","X","        86","X","        47","X","         5","X","        0","","         0","X","         0","X","        31","X","         0","X","       186","X","        93","X","        51"," ","","","        12"," ","   -3.9","X,0131,+","     0"," ,X,1231,+","     0","T,X,0125, ","  59.4"," ,X,0112, ","   42.8","X,0907,+","0.0","X,1123","","","","","","","","","-1.1","X,0205","-3.3","X,0204","","","","","    1473.3","3","    1473.3","X","    557.5"," ,X","","","        0","T,X","     16.60","X","     23.04","X","     10.16","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1958","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1165.6","","    1165.6","X","        80","X","        49","X","         6","X","        0","","         0","X","         0","X","         9","X","         0","X","       228","X","       102","X","        47"," ","","","        16"," ","   -2.2","X,1117, ","     0"," ,X,1231,+","     0","T,X,1115, ","  54.4"," ,X,0224, ","   42.2","X,0906,+","0.0","X,1115","-2.2","X,1117","","","","","","","-0.6","X,0309","","","","","","","    1586.6","6","    1586.6","X","    758.9"," ,X","","","        0","T,X","     17.91","X","     24.66","X","     11.16","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1959","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1152.6","","    1152.6","X","        45","X","        25","X","         3","X","        0","","         0","X","         0","X","        18","X","         0","X","       255","X","        99","X","        27"," ","","","        10"," ","   -3.9","X,0104, ","     0"," ,X,1231,+","     5"," ,X,0105, ","  76.7"," ,X,0105, ","   44.4","X,0807, ","0.0","X,1206","","","","","","","","","-2.2","X,0212","-2.2","X,0212","","","","","    1092.3","3","    1092.3","X","    336.2"," ,X","","","        5"," ,X","     18.26","X","     25.66","X","     10.86","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1960","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1202.9","","    1202.9","X","        70","X","        47","X","         6","X","        0","","         0","X","         0","X","        19","X","         0","X","       204","X","       106","X","        66"," ","","","        10"," ","   -5.6","X,0102, ","     0","T,X,0114, ","    10"," ,X,0114, ","  85.6"," ,X,1201, ","   45.6","X,0717, ","0.0","X,1127","","","","","","","","","-1.1","X,0117","-2.2","X,0113","-5.6","X,0102","","","    1405.9","9","    1405.9","X","    651.2"," ,X","","","       10"," ,X","     17.46","X","     24.04","X","     10.88","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1961","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1130.0","","    1130.0","X","        68","X","        38","X","         2","X","        0","","         0","X","         0","X","        16","X","         0","X","       203","X","        98","X","        69"," ","","","        16"," ","   -3.3","X,0104,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  74.4"," ,X,1201, ","   45.0","X,0711,+","-1.7","X,1117","","","","","","","","","-0.6","X,0121","-2.2","X,0120","","","","","    1496.1","1","    1496.1","X","    481.9"," ,X","","","        0"," ,X","     17.16","X","     23.82","X","     10.51","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1962","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    994.1","","     994.1","X","        55","X","        36","X","         7","X","        0","","         1","X","         0","X","        24","X","         1","X","       228","X","        96","X","        57"," ","","","         9"," ","   -6.1","X,0121, ","     0"," ,X,1231,+","    38"," ,X,0228, ","  48.3"," ,X,1012, ","   42.8","X,0726, ","-1.7","X,1225","-2.2","X,1226","","","","","","","-0.6","X,0228","-3.3","X,0227","-4.4","X,0122","","","    1536.4","4","    1536.4","X","    536.6"," ,X","","","       38"," ,X","     17.14","X","     24.10","X","     10.18","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1963","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    895.1","","     895.1","X","        75","X","        46","X","         7","X","        0","","         0","X","         0","X","        27","X","         0","X","       187","X","        78","X","        80"," ","","","         9"," ","   -4.4","X,0114, ","     0"," ,X,1231,+","     0","T,X,0316,+","  33.0"," ,X,1119, ","   40.6","X,0904,+","-1.1","X,1212","","","","","","","","","-1.1","X,0317","-3.9","X,0126","-4.4","X,0114","","","    1509.2","2","    1509.2","X","    571.0"," ,X","","","        0","T,X","     16.18","X","     22.58","X","      9.78","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    974.7","","     974.7","X","        62","X","        35","X","         4","X","        0","","         0","X","         0","X","        17","X","         0","X","       211","X","        95","X","        54"," ","","","         7"," ","   -2.8","X,1213, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  47.0"," ,X,0120, ","   43.9","X,0724, ","-0.6","X,1116","-2.8","X,1213","","","","","","","-0.6","X,0302","-2.2","X,0113","","","","","    1626.7","7","    1626.7","X","    434.5"," ,X","","","        0"," ,X","     16.84","X","     23.86","X","      9.81","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1965","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    877.8","","     877.8","X","        65","X","        29","X","         5","X","        0","","         1","X","         0","X","        16","X","         0","X","       207","X","        75","X","        65"," ","        29"," ","         9"," ","   -5.6","X,1221, ","     0"," ,X,1231,+","   102"," ,X,0102, ","  39.6"," ,X,0105, ","   42.2","X,0705, ","-0.6","X,1128","-2.2","X,1215","-5.0","X,1218","","","","","-1.7","X,0108","","","","","","","    1421.6","6","    1421.6","X","    499.9"," ,X","      72.6","X","      102"," ,X","     16.57","X","     23.32","X","      9.82","X","   200622","X","","","","","","","        45","X","","","","","","","      22.4","X"
"USW00024216","1966","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1119.1","","    1119.1","X","        55","X","        32","X","         6","X","        0","","         0","X","         0","X","        27","X","         0","X","       218","X","        99","X","        65"," ","        15"," ","         7"," ","   -4.4","X,0121, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  65.0"," ,X,1119, ","   43.3","X,0806,+","-1.1","X,1228","","","","","","","","","-1.1","X,0317","-3.3","X,0304","-4.4","X,0121","","","    1550.8","8","    1550.8","X","    509.3"," ,X","      75.9","X","        0"," ,X","     17.60","X","     24.62","X","     10.59","X","   210618","X","","","","","","","       135","X","","","","","","","      20.1","X"
"USW00024216","1967","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1125.2","","    1125.2","X","        74","X","        40","X","         3","X","        0","","         0","X","         0","X","        24","X","         0","X","       199","X","       108","X","        64"," ","        23"," ","        12"," ","   -5.6","X,1216, ","     0"," ,X,1231,+","     0","T,X,1219,+","  45.0"," ,X,0120, ","   43.3","X,0814, ","0.0","X,1201","-2.2","X,1210","-5.6","X,1216","","","","","-0.6","X,0428","","","","","","","    1557.3","3","    1557.3","X","    485.8"," ,X","      72.6","X","        0","T,X","     17.06","X","     24.09","X","     10.03","X","   198636","X","","","","","","","       135","X","","","","","","","      25.0","X"
"USW00024216","1968","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    976.3","","     976.3","X","        77","X","        49","X","         6","X","        2","","         2","X","         0","X","        24","X","         0","X","       219","X","        92","X","        84"," ","        18"," ","         7"," ","   -6.7","X,0104, ","   127"," ,X,1223, ","   127"," ,X,1223, ","  35.1"," ,X,0114, ","   43.3","X,0830, ","-1.7","X,1203","-4.4","X,1221","-4.4","X,1221","","","","","-4.4","X,0128","-4.4","X,0128","-4.4","X,0128","-6.7","X,0104","    1264.9","9","    1264.9","X","    612.5"," ,X","      73.1","X","      206"," ,X","     17.10","X","     24.03","X","     10.18","X","   203694","X","","","","","","","       135","X","","","","","","","      20.1","X"
"USW00024216","1969","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1134.4","","    1134.4","X","        74","X","        43","X","         9","X","        0","","         0","X","         0","X","        22","X","         0","X","       214","X","       104","X","        69"," ","        14"," ","         6"," ","   -4.4","X,0129, ","     0"," ,X,1231,+","     0","T,X,0129,+","  43.2"," ,X,0119, ","   43.3","X,0802,+","0.0","X,1119","-2.8","X,1231","","","","","","","-0.6","X,0308","-2.2","X,0131","-4.4","X,0129","","","    1639.7","7","    1639.7","X","    684.2"," ,X","      72.0","X","        0","T,X","     17.20","X","     24.22","X","     10.19","X","   200490","X","","","","","","","       135","X","","","","","","","      25.5","X"
"USW00024216","1970","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1135.3","","    1135.3","X","        83","X","        53","X","         8","X","        0","","         0","X","         0","X","        13","X","         0","X","       201","X","       117","X","        55"," ","         9"," ","         5"," ","   -5.6","X,0103, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  45.7"," ,X,1128, ","   44.4","X,0704, ","-0.6","X,1212","-3.9","X,1225","","","","","","","-0.6","X,0129","-3.9","X,0106","-5.6","X,0103","","","    1354.9","9","    1354.9","X","    744.2"," ,X","      74.2","X","        0"," ,X","     17.41","X","     24.41","X","     10.39","X","   208278","X","","","","","","","       135","X","","","","","","","      25.0","X"
"USW00024216","1971","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1004.8","","    1004.8","X","        59","X","        27","X","         3","X","        0","","         0","X","         0","X","        30","X","         0","X","       190","X","        97","X","        70"," ","        16"," ","         3"," ","   -2.8","X,0226,+","     0","T,X,1225, ","     0","T,X,1225,+","  34.3"," ,X,0116, ","   47.8","X,0810, ","0.0","X,1204","","","","","","","","","-0.6","X,0306","-2.8","X,0226","","","","","    1605.3","3","    1605.3","X","    333.4"," ,X","      79.3","X","        0","T,X","     16.35","X","     23.38","X","      9.33","X","   217134","X","","","","","","","       180","X","","","","","","","      21.0","X"
"USW00024216","1972","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1070.7","","    1070.7","X","        72","X","        41","X","         1","X","        1","","         3","X","         0","X","        35","X","         2","X","       198","X","       106","X","        86"," ","        25"," ","         7"," ","   -6.7","X,1210,+","    76"," ,X,1206, ","   229"," ,X,1205, ","  43.9"," ,X,1113, ","   48.3","X,0715, ","-3.9","X,1205","-3.9","X,1205","-4.4","X,1207","-6.7","X,1208","","","0.0","X,0413","-3.9","X,0131","","","","","    1664.7","7","    1664.7","X","    438.2"," ,X","      77.8","X","      396"," ,X","     16.56","X","     23.55","X","      9.57","X","   215586","X","","","","","       135","X","       135","X","","","","","      21.6","X","      18.8","X"
"USW00024216","1973","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1036.9","","    1036.9","X","        90","X","        60","X","         8","X","        1","","         1","X","         0","X","        11","X","         0","X","       197","X","        99","X","        85"," ","        14"," ","         9"," ","   -5.0","X,0107,+","    51"," ,X,0109, ","   122"," ,X,0108, ","  52.1"," ,X,1130, ","   43.9","X,0725, ","","","","","","","","","","","-2.2","X,0128","-2.2","X,0128","-5.0","X,0107","","","    1745.4","4","    1745.4","X","    805.0"," ,X","      74.2","X","      122"," ,X","     16.83","X","     23.30","X","     10.35","X","   208572","X","","","","","       180","X","       180","X","","","","","      28.8","X","      20.6","X"
"USW00024216","1974","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1088.4","","    1088.4","X","        71","X","        38","X","         5","X","        0","","         1","X","         0","X","        13","X","         0","X","       195","X","       113","X","        58"," ","        17"," ","         9"," ","   -2.8","X,0110, ","     0","T,X,0107,+","   112"," ,X,0106, ","  49.8"," ,X,1203, ","   43.3","X,0725,+","0.0","X,1130","","","","","","","","","0.0","X,0222","-2.8","X,0110","","","","","    1553.9","9","    1553.9","X","    524.1"," ,X","      83.8","X","      112"," ,X","     16.96","X","     23.90","X","     10.01","X","   229386","X","","","","","       135","X","       135","X","","","","","      25.7","X","      22.4","X"
"USW00024216","1975","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1029.0","","    1029.0","X","        72","X","        46","X","         5","X","        0","","         1","X","         0","X","        17","X","         0","X","       187","X","       106","X","        70"," ","        17"," ","         4"," ","   -6.7","X,0128, ","     0"," ,X,1231,+","    86"," ,X,0131, ","  30.2"," ,X,1009, ","   45.6","X,0725, ","-1.1","X,1128","-2.8","X,1129","","","","","","","0.0","X,0223","-3.9","X,0129","-6.7","X,0128","-6.7","X,0128","    1768.8","8","    1768.8","X","    499.3"," ,X","      81.2","X","       86"," ,X","     16.25","X","     23.16","X","      9.34","X","   222246","X","","","","","","","       135","X","","","","","","","      18.8","X"
"USW00024216","1976","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1101.5","","    1101.5","X","        42","X","        19","X","         2","X","        1","","         1","X","         0","X","        28","X","         0","X","       238","X","        99","X","        43"," ","        17"," ","         8"," ","   -4.4","X,0102, ","    76"," ,X,0303, ","   203"," ,X,0302, ","  30.7"," ,X,0302, ","   43.9","X,0725, ","-1.1","X,1129","-2.8","X,1228","","","","","","","0.0","X,0306","-2.2","X,0303","-4.4","X,0102","","","    1586.5","5","    1586.5","X","    183.5"," ,X","      82.9","X","      203"," ,X","     17.63","X","     25.29","X","      9.97","X","   225018","X","","","","","       360","X","       135","X","","","","","      22.1","X","      16.5","X"
"USW00024216","1977","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1126.3","","    1126.3","X","        56","X","        37","X","         4","X","        1","","         2","X","         0","X","        10","X","         0","X","       220","X","        94","X","        59"," ","        18"," ","         9"," ","   -3.3","X,1120, ","    51"," ,X,1121, ","    25"," ,X,1121,+","  56.4"," ,X,1121, ","   45.0","X,0730,+","-1.7","X,1119","-3.3","X,1120","","","","","","","-1.1","X,0203","-2.8","X,0109","","","","","    1217.7","7","    1217.7","X","    490.1"," ,X","      80.8","X","       50"," ,X","     17.89","X","     24.86","X","     10.91","X","   221166","X","","","","","       135","X","       180","X","","","","","      22.1","X","      17.9","X"
"USW00024216","1978","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1194.0","","    1194.0","X","        73","X","        49","X","         9","X","        0","","         0","X","         0","X","        12","X","         0","X","       217","X","        98","X","        69"," ","        17"," ","        19"," ","   -3.9","X,1230, ","     0"," ,X,1231,+","     0","T,X,1112, ","  78.2"," ,X,0109, ","   48.3","X,0808,+","-1.7","X,1112","-2.8","X,1115","","","","","","","","","","","","","","","    1142.1","1","    1142.1","X","    805.7"," ,X","      79.7","X","        0","T,X","     18.17","X","     24.65","X","     11.69","X","   219060","X","","","","","       180","X","       180","X","","","","","      24.7","X","      18.8","X"
"USW00024216","1979","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1205.2","","    1205.2","X","        80","X","        55","X","         8","X","        0","","         0","X","         0","X","        13","X","         0","X","       219","X","       111","X","        64"," ","         6"," ","        13"," ","   -2.8","X,0201,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  51.3"," ,X,1223, ","   44.4","X,0718, ","-1.7","X,1121","","","","","","","","","-1.7","X,0203","-2.8","X,0201","","","","","    1364.7","7","    1364.7","X","    742.7"," ,X","      79.6","X","        0"," ,X","     17.95","X","     24.73","X","     11.17","X","   219156","X","","","","","       135","X","       135","X","","","","","      24.7","X","      18.8","X"
"USW00024216","1980","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    968.9","","     968.9","X","        76","X","        42","X","         5","X","        0","","         0","X","         0","X","        12","X","         0","X","       217","X","        96","X","        66"," ","        20"," ","        11"," ","   -3.9","X,0128, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  43.7"," ,X,0216, ","   44.4","X,0725, ","0.0","X,1208","-2.2","X,1214","","","","","","","-1.1","X,0130","-3.9","X,0128","","","","","    1292.1","1","    1292.1","X","    519.4"," ,X","      85.0","X","        0"," ,X","     17.56","X","     24.73","X","     10.38","X","   231900","X","","","","","       135","X","       135","X","","","","","      24.2","X","      19.2","X"
"USW00024216","1981","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1215.5","","    1215.5","X","        80","X","        56","X","        10","X","        0","","         0","X","         0","X","         1","X","         0","X","       215","X","       109","X","        75"," ","        23"," ","         7"," ","   -0.6","X,0204, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  46.7"," ,X,0325, ","   49.4","X,0807, ","","","","","","","","","","","-0.6","X,0204","","","","","","","    1185.0","0","    1185.0","X","    787.4"," ,X","      78.4","X","        0"," ,X","     18.31","X","     25.04","X","     11.59","X","   217230","X","","","","","       180","X","       180","X","","","","","      29.8","X","      25.0","X"
"USW00024216","1982","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    855.9","","     855.9","X","        84","X","        54","X","         4","X","        0","","         2","X","         0","X","        24","X","         0","X","       197","X","        76","X","        75"," ","        15"," ","         9"," ","   -3.9","X,1231,+","     0","T,X,0120, ","    66"," ,X,0104, ","  31.8"," ,X,1118, ","   42.8","X,0617, ","0.0","X,1227","-3.9","X,1231","","","","","","","-1.7","X,0407","-2.8","X,0211","","","","","    1530.6","6","    1530.6","X","    653.4"," ,X","      75.8","X","       91"," ,X","     16.13","X","     22.62","X","      9.65","X","   208104","X","","","","","       135","X","","","","","","","      27.2","X","",""
"USW00024216","1983","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","    922.3","","     922.3","X","       123","X","        80","X","        13","X","        0","","         1","X","         0","X","         5","X","         0","X","       187","X","        81","X","        95"," ","        21"," ","        22"," ","   -3.9","X,0113, ","     0","T,X,1224,+","   150"," ,X,1223, ","  59.2"," ,X,0126, ","   42.8","X,0806, ","0.0","X,1223","","","","","","","","","-3.9","X,0113","-3.9","X,0113","","","","","    1503.7","7","    1503.7","X","   1244.8"," ,X","      72.8","X","      150"," ,X","     16.86","X","     22.71","X","     11.00","X","   202644","X","","","","","       135","X","       135","X","","","","","      23.6","X","      19.7","X"
"USW00024216","1984","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","       3.9","X","   1152.2","","    1152.2","X","        64","X","        38","X","         0","X","        0","","         0","X","         0","X","        17","X","         0","X","       200","X","       103","X","        61"," ","        16"," ","        11"," ","   -2.2","X,1223,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  23.4"," ,X,1123, ","   45.0","X,0703, ","0.0","X,1125","-2.2","X,1220","","","","","","","-1.1","X,0210","","","","","","","    1412.2","2","    1412.2","X","    396.6"," ,X","","","        0"," ,X","     17.18","X","     23.87","X","     10.49","X","   213229","X","","","","","       180","X","       180","X","","","","","      24.2","X","      17.9","X"
"USW00024216","1985","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","       3.7","X","   1043.0","","    1043.0","X","        51","X","        25","X","         3","X","        0","","         0","X","         0","X","        36","X","         0","X","       229","X","        95","X","        66"," ","        25"," ","         6"," ","   -4.4","X,1213,+","     0"," ,X,1231,+","     0","T,X,0326,+","  44.2"," ,X,1129, ","   43.3","X,0724, ","-3.3","X,1112","-3.3","X,1112","-4.4","X,1113","","","","","0.0","X,0210","-2.8","X,0113","","","","","    1509.8","8","    1509.8","X","    355.8"," ,X","","","        0","T,X","     17.03","X","     24.17","X","      9.90","X","   211754","X","","","","","       180","X","       135","X","","","","","      22.1","X","      14.8","X"
"USW00024216","1986","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","        43"," ","        13"," ","         9"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1405.6","6","    1405.6","X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1988","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","        40"," ","         3"," ","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1989","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1002.8","","    1002.8","X","        62","X","        38","X","         3","X","        0","","         1","X","         0","X","        42","X","         0","X","       229","X","       109","X","        70"," ","        16"," ","        10"," ","   -6.1","X,0207,+","     0"," ,X,1231,+","    51"," ,X,0105, ","  86.6"," ,X,1024, ","   43.9","X,0719, ","-0.6","X,1128","-2.2","X,1213","","","","","","","-0.6","X,0303","-3.3","X,0214","-4.4","X,0208","","","    1454.5","5","    1454.5","X","    538.8"," ,X","","","       51"," ,X","     17.07","X","     24.85","X","      9.28","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1990","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1117.7","","    1117.7","X","        40","X","        28","X","         3","X","        0","","         0","X","         0","X","        51","X","         1","X","       237","X","       104","X","        44"," ","         6"," ","        10"," ","  -10.6","X,1223, ","     0"," ,X,1231,+","     0","T,X,1215,+","  30.7"," ,X,0112,+","   47.8","X,0806, ","-0.6","X,1120","-2.2","X,1203","-5.6","X,1220","-10.0","X,1221","-10.0","X,1221","-0.6","X,0313","-2.2","X,0215","","","","","    1333.1","1","    1333.1","X","    346.2"," ,X","","","        0","T,X","     17.41","X","     25.38","X","      9.44","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1991","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","        59","X","        38","X","         4","X","","","","","         0","X","        27","X","","","","","","","        45"," ","        11"," ","         5"," ","   -6.1","X,0102, ","","","","","  44.7"," ,X,0202, ","","","0.0","X,1116","","","","","","","","","-1.1","S,0311","-2.2","X,0130","-6.1","X,0102","","","","","","","    491.3"," ,X","","","","","","","","","     10.07","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1992","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","   1127.3","","    1127.3","X","        69","X","        46","X","         6","X","        0","","         0","X","         0","X","        19","X","         0","X","       225","X","       109","X","        80"," ","        17"," ","         8"," ","   -4.4","X,1205, ","     0"," ,X,1231,+","     3"," ,X,1229, ","  52.3"," ,X,1206, ","   43.3","X,0811,+","0.0","X,1111","-4.4","X,1205","-4.4","X,1205","","","","","0.0","X,0121","-2.2","X,0103","","","","","    1280.9","9","    1280.9","X","    669.2"," ,X","","","        3"," ,X","     17.73","X","     24.69","X","     10.76","X","","","","","","","","","","","","","","","","","",""
"USW00024216","1993","40.15186","-122.25478","108.0","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","        66"," ","        10"," ","        14"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1508.0","0","    1508.0","X","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
