"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN012070800","1960","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       105","I","        78","I","        28","I","","","","","","","","","","","",""," 121.2"," ,I,0626, ","","","   2182.1"," ,I","","","","","",""
"IN012070800","1961","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       120","I","        98","I","        30","I","","","","","","","","","","","",""," 157.8"," ,I,0725, ","","","   2634.9"," ,I","","","","","",""
"IN012070800","1962","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       114","I","        90","I","        20","I","","","","","","","","","","","",""," 212.4"," ,I,0910, ","","","   2202.1"," ,I","","","","","",""
"IN012070800","1963","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       107","I","        87","I","        32","I","","","","","","","","","","","",""," 192.6"," ,I,0707, ","","","   2633.5"," ,I","","","","","",""
"IN012070800","1964","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       101","I","        84","I","        30","I","","","","","","","","","","","",""," 137.8"," ,I,0812, ","","","   2121.7"," ,I","","","","","",""
"IN012070800","1965","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        89","I","        67","I","        27","I","","","","","","","","","","","",""," 372.9"," ,I,0716, ","","","   2597.1"," ,I","","","","","",""
"IN012070800","1966","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        93","I","        70","I","        17","I","","","","","","","","","","","",""," 291.3"," ,I,0719, ","","","   1640.1"," ,I","","","","","",""
"IN012070800","1967","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       101","I","        81","I","        28","I","","","","","","","","","","","",""," 201.1"," ,I,0729, ","","","   2215.6"," ,I","","","","","",""
"IN012070800","1968","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        78","I","        57","I","        18","I","","","","","","","","","","","",""," 173.8"," ,I,0731, ","","","   1481.2"," ,I","","","","","",""
"IN012070800","1969","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        97","I","        79","I","        22","I","","","","","","","","","","","",""," 201.4"," ,I,0703, ","","","   2118.6"," ,I","","","","","",""
"IN012070800","1970","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       109","I","        90","I","        35","I","","","","","","","","","","","",""," 194.0"," ,I,0616, ","","","   2488.2"," ,I","","","","","",""
"IN012070800","1984","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        87","S","        60","S","        17","S","","","","","","","","","","","",""," 240.0"," ,S,0702, ","","","   1820.3"," ,S","","","","","",""
"IN012070800","1986","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","","","","","","","","","","","         0","S","       346","S","       157","S","","","","","   39.5","S,0404, ","","","","","     32.11","S","",""
"IN012070800","1989","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        98","S","        73","S","        24","S","","","","","","","","","","","",""," 192.0"," ,S,0725, ","","","   2087.8"," ,S","","","","","",""
"IN012070800","1990","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       118","S","        89","S","        32","S","","","","","","","","","","","",""," 150.1"," ,S,0616, ","","","   2597.4"," ,S","","","","","",""
"IN012070800","1991","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","","","","","","","         0","S","         0","S","         0","S","       336","S","       163","S","   10.0","S,0103, ","","","   38.7","S,0326, ","","","     27.12","S","     31.90","S","     22.34","S"
"IN012070800","1992","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        82","S","        68","S","        21","S","","","","","         0","S","       348","S","       176","S","",""," 215.4"," ,S,0812, ","   38.2","S,0327, ","   1913.8"," ,S","","","     32.08","S","",""
"IN012070800","1993","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        97","S","        78","S","        25","S","","","","","         0","S","       337","S","       158","S","",""," 312.4"," ,S,0923, ","   39.0","S,0307, ","   2397.9"," ,S","","","     31.92","S","",""
"IN012070800","1994","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       102","S","        79","S","        29","S","","","","","         0","S","       345","S","       173","S","",""," 157.2"," ,S,0713, ","   36.2","S,0326, ","   2455.1"," ,S","","","     31.84","S","",""
"IN012070800","1995","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        93","S","        62","S","        20","S","","","","","         0","S","       358","S","       192","S","",""," 180.1"," ,S,0801, ","   39.5","S,0427, ","   1728.4"," ,S","","","     32.39","S","",""
"IN012070800","1996","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       110","S","        87","S","        26","S","","","","","","","","","","","",""," 171.7"," ,S,0722, ","","","   2114.9"," ,S","","","","","",""
"IN012070800","1997","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        93","S","        71","S","        24","S","","","","","","","","","","","",""," 121.9"," ,S,0706, ","","","   1854.0"," ,S","","","","","",""
"IN012070800","1998","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       106","S","        78","S","        28","S","","","","","","","","","","","",""," 211.1"," ,S,0810, ","","","   2546.0"," ,S","","","","","",""
"IN012070800","2003","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","        96","S","        75","S","        26","S","","","","","","","","","","","",""," 193.0"," ,S,0715, ","","","   2231.2"," ,S","","","","","",""
"IN012070800","2004","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","       101","S","        75","S","        27","S","","","","","","","","","","","",""," 130.0"," ,S,0802, ","","","   2121.4"," ,S","","","","","",""
"IN012070800","2016","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","","","","","","","         0","S","         0","S","","","","","","","   12.6","S,0120, ","","","","","","","","","","","     22.23","S"
"IN012070800","2023","19.117","72.85","14.0","BOMBAY SANTACRUZ, IN","","","","","","","         0"," ","         0","S","","","","","","","   13.8","S,0115, ","","","","","","","","","","","     23.60","S"
