"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005030100","1914","24.2","72.2","136.0","DEESA, IN","        57","I","        31","I","         9","I","","","","","","","","","","","",""," 167.6"," ,I,0726, ","","","    681.3"," ,I","","","","","",""
"IN005030100","1915","24.2","72.2","136.0","DEESA, IN","        32","I","        17","I","         1","I","","","","","","","","","","","","","  38.1"," ,I,0722, ","","","    200.1"," ,I","","","","","",""
"IN005030100","1916","24.2","72.2","136.0","DEESA, IN","        70","I","        35","I","         5","I","","","","","","","","","","","","","  96.0"," ,I,0822, ","","","    647.4"," ,I","","","","","",""
"IN005030100","1917","24.2","72.2","136.0","DEESA, IN","       112","I","        57","I","        19","I","","","","","","","","","","","",""," 138.4"," ,I,0910, ","","","   1535.3"," ,I","","","","","",""
"IN005030100","1918","24.2","72.2","136.0","DEESA, IN","        23","I","        11","I","         3","I","","","","","","","","","","","",""," 129.5"," ,I,0831, ","","","    394.1"," ,I","","","","","",""
"IN005030100","1919","24.2","72.2","136.0","DEESA, IN","        64","I","        36","I","        10","I","","","","","","","","","","","",""," 223.0"," ,I,0804, ","","","   1143.6"," ,I","","","","","",""
"IN005030100","1920","24.2","72.2","136.0","DEESA, IN","        54","I","        32","I","         4","I","","","","","","","","","","","","","  68.6"," ,I,0525, ","","","    502.9"," ,I","","","","","",""
"IN005030100","1921","24.2","72.2","136.0","DEESA, IN","        52","I","        30","I","         8","I","","","","","","","","","","","",""," 259.1"," ,I,0728, ","","","    838.1"," ,I","","","","","",""
"IN005030100","1922","24.2","72.2","136.0","DEESA, IN","        50","I","        28","I","         3","I","","","","","","","","","","","",""," 260.6"," ,I,0801, ","","","    697.2"," ,I","","","","","",""
"IN005030100","1923","24.2","72.2","136.0","DEESA, IN","        37","I","        15","I","         0","I","","","","","","","","","","","","","  20.6"," ,I,0724,+","","","    178.3"," ,I","","","","","",""
"IN005030100","1924","24.2","72.2","136.0","DEESA, IN","        48","I","        26","I","         9","I","","","","","","","","","","","",""," 164.3"," ,I,0901, ","","","    773.1"," ,I","","","","","",""
"IN005030100","1925","24.2","72.2","136.0","DEESA, IN","        39","I","        16","I","         4","I","","","","","","","","","","","","","  73.2"," ,I,0630, ","","","    331.8"," ,I","","","","","",""
"IN005030100","1926","24.2","72.2","136.0","DEESA, IN","        73","I","        49","I","        11","I","","","","","","","","","","","",""," 145.3"," ,I,0902, ","","","   1045.2"," ,I","","","","","",""
"IN005030100","1927","24.2","72.2","136.0","DEESA, IN","        62","I","        43","I","        12","I","","","","","","","","","","","",""," 127.5"," ,I,0725, ","","","   1128.0"," ,I","","","","","",""
"IN005030100","1928","24.2","72.2","136.0","DEESA, IN","        40","I","        27","I","         5","I","","","","","","","","","","","","","  41.9"," ,I,0704, ","","","    447.3"," ,I","","","","","",""
"IN005030100","1929","24.2","72.2","136.0","DEESA, IN","        45","I","        24","I","         6","I","","","","","","","","","","","","","  74.2"," ,I,0727, ","","","    410.1"," ,I","","","","","",""
"IN005030100","1930","24.2","72.2","136.0","DEESA, IN","        44","I","        23","I","         3","I","","","","","","","","","","","","","  46.0"," ,I,1030, ","","","    330.9"," ,I","","","","","",""
"IN005030100","1931","24.2","72.2","136.0","DEESA, IN","        51","I","        37","I","         7","I","","","","","","","","","","","",""," 251.5"," ,I,0818, ","","","    735.2"," ,I","","","","","",""
"IN005030100","1932","24.2","72.2","136.0","DEESA, IN","        42","I","        27","I","         5","I","","","","","","","","","","","","","  98.6"," ,I,0725, ","","","    407.6"," ,I","","","","","",""
"IN005030100","1933","24.2","72.2","136.0","DEESA, IN","        59","I","        36","I","        12","I","","","","","","","","","","","",""," 140.5"," ,I,0826, ","","","    989.9"," ,I","","","","","",""
"IN005030100","1934","24.2","72.2","136.0","DEESA, IN","        50","I","        40","I","         8","I","","","","","","","","","","","",""," 129.5"," ,I,0803, ","","","    858.5"," ,I","","","","","",""
"IN005030100","1935","24.2","72.2","136.0","DEESA, IN","        45","I","        30","I","         6","I","","","","","","","","","","","","","  50.8"," ,I,0915, ","","","    485.1"," ,I","","","","","",""
"IN005030100","1936","24.2","72.2","136.0","DEESA, IN","        23","I","        12","I","         3","I","","","","","","","","","","","",""," 109.5"," ,I,0910, ","","","    278.9"," ,I","","","","","",""
"IN005030100","1937","24.2","72.2","136.0","DEESA, IN","        41","I","        29","I","        12","I","","","","","","","","","","","",""," 136.7"," ,I,0701, ","","","    984.7"," ,I","","","","","",""
"IN005030100","1938","24.2","72.2","136.0","DEESA, IN","        34","I","        21","I","         6","I","","","","","","","","","","","","","  85.3"," ,I,0828, ","","","    495.6"," ,I","","","","","",""
"IN005030100","1939","24.2","72.2","136.0","DEESA, IN","        21","I","        14","I","         4","I","","","","","","","","","","","","","  66.5"," ,I,0828, ","","","    290.6"," ,I","","","","","",""
"IN005030100","1940","24.2","72.2","136.0","DEESA, IN","        39","I","        23","I","         7","I","","","","","","","","","","","","","  94.7"," ,I,0628, ","","","    435.2"," ,I","","","","","",""
"IN005030100","1941","24.2","72.2","136.0","DEESA, IN","        29","I","        22","I","         8","I","","","","","","","","","","","",""," 108.2"," ,I,0813, ","","","    684.2"," ,I","","","","","",""
"IN005030100","1942","24.2","72.2","136.0","DEESA, IN","        28","I","        21","I","         5","I","","","","","","","","","","","","","  77.5"," ,I,0630, ","","","    448.3"," ,I","","","","","",""
"IN005030100","1943","24.2","72.2","136.0","DEESA, IN","        35","I","        30","I","         8","I","","","","","","","","","","","",""," 205.7"," ,I,0730, ","","","    721.4"," ,I","","","","","",""
"IN005030100","1944","24.2","72.2","136.0","DEESA, IN","        44","I","        41","I","        13","I","","","","","","","","","","","",""," 158.5"," ,I,0717, ","","","   1100.2"," ,I","","","","","",""
"IN005030100","1945","24.2","72.2","136.0","DEESA, IN","        27","I","        26","I","         7","I","","","","","","","","","","","","","  88.9"," ,I,0722, ","","","    574.3"," ,I","","","","","",""
"IN005030100","1946","24.2","72.2","136.0","DEESA, IN","        24","I","        24","I","        10","I","","","","","","","","","","","",""," 102.6"," ,I,0818, ","","","    647.6"," ,I","","","","","",""
"IN005030100","1947","24.2","72.2","136.0","DEESA, IN","        20","I","        16","I","         5","I","","","","","","","","","","","",""," 106.7"," ,I,0719, ","","","    386.8"," ,I","","","","","",""
"IN005030100","1948","24.2","72.2","136.0","DEESA, IN","        19","I","        11","I","         2","I","","","","","","","","","","","","","  74.2"," ,I,0723, ","","","    216.3"," ,I","","","","","",""
"IN005030100","1949","24.2","72.2","136.0","DEESA, IN","        34","I","        27","I","         6","I","","","","","","","","","","","","","  51.8"," ,I,0911, ","","","    413.2"," ,I","","","","","",""
"IN005030100","1950","24.2","72.2","136.0","DEESA, IN","        32","I","        27","I","         6","I","","","","","","","","","","","",""," 151.4"," ,I,0730, ","","","    801.9"," ,I","","","","","",""
"IN005030100","1951","24.2","72.2","136.0","DEESA, IN","        25","I","        18","I","         5","I","","","","","","","","","","","","","  86.4"," ,I,0727, ","","","    291.3"," ,I","","","","","",""
"IN005030100","1952","24.2","72.2","136.0","DEESA, IN","        30","I","        21","I","         6","I","","","","","","","","","","","",""," 152.4"," ,I,0726, ","","","    583.2"," ,I","","","","","",""
"IN005030100","1953","24.2","72.2","136.0","DEESA, IN","        42","I","        27","I","         4","I","","","","","","","","","","","","","  52.1"," ,I,0815, ","","","    543.1"," ,I","","","","","",""
"IN005030100","1954","24.2","72.2","136.0","DEESA, IN","        43","I","        26","I","         9","I","","","","","","","","","","","",""," 122.4"," ,I,0712, ","","","    678.0"," ,I","","","","","",""
"IN005030100","1955","24.2","72.2","136.0","DEESA, IN","        44","I","        25","I","         4","I","","","","","","","","","","","","","  88.6"," ,I,0901, ","","","    449.7"," ,I","","","","","",""
"IN005030100","1956","24.2","72.2","136.0","DEESA, IN","        60","I","        45","I","         9","I","","","","","","","","","","","",""," 153.2"," ,I,0703, ","","","    899.7"," ,I","","","","","",""
"IN005030100","1957","24.2","72.2","136.0","DEESA, IN","        22","I","        14","I","         5","I","","","","","","","","","","","","","  83.8"," ,I,0824, ","","","    383.3"," ,I","","","","","",""
"IN005030100","1958","24.2","72.2","136.0","DEESA, IN","        40","I","        22","I","         6","I","","","","","","","","","","","","","  67.4"," ,I,1014, ","","","    383.6"," ,I","","","","","",""
"IN005030100","1959","24.2","72.2","136.0","DEESA, IN","        68","I","        48","I","        14","I","","","","","","","","","","","","","  73.0"," ,I,0916, ","","","   1037.5"," ,I","","","","","",""
"IN005030100","1960","24.2","72.2","136.0","DEESA, IN","        33","I","        20","I","         3","I","","","","","","","","","","","","","  40.6"," ,I,0727, ","","","    304.9"," ,I","","","","","",""
"IN005030100","1961","24.2","72.2","136.0","DEESA, IN","        55","I","        38","I","         9","I","","","","","","","","","","","",""," 217.4"," ,I,0912, ","","","    969.7"," ,I","","","","","",""
"IN005030100","1962","24.2","72.2","136.0","DEESA, IN","        35","I","        18","I","         2","I","","","","","","","","","","","","","  53.8"," ,I,0818, ","","","    271.7"," ,I","","","","","",""
"IN005030100","1963","24.2","72.2","136.0","DEESA, IN","        32","I","        26","I","         9","I","","","","","","","","","","","","","  75.3"," ,I,0909, ","","","    538.3"," ,I","","","","","",""
"IN005030100","1964","24.2","72.2","136.0","DEESA, IN","        31","I","        25","I","         6","I","","","","","","","","","","","","","  79.2"," ,I,0708, ","","","    455.8"," ,I","","","","","",""
"IN005030100","1965","24.2","72.2","136.0","DEESA, IN","        27","I","        19","I","         5","I","","","","","","","","","","","","","  58.0"," ,I,0730, ","","","    399.5"," ,I","","","","","",""
"IN005030100","1966","24.2","72.2","136.0","DEESA, IN","        26","I","        14","I","         4","I","","","","","","","","","","","",""," 246.4"," ,I,0908, ","","","    489.5"," ,I","","","","","",""
"IN005030100","1968","24.2","72.2","136.0","DEESA, IN","        12","I","         9","I","         4","I","","","","","","","","","","","",""," 109.0"," ,I,0801, ","","","    346.2"," ,I","","","","","",""
"IN005030100","1969","24.2","72.2","136.0","DEESA, IN","        20","I","        15","I","         3","I","","","","","","","","","","","","","  63.2"," ,I,0717, ","","","    261.2"," ,I","","","","","",""
"IN005030100","2022","24.2","72.2","136.0","DEESA, IN","","","","","","","","","","","         0","S","       361","S","       239","S","","","","","   45.0","S,0511, ","","","","","     34.28","S","",""
"IN005030100","2023","24.2","72.2","136.0","DEESA, IN","","","","","","","         0","S","         0","S","         0","S","       354","S","       236","S","    6.9","S,0105, ","","","   43.7","S,0511, ","","","     27.67","S","     33.70","S","     21.63","S"
