"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CMLR","2010","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    568.7","","     568.7","U","         0","U","         2","U","         0","U","       136","U","        21","U","   -0.6","U,1124, ","   39.4","U,0825, ","-0.6","U,1124","","","","","","","    1955.4","4","    1955.4","U","     14.42","U","     18.65","U","     10.19","U"
"USR0000CMLR","2011","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    582.0","","     582.0","U","         0","U","         8","U","         0","U","       134","U","        23","U","   -2.8","U,0226, ","   35.6","U,0703, ","","","","","-2.8","U,0226","-2.8","U,0226","    2083.5","5","    2083.5","U","     14.34","U","     18.62","U","     10.05","U"
"USR0000CMLR","2012","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    784.0","","     784.0","U","         0","U","         1","U","         0","U","       161","U","        37","U","    0.0","U,0319, ","   38.9","U,0813,+","","","","","0.0","U,0319","","","    1816.8","8","    1816.8","U","     15.52","U","     20.00","U","     11.05","U"
"USR0000CMLR","2013","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    650.7","","     650.7","U","         0","U","        10","U","         0","U","       163","U","        27","U","   -3.3","U,1208, ","   39.4","U,0702,+","-0.6","U,1205","-3.3","U,1208","0.0","U,0219","-2.2","U,0113","    1641.1","1","    1641.1","U","     15.88","U","     20.53","U","     11.22","U"
"USR0000CMLR","2014","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    764.8","","     764.8","U","         0","U","         2","U","         0","U","       181","U","        26","U","    0.0","U,1231,+","   37.8","U,0801, ","0.0","U,1230","","","","","","","    1333.9","9","    1333.9","U","     16.90","U","     21.30","U","     12.50","U"
"USR0000CMLR","2015","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","    1277.9","9","    1277.9","U","","","","","",""
"USR0000CMLR","2016","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    734.0","","     734.0","U","         0","U","         4","U","         0","U","       153","U","        39","U","   -1.1","U,0101, ","   38.3","U,0729, ","0.0","U,1218","","","-1.1","U,0101","","","","","","","     16.01","U","     20.34","U","     11.67","U"
"USR0000CMLR","2017","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    888.2","","     888.2","U","         0","U","         2","U","         0","U","       159","U","        48","U","   -1.1","U,0106, ","   40.0","U,0902, ","","","","","-1.1","U,0106","","","    1771.6","6","    1771.6","U","     16.27","U","     20.62","U","     11.92","U"
"USR0000CMLR","2018","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    768.7","","     768.7","U","         0","U","         2","U","         0","U","       173","U","        49","U","   -0.6","U,0219, ","   37.2","U,0726,+","","","","","0.0","U,0223","","","    1558.5","5","    1558.5","U","     16.12","U","     20.54","U","     11.70","U"
"USR0000CMLR","2019","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    616.8","","     616.8","U","         0","U","         3","U","         0","U","       157","U","        29","U","   -1.1","U,0205, ","   36.7","U,0815,+","","","","","0.0","U,0210","","","    1696.7","7","    1696.7","U","     15.17","U","     19.35","U","     10.99","U"
"USR0000CMLR","2020","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","   1008.4","","    1008.4","U","         0","U","         1","U","         0","U","       178","U","        54","U","    0.0","U,0316, ","   40.0","U,0907, ","","","","","0.0","U,0316","","","    1575.7","7","    1575.7","U","     16.97","U","     21.45","U","     12.49","U"
"USR0000CMLR","2021","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    839.5","","     839.5","U","         0","U","         2","U","         0","U","       162","U","        45","U","    0.0","U,0126,+","   40.0","U,0710, ","","","","","0.0","U,0126","","","    1507.5","5","    1507.5","U","     16.08","U","     20.72","U","     11.43","U"
"USR0000CMLR","2022","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    897.8","","     897.8","U","         0","U","         1","U","         0","U","       169","U","        52","U","   -0.6","U,1219, ","   41.7","U,0906, ","-0.6","U,1219","","","","","","","    1518.5","5","    1518.5","U","     16.45","U","     20.94","U","     11.97","U"
"USR0000CMLR","2023","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    651.9","","     651.9","U","         0","U","         6","U","         0","U","       147","U","        26","U","   -1.1","U,0301,+","   38.9","U,0716, ","","","","","-1.1","U,0301","","","    2029.9","9","    2029.9","U","     14.91","U","     19.21","U","     10.61","U"
"USR0000CMLR","2024","37.8172","-121.7789","621.8","MALLORY RIDGE CALIFORNIA, CA US","    965.3","","     965.3","U","         0","U","         2","U","         0","U","       170","U","        58","U","    0.0","U,0405,+","   41.1","U,0712,+","","","","","0.0","U,0405","","","    1600.5","5","    1600.5","U","     16.53","U","     20.86","U","     12.20","U"
