"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00004112","2010","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.4","W","      0.0","","       0.0","W","       150","W","        60","W","         2","W","        36","W","       292","W","        74","W","        81","W","         0","W","  -32.7","W,1231, ","  35.8"," ,W,1024, ","   30.6","W,0826, ","-1.6","W,0802","-4.3","W,0823","-8.2","W,0906","-8.2","W,0906","-10.5","W,1027","0.0","W,0724","-3.8","W,0714","-5.5","W,0618","-7.1","W,0525","-10.5","W,0507","    6149.3","3","    6149.3","W","    552.4"," ,W","      1.78","W","     10.07","W","     -6.51","W","       160","W","        70","W","      13.9","W","      38.9","W"
"USW00004112","2011","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.5","W","      1.7","","       1.7","W","       124","W","        62","W","         2","W","        54","W","       308","W","        80","W","        95","W","         0","W","  -33.2","W,0202, ","  35.3"," ,W,1005, ","   31.7","W,0824, ","0.0","W,0811","-3.2","W,0816","-6.6","W,0901","-9.9","W,1025","-9.9","W,1025","-1.6","W,0729","-3.2","W,0723","-4.9","W,0616","-8.8","W,0505","-10.5","W,0502","    6216.8","8","    6216.8","W","    532.2"," ,W","      1.16","W","      9.79","W","     -7.47","W","       290","W","       280","W","      13.4","W","      21.0","W"
"USW00004112","2012","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.5","W","      1.7","","       1.7","W","       131","W","        72","W","         1","W","        37","W","       285","W","        73","W","       109","W","         2","W","  -28.8","W,0112, ","  26.9"," ,W,0426, ","   32.2","W,0712,+","-0.5","W,0803","-5.5","W,0825","-5.5","W,0825","-8.8","W,0912","-12.1","W,1004","-4.3","W,0704","-4.3","W,0704","-6.0","W,0627","-7.1","W,0607","-9.3","W,0415","    5946.6","6","    5946.6","W","    606.1"," ,W","      2.55","W","     11.61","W","     -6.50","W","       150","W","       230","W","      12.5","W","      23.7","W"
"USW00004112","2013","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.4","W","      9.4","","       9.4","W","        99","W","        39","W","         1","W","        59","W","       277","W","        72","W","       100","W","         3","W","  -33.8","W,0114, ","  47.0"," ,W,0929, ","   34.4","W,0701, ","-1.0","W,0802","-2.7","W,0918","-6.6","W,0919","-9.3","W,1005","-9.3","W,1005","0.0","W,0731","-3.2","W,0623","-6.0","W,0615","-7.7","W,0524","-9.3","W,0523","    5717.6","6","    5717.6","W","    359.2"," ,W","      2.19","W","     11.46","W","     -7.08","W","       180","W","       210","W","      11.2","W","      20.1","W"
"USW00004112","2014","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.7","W","      8.7","","       8.7","W","       140","W","        65","W","         0","W","        40","W","       281","W","        58","W","        99","W","         1","W","  -30.5","W,0206, ","  21.3"," ,W,0401, ","   33.9","W,0714, ","-0.5","W,0824","-2.7","W,0901","-5.5","W,0904","-8.2","W,0912","-9.3","W,1103","-1.0","W,0727","-2.7","W,0726","-6.6","W,0530","-7.1","W,0513","-11.0","W,0429","    5808.5","5","    5808.5","W","    575.3"," ,W","      3.10","W","     11.72","W","     -5.53","W","       250","W","       180","W","      12.5","W","      21.5","W"
"USW00004112","2015","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.6","W","     13.4","","      13.4","W","","","","","","","        32","W","       248","W","        55","W","       110","W","         6","W","  -29.3","W,1226, ","","","   33.9","W,0629,+","0.0","W,0807","-3.2","W,0905","-4.9","W,0906","-7.7","W,1023","-11.6","W,1105","-1.0","W,0729","-6.6","W,0510","-6.6","W,0510","-8.2","W,0427","-9.3","W,0412","    5000.7","7","    5000.7","W","","","      4.15","W","     13.02","W","     -4.73","W","       190","W","       210","W","      12.5","W","      18.3","W"
"USW00004112","2016","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.6","W","      1.7","","       1.7","W","       122","W","        66","W","         0","W","        37","W","       279","W","        50","W","        96","W","         0","W","  -34.3","W,1218, ","  22.6"," ,W,1215, ","   31.7","W,0629, ","-0.5","W,0801","-2.7","W,0810","-4.9","W,0910","-9.9","W,1012","-9.9","W,1012","0.0","W,0724","-2.7","W,0626","-7.1","W,0511","-7.1","W,0511","-11.6","W,0328","    5419.2","2","    5419.2","W","    567.8"," ,W","      3.40","W","     12.22","W","     -5.42","W","       220","W","       210","W","      11.6","W","      17.9","W"
"USW00004112","2017","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.7","W","     13.0","","      13.0","W","","","","","","","        40","W","       246","W","        67","W","       101","W","         9","W","  -34.9","W,0114,+","","","   33.9","W,0903, ","0.0","W,0816","-3.2","W,0917","-6.0","W,0925","-7.1","W,1003","-9.9","W,1009","0.0","W,0630","-4.3","W,0611","-6.0","W,0503","-8.8","W,0429","-9.3","W,0428","    5671.7","7","    5671.7","W","","","      3.12","W","     11.41","W","     -5.16","W","       320","W","       320","W","      14.8","W","      25.9","W"
"USW00004112","2018","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.6","W","      9.2","","       9.2","W","       122","W","        52","W","         1","W","        40","W","       257","W","        66","W","       105","W","         6","W","  -29.3","W,0220, ","  27.9"," ,W,0617, ","   35.6","W,0810, ","-1.0","W,0804","-2.7","W,0829","-5.5","W,0914","-7.1","W,0917","-9.3","W,0925","0.0","W,0723","-4.9","W,0612","-4.9","W,0612","-12.1","W,0418","-12.1","W,0418","    5326.9","9","    5326.9","W","    414.4"," ,W","      3.31","W","     12.07","W","     -5.45","W","        10","W","       330","W","      11.2","W","      20.1","W"
"USW00004112","2019","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.6","W","      4.5","","       4.5","W","       121","W","        62","W","         0","W","        49","W","       251","W","        71","W","        90","W","         1","W","  -31.0","W,0101, ","  24.9"," ,W,0408, ","   32.8","W,0722, ","0.0","W,0812","-2.7","W,0922","-5.5","W,0929","-8.8","W,0930","-11.6","W,1009","-1.0","W,0725","-4.3","W,0622","-4.9","W,0609","-9.9","W,0501","-9.9","W,0501","    5740.3","3","    5740.3","W","    500.6"," ,W","      2.48","W","     11.04","W","     -6.09","W","       170","W","       230","W","      10.7","W","      17.9","W"
"USW00004112","2020","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.6","W","     10.6","","      10.6","W","","","","","","","        49","W","       263","W","        72","W","       115","W","         6","W","  -31.0","W,0219,+","","","   33.9","W,0731, ","0.0","W,0808","-3.2","W,0901","-7.1","W,0909","-7.1","W,0909","-9.9","W,1022","-0.5","W,0715","-2.7","W,0615","-5.5","W,0509","-7.7","W,0507","-10.5","W,0418","    5655.1","1","    5655.1","W","","","      2.96","W","     12.03","W","     -6.13","W","       150","W","       180","W","      13.9","W","      21.5","W"
"USW00004112","2021","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.7","W","     22.5","","      22.5","W","       114","W","        53","W","         0","W","        36","W","       269","W","        59","W","       117","W","        14","W","  -28.2","W,0124, ","  18.8"," ,W,1025, ","   33.9","W,0813,+","-1.6","W,0809","-3.2","W,0824","-6.0","W,0904","-8.8","W,0917","-9.9","W,0929","-1.6","W,0618","-6.6","W,0611","-6.6","W,0611","-8.2","W,0511","-9.9","W,0421","    5562.3","3","    5562.3","W","    405.3"," ,W","      3.74","W","     12.87","W","     -5.40","W","       240","W","       200","W","      10.7","W","      20.1","W"
"USW00004112","2022","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.5","W","      6.0","","       6.0","W","       120","W","        68","W","         0","W","        61","W","       267","W","        84","W","       110","W","         9","W","  -33.8","W,0101, ","  23.6"," ,W,0612, ","   33.3","W,0906, ","-0.5","W,0807","-5.5","W,0909","-5.5","W,0909","-8.2","W,1014","-11.0","W,1024","0.0","W,0724","-4.3","W,0615","-5.5","W,0523","-11.6","W,0510","-11.6","W,0510","    5533.4","4","    5533.4","W","    521.0"," ,W","      2.34","W","     11.59","W","     -6.91","W","       150","W","       150","W","      13.0","W","      22.4","W"
"USW00004112","2023","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.5","W","      5.6","","       5.6","W","       143","W","        66","W","         0","W","        51","W","       249","W","        81","W","        95","W","         6","W","  -36.6","W,0130, ","  22.4"," ,W,0820, ","   33.3","W,0817,+","-1.6","W,0831","-2.7","W,0915","-4.9","W,0920","-12.7","W,1028","-12.7","W,1028","0.0","W,0719","-3.8","W,0622","-4.9","W,0620","-7.7","W,0423","-9.9","W,0420","    5890.2","2","    5890.2","W","    511.1"," ,W","      2.59","W","     11.21","W","     -6.03","W","       200","W","       190","W","      11.6","W","      23.3","W"
"USW00004112","2024","44.17079","-114.92686","1979.7","STANLEY RANGER STATION, ID US","       1.6","W","     22.3","","      22.3","W","       129","W","        57","W","         0","W","        28","W","       276","W","        58","W","       116","W","        10","W","  -33.2","W,0113, ","  16.0"," ,W,0603, ","   33.9","W,0723,+","0.0","W,0817","-2.7","W,0825","-6.6","W,0930","-8.2","W,1029","-13.8","W,1030","0.0","W,0707","-2.7","W,0620","-4.9","W,0619","-7.1","W,0502","-9.9","W,0501","    5383.2","2","    5383.2","W","    428.2"," ,W","      3.74","W","     12.56","W","     -5.09","W","       190","W","       270","W","      12.5","W","      24.1","W"
