"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"GQW00041406","1992","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.6","X","   3314.0","","    3314.0","Z","       247","X","       125","X","        24","X","        0","","         0","X","         0","Z","         0","Z","         0","Z","       366","Z","        66","Z","","","","","        28"," ","   21.1","Z,0913,+","     0"," ,X,1231,+","     0"," ,X,1231,+"," 339.3"," ,X,0828, ","   33.3","Z,0818,+","       0.0","0","       0.0","Z","   2406.2"," ,X","","","        0"," ,X","     27.39","Z","     30.84","Z","     23.94","Z","    95863","X","","","","","","","","","","","","","","","",""
"GQW00041406","1993","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.9","X","   3342.1","","    3342.1","X","       231","Z","       128","Z","        16","Z","        0","","         0","X","         0","Z","         0","X","         0","Z","       365","Z","        79","Z","","","","","        18"," ","   21.1","X,0503, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  95.5"," ,Z,1001, ","   33.9","Z,0715,+","       0.0","0","       0.0","Z","   1767.9"," ,Z","","","        0"," ,X","     27.49","X","     30.72","Z","     24.26","X","   107243","X","","","","","        45","X","","","","","","","      19.0","X","",""
"GQW00041406","1994","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.1","X","   3416.3","","    3416.3","Z","       241","Z","       149","Z","        23","Z","        0","","         0","X","         0","Z","         0","Z","         0","Z","       365","Z","        83","Z","","","","","        34"," ","   21.1","Z,1019,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  81.5"," ,Z,0723, ","   34.4","Z,0830,+","       0.0","0","       0.0","Z","   2241.6"," ,Z","","","        0"," ,X","     27.69","Z","     30.94","Z","     24.44","Z","   107635","X","","","","","       270","X","","","","","","","      21.6","X","",""
"GQW00041406","1995","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.9","X","   3299.0","","    3299.0","X","       251","X","       155","X","        25","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        35","X","         1"," ","","","        31"," ","   21.1","X,0912, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 102.4"," ,X,1006, ","   32.8","X,1005,+","       0.0","0","       0.0","X","   2330.1"," ,X","","","        0"," ,X","     27.37","X","     30.58","X","     24.16","X","","","","","","","","","","","","","","","","","",""
"GQW00041406","1996","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       5.1","X","   3336.3","","    3336.3","X","       279","X","       169","X","        35","X","        0","","         0","X","         0","X","         0","X","         0","X","       366","X","        28","X","        17"," ","","","        47"," ","   21.1","X,0116, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 105.9"," ,X,0820, ","   33.3","X,0711, ","       0.0","0","       0.0","X","   2979.9"," ,X","","","        0"," ,X","     27.45","X","     30.45","X","     24.44","X","","","","","","","","","","","","","","","","","",""
"GQW00041406","1997","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       5.0","X","   3345.2","","    3345.2","X","       250","X","       161","X","        31","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        24","X","         1"," ","","","        45"," ","   21.1","X,0323,+","     0"," ,X,1231,+","     0"," ,X,1231,+"," 350.8"," ,X,1216, ","   33.3","X,0530, ","       0.0","0","       0.0","X","   3347.1"," ,X","","","        0"," ,X","     27.50","X","     30.42","X","     24.57","X","","","","","","","","","","","","","","","","","",""
"GQW00041406","1998","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.8","X","   3421.6","","    3421.6","X","       241","X","       125","X","        13","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","         9","X","","","","","        34"," ","   19.4","X,0319, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  77.0"," ,X,0912, ","   32.2","X,1027,+","       0.0","0","       0.0","X","   1471.3"," ,X","","","        0"," ,X","     27.70","X","     30.58","X","     24.82","X","","","        70","X","","","        90","X","","","      13.4","X","","","      20.6","X","",""
"GQW00041406","1999","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","","","   3400.4","","    3400.4","W","       266","W","       159","W","        19","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","         6","W","","","","","        40"," ","   21.7","W,0130, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  91.4"," ,W,0214, ","   32.8","W,0827, ","       0.0","0","       0.0","W","   2208.1"," ,W","","","        0"," ,W","     27.65","W","     30.43","W","     24.85","W","   150862","W","","","         0","W","","","","","","","      17.5","W","","","",""
"GQW00041406","2000","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.2","X","   3384.5","","    3384.5","X","       275","X","       176","X","        21","X","        0","","         0","X","         0","X","         0","X","         0","X","       366","X","         8","X","         5"," ","         2"," ","        54"," ","   18.9","X,0118, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 100.3"," ,X,0906, ","   32.8","X,0529,+","       0.0","0","       0.0","X","   2246.2"," ,X","","","        0"," ,X","     27.58","X","     30.50","X","     24.66","X","","","        50","X","       110","X","","","","","      15.2","X","      20.1","X","","","",""
"GQW00041406","2001","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.2","X","   3411.6","","    3411.6","X","       261","X","       150","X","        30","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        43","X","        10"," ","         2"," ","        62"," ","   21.7","X,1107,+","     0"," ,X,1231,+","     0"," ,X,1231,+"," 136.4"," ,X,1014, ","   33.3","X,0603,+","       0.0","0","       0.0","X","   2615.8"," ,X","","","        0"," ,X","     27.68","X","     30.72","X","     24.63","X","   138523","X","        70","X","       260","X","","","","","      13.9","X","      18.3","X","","","",""
"GQW00041406","2002","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.5","X","   3397.0","","    3397.0","X","       280","Z","       177","Z","        30","Z","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        31","X","        21"," ","         3"," ","        35"," ","   21.1","X,0130, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 499.6"," ,Z,1208, ","   32.8","X,1004,+","       0.0","0","       0.0","X","   3533.1"," ,Z","","","        0"," ,X","     27.64","X","     30.55","X","     24.72","X","   139481","X","       270","X","       350","X","","","","","      47.4","X","      52.3","X","","","",""
"GQW00041406","2003","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.4","X","   3362.5","","    3362.5","X","       282","X","       163","X","        30","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        19","X","         5"," ","         3"," ","        55"," ","   20.0","X,0224, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 137.9"," ,X,1018, ","   32.8","X,1005,+","       0.0","0","       0.0","X","   2853.7"," ,X","","","        0"," ,X","     27.54","X","     30.40","X","     24.67","X","","","        60","X","        60","X","","","","","      16.1","X","      19.7","X","","","",""
"GQW00041406","2004","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.6","X","   3398.3","","    3398.3","X","       287","X","       174","X","        33","X","        0","","         0","X","         0","X","         0","X","         0","X","       366","X","        22","X","         5"," ","         2"," ","        45"," ","   21.7","X,1222, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 406.4"," ,X,0627, ","   32.8","X,1029,+","       0.0","0","       0.0","X","   3541.1"," ,X","","","        0"," ,X","     27.62","X","     30.45","X","     24.79","X","","","       240","X","       240","X","","","","","      23.2","X","      29.5","X","","","",""
"GQW00041406","2005","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.6","X","   3367.6","","    3367.6","X","       260","X","       153","X","        22","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        10","X","        10"," ","         3"," ","        42"," ","   20.6","X,0206, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 110.0"," ,X,0831, ","   34.4","X,0613, ","       0.0","0","       0.0","X","   2264.2"," ,X","","","        0"," ,X","     27.55","X","     30.39","X","     24.72","X","","","       230","X","       210","X","","","","","      16.1","X","      20.1","X","","","",""
"GQW00041406","2006","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.5","W","   3396.3","","    3396.3","X","       260","X","       153","X","        23","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        23","X","       202"," ","         4"," ","        46"," ","   21.1","X,0329, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  81.0"," ,X,0806, ","   33.3","X,0430,+","       0.0","0","       0.0","X","   2283.3"," ,X","","","        0"," ,X","     27.64","X","     30.58","X","     24.70","X","","","        80","X","        80","X","","","","","      13.9","X","      18.3","X","","","",""
"GQW00041406","2007","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.1","W","   3429.7","","    3429.7","X","       270","X","       158","X","        19","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        37","X","       200"," ","         5"," ","        42"," ","   21.7","X,0319,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  87.9"," ,X,0903, ","   33.3","X,0708,+","       0.0","0","       0.0","X","   2236.7"," ,X","","","        0"," ,X","     27.73","X","     30.68","X","     24.77","X","","","       110","X","       110","X","","","","","      17.0","X","      24.1","X","","","",""
"GQW00041406","2008","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       3.8","W","   3474.6","","    3474.6","X","       268","X","       162","X","        16","X","        0","","         0","X","         0","X","         0","X","         0","X","       366","X","        27","X","       170"," ","         5"," ","        59"," ","   21.1","X,0322,+","     0"," ,X,1231,+","     0"," ,X,1231,+","  66.8"," ,X,0708, ","   32.8","X,0608, ","       0.0","0","       0.0","X","   1865.1"," ,X","","","        0"," ,X","     27.83","X","     30.86","X","     24.80","X","","","        40","X","        40","X","","","","","      14.8","X","      18.3","X","","","",""
"GQW00041406","2009","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.0","W","   3484.5","","    3484.5","X","       250","X","       164","X","        22","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        35","X","       177"," ","         4"," ","        46"," ","   22.2","X,1224,+","     0"," ,X,1231,+","     0"," ,X,1231,+"," 101.9"," ,X,0801, ","   32.8","X,0831,+","       0.0","0","       0.0","X","   2467.4"," ,X","","","        0"," ,X","     27.88","X","     30.73","X","     25.03","X","","","        70","X","        80","X","","","","","      15.6","X","      21.0","X","","","",""
"GQW00041406","2010","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.3","W","   3492.1","","    3492.1","X","       265","X","       150","X","        16","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        44","X","       209"," ","         3"," ","        38"," ","   21.1","X,0204, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  80.5"," ,X,0715, ","   33.3","X,0622,+","       0.0","0","       0.0","X","   1952.0"," ,X","","","        0"," ,X","     27.90","X","     30.78","X","     25.01","X","","","        50","X","        50","X","","","","","      15.6","X","      20.6","X","","","",""
"GQW00041406","2011","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.1","W","   3462.1","","    3462.1","X","       310","X","       194","X","        28","X","        0","","         0","X","         0","X","         0","X","         0","X","       365","X","        34","X","       210"," ","        18"," ","        42"," ","   21.7","X,0222, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 128.5"," ,X,0902, ","   32.8","X,0705,+","       0.0","0","       0.0","X","   2934.0"," ,X","","","        0"," ,X","     27.81","X","     30.63","X","     25.00","X","","","        70","X","       100","X","","","","","      14.3","X","      19.7","X","","","",""
"GQW00041406","2012","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.0","X","   3481.3","","    3481.3","X","       257","X","       166","X","        24","X","        0","","         0","X","         0","X","         0","X","         0","X","       366","X","        40","X","       150"," ","","","        35"," ","   21.1","X,0201, ","     0"," ,X,1231,+","     0"," ,X,1231,+"," 122.9"," ,X,0804, ","   33.3","X,0520, ","       0.0","0","       0.0","X","   2517.0"," ,X","","","        0"," ,X","     27.85","X","     30.81","X","     24.88","X","","","        40","X","        80","X","","","","","      14.8","X","      19.2","X","","","",""
"GQW00041406","2013","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.3","W","   3622.4","","    3622.4","W","       265","W","       157","W","        19","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","       123","W","       104"," ","","","        15"," ","   21.7","W,0217,+","     0"," ,W,1231,+","     0"," ,W,1231,+"," 258.9"," ,W,0919, ","   33.9","W,0728,+","       0.0","0","       0.0","W","   2581.7"," ,W","","","        0"," ,W","     28.25","W","     31.19","W","     25.31","W","","","       260","W","       260","W","","","","","      17.4","W","      23.3","W","","","",""
"GQW00041406","2014","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       3.9","W","   3556.2","","    3556.2","W","       268","W","       166","W","        30","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","        74","W","       157"," ","         1"," ","        28"," ","   21.7","W,0209, ","     0"," ,W,1231,+","     0"," ,W,1231,+"," 265.2"," ,W,0730, ","   33.9","W,0918, ","       0.0","0","       0.0","W","   3010.9"," ,W","","","        0"," ,W","     28.07","W","     31.00","W","     25.14","W","","","       270","W","       270","W","","","","","      19.7","W","      23.7","W","","","",""
"GQW00041406","2015","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.6","W","   3455.2","","    3455.2","W","       270","W","       152","W","        26","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","        44","W","       201"," ","         5"," ","        25"," ","   21.1","W,0218, ","     0"," ,W,1231,+","     0"," ,W,1231,+"," 307.3"," ,W,0705, ","   32.8","W,1117,+","       0.0","0","       0.0","W","   2941.2"," ,W","","","        0"," ,W","     27.80","W","     30.76","W","     24.83","W","","","       270","W","       300","W","","","","","      27.3","W","      36.2","W","","","",""
"GQW00041406","2016","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.4","W","   3712.7","","    3712.7","W","       259","W","       153","W","        26","W","        0","","         0","W","         0","W","         0","W","         0","W","       366","W","       136","W","       134"," ","         1"," ","        28"," ","   22.8","W,0315,+","     0"," ,W,1231,+","     0"," ,W,1231,+"," 113.5"," ,W,1212, ","   34.4","W,0906, ","       0.0","0","       0.0","W","   2387.8"," ,W","","","        0"," ,W","     28.48","W","     31.39","W","     25.57","W","","","        60","W","       190","W","","","","","      17.4","W","      21.9","W","","","",""
"GQW00041406","2017","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.2","W","   3606.5","","    3606.5","W","       278","W","       175","W","        27","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","        66","W","       247"," ","         5"," ","        21"," ","   21.7","W,0312, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  92.7"," ,W,0908, ","   33.3","W,0610, ","       0.0","0","       0.0","W","   2469.1"," ,W","","","        0"," ,W","     28.21","W","     31.02","W","     25.40","W","","","       140","W","       140","W","","","","","      13.4","W","      18.8","W","","","",""
"GQW00041406","2018","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.6","W","   3719.6","","    3719.6","W","       258","W","       153","W","        27","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","       113","W","       253"," ","         4"," ","        18"," ","   20.6","W,0310, ","     0"," ,W,1231,+","     0"," ,W,1231,+"," 238.8"," ,W,0910, ","   33.9","W,1023,+","       0.0","0","       0.0","W","   2735.9"," ,W","","","        0"," ,W","     28.52","W","     31.37","W","     25.67","W","","","       240","W","       230","W","","","","","      22.8","W","      33.1","W","","","",""
"GQW00041406","2019","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.6","W","   3517.9","","    3517.9","W","       235","W","       122","W","        20","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","        62","W","       169"," ","         1"," ","        21"," ","   22.2","W,1209,+","     0"," ,W,1231,+","     0"," ,W,1231,+"," 208.3"," ,W,0915, ","   33.9","W,0710,+","       0.0","0","       0.0","W","   2336.6"," ,W","","","        0"," ,W","     27.97","W","     30.90","W","     25.04","W","","","        70","W","        70","W","","","","","      20.1","W","      25.0","W","","","",""
"GQW00041406","2020","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.6","W","   3542.1","","    3542.1","W","       270","W","       146","W","        23","W","        0","","         0","W","         0","W","         0","W","         0","W","       366","W","        63","W","       145"," ","         1"," ","        32"," ","   21.7","W,1223, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  96.5"," ,W,0827, ","   32.8","W,0810,+","       0.0","0","       0.0","W","   2265.9"," ,W","","","        0"," ,W","     28.01","W","     30.89","W","     25.13","W","","","        50","W","        50","W","","","","","      20.1","W","      25.0","W","","","",""
"GQW00041406","2021","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.2","W","   3460.8","","    3460.8","W","       262","W","       159","W","        28","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","        40","W","        53"," ","","","        32"," ","   20.6","W,0130, ","     0"," ,W,1231,+","     0"," ,W,1231,+"," 100.8"," ,W,0923, ","   33.3","W,0617,+","       0.0","0","       0.0","W","   2538.6"," ,W","","","        0"," ,W","     27.82","W","     30.67","W","     24.97","W","","","        90","W","        90","W","","","","","      13.9","W","      17.9","W","","","",""
"GQW00041406","2022","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.4","W","   3293.2","","    3293.2","W","       292","W","       167","W","        24","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","         0","W","         3"," ","","","        32"," ","   22.2","W,0412,+","     0"," ,W,1231,+","     0"," ,W,1231,+"," 117.6"," ,W,1011, ","   31.7","W,1115,+","       0.0","0","       0.0","W","   2289.8"," ,W","","","        0"," ,W","     27.36","W","     30.19","W","     24.51","W","","","        50","W","       110","W","","","","","      15.7","W","      19.7","W","","","",""
"GQW00041406","2023","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","       4.6","W","   3313.7","","    3313.7","W","       288","W","       176","W","        34","W","        0","","         0","W","         0","W","         0","W","         0","W","       365","W","         2","W","        11"," ","","","        18"," ","   22.2","W,1118,+","     0"," ,W,1231,+","     0"," ,W,1231,+"," 316.7"," ,W,0525, ","   32.2","W,1009,+","       0.0","0","       0.0","W","   3557.4"," ,W","","","        0"," ,W","     27.41","W","     30.04","W","     24.78","W","","","       300","W","       300","W","","","","","      32.2","W","      46.9","W","","","",""
"GQW00041406","2024","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","","","   3342.6","","    3342.6","D","       276","D","       156","D","        23","D","        0","","         0","D","         0","D","         0","D","         0","D","       366","D","         4","D","","","","","         9"," ","   21.1","D,0321,+","     0"," ,D,1231,+","     0"," ,D,1231,+"," 152.7"," ,D,0911, ","   32.2","D,0907,+","       0.0","0","       0.0","D","   2535.0"," ,D","","","        0"," ,D","     27.52","D","     30.35","D","     24.68","D","","","","","","","","","","","","","","","","","",""
