"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN024050100","1938","27.05","88.267","2128.0","DARJEELING, IN","       166","I","       134","I","        46","I","","","","","",""," 110.2"," ,I,0629, ","   3357.7"," ,I","",""
"IN024050100","1939","27.05","88.267","2128.0","DARJEELING, IN","       150","I","       110","I","        34","I","","","","","",""," 133.6"," ,I,1003, ","   2802.1"," ,I","",""
"IN024050100","1940","27.05","88.267","2128.0","DARJEELING, IN","       165","I","       121","I","        27","I","","","","","",""," 172.2"," ,I,0722, ","   2442.2"," ,I","",""
"IN024050100","1941","27.05","88.267","2128.0","DARJEELING, IN","       170","I","       123","I","        31","I","","","","","",""," 153.4"," ,I,0728, ","   2514.9"," ,I","",""
"IN024050100","1943","27.05","88.267","2128.0","DARJEELING, IN","       190","I","       131","I","        34","I","","","","","",""," 123.4"," ,I,0603, ","   2497.2"," ,I","",""
"IN024050100","1944","27.05","88.267","2128.0","DARJEELING, IN","       163","I","       108","I","        38","I","","","","","",""," 177.8"," ,I,1005, ","   2701.8"," ,I","",""
"IN024050100","1945","27.05","88.267","2128.0","DARJEELING, IN","       152","I","       135","I","        35","I","","","","","",""," 114.3"," ,I,1022, ","   2601.7"," ,I","",""
"IN024050100","1946","27.05","88.267","2128.0","DARJEELING, IN","       174","I","       145","I","        38","I","","","","","",""," 149.9"," ,I,0903, ","   2946.8"," ,I","",""
"IN024050100","1947","27.05","88.267","2128.0","DARJEELING, IN","       171","I","       127","I","        31","I","","","","","",""," 114.6"," ,I,0725, ","   2468.6"," ,I","",""
"IN024050100","1948","27.05","88.267","2128.0","DARJEELING, IN","       201","I","       139","I","        32","I","","","","","",""," 145.0"," ,I,0720, ","   2616.9"," ,I","",""
"IN024050100","1949","27.05","88.267","2128.0","DARJEELING, IN","       192","I","       145","I","        42","I","","","","","",""," 117.6"," ,I,0612, ","   3256.9"," ,I","",""
"IN024050100","1950","27.05","88.267","2128.0","DARJEELING, IN","       164","I","       124","I","        40","I","","","","","",""," 454.2"," ,I,0612, ","   3792.7"," ,I","",""
"IN024050100","1951","27.05","88.267","2128.0","DARJEELING, IN","       156","I","       116","I","        30","I","","","","","",""," 143.0"," ,I,0911, ","   2673.1"," ,I","",""
"IN024050100","1952","27.05","88.267","2128.0","DARJEELING, IN","       181","I","       132","I","        45","I","","","","","",""," 341.6"," ,I,0923, ","   3328.5"," ,I","",""
"IN024050100","1954","27.05","88.267","2128.0","DARJEELING, IN","       163","I","       120","I","        27","I","","","","","",""," 173.2"," ,I,0615, ","   2343.8"," ,I","",""
"IN024050100","1955","27.05","88.267","2128.0","DARJEELING, IN","       155","I","       129","I","        30","I","","","","","","","  74.9"," ,I,0801, ","   2421.0"," ,I","",""
"IN024050100","1957","27.05","88.267","2128.0","DARJEELING, IN","       139","I","       107","I","        28","I","","","","","",""," 137.4"," ,I,0807, ","   2350.6"," ,I","",""
"IN024050100","1958","27.05","88.267","2128.0","DARJEELING, IN","       131","I","       103","I","        26","I","","","","","",""," 117.9"," ,I,0725, ","   2250.3"," ,I","",""
"IN024050100","1959","27.05","88.267","2128.0","DARJEELING, IN","       132","I","       114","I","        28","I","","","","","",""," 200.9"," ,I,0709, ","   2497.0"," ,I","",""
"IN024050100","1960","27.05","88.267","2128.0","DARJEELING, IN","       131","I","       110","I","        43","I","","","","","",""," 171.4"," ,I,0928, ","   2842.7"," ,I","",""
"IN024050100","1961","27.05","88.267","2128.0","DARJEELING, IN","       145","I","       114","I","        41","I","","","","","",""," 132.8"," ,I,0713, ","   2998.6"," ,I","",""
"IN024050100","1962","27.05","88.267","2128.0","DARJEELING, IN","       158","I","       125","I","        40","I","","","","","","","  88.0"," ,I,0721, ","   2662.1"," ,I","",""
"IN024050100","1963","27.05","88.267","2128.0","DARJEELING, IN","       152","I","       130","I","        36","I","","","","","",""," 153.8"," ,I,0721, ","   3012.0"," ,I","",""
"IN024050100","1964","27.05","88.267","2128.0","DARJEELING, IN","       153","I","       135","I","        33","I","","","","","",""," 216.0"," ,I,0706, ","   2911.0"," ,I","",""
"IN024050100","1965","27.05","88.267","2128.0","DARJEELING, IN","       145","I","       132","I","        34","I","","","","","","","  99.0"," ,I,0825, ","   2480.6"," ,I","",""
"IN024050100","1966","27.05","88.267","2128.0","DARJEELING, IN","       139","I","       108","I","        24","I","","","","","",""," 199.0"," ,I,0701, ","   2196.0"," ,I","",""
"IN024050100","1967","27.05","88.267","2128.0","DARJEELING, IN","       136","I","       103","I","        30","I","","","","","",""," 151.0"," ,I,0708, ","   2183.8"," ,I","",""
"IN024050100","1968","27.05","88.267","2128.0","DARJEELING, IN","       145","I","       117","I","        30","I","","","","","",""," 275.0"," ,I,1005, ","   2709.7"," ,I","",""
"IN024050100","1969","27.05","88.267","2128.0","DARJEELING, IN","       139","I","       114","I","        32","I","","","","","",""," 127.0"," ,I,0906, ","   2597.9"," ,I","",""
"IN024050100","1970","27.05","88.267","2128.0","DARJEELING, IN","       136","I","       109","I","        33","I","","","","","",""," 136.8"," ,I,0713, ","   2394.0"," ,I","",""
"IN024050100","2020","27.05","88.267","2128.0","DARJEELING, IN","","","","","","","         0"," ","         0","S","    0.6","S,0106, ","","","","","     10.93","S"
