"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00021504","1990","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.2","X","   1868.8","","    1868.8","X","       306","X","       234","X","        55","X","        0","","         0","X","         0","X","         0","X","         0","X","       362","X","         0","X","         7"," ","","","        11"," ","   13.9","X,0212,+","     0"," ,X,1231,+","     0"," ,X,1231,+"," 391.4"," ,X,1118, ","   31.1","X,0921,+","","","       0.0","0","       0.0","X","","","","","   5365.5"," ,X","","","        0"," ,X","     23.44","X","     27.25","X","     19.63","X","   100215","X","       340","X","","","","","       360","X","","","","","      11.2","X","","","","","      17.5","X","",""
"USW00021504","1991","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.3","X","   1887.7","","    1887.7","0","       281","0","       200","0","        37","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         1","0","         4"," ","","","        10"," ","   14.4","0,0226,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 244.9"," ,0,0803, ","   32.8","0,0204, ","","","       0.0","0","       0.0","0","","","","","   3887.7"," ,0","","","        0"," ,0","     23.50","0","     27.57","0","     19.44","0","   118477","X","        70","X","","","","","       180","X","","","","","      11.6","X","","","","","      17.0","X","",""
"USW00021504","1992","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.3","X","   1965.8","","    1965.8","0","       264","0","       180","0","        28","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","         4","0","         2"," ","","","         7"," ","   14.4","0,0116, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 280.9"," ,0,1129, ","   32.8","0,0911, ","","","       0.0","0","       0.0","0","","","","","   3046.1"," ,0","","","        0"," ,0","     23.70","0","     27.85","0","     19.54","0","    97242","X","       340","X","","","","","       315","X","","","","","      13.4","X","","","","","      21.1","X","",""
"USW00021504","1993","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.3","X","   1793.5","","    1793.5","0","       269","0","       191","0","        27","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         0","0","","","","","         5"," ","   13.9","0,0204, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 130.3"," ,0,1217, ","   31.1","0,0929,+","","","       0.0","0","       0.0","0","","","","","   2909.1"," ,0","","","        0"," ,0","     23.24","0","     27.28","0","     19.19","0","   108730","X","       360","X","","","","","       360","X","","","","","      11.6","X","","","","","      18.0","X","",""
"USW00021504","1994","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.0","X","   1982.3","","    1982.3","0","       303","0","       237","0","        51","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","         0","0","","","","","        14"," ","   13.9","0,0131, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 220.2"," ,0,0919, ","   31.7","0,0730, ","","","       0.0","0","       0.0","0","","","","","   4645.3"," ,0","","","        0"," ,0","     23.75","0","     27.61","0","     19.90","0","    76663","X","        20","X","","","","","        90","X","","","","","       9.8","X","","","","","      13.9","X","",""
"USW00021504","1995","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.0","X","   2143.2","","    2143.2","0","       245","0","       167","0","        21","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         0","0","         1"," ","","","         4"," ","   12.2","0,0213,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  64.8"," ,0,0727, ","   31.7","0,0924,+","","","       0.0","0","       0.0","0","","","","","   2184.3"," ,0","","","        0"," ,0","     24.20","0","     28.61","0","     19.79","0","   113596","X","       350","X","","","","","       360","X","","","","","      13.0","X","","","","","      19.5","X","",""
"USW00021504","1996","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.1","X","   2064.4","","    2064.4","0","       255","0","       191","0","        31","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","         2","0","         4"," ","","","        12"," ","   15.6","0,0325,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 144.0"," ,0,0303, ","   33.3","0,1107, ","","","       0.0","0","       0.0","0","","","","","   3054.4"," ,0","","","        0"," ,0","     23.97","0","     28.17","0","     19.76","0","   126260","X","","","","","","","       360","X","","","","","","","","","","","      19.5","X","",""
"USW00021504","1997","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.1","X","   2049.7","","    2049.7","0","       278","0","       204","0","        31","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         2","0","         5"," ","","","        11"," ","   15.0","0,0226, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 126.2"," ,0,1007, ","   33.3","0,0128, ","","","       0.0","0","       0.0","0","","","","","   3343.1"," ,0","","","        0"," ,0","     23.94","0","     28.18","0","     19.70","0","   123452","X","","","","","","","       360","X","","","","","","","","","","","      26.4","X","",""
"USW00021504","1998","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.1","X","   1617.2","","    1617.2","0","       290","0","       209","0","        25","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       227"," ","","","         2"," ","   14.4","0,0205,+","","","","","  85.9"," ,0,1117, ","   30.6","0,0811, ","","","       0.0","0","       0.0","0","","","","","   2764.2"," ,0","","","","","     22.76","0","     26.60","0","     18.92","0","   110142"," ","","","       350","X","       340","X","","","","","","","","","      13.9","X","      17.0","X","","","",""
"USW00021504","1999","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.0","X","   1464.2","","    1464.2","0","       296","0","       196","0","        27","0","","","","","         0","0","         0","0","         0","0","       362","0","         0","0","       259"," ","         4"," ","         7"," ","   15.0","0,1230,+","","","",""," 124.0"," ,0,0220, ","   31.7","0,1019, ","","","       0.3","3","       0.3","0","","","","","   2967.4"," ,0","","","","","     22.33","0","     26.18","0","     18.48","0","   106540","X","","","        70","X","        20","X","","","","","","","","","      11.2","X","      14.8","X","","","",""
"USW00021504","2000","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.9","X","   1686.7","","    1686.7","0","       302","0","       181","0","        32","0","","","","","         0","0","         0","0","         0","0","       366","0","         0","0","       234"," ","         5"," ","         4"," ","   14.4","0,0220,+","","","",""," 410.7"," ,0,1102, ","   30.0","0,1018, ","","","       0.0","0","       0.0","0","","","","","   3659.8"," ,0","","","","","     22.94","0","     26.79","0","     19.09","0","","","","","       100","X","        70","X","","","","","","","","","       9.8","X","      12.5","X","","","",""
"USW00021504","2001","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.9","X","   1704.7","","    1704.7","0","       291","0","       197","0","        24","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       253"," ","         2"," ","         7"," ","   13.9","0,0207,+","","","",""," 172.7"," ,0,1127, ","   30.6","0,0916, ","","","       0.0","0","       0.0","0","","","","","   2858.1"," ,0","","","","","     23.00","0","     26.86","0","     19.13","0","   104081","X","","","        80","X","        80","X","","","","","","","","","      11.6","X","      14.3","X","","","",""
"USW00021504","2002","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.9","X","   1852.9","","    1852.9","0","       280","0","       185","0","        26","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       233"," ","         3"," ","        11"," ","   15.6","0,0304,+","","","",""," 309.9"," ,0,0129, ","   30.6","0,1018,+","","","       0.0","0","       0.0","0","","","","","   3405.4"," ,0","","","","","     23.40","0","     27.33","0","     19.46","0","   122659","X","","","       350","X","       220","X","","","","","","","","","      15.6","X","      17.4","X","","","",""
"USW00021504","2003","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.9","X","   1983.0","","    1983.0","0","       248","0","       174","0","        21","0","","","","","         0","0","         0","0","         0","0","       365","0","         2","0","       186"," ","         2"," ","         5"," ","   15.6","0,1122,+","","","","","  80.3"," ,0,0901, ","   32.8","0,0525, ","","","       0.0","0","       0.0","0","","","","","   2321.6"," ,0","","","","","     23.75","0","     27.93","0","     19.58","0","","","","","        10","X","       350","X","","","","","","","","","      13.9","X","      17.0","X","","","",""
"USW00021504","2004","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.7","X","   2086.2","","    2086.2","0","       278","0","       191","0","        33","0","","","","","         0","0","         0","0","         0","0","       366","0","         3","0","       201"," ","         1"," ","        12"," ","   15.0","0,0109, ","","","",""," 227.1"," ,0,0322, ","   32.8","0,0724,+","","","       0.0","0","       0.0","0","","","","","   3493.6"," ,0","","","","","     24.03","0","     28.20","0","     19.86","0","   109846","W","","","        20","X","       160","X","","","","","","","","","      13.4","X","      17.4","X","","","",""
"USW00021504","2005","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.6","X","   1975.4","","    1975.4","0","       264","0","       184","0","        33","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       200"," ","         2"," ","         7"," ","   15.0","0,0305, ","","","",""," 150.6"," ,0,0915, ","   31.7","0,0924, ","","","       0.0","0","       0.0","0","","","","","   3133.7"," ,0","","","","","     23.74","0","     27.93","0","     19.54","0","   120752","X","","","       340","X","       160","X","","","","","","","","","      11.6","X","      15.6","X","","","",""
"USW00021504","2006","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.7","W","   1806.2","","    1806.2","0","       259","0","       177","0","        33","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       252"," ","         1"," ","        21"," ","   15.0","0,0208, ","","","",""," 118.9"," ,0,0319, ","   31.7","0,1015, ","","","       0.0","0","       0.0","0","","","","","   3101.0"," ,0","","","","","     23.27","0","     27.12","0","     19.42","0","","","","","       360","X","       360","X","","","","","","","","","      16.5","X","      19.7","X","","","",""
"USW00021504","2007","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.7","W","   1869.0","","    1869.0","0","       273","0","       181","0","        28","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       196"," ","","","        10"," ","   13.9","0,0128, ","","","","","  90.2"," ,0,0228, ","   31.7","0,0916,+","","","       0.0","0","       0.0","0","","","","","   2713.1"," ,0","","","","","     23.44","0","     27.89","0","     18.99","0","","","","","       180","X","       190","X","","","","","","","","","      13.0","X","      17.4","X","","","",""
"USW00021504","2008","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.7","W","   1758.6","","    1758.6","0","       262","0","       159","0","        24","0","","","","","         0","0","         0","0","         0","0","       366","0","         0","0","       217"," ","         3"," ","        12"," ","   14.4","0,0405, ","","","",""," 274.8"," ,0,0202, ","   31.7","0,0701, ","","","       0.0","0","       0.0","0","","","","","   3240.4"," ,0","","","","","     23.13","0","     27.51","0","     18.76","0","","","","","       360","X","        90","X","","","","","","","","","      12.5","X","      16.5","X","","","",""
"USW00021504","2009","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.7","W","   1630.4","","    1630.4","0","       281","0","       189","0","        28","0","","","","","         0","0","         0","0","         0","0","       361","0","         0","0","       214"," ","","","        10"," ","   13.3","0,0314, ","","","",""," 259.1"," ,0,0307, ","   31.7","0,1007, ","","","       0.5","5","       0.5","0","","","","","   3349.4"," ,0","","","","","     22.78","0","     26.70","0","     18.87","0","","","","","        50","X","        30","X","","","","","","","","","      14.8","X","      20.6","X","","","",""
"USW00021504","2010","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.7","W","   1776.0","","    1776.0","0","       247","0","       146","0","         9","0","","","","","         0","0","         0","0","         0","0","       364","0","         0","0","       194"," ","","","         4"," ","   14.4","0,0123, ","","","","","  64.0"," ,0,1119, ","   30.6","0,0715, ","","","       0.0","0","       0.0","0","","","","","   1608.4"," ,0","","","","","     23.19","0","     27.34","0","     19.05","0","","","","","       360","X","        80","X","","","","","","","","","      12.5","X","      16.1","X","","","",""
"USW00021504","2011","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.6","W","   1778.5","","    1778.5","X","       293","X","       189","X","        22","X","","","","","         0","X","         0","X","         0","X","       365","X","         0","X","       185"," ","","","        14"," ","   15.0","X,0110,+","","","","","  73.4"," ,X,1211, ","   30.0","X,1008,+","","","       0.0","0","       0.0","X","","","","","   2482.1"," ,X","","","","","     23.20","X","     27.18","X","     19.22","X","","","","","        70","X","        70","X","","","","","","","","","      11.2","X","      16.1","X","","","",""
"USW00021504","2012","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.6","X","   1711.0","","    1711.0","X","       290","X","       195","X","        14","X","","","","","         0","X","         0","X","         0","X","       366","X","         0","X","       217"," ","         1"," ","         4"," ","   15.6","X,0329,+","","","",""," 123.4"," ,X,0303, ","   30.0","X,1026,+","","","       0.0","0","       0.0","X","","","","","   2310.6"," ,X","","","","","     23.01","X","     27.05","X","     18.95","X","","","","","       360","X","       350","X","","","","","","","","","      12.5","X","      15.6","X","","","",""
"USW00021504","2013","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.9","W","   1925.1","","    1925.1","W","       263","W","       157","W","        25","W","","","","","         0","W","         0","W","         0","W","       365","W","         1","W","       173"," ","","","         1"," ","   14.4","W,0402,+","","","",""," 190.8"," ,W,1230, ","   34.4","W,1128, ","","","       0.0","0","       0.0","W","","","","","   2598.0"," ,W","","","","","     23.61","W","     27.72","W","     19.49","W","","","","","       350","W","","","","","","","","","","","      13.4","W","","","","","",""
"USW00021504","2014","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.0","W","   1977.4","","    1977.4","W","       250","W","       169","W","        29","W","","","","","         0","W","         0","W","         0","W","       365","W","         4","W","       228"," ","","","         5"," ","   14.4","W,0123, ","","","",""," 131.3"," ,W,0401, ","   33.9","W,0926, ","","","       0.0","0","       0.0","W","","","","","   2928.2"," ,W","","","","","     23.75","W","     27.84","W","     19.66","W","","","","","        80","W","       100","W","","","","","","","","","      17.4","W","      24.1","W","","","",""
"USW00021504","2015","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.9","W","   2265.4","","    2265.4","W","       254","W","       187","W","        39","W","","","","","         0","W","         0","W","         0","W","       365","W","        12","W","       229"," ","","","         6"," ","   15.0","W,0104, ","","","",""," 175.5"," ,W,0920, ","   33.9","W,0902, ","","","       0.0","0","       0.0","W","","","","","   3749.5"," ,W","","","","","     24.54","W","     28.70","W","     20.38","W","","","","","        90","W","       360","W","","","","","","","","","      11.2","W","      15.2","W","","","",""
"USW00021504","2016","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.9","W","   2164.3","","    2164.3","W","       273","W","       199","W","        29","W","","","","","         0","W","         0","W","         0","W","       366","W","         1","W","       267"," ","","","         8"," ","   15.0","W,0116, ","","","",""," 181.6"," ,W,0823, ","   32.2","W,0308, ","","","       0.0","0","       0.0","W","","","","","   3263.6"," ,W","","","","","     24.25","W","     28.25","W","     20.23","W","","","","","       350","W","       340","W","","","","","","","","","      11.6","W","      15.7","W","","","",""
"USW00021504","2017","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.0","W","   1948.9","","    1948.9","W","       241","W","       149","W","        22","W","","","","","         0","W","         0","W","         0","W","       365","W","         0","W","       213"," ","","","        10"," ","   13.9","W,1216, ","","","",""," 233.4"," ,W,0124, ","   31.7","W,0429, ","","","       0.0","0","       0.0","W","","","","","   2683.2"," ,W","","","","","     23.66","W","     27.75","W","     19.58","W","","","","","       360","W","       350","W","","","","","","","","","      13.0","W","      17.4","W","","","",""
"USW00021504","2018","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.8","W","   2179.2","","    2179.2","W","       288","W","       223","W","        41","W","","","","","         0","W","         0","W","         0","W","       365","W","         3","W","       243"," ","","","         6"," ","   14.4","W,0209, ","","","",""," 381.0"," ,W,0824, ","   32.8","W,0926, ","","","       0.0","0","       0.0","W","","","","","   4482.3"," ,W","","","","","     24.30","W","     27.92","W","     20.68","W","","","","","       340","W","       340","W","","","","","","","","","      13.9","W","      18.3","W","","","",""
"USW00021504","2019","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       3.0","W","   2228.1","","    2228.1","W","       268","W","       183","W","        20","W","","","","","         0","W","         0","W","         0","W","       365","W","         7","W","       198"," ","","","         3"," ","   13.9","W,0214,+","","","",""," 156.0"," ,W,0219, ","   33.3","W,0927,+","","","       0.8","8","       0.8","W","","","","","   2561.4"," ,W","","","","","     24.42","W","     28.43","W","     20.41","W","","","","","       350","W","       340","W","","","","","","","","","      13.4","W","      18.8","W","","","",""
"USW00021504","2020","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.8","W","   2396.6","","    2396.6","W","       300","W","       185","W","        26","W","","","","","         0","W","         0","W","         0","W","       366","W","         5","W","       154"," ","","","","","   15.0","W,0208, ","","","",""," 232.7"," ,W,0303, ","   33.9","W,0726, ","","","       0.0","0","       0.0","W","","","","","   3086.1"," ,W","","","","","     24.88","W","     28.91","W","     20.84","W","","","","","        60","W","        70","W","","","","","","","","","      11.2","W","      16.1","W","","","",""
"USW00021504","2021","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.8","W","","","","","       308","W","       196","W","        35","W","","","","","","","","","","","","","","","       239"," ","         3"," ","         6"," ","","","","","",""," 135.4"," ,W,0125, ","","","","","","","","","","","","","   3505.6"," ,W","","","","","","","","","","","","","","","       120","W","       340","W","","","","","","","","","      11.2","W","      15.7","W","","","",""
"USW00021504","2022","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.9","W","   2049.3","","    2049.3","W","       281","W","       178","W","        16","W","","","","","         0","W","         0","W","         0","W","       365","W","         0","W","       237"," ","         2"," ","         5"," ","   15.6","W,0122, ","","","",""," 122.9"," ,W,0503, ","   31.7","W,1014,+","","","       0.0","0","       0.0","W","","","","","   2389.8"," ,W","","","","","     23.94","W","     28.09","W","     19.80","W","","","","","       340","W","       360","W","","","","","","","","","      12.5","W","      16.5","W","","","",""
"USW00021504","2023","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","       2.9","W","   2023.6","","    2023.6","W","       279","W","       154","W","        22","W","","","","","         0","W","         0","W","         0","W","       365","W","         0","W","       238"," ","         1"," ","         1"," ","   15.0","W,0111, ","","","",""," 282.7"," ,W,0218, ","   31.1","W,0314, ","","","       0.0","0","       0.0","W","","","","","   2603.9"," ,W","","","","","     23.87","W","     27.96","W","     19.77","W","","","","","        80","W","","","","","","","","","","","      12.5","W","","","","","",""
"USW00021504","2024","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","","","   1945.3","","    1945.3","D","       288","D","       192","D","        22","D","","","","","         0","D","         0","D","         0","D","       366","D","         0","D","       159"," ","         1"," ","","","   14.4","D,0523, ","","","",""," 119.9"," ,D,1104, ","   31.1","D,0830,+","","","       0.0","0","       0.0","D","","","","","   2540.7"," ,D","","","","","     23.66","D","     27.65","D","     19.66","D","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00021504","2025","19.71909","-155.04897","8.8","HILO INTERNATIONAL AIRPORT 87, HI US","","","","","","","","","","","","","","","","","","","","","","","","","","","        45"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
