"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014933","1958","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    445.4","","     445.4","0","        87","0","        45","0","         9","0","       50","","         8","0","        22","0","       138","0","        60","0","       155","0","        16","0","        94"," ","","","        36"," ","  -28.9","0,0217, ","   152"," ,0,0219,+","    89"," ,0,0125, ","  74.2"," ,0,0702, ","   35.6","0,0828, ","-0.6","0,1001","-2.2","0,1106","-5.6","0,1125","-11.1","0,1126","-11.1","0,1126","-4.4","0,0429","-4.4","0,0429","-4.4","0,0429","-7.2","0,0222","-17.2","0,0220","    3676.4","4","    3676.4","0","    732.9"," ,0","","","      570"," ,0","      9.48","0","     15.01","0","      3.94","0","","","","","","","","","","","","","","","","","",""
"USW00014933","1959","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    626.4","","     626.4","0","       120","0","        66","0","         9","0","       73","","        14","0","        15","0","       146","0","        59","0","       140","0","        29","0","       111"," ","","","        50"," ","  -25.6","0,0104, ","   229"," ,0,0307,+","   198"," ,0,0305, ","  78.7"," ,0,0629, ","   36.1","0,0828, ","-0.6","0,1009","-8.3","0,1105","-8.3","0,1105","-8.3","0,1105","-11.1","0,1106","0.0","0,0422","-2.8","0,0412","-6.7","0,0322","-6.7","0,0322","-10.6","0,0317","    3671.0","0","    3671.0","0","    922.7"," ,0","","","     1195"," ,0","      9.60","0","     14.81","0","      4.38","0","","","","","","","","","","","","","","","","","",""
"USW00014933","1960","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    521.2","","     521.2","0","       111","0","        64","0","         8","0","       83","","        16","0","        19","0","       143","0","        78","0","       150","0","        20","0","       114"," ","","","        47"," ","  -26.1","0,0305, ","   457"," ,0,0311,+","   160"," ,0,0209, ","  61.0"," ,0,0525, ","   36.7","0,0803, ","-3.3","0,1019","-3.3","0,1019","-6.7","0,1020","-6.7","0,1020","-9.4","0,1110","0.0","0,0430","-4.4","0,0410","-4.4","0,0410","-7.2","0,0326","-11.1","0,0325","    4031.5","5","    4031.5","0","    894.9"," ,0","","","     1284"," ,0","      9.10","0","     14.48","0","      3.72","0","","","","","","","","","","","","","","","","","",""
"USW00014933","1961","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    470.0","","     470.0","0","       130","0","        66","0","        10","0","       53","","        17","0","        16","0","       154","0","        52","0","       142","0","        15","0","       140"," ","","","        50"," ","  -25.6","0,1213, ","   457"," ,0,1224,+","   254"," ,0,1222, "," 112.3"," ,0,0912, ","   36.1","0,0630, ","-2.2","0,1020","-2.2","0,1020","-5.0","0,1103","-8.3","0,1118","-8.9","0,1209","-0.6","0,0502","-2.2","0,0418","-5.0","0,0416","-6.7","0,0225","-12.8","0,0219","    3545.6","6","    3545.6","0","   1089.5"," ,0","","","     1478"," ,0","      9.23","0","     14.58","0","      3.87","0","","","","","","","","","","","","","","","","","",""
"USW00014933","1962","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    594.6","","     594.6","0","       105","0","        59","0","         4","0","       89","","        12","0","        24","0","       145","0","        70","0","       158","0","        13","0","       127"," ","","","        50"," ","  -30.0","0,0301, ","   432"," ,0,0309, ","   203"," ,0,0308, ","  66.0"," ,0,0610, ","   35.6","0,0823,+","-1.1","0,1024","-5.0","0,1105","-5.0","0,1105","-6.7","0,1124","-11.1","0,1206","0.0","0,0417","-3.9","0,0415","-4.4","0,0407","-11.7","0,0317","-11.7","0,0317","    4039.0","0","    4039.0","0","    687.4"," ,0","","","     1107"," ,0","      9.37","0","     14.49","0","      4.24","0","","","","","","","","","","","","","","","","","",""
"USW00014933","1963","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    575.0","","     575.0","0","       101","0","        56","0","         9","0","       79","","        15","0","        41","0","       131","0","        68","0","       168","0","        15","0","       112"," ","","","        46"," ","  -30.0","0,0123, ","   203"," ,0,0131,+","   117"," ,0,0111, ","  56.1"," ,0,0805, ","   36.1","0,0802,+","-2.2","0,1029","-2.2","0,1029","-5.0","0,1102","-6.7","0,1130","-9.4","0,1202","0.0","0,0523","-2.2","0,0404","-5.6","0,0322","-6.7","0,0310","-11.1","0,0306","    3816.0","0","    3816.0","0","    721.0"," ,0","","","      921"," ,0","      9.44","0","     14.80","0","      4.08","0","","","","","","","","","","","","","","","","","",""
"USW00014933","1964","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    504.0","","     504.0","0","       105","0","        53","0","         5","0","       29","","         9","0","         9","0","       146","0","        51","0","       141","0","        24","0","       103"," ","","","        56"," ","  -22.8","0,1217, ","   102"," ,0,0113,+","    89"," ,0,0108, ","  48.5"," ,0,0622, ","   37.8","0,0802, ","-3.3","0,1009","-3.3","0,1009","-8.9","0,1119","-8.9","0,1119","-8.9","0,1119","-1.7","0,0410","-5.6","0,0409","-5.6","0,0409","-14.4","0,0330","-14.4","0,0330","    3537.0","0","    3537.0","0","    722.6"," ,0","","","      602"," ,0","      9.66","0","     15.29","0","      4.03","0","","","","","","","","","","","","","","","","","",""
"USW00014933","1965","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    503.3","","     503.3","0","       119","0","        71","0","         5","0","       55","","        10","0","        15","0","       138","0","        60","0","       148","0","        16","0","       116"," ","        24"," ","        63"," ","  -27.2","0,0130, ","   254"," ,0,0305, ","   191"," ,0,0302, ","  47.8"," ,0,0629, ","   37.2","0,0813,+","0.0","0,0924","-2.2","0,1024","-6.1","0,1109","-7.2","0,1114","-8.9","0,1128","-1.7","0,0419","-3.9","0,0416","-6.1","0,0330","-7.2","0,0327","-15.0","0,0326","    4027.1","1","    4027.1","0","    863.1"," ,0","      55.3","X","      883"," ,0","      9.30","0","     14.72","0","      3.89","0","   151422","X","","","","","","","       270","X","","","","","","","      34.0","X"
"USW00014933","1966","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    499.1","","     499.1","0","        83","0","        46","0","         4","0","       31","","         3","0","        15","0","       142","0","        56","0","       149","0","        20","0","        98"," ","        20"," ","        44"," ","  -30.6","0,0129, ","   178"," ,0,1230,+","   102"," ,0,1228, ","  38.4"," ,0,0511, ","   37.8","0,0710, ","-1.1","0,1017","-2.2","0,1024","-8.3","0,1101","-8.3","0,1101","-10.0","0,1102","0.0","0,0510","-4.4","0,0421","-4.4","0,0421","-8.9","0,0325","-8.9","0,0325","    3576.9","9","    3576.9","0","    555.7"," ,0","      64.1","X","      333"," ,0","      9.15","0","     14.92","0","      3.38","0","   174708","X","","","","","","","       315","X","","","","","","","      24.1","X"
"USW00014933","1967","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    389.6","","     389.6","0","        96","0","        51","0","         3","0","       29","","         4","0","         9","0","       141","0","        42","0","       143","0","        12","0","       119"," ","        19"," ","        45"," ","  -25.0","0,0118, ","   127"," ,0,0101, ","    61"," ,0,1026, ","  55.4"," ,0,0609, ","   36.7","0,0525, ","-2.8","0,1011","-2.8","0,1011","-5.6","0,1028","-6.7","0,1106","-8.9","0,1127","-1.1","0,0502","-4.4","0,0424","-4.4","0,0424","-11.7","0,0318","-11.7","0,0318","    3665.6","6","    3665.6","0","    554.5"," ,0","      59.2","X","      343"," ,0","      9.29","0","     14.97","0","      3.61","0","   161124","X","","","","","","","       315","X","","","","","","","      22.4","X"
"USW00014933","1968","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    495.3","","     495.3","0","       108","0","        55","0","         6","0","       38","","         6","0","        14","0","       139","0","        52","0","       142","0","        20","0","        95"," ","        16"," ","        49"," ","  -26.1","0,1231,+","   254"," ,0,1111, ","   300"," ,0,1110, ","  45.2"," ,0,0808, ","   35.6","0,0823,+","-1.7","0,1004","-3.9","0,1025","-7.8","0,1109","-7.8","0,1109","-10.0","0,1111","0.0","0,0426","-6.7","0,0405","-6.7","0,0405","-6.7","0,0405","-10.0","0,0322","    3605.7","7","    3605.7","0","    719.1"," ,0","      58.1","X","      751"," ,0","      9.51","0","     15.03","0","      3.99","0","   159258","X","","","","","","","       270","X","","","","","","","      32.6","X"
"USW00014933","1969","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    533.0","","     533.0","0","       114","0","        58","0","         6","0","       90","","        13","0","        11","0","       141","0","        76","0","       142","0","        16","0","       139"," ","        20"," ","        55"," ","  -24.4","0,0104, ","   152"," ,0,1230,+","    97"," ,0,0221, ","  51.3"," ,0,0611, ","   35.0","0,0712, ","-2.2","0,1014","-2.2","0,1014","-4.4","0,1027","-8.3","0,1113","-10.6","0,1114","-1.7","0,0406","-8.3","0,0331","-8.3","0,0331","-8.3","0,0331","-11.7","0,0330","    3944.9","9","    3944.9","0","    824.1"," ,0","      52.7","X","      864"," ,0","      9.18","0","     14.24","0","      4.13","0","   145074","X","","","","","","","       225","X","","","","","","","      28.2","X"
"USW00014933","1970","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    645.3","","     645.3","0","       117","0","        59","0","         8","0","       41","","         4","0","        15","0","       133","0","        49","0","       153","0","        26","0","       124"," ","        16"," ","        57"," ","  -31.1","0,0121, ","   152"," ,0,0106,+","   137"," ,0,0319, ","  63.8"," ,0,0513, ","   37.2","0,0714,+","0.0","0,1010","-2.2","0,1114","-6.7","0,1115","-6.7","0,1115","-8.9","0,1122","-0.6","0,0502","-3.9","0,0404","-9.4","0,0402","-9.4","0,0402","-9.4","0,0402","    3784.5","5","    3784.5","0","    854.7"," ,0","      62.8","X","      501"," ,0","     10.05","0","     15.44","0","      4.66","0","   172968","X","","","","","       315","X","       315","X","","","","","      33.4","X","      25.0","X"
"USW00014933","1971","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    619.9","","     619.9","0","        98","0","        58","0","         9","0","       66","","        11","0","         9","0","       135","0","        53","0","       163","0","        25","0","       124"," ","        18"," ","        43"," ","  -27.2","0,0208, ","   356"," ,0,0104, ","   345"," ,0,0103, ","  52.1"," ,0,1101, ","   36.7","0,0627,+","-1.1","0,1031","-2.2","0,1104","-8.3","0,1106","-8.3","0,1106","-10.0","0,1107","0.0","0,0503","-4.4","0,0406","-4.4","0,0406","-10.0","0,0324","-10.0","0,0324","    3658.1","1","    3658.1","0","    719.9"," ,0","      59.7","X","     1234"," ,0","     10.15","0","     15.46","0","      4.84","0","   165324","X","","","","","       180","X","       315","X","","","","","      29.8","X","      20.1","X"
"USW00014933","1972","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    491.6","","     491.6","0","       131","0","        68","0","         7","0","       70","","         8","0","        28","0","       151","0","        65","0","       141","0","        20","0","       136"," ","         9"," ","        52"," ","  -27.8","0,0209,+","   229"," ,0,0211, ","   191"," ,0,1113, ","  66.3"," ,0,0910,+","   36.7","0,0710, ","-0.6","0,0930","-5.6","0,1018","-5.6","0,1018","-10.0","0,1019","-10.0","0,1019","0.0","0,0425","-6.7","0,0408","-6.7","0,0408","-6.7","0,0408","-8.9","0,0308","    3636.0","0","    3636.0","0","    915.5"," ,0","      51.8","X","      935"," ,0","      8.43","0","     13.65","0","      3.21","0","   142224","X","","","","","       225","X","       225","X","","","","","      26.2","X","      18.8","X"
"USW00014933","1973","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    622.2","","     622.2","0","       129","0","        72","0","        12","0","       67","","        13","0","        13","0","       107","0","        49","0","       156","0","        23","0","       140"," ","        22"," ","        54"," ","  -23.3","0,0109, ","   305"," ,0,0410, ","   262"," ,0,0409, ","  77.7"," ,0,0928, ","   35.0","0,0608, ","-2.2","0,1104","-2.2","0,1104","-6.7","0,1105","-6.7","0,1105","-15.0","0,1206","-2.8","0,0413","-2.8","0,0413","-6.1","0,0411","-18.9","0,0217","-18.9","0,0217","    3710.6","6","    3710.6","0","   1148.3"," ,0","      52.8","X","     1136"," ,0","     10.86","0","     15.63","0","      6.10","0","   144618","X","","","","","       225","X","       225","X","","","","","      29.8","X","      21.9","X"
"USW00014933","1974","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    526.7","","     526.7","0","       110","0","        64","0","         6","0","       43","","        12","0","         9","0","       124","0","        46","0","       146","0","        29","0","       115"," ","        19"," ","        51"," ","  -30.6","0,0112, ","   203"," ,0,0113,+","   130"," ,0,0221, ","  96.5"," ,0,0428, ","   40.0","0,0721,+","0.0","0,1001","-2.8","0,1002","-5.0","0,1113","-7.8","0,1115","-9.4","0,1201","0.0","0,0415","-4.4","0,0325","-4.4","0,0325","-17.2","0,0324","-17.2","0,0324","    3424.4","4","    3424.4","0","    906.3"," ,0","      58.9","X","      971"," ,0","     10.24","0","     15.63","0","      4.85","0","   160674","X","","","","","       315","X","        90","X","","","","","      25.2","X","      17.9","X"
"USW00014933","1975","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    669.9","","     669.9","0","       104","0","        55","0","         7","0","       74","","        15","0","        10","0","       140","0","        66","0","       160","0","        38","0","       114"," ","        16"," ","        51"," ","  -25.6","0,0209, ","   178"," ,0,0218,+","   150"," ,0,0102, "," 157.0"," ,0,0827, ","   37.2","0,0823,+","0.0","0,1002","-2.8","0,1112","-5.0","0,1113","-6.7","0,1114","-8.9","0,1128","-1.1","0,0412","-6.1","0,0404","-6.1","0,0404","-12.8","0,0403","-12.8","0,0403","    3693.8","8","    3693.8","0","    803.8"," ,0","      55.4","X","     1244"," ,0","     10.32","0","     15.53","0","      5.11","0","   153366","X","","","","","       315","X","       315","X","","","","","      26.2","X","      18.8","X"
"USW00014933","1976","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","","","    566.6","","     566.6","0","        75","0","        40","0","        10","0","       23","","         3","0","        17","0","       142","0","        40","0","       156","0","        23","0","        76"," ","         5"," ","        38"," ","  -24.4","0,1231, ","   203"," ,0,0222, ","   249"," ,0,0221, ","  65.5"," ,0,0417, ","   36.1","0,0709, ","-0.6","0,1006","-4.4","0,1017","-4.4","0,1017","-6.7","0,1105","-10.0","0,1108","-0.6","0,0412","-5.0","0,0322","-5.0","0,0322","-8.3","0,0313","-10.0","0,0306","    3128.2","2","    3128.2","0","    762.9"," ,0","      66.6","X","      485"," ,0","     10.17","0","     16.18","0","      4.16","0","   180564","X","","","","","       180","X","       180","X","","","","","      28.3","X","      20.6","X"
