"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00395090","1999","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    357.6","","     357.6","0","        93","0","        48","0","         4","0","","","         7","0","        18","0","       160","0","        46","0","       130","0","        12","0","","","","","  -29.4","0,0109,+","","","   127"," ,0,0308, ","  81.3"," ,0,0904, ","   35.0","0,0828,+","-1.1","0,0921","-4.4","0,1002","-4.4","0,1002","-7.8","0,1024","-8.9","0,1104","-1.1","0,0424","-6.1","0,0418","-6.1","0,0418","-8.9","0,0326","-8.9","0,0326","    3926.0","0","","","","","    3926.0","0","","","","","","","","","","","","","","","","","","","","","    571.0"," ,0","      457"," ,0","      8.07","0","     14.38","0","      1.77","0"
"USC00395090","2000","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    337.8","","     337.8","0","        85","0","        50","0","         6","0","","","        11","0","        33","0","       163","0","        85","0","       133","0","        13","0","","","","","  -28.3","0,1212, ","","","   191"," ,0,1211, ","  47.8"," ,0,0518, ","   37.2","0,0609, ","-0.6","0,0915","-2.2","0,0921","-10.6","0,1008","-10.6","0,1008","-10.6","0,1008","-1.7","0,0421","-4.4","0,0415","-4.4","0,0415","-11.7","0,0408","-11.7","0,0408","    3833.3","3","","","","","    3833.3","0","","","","","","","","","","","","","","","","","","","","","    605.5"," ,0","      683"," ,0","      7.18","0","     13.39","0","      0.97","0"
"USC00395090","2001","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    423.3","","     423.3","0","        79","0","        41","0","         7","0","","","        11","0","        29","0","       165","0","        77","0","       135","0","        21","0","","","","","  -30.0","0,0221, ","","","   305"," ,0,0225,+","  59.9"," ,0,0423, ","   35.6","0,0808,+","-1.7","0,0924","-2.8","0,1005","-6.7","0,1006","-6.7","0,1006","-10.6","0,1027","0.0","0,0424","-2.8","0,0418","-6.1","0,0417","-13.3","0,0327","-13.3","0,0327","    4848.4","4","","","","","    4848.4","0","","","","","","","","","","","","","","","","","","","","","    606.2"," ,0","     1351"," ,0","      7.24","0","     13.36","0","      1.13","0"
"USC00395090","2002","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    483.8","","     483.8","0","        82","0","        42","0","         5","0","","","         7","0","        18","0","       191","0","        68","0","       127","0","        29","0","","","","","  -23.3","0,0118, ","","","   140"," ,0,0319, ","  51.8"," ,0,0821, ","   40.0","0,0721, ","-2.2","0,0924","-2.2","0,0924","-4.4","0,1009","-7.8","0,1023","-9.4","0,1024","-1.7","0,0520","-3.3","0,0519","-6.7","0,0502","-6.7","0,0502","-10.0","0,0404","    4165.7","7","","","","","    4165.7","0","","","","","","","","","","","","","","","","","","","","","    425.4"," ,0","      489"," ,0","      7.30","0","     13.48","0","      1.11","0"
"USC00395090","2004","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    203.8","","     203.8","0","        75","0","        49","0","         7","0","       32","","         8","0","        27","0","       168","0","        58","0","       122","0","         6","0","","","","","  -29.4","0,0127, ","   381"," ,0,0213,+","   152"," ,0,0126, ","  61.7"," ,0,0530, ","   33.3","0,0608,+","0.0","0,0928","-3.3","0,1002","-4.4","0,1016","-11.1","0,1111","-11.1","0,1111","-0.6","0,0515","-2.8","0,0514","-4.4","0,0503","-8.3","0,0413","-8.9","0,0321","    4329.7","7","","","","","    4329.7","0","","","","","","","","","","","","","","","","","","","","","    679.2"," ,0","      571"," ,0","      7.06","0","     13.21","0","      0.90","0"
"USC00395090","2005","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    398.2","","     398.2","0","","","","","","","","","         8","0","        26","0","       167","0","        69","0","       146","0","        14","0","","","","","  -28.9","0,0115, ","","","   127"," ,0,0318, ","","","   37.2","0,0724, ","-0.6","0,0929","-3.9","0,1007","-5.6","0,1025","-6.7","0,1106","-12.8","0,1116","-0.6","0,0515","-3.9","0,0504","-7.8","0,0503","-7.8","0,0503","-11.7","0,0320","    4138.8","8","","","","","    4138.8","0","","","","","","","","","","","","","","","","","","","","","","","      564"," ,0","      7.81","0","     13.77","0","      1.84","0"
"USC00395090","2006","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    374.3","","     374.3","0","        69","0","        42","0","         5","0","       27","","         3","0","         6","0","       166","0","        51","0","       133","0","        13","0","","","","","  -23.9","0,0218,+","   127"," ,0,0319,+","   127"," ,0,0313, ","  73.7"," ,0,0902, ","   37.8","0,0801,+","-2.2","0,0920","-2.2","0,0920","-6.1","0,1012","-7.2","0,1019","-10.6","0,1101","-1.7","0,0426","-5.0","0,0408","-5.0","0,0408","-6.7","0,0323","-16.7","0,0317","    3949.4","4","","","","","    3949.4","0","","","","","","","","","","","","","","","","","","","","","    575.8"," ,0","      216"," ,0","      8.28","0","     14.11","0","      2.45","0"
"USC00395090","2007","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    412.0","","     412.0","0","        77","0","        52","0","         7","0","","","        12","0","        32","0","       155","0","        85","0","       141","0","        12","0","","","","","  -27.2","0,0215, ","","","   140"," ,0,0301, ","  87.4"," ,0,0506, ","   37.2","0,0708, ","-1.7","0,0915","-5.0","0,1028","-5.0","0,1028","-7.2","0,1103","-9.4","0,1107","-3.3","0,0415","-3.3","0,0415","-6.7","0,0413","-6.7","0,0413","-10.0","0,0409","    4239.8","8","","","","","    4239.8","0","","","","","","","","","","","","","","","","","","","","","    730.2"," ,0","      800"," ,0","      7.35","0","     13.07","0","      1.62","0"
"USC00395090","2010","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","       100","0","        61","0","         8","0","       87","","        14","0","","","","","","","","","","","","","","","","","   381"," ,0,0109,+","   102"," ,0,1211, "," 105.4"," ,0,0831, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    912.0"," ,0","      684"," ,0","","","","","",""
"USC00395090","2011","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    366.7","","     366.7","7","","","","","","","","","","","        40","7","       179","7","        76","7","       121","7","        10","7","","","","","  -32.2","7,0119, ","","","","","","","   35.0","7,0719,+","-2.2","7,0915","-2.2","7,0915","-5.0","7,1020","-7.8","7,1029","-8.9","7,1103","-0.6","7,0516","-2.2","7,0504","-4.4","7,0503","-12.2","7,0324","-12.2","7,0324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      6.48","7","     12.24","7","      0.72","7"
"USC00395090","2012","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    554.1","","     554.1","7","        74","7","        46","7","         4","7","","","","","        18","7","       154","7","        57","7","       145","7","        40","7","","","","","  -25.6","7,0121, ","","","",""," 122.2"," ,7,0506, ","   38.9","7,0717, ","-1.1","7,0922","-3.9","7,0923","-8.3","7,1007","-8.3","7,1007","-8.9","7,1111","-0.6","7,0420","-7.2","7,0411","-7.2","7,0411","-7.2","7,0411","-12.8","7,0305","    3685.2","2","","","","","    3685.2","7","","","","","","","","","","","","","","","","","","","","","    633.9"," ,7","","","      9.27","7","     15.91","7","      2.63","7"
"USC00395090","2013","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    380.2","","     380.2","7","       103","7","        48","7","         2","7","      111","","        15","7","        31","7","       191","7","        95","7","       132","7","        14","7","","","","","  -28.3","7,1224,+","   229"," ,7,0411, ","   178"," ,7,0411, ","  42.2"," ,7,1015, ","   34.4","7,0831,+","0.0","7,0921","-2.8","7,1013","-6.1","7,1025","-8.9","7,1106","-8.9","7,1106","-3.3","7,0512","-3.3","7,0512","-5.0","7,0503","-6.7","7,0423","-11.7","7,0420","    4697.3","3","","","","","    4697.3","7","","","","","","","","","","","","","","","","","","","","","    543.0"," ,7","     1119"," ,7","      6.04","7","     11.74","7","      0.34","7"
"USC00395090","2014","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    256.3","","     256.3","7","       100","7","        51","7","         5","7","       86","","        15","7","        53","7","       169","7","        85","7","       130","7","         1","7","","","","","  -29.4","7,0102, ","   127"," ,7,1118,+","    76"," ,7,1227, ","  54.6"," ,7,0528, ","   32.2","7,0824, ","-2.8","7,1004","-2.8","7,1004","-8.9","7,1031","-8.9","7,1031","-8.9","7,1031","-5.0","7,0516","-5.0","7,0516","-5.0","7,0516","-7.2","7,0417","-12.2","7,0415","    4886.2","2","","","","","    4886.2","7","","","","","","","","","","","","","","","","","","","","","    584.1"," ,7","      704"," ,7","      5.75","7","     11.71","7","     -0.21","7"
"USC00395090","2015","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    340.4","","     340.4","7","        91","7","        49","7","        10","7","       65","","         9","7","        35","7","       152","7","        64","7","       143","7","         3","7","","","","","  -28.9","7,0227,+","   254"," ,7,1201, ","   264"," ,7,1201, ","  61.2"," ,7,0607, ","   33.9","7,0713, ","-3.9","7,1016","-3.9","7,1016","-6.7","7,1113","-6.7","7,1113","-13.3","7,1121","0.0","7,0509","-3.3","7,0427","-4.4","7,0423","-6.7","7,0403","-11.7","7,0327","    4351.6","6","","","","","    4351.6","7","","","","","","","","","","","","","","","","","","","","","    750.5"," ,7","      838"," ,7","      8.14","7","     14.05","7","      2.23","7"
"USC00395090","2016","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    384.1","","     384.1","7","        86","7","        48","7","         6","7","       77","","        11","7","        19","7","       154","7","        65","7","       152","7","        13","7","","","","","  -35.0","7,1218, ","   152"," ,7,1220,+","   152"," ,7,1217, ","  72.4"," ,7,0618, ","   36.1","7,0612, ","0.0","7,1007","-3.3","7,1013","-10.0","7,1119","-10.0","7,1119","-10.0","7,1119","-1.1","7,0514","-7.8","7,0412","-7.8","7,0412","-7.8","7,0412","-8.9","7,0327","    3842.4","4","","","","","    3842.4","7","","","","","","","","","","","","","","","","","","","","","    725.8"," ,7","      795"," ,7","      8.59","7","     14.29","7","      2.88","7"
"USC00395090","2017","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    336.5","","     336.5","7","        90","7","        39","7","         5","7","       45","","        13","7","        17","7","       163","7","        64","7","       132","7","        11","7","","","","","  -30.6","7,1231, ","   178"," ,7,0314,+","   178"," ,7,0313, ","  46.5"," ,7,0924, ","   37.8","7,0726, ","-5.0","7,1010","-5.0","7,1010","-5.0","7,1010","-10.6","7,1028","-10.6","7,1028","-1.1","7,0502","-2.8","7,0429","-6.1","7,0428","-10.6","7,0316","-10.6","7,0316","    4002.9","9","","","","","    4002.9","7","","","","","","","","","","","","","","","","","","","","","    532.5"," ,7","      799"," ,7","      7.91","7","     13.88","7","      1.93","7"
"USC00395090","2018","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    430.9","","     430.9","7","        91","7","        58","7","         8","7","       78","","        18","7","        35","7","       187","7","        85","7","       130","7","        11","7","","","","","  -33.3","7,0101, ","   356"," ,7,0415, ","   203"," ,7,0414, ","  69.1"," ,7,0920, ","   35.6","7,0528, ","0.0","7,0929","-2.8","7,1004","-5.6","7,1015","-10.0","7,1108","-10.0","7,1108","-2.2","7,0428","-2.2","7,0428","-7.2","7,0417","-7.2","7,0417","-8.9","7,0416","    4619.8","8","","","","","    4619.8","7","","","","","","","","","","","","","","","","","","","","","    767.4"," ,7","     1427"," ,7","      6.42","7","     11.81","7","      1.03","7"
"USC00395090","2019","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    314.1","","     314.1","7","       140","7","        83","7","         8","7","      125","","        31","7","        45","7","       172","7","        98","7","       118","7","         6","7","","","","","  -35.6","7,0130, ","   813"," ,7,0310,+","   229"," ,7,0119, "," 110.0"," ,7,0912, ","   35.0","7,0630, ","-1.7","7,1011","-2.2","7,1012","-6.7","7,1028","-6.7","7,1028","-8.9","7,1030","-0.6","7,0520","-2.2","7,0419","-10.0","7,0414","-10.0","7,0414","-10.0","7,0414","    4930.7","7","","","","","    4930.7","7","","","","","","","","","","","","","","","","","","","","","   1132.5"," ,7","     2199"," ,7","      5.56","7","     10.71","7","      0.41","7"
"USC00395090","2020","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    436.2","","     436.2","7","        74","7","        47","7","         4","7","       87","","         9","7","        17","7","       176","7","        72","7","       140","7","        15","7","","","","","  -28.3","7,0213, ","   254"," ,7,0122,+","   137"," ,7,0118, ","  40.6"," ,7,0626, ","   35.6","7,0826,+","-2.2","7,1002","-2.2","7,1002","-5.0","7,1018","-8.9","7,1024","-8.9","7,1024","-0.6","7,0510","-4.4","7,0421","-4.4","7,0421","-7.8","7,0416","-10.6","7,0415","    4476.4","4","","","","","    4476.4","7","","","","","","","","","","","","","","","","","","","","","    443.9"," ,7","      863"," ,7","      7.67","7","     13.51","7","      1.83","7"
"USC00395090","2021","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    486.0","","     486.0","7","       104","7","        57","7","         0","7","       73","","         9","7","        19","7","       161","7","        59","7","       145","7","        30","7","","","","","  -32.8","7,0215, ","   203"," ,7,0317, ","   157"," ,7,0315, ","  25.1"," ,7,1028, ","   38.3","7,0729, ","-0.6","7,1016","-5.6","7,1101","-5.6","7,1101","-7.2","7,1102","-9.4","7,1122","-3.3","7,0511","-3.3","7,0511","-8.3","7,0421","-8.3","7,0421","-10.6","7,0401","    4249.2","2","","","","","    4249.2","7","","","","","","","","","","","","","","","","","","","","","    472.8"," ,7","      815"," ,7","      8.47","7","     14.48","7","      2.46","7"
"USC00395090","2022","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","","","","","        82","7","        47","7","         3","7","       51","","        10","7","","","","","","","","","","","","","","","","","   229"," ,7,1231,+","   142"," ,7,1209, ","  41.9"," ,7,0706, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    530.5"," ,7","      555"," ,7","","","","","",""
"USC00395090","2023","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    483.5","","     483.5","7","        89","7","        51","7","         3","7","      100","","        14","7","        18","7","       172","7","        78","7","       150","7","        22","7","","","","","  -27.2","7,0224, ","   457"," ,7,0226,+","   203"," ,7,0223, ","  45.7"," ,7,1013, ","   38.3","7,0823, ","-1.7","7,1007","-2.2","7,1010","-4.4","7,1027","-7.8","7,1028","-8.9","7,1030","-1.1","7,0503","-5.0","7,0424","-5.0","7,0424","-7.8","7,0406","-12.8","7,0330","    4582.2","2","","","","","    4582.2","7","","","","","","","","","","","","","","","","","","","","","    528.7"," ,7","      974"," ,7","      8.07","7","     14.00","7","      2.14","7"
"USC00395090","2024","43.9905","-97.09228","500.8","MADISON 2 SE, SD US","    342.0","","     342.0","7","        94","7","        49","7","         6","7","       53","","        11","7","        15","7","       157","7","        63","7","       152","7","         7","7","","","","","  -30.6","7,0120, ","   229"," ,7,0122,+","   137"," ,7,0108, ","  74.4"," ,7,0621, ","   33.9","7,0804, ","-1.1","7,1004","-3.3","7,1014","-5.0","7,1101","-7.2","7,1121","-9.4","7,1125","-2.2","7,0424","-2.2","7,0424","-6.1","7,0404","-7.8","7,0329","-14.4","7,0328","    3758.6","6","","","","","    3758.6","7","","","","","","","","","","","","","","","","","","","","","    642.1"," ,7","      562"," ,7","      8.84","7","     14.65","7","      3.03","7"
