"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN011140700","1948","24.65","77.317","478.0","GUNA, IN","        77","I","        61","I","        22","I","","","","","","","","","","","",""," 105.4"," ,I,0906, ","","","   1594.7"," ,I","","","","","",""
"IN011140700","1949","24.65","77.317","478.0","GUNA, IN","        69","I","        53","I","        16","I","","","","","","","","","","","","","  72.1"," ,I,0728, ","","","   1021.9"," ,I","","","","","",""
"IN011140700","1950","24.65","77.317","478.0","GUNA, IN","        65","I","        45","I","         8","I","","","","","","","","","","","","","  98.3"," ,I,0722, ","","","    728.0"," ,I","","","","","",""
"IN011140700","1951","24.65","77.317","478.0","GUNA, IN","        50","I","        32","I","         9","I","","","","","","","","","","","","","  68.6"," ,I,0804, ","","","    674.0"," ,I","","","","","",""
"IN011140700","1952","24.65","77.317","478.0","GUNA, IN","        62","I","        50","I","        15","I","","","","","","","","","","","",""," 106.7"," ,I,0628, ","","","   1195.2"," ,I","","","","","",""
"IN011140700","1953","24.65","77.317","478.0","GUNA, IN","        60","I","        42","I","         7","I","","","","","","","","","","","","","  75.2"," ,I,0705, ","","","    699.7"," ,I","","","","","",""
"IN011140700","1954","24.65","77.317","478.0","GUNA, IN","        81","I","        62","I","        16","I","","","","","","","","","","","","","  61.5"," ,I,0918, ","","","    991.2"," ,I","","","","","",""
"IN011140700","1955","24.65","77.317","478.0","GUNA, IN","        77","I","        65","I","        18","I","","","","","","","","","","","",""," 135.6"," ,I,0807, ","","","   1402.6"," ,I","","","","","",""
"IN011140700","1956","24.65","77.317","478.0","GUNA, IN","        81","I","        64","I","        13","I","","","","","","","","","","","",""," 125.5"," ,I,0907, ","","","   1274.3"," ,I","","","","","",""
"IN011140700","1957","24.65","77.317","478.0","GUNA, IN","        63","I","        50","I","        17","I","","","","","","","","","","","",""," 195.6"," ,I,0722, ","","","   1336.1"," ,I","","","","","",""
"IN011140700","1958","24.65","77.317","478.0","GUNA, IN","        73","I","        48","I","        16","I","","","","","","","","","","","",""," 293.4"," ,I,0725, ","","","   1625.6"," ,I","","","","","",""
"IN011140700","1959","24.65","77.317","478.0","GUNA, IN","        82","I","        61","I","        14","I","","","","","","","","","","","","","  90.6"," ,I,0829, ","","","   1094.2"," ,I","","","","","",""
"IN011140700","1960","24.65","77.317","478.0","GUNA, IN","        59","I","        43","I","        13","I","","","","","","","","","","","","","  97.2"," ,I,0805, ","","","   1031.8"," ,I","","","","","",""
"IN011140700","1961","24.65","77.317","478.0","GUNA, IN","        98","I","        67","I","        17","I","","","","","","","","","","","","","  82.2"," ,I,0714, ","","","   1381.8"," ,I","","","","","",""
"IN011140700","1962","24.65","77.317","478.0","GUNA, IN","        66","I","        46","I","         8","I","","","","","","","","","","","","","  83.4"," ,I,0716, ","","","    784.7"," ,I","","","","","",""
"IN011140700","1963","24.65","77.317","478.0","GUNA, IN","        74","I","        55","I","         9","I","","","","","","","","","","","","","  73.2"," ,I,0816, ","","","    826.2"," ,I","","","","","",""
"IN011140700","1964","24.65","77.317","478.0","GUNA, IN","        65","I","        54","I","         8","I","","","","","","","","","","","","","  81.4"," ,I,0821, ","","","    875.1"," ,I","","","","","",""
"IN011140700","1965","24.65","77.317","478.0","GUNA, IN","        46","I","        33","I","         9","I","","","","","","","","","","","",""," 116.4"," ,I,0730, ","","","    651.2"," ,I","","","","","",""
"IN011140700","1966","24.65","77.317","478.0","GUNA, IN","        52","I","        39","I","        10","I","","","","","","","","","","","","","  70.2"," ,I,0820, ","","","    669.9"," ,I","","","","","",""
"IN011140700","1967","24.65","77.317","478.0","GUNA, IN","        88","I","        59","I","        15","I","","","","","","","","","","","",""," 171.2"," ,I,0820, ","","","   1315.0"," ,I","","","","","",""
"IN011140700","1968","24.65","77.317","478.0","GUNA, IN","        60","I","        44","I","        10","I","","","","","","","","","","","","","  91.9"," ,I,0708, ","","","    717.1"," ,I","","","","","",""
"IN011140700","1969","24.65","77.317","478.0","GUNA, IN","        62","I","        49","I","        13","I","","","","","","","","","","","",""," 118.5"," ,I,0708, ","","","   1119.1"," ,I","","","","","",""
"IN011140700","1970","24.65","77.317","478.0","GUNA, IN","        77","I","        56","I","        17","I","","","","","","","","","","","","","  97.4"," ,I,0730, ","","","   1245.8"," ,I","","","","","",""
"IN011140700","2004","24.65","77.317","478.0","GUNA, IN","","","","","","","","","","","         0","S","       333","S","       197","S","","","","","   45.8","S,0602, ","","","","","     33.59","S","",""
"IN011140700","2005","24.65","77.317","478.0","GUNA, IN","","","","","","","","","","","         0","S","       347","S","       176","S","","","","","   45.2","S,0521, ","","","","","     32.77","S","",""
"IN011140700","2006","24.65","77.317","478.0","GUNA, IN","","","","","","","","","","","         0","S","       341","S","       182","S","","","","","   45.2","S,0506, ","","","","","     33.27","S","",""
"IN011140700","2007","24.65","77.317","478.0","GUNA, IN","","","","","","","","","","","         0","S","       346","S","       193","S","","","","","   44.4","S,0609, ","","","","","     32.98","S","",""
"IN011140700","2008","24.65","77.317","478.0","GUNA, IN","","","","","","","","","","","         0","S","       339","S","       171","S","","","","","   43.4","S,0528,+","","","","","     32.30","S","",""
"IN011140700","2012","24.65","77.317","478.0","GUNA, IN","","","","","","","         0","S","         0","S","         0","S","       346","S","       169","S","    3.0","S,0121, ","","","   45.3","S,0531, ","","","     24.90","S","     32.36","S","     17.44","S"
"IN011140700","2014","24.65","77.317","478.0","GUNA, IN","","","","","","","","","","","         0","S","       328","S","       190","S","","","","","   46.5","S,0606, ","","","","","     32.27","S","",""
"IN011140700","2016","24.65","77.317","478.0","GUNA, IN","","","","","","","         0","S","         0","S","","","","","","","    3.4","S,0121, ","","","","","","","","","","","     18.87","S"
"IN011140700","2017","24.65","77.317","478.0","GUNA, IN","","","","","","","         0","S","         0","S","","","","","","","    4.0","S,0112, ","","","","","","","","","","","     18.82","S"
"IN011140700","2021","24.65","77.317","478.0","GUNA, IN","","","","","","","         0","S","         0","S","","","","","","","    2.6","S,1219, ","","","","","","","","","","","     18.77","S"
"IN011140700","2022","24.65","77.317","478.0","GUNA, IN","","","","","","","         0"," ","         0","S","","","","","","","    4.4","S,0128, ","","","","","","","","","","","     18.49","S"
"IN011140700","2023","24.65","77.317","478.0","GUNA, IN","","","","","","","         0"," ","         0","S","","","","","","","    3.0","S,0107,+","","","","","","","","","","","     18.29","S"
