"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013880","2001","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.4","X","   1208.3","","    1208.3","0","       111","0","        67","0","        12","0","        0","","         0","0","         0","0","        25","0","         0","0","       271","0","        41","0","       179"," ","        23"," ","        60"," ","   -7.2","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  97.8"," ,0,0727, ","   36.1","0,0709, ","","","-1.1","0,1221","-3.9","0,1227","","","","","","","-0.6","0,0307","-4.4","0,0126","-4.4","0,0126","-7.2","0,0104","","","    1306.5","5","","","    1306.5","0","","","","","","","","","","","","","","","   1016.3"," ,0","","","        0"," ,0","     18.94","0","     24.84","0","     13.03","0","","","","","       270","X","       260","X","","","","","","","      17.0","X","      21.9","X","",""
"USW00013880","2002","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.4","X","   1395.6","","    1395.6","0","       119","0","        79","0","        21","0","","","","","         0","0","        29","0","         0","0","       252","0","        57","0","       193"," ","        17"," ","        50"," ","   -6.1","0,0228,+","","","","","  88.1"," ,0,1011, ","   38.3","0,0602, ","","","0.0","0,1128","-2.2","0,1202","","","","","","","-0.6","0,0323","-2.2","0,0306","-5.0","0,0301","","","","","     878.1","1","","","     878.1","0","","","","","","","","","","","","","","","   1549.8"," ,0","","","","","     19.23","0","     24.84","0","     13.62","0","","","","","       280","X","       270","X","","","","","","","      17.9","X","      24.1","X","",""
"USW00013880","2003","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.4","X","   1244.1","","    1244.1","0","       125","0","        79","0","        12","0","        0","","         0","0","         0","0","        30","0","         0","0","       261","0","        46","0","       194"," ","        21"," ","        64"," ","   -8.3","0,0124, ","     0"," ,0,1231,+","     0","T,0,0123, ","  71.1"," ,0,0320, ","   35.0","0,0709, ","","","-1.1","0,1130","-2.2","0,1207","-4.4","0,1221","","","","","-0.6","0,0213","-4.4","0,0128","-4.4","0,0128","-7.8","0,0125","","","    1149.7","7","","","    1149.7","0","","","","","","","","","","","","","","","   1296.4"," ,0","","","        0","T,0","     18.67","0","     24.18","0","     13.16","0","","","","","       220","X","       190","X","","","","","","","      17.0","X","      25.0","X","",""
"USW00013880","2004","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.7","X","   1372.0","","    1372.0","0","       119","0","        68","0","        13","0","        0","","         0","0","         0","0","        30","0","         0","0","       261","0","        51","0","       236"," ","        28"," ","        53"," ","   -5.6","0,1216,+","     0"," ,0,1231,+","     0","T,0,1226,+"," 101.1"," ,0,0829, ","   36.1","0,0714, ","","","0.0","0,1116","-4.4","0,1215","-4.4","0,1215","","","","","0.0","0,0323","-3.3","0,0208","-5.0","0,0129","","","","","    1176.4","4","      29.4","0,1,2","    1176.4","0","      33.9","0,1,2","       5.6","0,1,2","       6.7","0,1,2","      19.1","0,1,2","","","      21.8","0,1,2","","","    997.2"," ,0","","","        0","T,0","     18.87","0","     24.43","0","     13.31","0","","","","","       290","X","       290","X","","","","","","","      19.2","X","      24.6","X","",""
"USW00013880","2005","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.5","X","   1327.9","","    1327.9","0","       116","0","        79","0","        11","0","        0","","         0","0","         0","0","        24","0","         0","0","       257","0","        56","0","       245"," ","        27"," ","        57"," ","   -7.8","0,0124, ","     0"," ,0,1231,+","     0","T,0,0129, ","  65.8"," ,0,1121, ","   37.8","0,0727, ","","","0.0","0,1203","-4.4","0,1222","-4.4","0,1222","","","","","-0.6","0,0309","-3.9","0,0212","-7.8","0,0124","-7.8","0,0124","","","    1094.9","9","      30.0","0,1,2","    1094.9","0","      34.4","0,1,2","       6.1","0,1,2","       7.8","0,1,2","      18.9","0,1,2","","","      21.8","0,1,2","","","   1173.1"," ,0","","","        0","T,0","     18.87","0","     24.46","0","     13.27","0","","","","","       280","X","        60","X","","","","","","","      17.9","X","      24.1","X","",""
"USW00013880","2006","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.3","W","   1287.1","","    1287.1","0","       102","0","        61","0","        22","0","        0","","         0","0","         0","0","        19","0","         0","0","       267","0","        69","0","       212"," ","        25"," ","        55"," ","   -7.2","0,1209, ","     0"," ,0,1231,+","     0","T,0,1121,+"," 115.1"," ,0,0824, ","   36.7","0,0804, ","","","-1.7","0,1205","-3.9","0,1208","-7.2","0,1209","-7.2","0,1209","","","-2.2","0,0227","-2.2","0,0227","","","","","","","    1028.7","7","","","    1028.7","0","","","","","","","","","","","","","","","   1252.5"," ,0","","","        0","T,0","     19.22","0","     25.17","0","     13.28","0","","","","","       300","X","       300","X","","","","","","","      21.0","X","      24.1","X","",""
"USW00013880","2007","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.4","W","   1342.7","","    1342.7","0","        96","0","        67","0","        12","0","        0","","         0","0","         0","0","        19","0","         0","0","       277","0","        70","0","       205"," ","        28"," ","        48"," ","   -3.9","0,1218, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  60.5"," ,0,1024, ","   37.2","0,0822,+","","","0.0","0,1117","-3.9","0,1218","","","","","","","-1.1","0,0408","-2.8","0,0219","","","","","","","     953.9","9","      29.4","0,1,2","     953.9","0","      32.2","0,1,2","       7.2","0,1,2","       9.4","0,1,2","      19.6","0,1,2","","","      22.8","0,1,2","","","   1068.5"," ,0","","","        0"," ,0","     19.48","0","     25.34","0","     13.62","0","","","","","       200","X","       190","X","","","","","","","      19.2","X","      23.7","X","",""
"USW00013880","2008","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.7","W","   1269.3","","    1269.3","0","       118","0","        74","0","        12","0","        0","","         0","0","         0","0","        24","0","         0","0","       262","0","        59","0","       227"," ","        25"," ","        48"," ","   -7.2","0,0104, ","     0"," ,0,1231,+","     0","T,0,0419, "," 166.9"," ,0,1024, ","   37.8","0,0806, ","","","0.0","0,1119","-2.8","0,1122","","","","","","","-0.6","0,0325","-2.2","0,0228","-7.2","0,0104","-7.2","0,0104","","","     899.2","2","      28.9","0,1,2","     899.2","0","      32.2","0,1,2","       7.2","0,1,2","       9.4","0,1,2","      19.4","0,1,2","","","      22.3","0,1,2","","","   1202.6"," ,0","","","        0","T,0","     18.99","0","     24.79","0","     13.19","0","","","","","       240","X","       250","X","","","","","","","      17.9","X","      22.8","X","",""
"USW00013880","2009","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.4","W","   1304.7","","    1304.7","0","       115","0","        75","0","        13","0","        0","","         0","0","         0","0","        26","0","         0","0","       251","0","        65","0","       230"," ","        37"," ","        49"," ","   -7.2","0,0205, ","     0"," ,0,1231,+","     0","T,0,0120, "," 105.4"," ,0,0708, ","   36.7","0,0627, ","","","-0.6","0,1221","","","","","","","","","-2.2","0,0305","-2.2","0,0305","-5.6","0,0304","-7.2","0,0205","","","    1126.2","2","      28.9","0,1,2","    1126.2","0","      33.3","0,1,2","       5.0","0,1,2","       9.4","0,1,2","      19.5","0,1,2","","","      22.1","0,1,2","","","   1422.4"," ,0","","","        0","T,0","     18.83","0","     24.26","0","     13.41","0","","","","","       310","X","       310","X","","","","","","","      17.0","X","      21.0","X","",""
"USW00013880","2010","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.2","W","   1472.7","","    1472.7","0","        95","0","        68","0","        22","0","        1","","         1","0","         0","0","        51","0","         0","0","       252","0","        91","0","       218"," ","        13"," ","        55"," ","   -7.8","0,1215,+","    76"," ,0,0212, ","    84"," ,0,0212, "," 126.2"," ,0,0806, ","   37.2","0,0726,+","","","-2.2","0,1202","-2.2","0,1202","-4.4","0,1207","-7.8","0,1215","","","-1.1","0,0307","-2.2","0,0305","-5.6","0,0111","-7.8","0,0110","","","    1216.9","9","      30.0","0,1,2","    1216.9","0","      33.3","0,1,2","       4.4","0,1,2","       7.8","0,1,2","      19.1","0,1,2","","","      22.1","0,1,2","","","   1462.7"," ,0","","","       92"," ,0","     18.61","0","     24.33","0","     12.89","0","","","","","       200","X","       200","X","","","","","","","      21.0","X","      27.3","X","",""
"USW00013880","2011","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.4","W","   1468.4","","    1468.4","X","        93","X","        61","X","        12","X","        0","","         0","X","         0","X","        21","X","         0","X","       270","X","        90","X","       186"," ","        13"," ","        49"," ","   -7.2","X,0114, ","     0"," ,X,1231,+","     0","T,X,0421,+","  75.7"," ,X,0813, ","   38.9","X,0621,+","","","-0.6","X,1112","","","","","","","","","0.0","X,0212","-3.3","X,0124","-5.0","X,0123","-7.2","X,0114","","","    1181.2","2","      30.6","K,1,2","    1181.2","X","      33.9","K,1,2","       5.6","K,1,2","       8.3","K,1,2","      20.2","K,1,2","","","      22.7","K,1,2","","","    940.6"," ,X","","","        0","T,X","     19.60","X","     25.59","X","     13.62","X","","","","","       220","X","       230","X","","","","","","","      20.1","X","      26.4","X","",""
"USW00013880","2012","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.2","X","   1337.4","","    1337.4","X","       107","X","        68","X","        13","X","        0","","         0","X","         0","X","        16","X","         0","X","       275","X","        60","X","       128"," ","         9"," ","        57"," ","   -6.7","X,0104, ","     0"," ,X,1231,+","     0"," ,X,1231,+","  58.9"," ,X,0828, ","   36.7","X,0727,+","","","0.0","X,1123","-3.3","X,1231","","","","","","","-4.4","X,0213","-4.4","X,0213","-4.4","X,0213","-6.7","X,0104","","","     800.8","8","      29.4","7,3,2","     800.8","X","      32.2","7,3,2","      10.0","7,3,2","      11.7","7,3,2","      20.3","7,3,2","","","      22.6","7,3,2","","","   1117.4"," ,X","","","        0"," ,X","     19.61","X","     25.44","X","     13.79","X","","","","","       150","X","       130","X","","","","","","","      17.0","X","      22.8","X","",""
"USW00013880","2013","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.3","W","   1337.7","","    1337.7","W","       109","W","        66","W","        21","W","        0","","         0","W","         0","W","        19","W","         0","W","       258","W","        48","W","        98"," ","         8"," ","        16"," ","   -2.8","W,0304, ","     0"," ,W,1231,+","     0","T,W,0626,+","  76.2"," ,W,0324, ","   36.1","W,0812, ","","","-1.6","W,1114","","","","","","","","","-0.6","X,0327","-2.8","X,0304","","","","","","","    1048.5","5","      28.9","7,3,2","    1048.5","W","      31.1","7,3,2","       7.8","7,3,2","      11.7","7,3,2","      19.5","7,3,2","","","      21.8","7,3,2","","","   1476.5"," ,W","","","        0","T,W","     19.24","W","     24.74","W","     13.73","W","","","","","       200","W","       200","W","","","","","","","      17.9","W","      21.9","W","",""
"USW00013880","2014","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.2","W","   1506.6","","    1506.6","W","       108","W","        84","W","        15","W","        0","","         0","W","         0","W","        24","W","         1","W","       257","W","        84","W","       127"," ","         9"," ","        23"," ","   -8.2","W,0125,+","     0"," ,W,1231,+","     0","T,W,0621,+"," 102.1"," ,W,0810, ","   37.2","W,0823,+","","","0.0","W,1115","-4.9","W,1119","-4.9","W,1119","","","","","0.0","W,0228","-2.7","W,0130","-8.2","W,0125","-8.2","W,0125","","","    1056.6","6","","","    1056.6","W","","","","","","","","","","","","","","","   1346.7"," ,W","","","        0","T,W","     19.37","W","     25.03","W","     13.70","W","","","","","        20","W","       300","W","","","","","","","      14.8","W","      21.5","W","",""
"USW00013880","2015","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.3","W","   1469.2","","    1469.2","W","       118","W","        88","W","        18","W","        0","","         0","W","         0","W","        24","W","         0","W","       275","W","        71","W","       167"," ","        23"," ","        53"," ","   -7.7","W,0220,+","     0"," ,W,1231,+","     0","T,W,0107, "," 292.1"," ,W,1003, ","   37.2","W,0723,+","","","-0.5","W,1124","","","","","","","","","-1.0","W,0307","-7.7","W,0220","-7.7","W,0220","-7.7","W,0220","","","    1107.0","0","","","    1107.0","W","","","","","","","","","","","","","","","   1902.1"," ,W","","","        0","T,W","     19.90","W","     25.22","W","     14.58","W","","","","","       280","W","       290","W","","","","","","","      17.9","W","      27.7","W","",""
"USW00013880","2016","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.5","W","   1613.4","","    1613.4","W","       101","W","        64","W","        19","W","        0","","         0","W","         0","W","        20","W","         0","W","       272","W","        98","W","       142"," ","        19"," ","        58"," ","   -4.9","W,0120, ","     0"," ,W,1231,+","     0","T,W,0207,+"," 146.6"," ,W,1008, ","   37.8","W,0713,+","","","-0.5","W,1210","","","","","","","","","0.0","W,0226","-3.2","W,0211","-4.9","W,0120","","","","","     771.8","8","","","     771.8","W","","","","","","","","","","","","","","","   1515.5"," ,W","","","        0","T,W","     20.22","W","     25.86","W","     14.57","W","","","","","       330","W","       320","W","","","","","","","      23.3","W","      30.9","W","",""
"USW00013880","2017","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.5","W","   1457.8","","    1457.8","W","       101","W","        72","W","        18","W","        0","","         0","W","         0","W","        13","W","         0","W","       280","W","        62","W","       193"," ","        10"," ","        76"," ","   -5.5","W,0108, ","     0"," ,W,1231,+","     0","T,W,0719,+"," 140.0"," ,W,0911, ","   36.7","W,0816, ","","","-1.0","W,1210","-2.7","W,1230","","","","","","","-2.1","W,0317","-4.3","W,0316","-5.5","W,0108","","","","","     702.3","3","","","     702.3","W","","","","","","","","","","","","","","","   1343.6"," ,W","","","        0","T,W","     20.12","W","     25.71","W","     14.52","W","","","","","        70","W","        80","W","","","","","","","      19.2","W","      26.8","W","",""
"USW00013880","2018","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.5","W","   1589.9","","    1589.9","W","       131","W","        81","W","        16","W","        5","","         1","W","         0","W","        20","W","         1","W","       258","W","        89","W","       197"," ","        12"," ","        78"," ","   -9.9","W,0105, ","   130"," ,W,0104, ","   135"," ,W,0103, "," 124.0"," ,W,0519, ","   36.1","W,0624,+","","","-1.0","W,1128","","","","","","","","","-1.6","W,0131","-3.8","W,0119","-7.1","W,0107","-7.1","W,0107","-9.9","W,0105","    1035.8","8","      28.3","7,3,2","    1035.8","W","      34.4","7,3,2","       4.4","7,3,2","       6.1","7,3,2","      19.0","7,3,2","","","      22.7","7,3,2","","","   1465.9"," ,W","","","      135"," ,W","     19.95","W","     25.30","W","     14.59","W","","","","","       190","W","       290","W","","","","","","","      17.9","W","      23.7","W","",""
"USW00013880","2019","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.4","W","   1515.1","","    1515.1","W","       102","W","        65","W","        15","W","        0","","         0","W","         0","W","        15","W","         0","W","       273","W","        82","W","       184"," ","        20"," ","        63"," ","   -2.7","W,0130, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  77.7"," ,W,0905, ","   38.3","W,0529,+","","","-1.6","W,1113","","","","","","","","","-0.5","W,0307","-2.7","W,0130","","","","","","","     888.5","5","      28.3","7,3,2","     888.5","W","      34.4","7,3,2","       6.7","7,3,2","      10.0","7,3,2","      19.4","7,3,2","","","      23.2","7,3,2","","","   1256.5"," ,W","","","        0"," ,W","     20.02","W","     25.60","W","     14.44","W","","","","","       350","W","       340","W","","","","","","","      23.3","W","      30.9","W","",""
"USW00013880","2020","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.5","W","   1458.0","","    1458.0","W","       122","W","        79","W","        18","W","        0","","         0","W","         0","W","        16","W","         0","W","       280","W","        72","W","       172"," ","        13"," ","        78"," ","   -4.9","W,1226, ","     0"," ,W,1231,+","     0","T,W,1225, ","  76.5"," ,W,0916, ","   36.1","W,0801, ","","","-1.6","W,1202","-4.9","W,1226","-4.9","W,1226","","","","","0.0","W,0308","-4.3","W,0222","","","","","","","     850.7","7","      28.3","7,3,2","     850.7","W","      33.3","7,3,2","       6.7","7,3,2","      11.1","7,3,2","      19.5","7,3,2","","","      22.9","7,3,2","","","   1365.2"," ,W","","","        0","T,W","     20.07","W","     25.33","W","     14.81","W","","","","","       180","W","       180","W","","","","","","","      19.7","W","      24.6","W","",""
"USW00013880","2021","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.3","W","   1282.0","","    1282.0","W","       110","W","        67","W","        21","W","        0","","         0","W","         0","W","        17","W","         0","W","       269","W","        45","W","       176"," ","        18"," ","        65"," ","   -3.2","W,0204, ","     0"," ,W,1231,+","     0","T,W,0306, "," 103.6"," ,W,0815, ","   35.0","W,0801,+","","","-0.5","W,1123","","","","","","","","","-0.5","W,0403","-3.2","W,0204","","","","","","","     956.0","0","      27.8","7,3,2","     956.0","W","      32.2","7,3,2","       7.2","7,3,2","       9.4","7,3,2","      18.7","7,3,2","","","      22.5","7,3,2","","","   1492.2"," ,W","","","        0","T,W","     19.18","W","     24.71","W","     13.65","W","","","","","       240","W","       150","W","","","","","","","      15.7","W","      21.0","W","",""
"USW00013880","2022","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.5","W","   1376.2","","    1376.2","W","       119","W","        69","W","        19","W","        0","","         0","W","         0","W","        21","W","         1","W","       270","W","        62","W","       171"," ","        12"," ","        73"," ","   -7.7","W,1224, ","     0"," ,W,1231,+","     0","T,W,0129,+"," 141.5"," ,W,0930, ","   36.7","W,0614, ","","","-3.2","W,1223","-3.2","W,1223","-7.7","W,1224","-7.7","W,1224","","","0.0","W,0314","-3.8","W,0313","-6.0","W,0130","","","","","     909.2","2","      28.3","7,3,2","     909.2","W","      31.7","7,3,2","       5.0","7,3,2","       8.3","7,3,2","      19.2","7,3,2","","","      22.5","7,3,2","","","   1274.2"," ,W","","","        0","T,W","     19.50","W","     25.00","W","     14.00","W","","","","","       330","W","       340","W","","","","","","","      23.7","W","      30.4","W","",""
"USW00013880","2023","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.3","W","   1443.3","","    1443.3","W","       116","W","        72","W","        16","W","        0","","         0","W","         0","W","         9","W","         0","W","       286","W","        73","W","       172"," ","        22"," ","        69"," ","   -2.7","W,1220, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  93.5"," ,W,0723, ","   36.7","W,0814,+","","","0.0","W,1212","-2.7","W,1220","","","","","","","-1.0","W,0128","","","","","","","","","     728.4","4","","","     728.4","W","","","","","","","","","","","","","","","   1388.8"," ,W","","","        0"," ,W","     20.37","W","     26.02","W","     14.71","W","","","","","       300","W","       300","W","","","","","","","      16.5","W","      21.5","W","",""
"USW00013880","2024","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","       3.5","W","   1538.6","","    1538.6","W","        92","W","        60","W","        18","W","        0","","         0","W","         0","W","        16","W","         0","W","       284","W","        85","W","       135"," ","        13"," ","        55"," ","   -5.5","W,1207, ","     0"," ,W,1231,+","     0","T,W,0714, "," 122.4"," ,W,0806, ","   37.2","W,0714, ","","","-0.5","W,1130","-2.7","W,1201","-4.9","W,1204","","","","","0.0","W,0220","-4.9","W,0122","-4.9","W,0122","","","","","     791.4","4","      29.4","7,5,2","     791.4","W","      32.2","7,5,2","       7.8","7,5,2","       9.4","7,5,2","      19.9","7,5,2","","","      22.4","7,5,2","","","   1339.3"," ,W","","","        0","T,W","     20.32","W","     25.91","W","     14.73","W","","","","","       190","W","       190","W","","","","","","","      24.1","W","      30.9","W","",""
"USW00013880","2025","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","        29"," ","         3"," ","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
