"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN001160200","1937","14.45","79.983","20.0","NELLORE, IN","        67","I","        41","I","        15","I","","","","","","","","","","","","","  93.5"," ,I,1118, ","","","   1014.5"," ,I","","","",""
"IN001160200","1938","14.45","79.983","20.0","NELLORE, IN","        58","I","        37","I","         8","I","","","","","","","","","","","","","  89.4"," ,I,0915, ","","","    770.9"," ,I","","","",""
"IN001160200","1939","14.45","79.983","20.0","NELLORE, IN","        74","I","        44","I","        12","I","","","","","","","","","","","",""," 139.4"," ,I,1029, ","","","    958.7"," ,I","","","",""
"IN001160200","1940","14.45","79.983","20.0","NELLORE, IN","        84","I","        58","I","        16","I","","","","","","","","","","","",""," 171.5"," ,I,0521, ","","","   1450.4"," ,I","","","",""
"IN001160200","1941","14.45","79.983","20.0","NELLORE, IN","        69","I","        46","I","        12","I","","","","","","","","","","","",""," 218.2"," ,I,1115, ","","","    996.8"," ,I","","","",""
"IN001160200","1942","14.45","79.983","20.0","NELLORE, IN","        72","I","        40","I","         9","I","","","","","","","","","","","","","  89.4"," ,I,1209, ","","","    952.1"," ,I","","","",""
"IN001160200","1943","14.45","79.983","20.0","NELLORE, IN","        61","I","        48","I","        22","I","","","","","","","","","","","",""," 265.9"," ,I,1016, ","","","   1485.0"," ,I","","","",""
"IN001160200","1944","14.45","79.983","20.0","NELLORE, IN","        63","I","        47","I","        15","I","","","","","","","","","","","",""," 175.8"," ,I,1026, ","","","   1499.2"," ,I","","","",""
"IN001160200","1945","14.45","79.983","20.0","NELLORE, IN","        65","I","        36","I","         6","I","","","","","","","","","","","","","  90.2"," ,I,1119, ","","","    539.6"," ,I","","","",""
"IN001160200","1946","14.45","79.983","20.0","NELLORE, IN","        83","I","        57","I","        22","I","","","","","","","","","","","",""," 240.5"," ,I,1108, ","","","   1812.9"," ,I","","","",""
"IN001160200","1947","14.45","79.983","20.0","NELLORE, IN","        66","I","        40","I","         7","I","","","","","","","","","","","","","  34.5"," ,I,1029, ","","","    533.7"," ,I","","","",""
"IN001160200","1948","14.45","79.983","20.0","NELLORE, IN","        70","I","        48","I","         8","I","","","","","","","","","","","",""," 156.0"," ,I,1108, ","","","    930.8"," ,I","","","",""
"IN001160200","1949","14.45","79.983","20.0","NELLORE, IN","        69","I","        32","I","        10","I","","","","","","","","","","","",""," 154.4"," ,I,0522, ","","","   1010.4"," ,I","","","",""
"IN001160200","1950","14.45","79.983","20.0","NELLORE, IN","        55","I","        35","I","        11","I","","","","","","","","","","","",""," 444.0"," ,I,1018, ","","","   1343.9"," ,I","","","",""
"IN001160200","1951","14.45","79.983","20.0","NELLORE, IN","        54","I","        39","I","         7","I","","","","","","","","","","","","","  83.6"," ,I,1119, ","","","    572.1"," ,I","","","",""
"IN001160200","1952","14.45","79.983","20.0","NELLORE, IN","        44","I","        33","I","         9","I","","","","","","","","","","","",""," 185.9"," ,I,0522, ","","","    973.9"," ,I","","","",""
"IN001160200","1953","14.45","79.983","20.0","NELLORE, IN","        59","I","        39","I","         8","I","","","","","","","","","","","",""," 160.3"," ,I,1022, ","","","    718.7"," ,I","","","",""
"IN001160200","1954","14.45","79.983","20.0","NELLORE, IN","        79","I","        49","I","         7","I","","","","","","","","","","","",""," 155.4"," ,I,1022, ","","","    853.1"," ,I","","","",""
"IN001160200","1955","14.45","79.983","20.0","NELLORE, IN","        76","I","        52","I","         8","I","","","","","","","","","","","","","  99.3"," ,I,0518, ","","","    819.4"," ,I","","","",""
"IN001160200","1956","14.45","79.983","20.0","NELLORE, IN","        82","I","        63","I","        19","I","","","","","","","","","","","",""," 159.3"," ,I,1227, ","","","   1600.9"," ,I","","","",""
"IN001160200","1957","14.45","79.983","20.0","NELLORE, IN","        70","I","        50","I","        13","I","","","","","","","","","","","",""," 141.0"," ,I,1105, ","","","   1027.8"," ,I","","","",""
"IN001160200","1958","14.45","79.983","20.0","NELLORE, IN","        70","I","        43","I","        14","I","","","","","","","","","","","",""," 119.8"," ,I,1104, ","","","   1187.6"," ,I","","","",""
"IN001160200","1959","14.45","79.983","20.0","NELLORE, IN","        64","I","        41","I","        11","I","","","","","","","","","","","",""," 131.8"," ,I,1028, ","","","    865.8"," ,I","","","",""
"IN001160200","1960","14.45","79.983","20.0","NELLORE, IN","        64","I","        48","I","        19","I","","","","","","","","","","","",""," 196.5"," ,I,1111, ","","","   1431.7"," ,I","","","",""
"IN001160200","1961","14.45","79.983","20.0","NELLORE, IN","        93","I","        70","I","        16","I","","","","","","","","","","","","","  74.2"," ,I,1111, ","","","   1255.2"," ,I","","","",""
"IN001160200","1962","14.45","79.983","20.0","NELLORE, IN","        70","I","        53","I","        15","I","","","","","","","","","","","",""," 149.0"," ,I,1024, ","","","   1419.6"," ,I","","","",""
"IN001160200","1963","14.45","79.983","20.0","NELLORE, IN","        65","I","        52","I","        11","I","","","","","","","","","","","",""," 156.9"," ,I,1207, ","","","   1049.7"," ,I","","","",""
"IN001160200","1964","14.45","79.983","20.0","NELLORE, IN","        69","I","        49","I","        10","I","","","","","","","","","","","","","  78.2"," ,I,1119, ","","","    867.3"," ,I","","","",""
"IN001160200","1965","14.45","79.983","20.0","NELLORE, IN","        67","I","        52","I","        12","I","","","","","","","","","","","","","  94.2"," ,I,0821, ","","","    879.8"," ,I","","","",""
"IN001160200","1966","14.45","79.983","20.0","NELLORE, IN","        78","I","        58","I","        17","I","","","","","","","","","","","",""," 220.5"," ,I,1104, ","","","   1498.5"," ,I","","","",""
"IN001160200","1967","14.45","79.983","20.0","NELLORE, IN","        62","I","        45","I","        11","I","","","","","","","","","","","",""," 100.9"," ,I,1102, ","","","    951.3"," ,I","","","",""
"IN001160200","1968","14.45","79.983","20.0","NELLORE, IN","        63","I","        46","I","         8","I","","","","","","","","","","","","","  96.7"," ,I,1105, ","","","    746.6"," ,I","","","",""
"IN001160200","1969","14.45","79.983","20.0","NELLORE, IN","        67","I","        45","I","        15","I","","","","","","","","","","","",""," 226.0"," ,I,1121, ","","","   1534.5"," ,I","","","",""
"IN001160200","1970","14.45","79.983","20.0","NELLORE, IN","        66","I","        44","I","         9","I","","","","","","","","","","","","","  55.0"," ,I,1009, ","","","    670.3"," ,I","","","",""
"IN001160200","1980","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       329","S","       221","S","","","","","   47.0","S,0523, ","","","     34.53","S","",""
"IN001160200","1998","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       343","S","       241","S","","","","","   45.3","S,0531, ","","","     34.75","S","",""
"IN001160200","2001","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       332","S","       216","S","","","","","   45.4","S,0511, ","","","     34.44","S","",""
"IN001160200","2004","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       342","S","       217","S","","","","","   44.0","S,0418, ","","","     34.25","S","",""
"IN001160200","2006","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       356","S","       246","S","","","","","   43.4","S,0430, ","","","     34.53","S","",""
"IN001160200","2007","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       349","S","       220","S","","","","","   43.5","S,0518, ","","","     34.13","S","",""
"IN001160200","2008","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       352","S","       239","S","","","","","   47.6","S,0521, ","","","     34.62","S","",""
"IN001160200","2009","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       355","S","       256","S","","","","","   43.0","S,0513,+","","","     34.85","S","",""
"IN001160200","2010","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       360","S","       254","S","","","","","   42.7","S,0603, ","","","     34.46","S","",""
"IN001160200","2012","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       363","S","       288","S","","","","","   45.0","S,0520,+","","","     35.77","S","",""
"IN001160200","2013","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       363","S","       283","S","","","","","   44.7","S,0524,+","","","     35.22","S","",""
"IN001160200","2014","14.45","79.983","20.0","NELLORE, IN","","","","","","","","","","","         0","S","       361","S","       257","S","","","","","   44.5","S,0524,+","","","     35.29","S","",""
"IN001160200","2022","14.45","79.983","20.0","NELLORE, IN","","","","","","","         0","S","         0","S","","","","","","","   20.5","S,0129, ","","","","","","","","","     25.60","S"
