"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00009574","1969","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    872.2"," ,a","","","","","",""
"ASN00009574","1970","-33.9592","115.0642","80.0","MARGARET RIVER, AS","       168","a","       109","a","        10","a","         0","a","         0","a","         0","a","       144","a","        15","a","    1.1","a,0814, ","  55.1"," ,a,0611, ","   38.4","a,0201, ","   1258.3"," ,a","     16.00","a","     21.12","a","     10.87","a"
"ASN00009574","1971","-33.9592","115.0642","80.0","MARGARET RIVER, AS","       186","a","        95","a","         9","a","","","","","","","","","","","","","  43.4"," ,a,0530, ","","","   1097.8"," ,a","","","","","",""
"ASN00009574","1972","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    969.7"," ,a","","","","","",""
"ASN00009574","1973","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1349.3"," ,a","","","","","",""
"ASN00009574","1974","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","         0","a","         0","a","         0","a","       141","a","        14","a","    2.3","a,1015,+","","","   37.2","a,0125, ","   1403.1"," ,a","     16.10","a","     21.38","a","     10.81","a"
"ASN00009574","1975","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1062.0"," ,a","","","","","",""
"ASN00009574","1976","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    936.2"," ,a","","","","","",""
"ASN00009574","1977","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    974.7"," ,a","","","","","",""
"ASN00009574","1979","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1001.6"," ,a","","","","","",""
"ASN00009574","1980","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1098.9"," ,a","","","","","",""
"ASN00009574","1983","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1003.2"," ,a","","","","","",""
"ASN00009574","1986","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1188.7"," ,a","","","","","",""
"ASN00009574","1987","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    859.3"," ,a","","","","","",""
"ASN00009574","1988","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1318.7"," ,a","","","","","",""
"ASN00009574","1989","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1076.8"," ,a","","","","","",""
"ASN00009574","1990","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1060.9"," ,a","","","","","",""
"ASN00009574","1991","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1235.7"," ,a","","","","","",""
"ASN00009574","1992","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1245.3"," ,a","","","","","",""
"ASN00009574","1993","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    991.4"," ,a","","","","","",""
"ASN00009574","1994","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    984.8"," ,a","","","","","",""
"ASN00009574","1995","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1102.5"," ,a","","","","","",""
"ASN00009574","1996","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1370.6"," ,a","","","","","",""
"ASN00009574","1997","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    938.0"," ,a","","","","","",""
"ASN00009574","1998","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1044.6"," ,a","","","","","",""
"ASN00009574","1999","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1223.1"," ,a","","","","","",""
"ASN00009574","2003","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    985.5"," ,a","","","","","",""
"ASN00009574","2004","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    923.8"," ,a","","","","","",""
"ASN00009574","2005","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1096.0"," ,a","","","","","",""
"ASN00009574","2006","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    754.7"," ,a","","","","","",""
"ASN00009574","2007","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    994.6"," ,a","","","","","",""
"ASN00009574","2008","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1036.1"," ,a","","","","","",""
"ASN00009574","2011","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    962.7"," ,a","","","","","",""
"ASN00009574","2013","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1268.1"," ,a","","","","","",""
"ASN00009574","2014","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    974.7"," ,a","","","","","",""
"ASN00009574","2015","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    846.9"," ,a","","","","","",""
"ASN00009574","2016","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1165.3"," ,a","","","","","",""
"ASN00009574","2017","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1068.7"," ,a","","","","","",""
"ASN00009574","2018","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","    963.1"," ,a","","","","","",""
"ASN00009574","2020","-33.9592","115.0642","80.0","MARGARET RIVER, AS","","","","","","","","","","","","","","","","","","","","","","","   1094.4"," ,a","","","","","",""
