"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CCRT","2014","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","   1369.8","","    1369.8","U","         0","U","         0","U","         0","U","       308","U","       162","U","    0.6","U,1231, ","   45.0","U,0724, ","","","","","","","     609.7","7","     609.7","U","     20.52","U","     29.44","U","     11.60","U"
"USR0000CCRT","2015","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","   1180.3","","    1180.3","U","         0","U","         6","U","         0","U","       287","U","       108","U","   -0.6","U,1227,+","   41.7","U,0816,+","0.0","U,1215","0.0","U,0102","","","     651.2","2","     651.2","U","     19.53","U","     27.10","U","     11.96","U"
"USR0000CCRT","2016","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","     830.9","9","     830.9","U","","","","","",""
"USR0000CCRT","2017","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","   1259.0","","    1259.0","U","         0","U","         1","U","         0","U","       285","U","       122","U","    0.0","U,1221, ","   43.3","U,0829, ","0.0","U,1221","","","","","","","","","     19.75","U","     27.37","U","     12.13","U"
"USR0000CCRT","2018","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","   1130.1","","    1130.1","U","         0","U","         4","U","         0","U","       282","U","       113","U","   -1.7","U,0220, ","   44.4","U,0706, ","-0.6","U,1229","0.0","U,0224","","","     646.0","0","     646.0","U","     19.29","U","     26.89","U","     11.69","U"
"USR0000CCRT","2019","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","    989.8","","     989.8","U","         0","U","         6","U","         0","U","       238","U","       100","U","   -1.7","U,0102, ","   41.1","U,0805, ","","","-0.6","U,0222","","","    1056.4","4","    1056.4","U","     17.94","U","     25.32","U","     10.55","U"
"USR0000CCRT","2020","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","   1301.4","","    1301.4","U","         0","U","         1","U","         0","U","       274","U","       139","U","   -2.2","U,0204, ","   45.0","U,0906, ","","","-2.2","U,0204","-2.2","U,0204","     945.6","6","     945.6","U","     19.45","U","     27.40","U","     11.51","U"
"USR0000CCRT","2021","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","     861.8","8","     861.8","U","","","","","",""
"USR0000CCRT","2022","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","   1301.5","","    1301.5","U","         0","U","         0","U","         0","U","       278","U","       121","U","    0.6","U,0224,+","   42.8","U,0903,+","","","","","","","","","","","     19.57","U","     27.42","U","     11.71","U"
"USR0000CCRT","2023","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","    964.1","","     964.1","U","         0","U","         3","U","         0","U","       235","U","        92","U","   -1.1","U,0215, ","   41.7","U,0729,+","","","0.0","U,0404","","","    1275.3","3","    1275.3","U","     17.82","U","     25.12","U","     10.51","U"
"USR0000CCRT","2024","33.7403","-116.8414","594.4","CRANSTON CALIFORNIA, CA US","   1242.7","","    1242.7","U","         0","U","         1","U","         0","U","       267","U","       119","U","   -1.1","U,0108, ","   45.0","U,0705, ","","","-1.1","U,0108","","","     942.1","1","     942.1","U","     19.20","U","     27.05","U","     11.34","U"
