"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00273024","1975","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","","","","","","","         1"," ","","","","","","","","","","","   1445.6"," ,0","",""
"USC00273024","1976","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","       115","0","        82","0","        11","0","","","        19","0","","","         5"," ","","","   305"," ,0,0317, ","  45.7"," ,0,0128, ","","","","","   1080.4"," ,0","     1587"," ,0"
"USC00273024","1977","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","       110","0","        86","0","        12","0","","","        27","0","","","         2"," ","","","   508"," ,0,0323, ","  54.9"," ,0,0314, ","","","","","   1251.5"," ,0","     3198"," ,0"
"USC00273024","1980","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","       77","","        18","0","","","","","   254"," ,0,1119, ","   229"," ,0,1118, ","","","","","","","","","     1226"," ,0"
"USC00273024","1981","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","       111","0","        85","0","        11","0","       93","","        18","0","","","         1"," ","   610"," ,0,1229, ","   330"," ,0,1206, ","  50.3"," ,0,1024, ","","","","","   1274.0"," ,0","     1651"," ,0"
"USC00273024","1983","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","       115","0","        91","0","        13","0","       91","","        18","0","","","","","   381"," ,0,0213,+","   203"," ,0,1223, ","  55.9"," ,0,0411, ","","","","","   1382.3"," ,0","     1316"," ,0"
"USC00273024","1984","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","        93","0","        76","0","        12","0","       99","","        15","0","","","","","   584"," ,0,0314, ","   432"," ,0,0314, ","  97.0"," ,0,0530, ","","","","","   1261.9"," ,0","     2039"," ,0"
"USC00273024","1985","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","       103","0","        75","0","        11","0","       97","","        20","0","","","","","   406"," ,0,0207,+","   229"," ,0,0305, ","  37.1"," ,0,0928, ","","","","","    955.6"," ,0","     1295"," ,0"
"USC00273024","1986","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","        92","0","        74","0","        16","0","      112","","        15","0","","","","","   356"," ,0,0310, ","   305"," ,0,1219, ","  71.1"," ,0,1219, ","","","","","   1165.7"," ,0","     1267"," ,0"
"USC00273024","1987","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","        80","0","        68","0","        18","0","      120","","        17","0","","","","","   965"," ,0,0131, ","   305"," ,0,0429,+","  53.3"," ,0,0609, ","","","","","   1294.2"," ,0","     2017"," ,0"
"USC00273024","1988","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","        75","0","        57","0","        13","0","       94","","        14","0","","","","","   584"," ,0,0213, ","   305"," ,0,0204, ","  83.1"," ,0,0722, ","","","","","   1097.5"," ,0","     1396"," ,0"
"USC00273024","1989","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","       75","","        20","0","","","","","   127"," ,0,1222,+","   102"," ,0,0321, ","","","","","","","   1382.6"," ,0","      964"," ,0"
"USC00273024","1990","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","       73","","        22","0","","","","","   381"," ,0,0207,+","   254"," ,0,0122, ","","","","","","","","","     1507"," ,0"
"USC00273024","1991","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","        72","0","        61","0","        20","0","","","        16","0","         1"," ","","","","","   203"," ,0,0112, ","  94.0"," ,0,0819, ","","","","","   1260.8"," ,0","     1103"," ,0"
"USC00273024","1994","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","","","        23","0","","","","","","","   432"," ,0,0304, ","","","","","","","","","     2884"," ,0"
"USC00273024","1995","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","       86","","","","","","","","   610"," ,0,0207,+","","","","","","","","","","","",""
"USC00273024","1997","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","",""
"USC00273024","1998","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","        92","0","        76","0","        11","0","","","        10","0","","","         1"," ","","","   305"," ,0,0116, ","  58.9"," ,0,0124, ","","","","","   1122.5"," ,0","      963"," ,0"
"USC00273024","1999","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","       76","","         9","0","","","","","   356"," ,0,0315,+","   152"," ,0,0315, ","","","","","","","","","      634"," ,0"
"USC00273024","2000","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","       82","","        13","0","","","","","   610"," ,0,0219, ","   356"," ,0,0126, ","","","","","","","","","     1777"," ,0"
"USC00273024","2002","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","      108","","        22","0","","","","","   305"," ,0,1226, ","   254"," ,0,1226, ","","","","","","","","","     1750"," ,0"
"USC00273024","2003","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","      125","","        23","0","","","","","  1143"," ,0,0218, ","   457"," ,0,1207,+","","","","","","","","","     2602"," ,0"
"USC00273024","2004","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","       84","","","","","","","","   559"," ,0,0209,+","","","","","","","","","","","",""
"USC00273024","2006","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","       43","","         9","0","","","","","   203"," ,0,0226,+","   203"," ,0,0226, ","","","","","","","","","      812"," ,0"
"USC00273024","2007","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","      101","","        21","0","","","","","   711"," ,0,1217,+","   356"," ,0,0317,+","","","","","","","","","     2673"," ,0"
"USC00273024","2008","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","       139","0","        95","0","        20","0","      118","","        16","0","         5"," ","","","   940"," ,0,0301, ","   229"," ,0,1220,+","  99.6"," ,0,0907, ","","","","","   1592.8"," ,0","     1946"," ,0"
"USC00273024","2009","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","       133","0","        98","0","        14","0","      113","","        23","0","         6"," ","","","   737"," ,0,0303, ","   279"," ,0,0111, ","  55.9"," ,0,0724, ","","","","","   1383.6"," ,0","     1986"," ,0"
"USC00273024","2010","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","       113","0","        90","0","        16","0","       90","","        17","0","         8"," ","         1"," ","   432"," ,0,0120,+","   262"," ,0,0224, ","  56.4"," ,0,1002, ","","","","","   1216.8"," ,0","     1624"," ,0"
"USC00273024","2011","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","","","","","        20"," ","         1"," ","","","","","","","","","","","","","",""
"USC00273024","2012","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","       139","7","        89","7","         8","7","       35","","        12","7","         6"," ","","","   381"," ,7,1230, ","   191"," ,7,1227, ","  70.6"," ,7,1030, ","","","","","   1023.1"," ,7","     1025"," ,7"
"USC00273024","2013","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","","","","","         1"," ","","","","","","","","","","","","","   1238.0"," ,7","",""
"USC00273024","2014","42.7798","-72.1788","362.7","FITZWILLIAM 2 W, NH US","","","","","","","","","","","","","","","","","","","","","    4593.0","0","    4593.0","7","","","",""
