"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000875850","1989","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    960.6","","     960.6","G","         0","G","         0","G","         0","G","       216","G","        35","G","    0.6","G,0706, ","   37.0","G,0206, ","","","","","","","","","","","     841.2","2","     841.2","G","     18.69","G","     23.40","G","     13.97","G"
"AR000875850","1990","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    799.7","","     799.7","G","         0","G","         0","G","         0","G","       224","G","        16","G","    0.3","G,0901, ","   37.2","G,0127, ","","","","","","","","","","","     893.8","8","     893.8","G","     18.04","G","     22.49","G","     13.59","G"
"AR000875850","1991","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    785.6","","     785.6","G","         0","G","         5","G","         0","G","       217","G","         7","G","   -2.1","G,0801, ","   33.8","G,0226, ","-0.4","G,0607","","","","","0.0","G,0803","","","     915.7","7","     915.7","G","     17.95","G","     22.29","G","     13.60","G"
"AR000875850","1992","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    821.6","","     821.6","G","         0","G","         1","G","         0","G","       215","G","        10","G","   -1.0","G,0716, ","   35.6","G,0220, ","-1.0","G,0716","","","","","","","","","     975.9","9","     975.9","G","     17.84","G","     22.21","G","     13.47","G"
"AR000875850","1993","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    847.0","","     847.0","G","         0","G","         0","G","         0","G","       203","G","        17","G","    0.6","G,0601, ","   36.0","G,0114, ","","","","","","","","","","","     996.2","2","     996.2","G","     17.97","G","     22.37","G","     13.57","G"
"AR000875850","1994","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    753.5","","     753.5","G","         0","G","         0","G","         0","G","       229","G","        27","G","    0.1","G,0723, ","   38.6","G,1212, ","","","","","","","","","","","     828.8","8","     828.8","G","     18.51","G","     22.90","G","     14.11","G"
"AR000875850","1995","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    888.4","","     888.4","G","         0","G","         1","G","         0","G","       218","G","        22","G","   -0.8","G,0629, ","   40.5","G,1218, ","-0.8","G,0629","","","","","","","","","     922.6","6","     922.6","G","     18.23","G","     22.99","G","     13.48","G"
"AR000875850","1996","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    967.7","","     967.7","G","         0","G","         3","G","         0","G","       233","G","        29","G","   -0.5","G,0629, ","   36.9","G,0103, ","-0.2","G,0619","","","","","","","","","     898.1","1","     898.1","G","     18.55","G","     23.39","G","     13.72","G"
"AR000875850","1997","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","   1051.2","","    1051.2","G","         0","G","         0","G","         0","G","       228","G","        24","G","    0.2","G,0805, ","   35.5","G,0112, ","","","","","","","","","","","     765.2","2","     765.2","G","     18.80","G","     23.31","G","     14.30","G"
"AR000875850","1998","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    639.5","","     639.5","G","         0","G","         0","G","         0","G","       208","G","        10","G","    2.3","G,0919, ","   34.7","G,1227, ","","","","","","","","","","","     790.0","0","     790.0","G","     17.97","G","     22.37","G","     13.57","G"
"AR000875850","1999","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    714.9","","     714.9","G","         0","G","         2","G","         0","G","       201","G","        14","G","   -0.6","G,0815, ","   38.2","G,1226, ","","","","","","","-0.6","G,0815","","","     930.7","7","     930.7","G","     17.92","G","     22.41","G","     13.43","G"
"AR000875850","2000","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    896.9","","     896.9","G","         0","G","         0","G","         0","G","       207","G","        20","G","    1.0","G,0723, ","   37.6","G,0120, ","","","","","","","","","","","     963.1","1","     963.1","G","     17.97","G","     22.31","G","     13.63","G"
"AR000875850","2001","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    886.4","","     886.4","G","         0","G","         0","G","         0","G","       212","G","        24","G","    1.3","G,0728, ","   36.8","G,0105, ","","","","","","","","","","","     821.4","4","     821.4","G","     18.62","G","     22.87","G","     14.37","G"
"AR000875850","2002","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    775.3","","     775.3","G","         0","G","         4","G","         0","G","       217","G","        16","G","   -0.5","G,0623, ","   35.7","G,0226, ","-0.1","G,0612","","","","","","","","","     872.5","5","     872.5","G","     18.26","G","     22.74","G","     13.79","G"
"AR000875850","2003","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","    872.8","","     872.8","G","         0","G","         0","G","         0","G","       209","G","        18","G","    0.3","G,0608, ","   37.5","G,0131, ","","","","","","","","","","","     913.5","5","     913.5","G","     18.00","G","     22.72","G","     13.29","G"
"AR000875850","2012","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         0","S","","","","","","","    0.1","S,0730,+","","","","","","","","","","","","","","","","","","","","","     13.74","S"
"AR000875850","2013","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         0","S","","","","","","","    0.5","S,0826, ","","","","","","","","","","","","","","","","","","","","","     13.39","S"
"AR000875850","2015","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         0","S","","","","","","","    1.2","S,0623, ","","","","","","","","","","","","","","","","","","","","","     13.98","S"
"AR000875850","2016","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         0","S","","","","","","","    1.5","S,0717, ","","","","","","","","","","","","","","","","","","","","","     13.43","S"
"AR000875850","2017","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         0","S","","","","","","","    0.5","S,0717, ","","","","","","","","","","","","","","","","","","","","","     14.39","S"
"AR000875850","2018","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         1","S","","","","","","","    0.0","S,0624, ","","","0.0","S,0624","","","","","","","","","","","","","","","","","     14.31","S"
"AR000875850","2020","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         0","S","","","","","","","    0.3","S,0729, ","","","","","","","","","","","","","","","","","","","","","     13.55","S"
"AR000875850","2021","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         0","S","","","","","","","    1.6","S,0619, ","","","","","","","","","","","","","","","","","","","","","     13.94","S"
"AR000875850","2022","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         0","S","","","","","","","    1.2","S,0531, ","","","","","","","","","","","","","","","","","","","","","     13.31","S"
"AR000875850","2023","-34.583","-58.483","25.0","BUENOS AIRES OBSERV, AR","","","","","         0","S","         0","S","","","","","","","    0.7","S,0718, ","","","","","","","","","","","","","","","","","","","","","     14.43","S"
