"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00113724","2010","53.2178","3.2203","38.0","K13, NL","      0.5","","       0.5","E","         0","E","        14","E","         0","E","         0","E","         0","E","   -2.1","E,0210, ","   20.1","E,0720, ","-0.6","E,1201","","","-1.5","E,0215","","","","","","","      9.39","E","     10.56","E","      8.21","E"
"NLE00113724","2011","53.2178","3.2203","38.0","K13, NL","      1.1","","       1.1","E","         0","E","         2","E","         0","E","         2","E","         0","E","   -0.6","E,0221, ","   22.9","E,0627, ","","","","","-0.6","E,0221","","","    2909.3","3","    2909.3","E","     10.90","E","     12.12","E","      9.69","E"
"NLE00113724","2012","53.2178","3.2203","38.0","K13, NL","      4.6","","       4.6","E","         0","E","        14","E","         2","E","         1","E","         0","E","   -4.1","E,0207, ","   21.3","E,0815, ","","","","","-0.2","E,0212","-2.6","E,0211","    2800.0","0","    2800.0","E","     10.30","E","     11.48","E","      9.13","E"
"NLE00113724","2013","53.2178","3.2203","38.0","K13, NL","      2.5","","       2.5","E","         0","E","        16","E","         0","E","         1","E","         0","E","   -3.1","E,0311, ","   21.8","E,0801, ","","","","","-0.1","E,0327","-3.1","E,0311","    3228.1","1","    3228.1","E","      9.67","E","     10.82","E","      8.52","E"
"NLE00113724","2014","53.2178","3.2203","38.0","K13, NL","      5.2","","       5.2","E","         0","E","         0","E","         0","E","         1","E","         0","E","    0.3","E,0129, ","   22.6","E,0719, ","","","","","","","","","    2446.7","7","    2446.7","E","     11.98","E","     13.14","E","     10.81","E"
"NLE00113724","2015","53.2178","3.2203","38.0","K13, NL","      1.7","","       1.7","E","         0","E","         0","E","         0","E","         0","E","         0","E","    1.7","E,0205, ","   20.8","E,0701, ","","","","","","","","","    2639.1","1","    2639.1","E","     10.94","E","     12.11","E","      9.78","E"
"NLE00113724","2016","53.2178","3.2203","38.0","K13, NL","     19.8","","      19.8","E","         0","E","         0","E","         0","E","         6","E","         0","E","    1.9","E,0114, ","   22.5","E,0913, ","","","","","","","","","    2593.0","0","    2593.0","E","     11.28","E","     12.49","E","     10.06","E"
"NLE00113724","2017","53.2178","3.2203","38.0","K13, NL","      1.3","","       1.3","E","         0","E","         3","E","         0","E","         0","E","         0","E","   -0.5","E,0209, ","   20.6","E,0619, ","","","","","0.0","E,0212","","","    2534.1","1","    2534.1","E","     11.11","E","     12.31","E","      9.91","E"
"NLE00113724","2018","53.2178","3.2203","38.0","K13, NL","","","","","","","","","","","","","","","","","","","","","","","","","","","    2815.1","1","    2815.1","E","","","","","",""
"NLE00113724","2019","53.2178","3.2203","38.0","K13, NL","     23.3","","      23.3","E","         0","E","         0","E","         0","E","        11","E","         0","E","    1.2","E,0131, ","   24.8","E,0725, ","","","","","","","","","","","","","     11.28","E","     12.49","E","     10.07","E"
"NLE00113724","2020","53.2178","3.2203","38.0","K13, NL","     31.7","","      31.7","E","         0","E","         1","E","         0","E","         9","E","         0","E","   -0.1","E,0403, ","   26.0","E,0807, ","","","","","-0.1","E,0403","","","    2536.3","3","    2536.3","E","     11.55","E","     12.77","E","     10.33","E"
"NLE00113724","2021","53.2178","3.2203","38.0","K13, NL","      0.0","","       0.0","E","         0","E","         6","E","         0","E","         0","E","         0","E","   -2.5","E,0208,+","   20.0","E,0617, ","","","","","-1.4","E,0213","-2.5","E,0208","    2768.5","5","    2768.5","E","     10.57","E","     11.73","E","      9.42","E"
"NLE00113724","2024","53.2178","3.2203","38.0","K13, NL","     20.9","","      20.9","E","         0","E","         0","E","         0","E","         6","E","         0","E","    1.5","E,0116, ","   26.6","E,0829, ","","","","","","","","","","","","","     11.81","E","     13.04","E","     10.57","E"
