"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00104443","2011","68.1503","14.6506","11.0","SKROVA FYR, NO","     10.6","","      10.6","E","","","         0","E","        71","E","        26","E","         6","E","         0","E","   -6.4","E,0325,+","","","   26.4","E,0609, ","-0.1","E,1208","","","","","","","","","-0.4","E,0401","-2.3","E,0330","-4.9","E,0328","","","","","    4571.3","3","    4571.3","E","      6.91","E","      8.66","E","      5.17","E"
"NOE00104443","2012","68.1503","14.6506","11.0","SKROVA FYR, NO","      0.0","","       0.0","E","","","         0","E","       103","E","        27","E","         0","E","         0","E","   -9.6","E,0206, ","","","   19.9","E,0705, ","-4.4","E,1025","-4.4","E,1025","-4.4","E,1025","","","","","-0.6","E,0504","-2.7","E,0407","-6.5","E,0207","-9.6","E,0206","-9.6","E,0206","    4322.1","1","    4322.1","E","      5.29","E","      6.96","E","      3.63","E"
"NOE00104443","2013","68.1503","14.6506","11.0","SKROVA FYR, NO","      5.5","","       5.5","E","","","         0","E","        94","E","        29","E","        10","E","         0","E","   -6.4","E,0308, ","","","   25.8","E,0601, ","-0.2","E,1018","-3.4","E,1130","","","","","","","-1.1","E,0410","-2.9","E,0409","-4.5","E,0315","","","","","    4586.8","8","    4586.8","E","      6.42","E","      8.27","E","      4.57","E"
"NOE00104443","2014","68.1503","14.6506","11.0","SKROVA FYR, NO","     37.8","","      37.8","E","        0","","         0","E","        56","E","        21","E","        21","E","         0","E","   -5.7","E,0111, ","     0"," ,E,1231,+","   28.6","E,0714, ","-0.5","E,1105","-3.0","E,1223","","","","","","","-0.4","E,0423","-4.3","E,0321","-4.6","E,0113","","","","","    4373.7","7","    4373.7","E","      6.88","E","      8.81","E","      4.95","E"
"NOE00104443","2015","68.1503","14.6506","11.0","SKROVA FYR, NO","      0.6","","       0.6","E","","","         0","E","        54","E","        11","E","         3","E","         0","E","   -6.6","E,0113, ","","","   23.0","E,0821, ","-0.3","E,1027","-2.5","E,1121","-4.4","E,1226","","","","","-1.3","E,0324","-3.7","E,0321","-5.6","E,0214","","","","","    4223.2","2","    4223.2","E","      6.75","E","      8.72","E","      4.77","E"
"NOE00104443","2016","68.1503","14.6506","11.0","SKROVA FYR, NO","      3.7","","       3.7","E","","","         0","E","        67","E","        16","E","         9","E","         0","E","  -11.2","E,0108, ","","","   26.2","E,0722, ","-0.3","E,1105","","","","","","","","","-0.1","E,0424","-2.9","E,0323","-5.5","E,0120","-11.2","E,0108","-11.2","E,0108","    4223.5","5","    4223.5","E","      6.66","E","      8.64","E","      4.68","E"
"NOE00104443","2017","68.1503","14.6506","11.0","SKROVA FYR, NO","      5.4","","       5.4","E","","","         0","E","        95","E","        11","E","         8","E","         0","E","   -7.6","E,0105, ","","","   24.1","E,0728, ","-0.1","E,1030","-2.8","E,1227","","","","","","","-0.7","E,0508","-2.8","E,0414","-5.1","E,0223","-7.6","E,0105","","","    4306.8","8","    4306.8","E","      6.41","E","      8.35","E","      4.47","E"
"NOE00104443","2018","68.1503","14.6506","11.0","SKROVA FYR, NO","     30.8","","      30.8","E","","","         0","E","        97","E","        32","E","        15","E","         0","E","   -7.5","E,0315, ","","","   29.6","E,0718, ","-1.0","E,1126","","","","","","","","","-0.1","E,0418","-3.0","E,0402","-4.5","E,0325","-7.5","E,0315","","","    4454.5","5","    4454.5","E","      6.37","E","      8.53","E","      4.21","E"
"NOE00104443","2019","68.1503","14.6506","11.0","SKROVA FYR, NO","     10.7","","      10.7","E","","","         0","E","       101","E","        27","E","        20","E","         0","E","   -8.2","E,0127, ","","","   25.7","E,0727, ","-0.6","E,1029","-3.4","E,1109","","","","","","","-0.3","E,0505","-2.4","E,0411","-4.5","E,0312","-7.4","E,0305","","","    4252.2","2","    4252.2","E","      6.21","E","      8.47","E","      3.95","E"
"NOE00104443","2020","68.1503","14.6506","11.0","SKROVA FYR, NO","      7.7","","       7.7","E","","","         0","E","        73","E","         8","E","        12","E","         0","E","   -6.3","E,0313, ","","","   23.8","E,0730, ","-2.5","E,1119","-2.5","E,1119","","","","","","","-0.1","E,0515","-2.4","E,0406","-4.4","E,0405","","","","","    4410.5","5","    4410.5","E","      6.72","E","      8.76","E","      4.69","E"
"NOE00104443","2021","68.1503","14.6506","11.0","SKROVA FYR, NO","      8.0","","       8.0","E","","","         0","E","       103","E","        31","E","        10","E","         0","E","   -6.5","E,0306,+","","","   25.6","E,0706, ","-0.6","E,1020","-2.9","E,1125","-4.7","E,1127","","","","","-0.3","E,0501","-3.1","E,0409","-5.1","E,0307","","","","","    4276.0","0","    4276.0","E","      5.83","E","      7.74","E","      3.93","E"
"NOE00104443","2022","68.1503","14.6506","11.0","SKROVA FYR, NO","     13.3","","      13.3","E","","","         0","E","        89","E","        25","E","        11","E","         0","E","   -4.5","E,0222,+","","","   29.6","E,0629, ","-1.8","E,1206","-4.1","E,1210","","","","","","","-1.3","E,0504","-2.3","E,0428","-4.5","E,0222","","","","","    4504.1","1","    4504.1","E","      6.48","E","      8.52","E","      4.45","E"
"NOE00104443","2023","68.1503","14.6506","11.0","SKROVA FYR, NO","     20.2","","      20.2","E","","","         0","E","        98","E","        27","E","        17","E","         0","E","   -7.4","E,0308, ","","","   27.0","E,0808, ","-0.1","E,1030","-2.3","E,1128","","","","","","","-0.6","E,0503","-2.4","E,0423","-4.5","E,0329","-7.4","E,0308","","","    4346.7","7","    4346.7","E","      6.19","E","      8.01","E","      4.37","E"
"NOE00104443","2024","68.1503","14.6506","11.0","SKROVA FYR, NO","     40.6","","      40.6","E","","","         0","E","        83","E","        19","E","        24","E","         0","E","   -9.9","E,0117, ","","","   26.5","E,0628, ","-3.2","E,1121","-3.2","E,1121","","","","","","","-0.4","E,0418","-2.7","E,0407","-4.4","E,0404","-6.7","E,0118","-9.9","E,0117","    4356.2","2","    4356.2","E","      7.18","E","      9.27","E","      5.09","E"
