"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN012190100","1918","18.533","73.85","559.0","POONA, IN","        45","I","        29","I","         2","I","","","","","","","","","","","","","  32.5"," ,I,1005, ","","","    268.7"," ,I","","","","","",""
"IN012190100","1920","18.533","73.85","559.0","POONA, IN","        78","I","        44","I","         7","I","","","","","","","","","","","","","  58.2"," ,I,0606, ","","","    636.0"," ,I","","","","","",""
"IN012190100","1921","18.533","73.85","559.0","POONA, IN","        80","I","        38","I","         5","I","","","","","","","","","","","","","  78.2"," ,I,0708, ","","","    523.7"," ,I","","","","","",""
"IN012190100","1922","18.533","73.85","559.0","POONA, IN","       119","I","        48","I","         7","I","","","","","","","","","","","","","  62.7"," ,I,1107, ","","","    706.8"," ,I","","","","","",""
"IN012190100","1923","18.533","73.85","559.0","POONA, IN","        88","I","        35","I","         6","I","","","","","","","","","","","","","  63.2"," ,I,0719, ","","","    492.5"," ,I","","","","","",""
"IN012190100","1924","18.533","73.85","559.0","POONA, IN","        86","I","        42","I","         7","I","","","","","","","","","","","","","  74.7"," ,I,0823, ","","","    629.3"," ,I","","","","","",""
"IN012190100","1925","18.533","73.85","559.0","POONA, IN","        94","I","        42","I","         2","I","","","","","","","","","","","","","  67.3"," ,I,0927, ","","","    500.5"," ,I","","","","","",""
"IN012190100","1926","18.533","73.85","559.0","POONA, IN","        83","I","        44","I","         6","I","","","","","","","","","","","","","  72.1"," ,I,0816, ","","","    647.9"," ,I","","","","","",""
"IN012190100","1927","18.533","73.85","559.0","POONA, IN","        83","I","        45","I","         7","I","","","","","","","","","","","","","  43.2"," ,I,0618, ","","","    573.1"," ,I","","","","","",""
"IN012190100","1928","18.533","73.85","559.0","POONA, IN","        70","I","        39","I","         5","I","","","","","","","","","","","","","  47.0"," ,I,0829, ","","","    496.8"," ,I","","","","","",""
"IN012190100","1930","18.533","73.85","559.0","POONA, IN","       101","I","        50","I","         6","I","","","","","","","","","","","","","  65.8"," ,I,0907, ","","","    718.7"," ,I","","","","","",""
"IN012190100","1931","18.533","73.85","559.0","POONA, IN","       104","I","        53","I","         7","I","","","","","","","","","","","",""," 119.4"," ,I,0918, ","","","    681.7"," ,I","","","","","",""
"IN012190100","1932","18.533","73.85","559.0","POONA, IN","        88","I","        61","I","         8","I","","","","","","","","","","","","","  61.7"," ,I,1019, ","","","    851.3"," ,I","","","","","",""
"IN012190100","1933","18.533","73.85","559.0","POONA, IN","        99","I","        63","I","        12","I","","","","","","","","","","","","","  64.0"," ,I,0531, ","","","   1004.4"," ,I","","","","","",""
"IN012190100","1934","18.533","73.85","559.0","POONA, IN","        92","I","        41","I","         3","I","","","","","","","","","","","","","  96.8"," ,I,1102, ","","","    545.3"," ,I","","","","","",""
"IN012190100","1935","18.533","73.85","559.0","POONA, IN","        81","I","        45","I","         6","I","","","","","","","","","","","","","  74.4"," ,I,0917, ","","","    591.5"," ,I","","","","","",""
"IN012190100","1936","18.533","73.85","559.0","POONA, IN","        81","I","        37","I","         4","I","","","","","","","","","","","","","  50.5"," ,I,0930, ","","","    466.4"," ,I","","","","","",""
"IN012190100","1937","18.533","73.85","559.0","POONA, IN","        90","I","        52","I","         8","I","","","","","","","","","","","","","  68.3"," ,I,0926, ","","","    761.6"," ,I","","","","","",""
"IN012190100","1938","18.533","73.85","559.0","POONA, IN","       110","I","        57","I","         8","I","","","","","","","","","","","",""," 132.3"," ,I,0921, ","","","    941.0"," ,I","","","","","",""
"IN012190100","1939","18.533","73.85","559.0","POONA, IN","        80","I","        37","I","         3","I","","","","","","","","","","","","","  32.5"," ,I,0825, ","","","    456.3"," ,I","","","","","",""
"IN012190100","1940","18.533","73.85","559.0","POONA, IN","        99","I","        55","I","         5","I","","","","","","","","","","","","","  89.9"," ,I,0918, ","","","    658.6"," ,I","","","","","",""
"IN012190100","1941","18.533","73.85","559.0","POONA, IN","        64","I","        29","I","         6","I","","","","","","","","","","","","","  74.4"," ,I,0701, ","","","    517.2"," ,I","","","","","",""
"IN012190100","1942","18.533","73.85","559.0","POONA, IN","        79","I","        39","I","         8","I","","","","","","","","","","","","","  59.4"," ,I,0731, ","","","    745.6"," ,I","","","","","",""
"IN012190100","1943","18.533","73.85","559.0","POONA, IN","       101","I","        49","I","         9","I","","","","","","","","","","","",""," 105.9"," ,I,0710, ","","","    898.7"," ,I","","","","","",""
"IN012190100","1944","18.533","73.85","559.0","POONA, IN","        87","I","        52","I","         6","I","","","","","","","","","","","","","  59.7"," ,I,0712, ","","","    710.2"," ,I","","","","","",""
"IN012190100","1945","18.533","73.85","559.0","POONA, IN","        82","I","        45","I","         5","I","","","","","","","","","","","","","  71.1"," ,I,0814, ","","","    572.4"," ,I","","","","","",""
"IN012190100","1946","18.533","73.85","559.0","POONA, IN","       116","I","        62","I","         8","I","","","","","","","","","","","","","  72.4"," ,I,1119, ","","","    772.0"," ,I","","","","","",""
"IN012190100","1947","18.533","73.85","559.0","POONA, IN","        80","I","        47","I","         5","I","","","","","","","","","","","","","  77.2"," ,I,0718, ","","","    638.1"," ,I","","","","","",""
"IN012190100","1948","18.533","73.85","559.0","POONA, IN","        92","I","        53","I","         8","I","","","","","","","","","","","","","  73.7"," ,I,1123, ","","","    834.2"," ,I","","","","","",""
"IN012190100","1949","18.533","73.85","559.0","POONA, IN","        89","I","        45","I","         5","I","","","","","","","","","","","","","  54.1"," ,I,0922, ","","","    531.0"," ,I","","","","","",""
"IN012190100","1950","18.533","73.85","559.0","POONA, IN","        81","I","        50","I","         8","I","","","","","","","","","","","","","  46.2"," ,I,0727, ","","","    662.8"," ,I","","","","","",""
"IN012190100","1951","18.533","73.85","559.0","POONA, IN","        80","I","        39","I","        10","I","","","","","","","","","","","","","  73.2"," ,I,0922, ","","","    694.6"," ,I","","","","","",""
"IN012190100","1952","18.533","73.85","559.0","POONA, IN","        82","I","        43","I","         4","I","","","","","","","","","","","","","  68.3"," ,I,0609, ","","","    564.9"," ,I","","","","","",""
"IN012190100","1953","18.533","73.85","559.0","POONA, IN","        95","I","        55","I","         4","I","","","","","","","","","","","","","  50.3"," ,I,0613, ","","","    566.3"," ,I","","","","","",""
"IN012190100","1954","18.533","73.85","559.0","POONA, IN","       111","I","        54","I","         8","I","","","","","","","","","","","","","  55.6"," ,I,0715, ","","","    713.4"," ,I","","","","","",""
"IN012190100","1955","18.533","73.85","559.0","POONA, IN","       102","I","        54","I","        10","I","","","","","","","","","","","","","  71.9"," ,I,1020, ","","","    831.0"," ,I","","","","","",""
"IN012190100","1956","18.533","73.85","559.0","POONA, IN","       121","I","        67","I","        13","I","","","","","","","","","","","",""," 108.7"," ,I,0803, ","","","   1183.6"," ,I","","","","","",""
"IN012190100","1957","18.533","73.85","559.0","POONA, IN","        93","I","        46","I","         4","I","","","","","","","","","","","","","  60.2"," ,I,0628, ","","","    562.1"," ,I","","","","","",""
"IN012190100","1958","18.533","73.85","559.0","POONA, IN","        89","I","        52","I","         9","I","         0","S","         0","S","","","","","","","    7.8","S,0120, "," 130.4"," ,I,0719, ","","","    845.3"," ,I","","","","","     19.09","S"
"IN012190100","1959","18.533","73.85","559.0","POONA, IN","        97","I","        68","I","         7","I","","","","","","","","","","","","","  62.4"," ,I,0927, ","","","    907.7"," ,I","","","","","",""
"IN012190100","1960","18.533","73.85","559.0","POONA, IN","       100","I","        56","I","         5","I","","","","","","","","","","","","","  54.2"," ,I,0629, ","","","    727.3"," ,I","","","","","",""
"IN012190100","1962","18.533","73.85","559.0","POONA, IN","        93","I","        52","I","         7","I","         0"," ","         0","S","","","","","","","    7.2","S,0128,+","  60.5"," ,I,0523, ","","","    716.2"," ,I","","","","","     18.12","S"
"IN012190100","1963","18.533","73.85","559.0","POONA, IN","        83","I","        50","I","         9","I","","","","","","","","","","","","","  52.2"," ,I,0707, ","","","    751.4"," ,I","","","","","",""
"IN012190100","1964","18.533","73.85","559.0","POONA, IN","        83","I","        47","I","         8","I","","","","","","","","","","","","","  62.3"," ,I,0706, ","","","    703.5"," ,I","","","","","",""
"IN012190100","1965","18.533","73.85","559.0","POONA, IN","        76","I","        39","I","         5","I","","","","","","","","","","","","","  45.9"," ,I,0817, ","","","    528.6"," ,I","","","","","",""
"IN012190100","1966","18.533","73.85","559.0","POONA, IN","        60","I","        37","I","         3","I","","","","","","","","","","","","","  54.2"," ,I,0711, ","","","    441.9"," ,I","","","","","",""
"IN012190100","1967","18.533","73.85","559.0","POONA, IN","        84","I","        52","I","         8","I","","","","","","","","","","","",""," 117.9"," ,I,0727, ","","","    810.8"," ,I","","","","","",""
"IN012190100","1968","18.533","73.85","559.0","POONA, IN","        67","I","        39","I","         5","I","","","","","","","","","","","","","  38.6"," ,I,0622, ","","","    462.1"," ,I","","","","","",""
"IN012190100","1969","18.533","73.85","559.0","POONA, IN","        75","I","        42","I","         9","I","","","","","","","","","","","","","  95.2"," ,I,0702, ","","","    771.0"," ,I","","","","","",""
"IN012190100","1970","18.533","73.85","559.0","POONA, IN","        88","I","        49","I","         2","I","","","","","","","","","","","","","  28.5"," ,I,1003, ","","","    496.7"," ,I","","","","","",""
"IN012190100","1978","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       339","S","       110","S","","","","","   41.0","S,0508, ","","","","","     31.20","S","",""
"IN012190100","1979","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       350","S","       120","S","","","","","   41.0","S,0511,+","","","","","     31.84","S","",""
"IN012190100","1980","18.533","73.85","559.0","POONA, IN","        92","S","        56","S","         8","S","","","","","         0","S","       348","S","       142","S","","","  70.1"," ,S,0607, ","   41.0","S,0514, ","    803.1"," ,S","","","     31.87","S","",""
"IN012190100","1981","18.533","73.85","559.0","POONA, IN","        82","S","        48","S","         9","S","","","","","         0","S","       351","S","       139","S","","","  59.9"," ,S,0703, ","   42.0","S,0413, ","    668.0"," ,S","","","     31.51","S","",""
"IN012190100","1983","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       338","S","       117","S","","","","","   42.5","S,0428, ","","","","","     31.68","S","",""
"IN012190100","1984","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       338","S","       108","S","","","","","   41.3","S,0517, ","","","","","     31.33","S","",""
"IN012190100","1986","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       341","S","       154","S","","","","","   40.5","S,0422, ","","","","","     31.86","S","",""
"IN012190100","1991","18.533","73.85","559.0","POONA, IN","        84","S","        40","S","        12","S","","","","","","","","","","","",""," 123.2"," ,S,0608, ","","","    930.8"," ,S","","","","","",""
"IN012190100","1992","18.533","73.85","559.0","POONA, IN","        72","S","        41","S","         6","S","","","","","         0","S","       335","S","       128","S","","","  50.8"," ,S,0930, ","   40.4","S,0513, ","    531.6"," ,S","","","     31.84","S","",""
"IN012190100","1993","18.533","73.85","559.0","POONA, IN","       104","S","        50","S","         8","S","","","","","         0","S","       340","S","       126","S","","","  97.8"," ,S,0613, ","   41.6","S,0506, ","    821.2"," ,S","","","     31.41","S","",""
"IN012190100","1994","18.533","73.85","559.0","POONA, IN","       106","S","        63","S","         9","S","","","","","         0","S","       331","S","       111","S","","","  81.5"," ,S,1017, ","   40.6","S,0514, ","    994.3"," ,S","","","     30.93","S","",""
"IN012190100","1995","18.533","73.85","559.0","POONA, IN","        78","S","        39","S","         7","S","","","","","         0","S","       340","S","       132","S","","","  67.3"," ,S,0903, ","   40.7","S,0528, ","    578.9"," ,S","","","     31.70","S","",""
"IN012190100","1996","18.533","73.85","559.0","POONA, IN","        79","S","        48","S","        10","S","","","","","","","","","","","",""," 163.1"," ,S,0426, ","","","    927.5"," ,S","","","","","",""
"IN012190100","2001","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       351","S","       135","S","","","","","   42.1","S,0501, ","","","","","     31.71","S","",""
"IN012190100","2002","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       342","S","       157","S","","","","","   42.4","S,0501, ","","","","","     32.12","S","",""
"IN012190100","2003","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       343","S","       172","S","","","","","   42.4","S,0511, ","","","","","     32.41","S","",""
"IN012190100","2004","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       356","S","       135","S","","","","","   41.3","S,0503, ","","","","","     31.80","S","",""
"IN012190100","2005","18.533","73.85","559.0","POONA, IN","","","","","","","         0","S","         0","S","         0","S","       351","S","       126","S","    5.7","S,0222, ","","","   41.8","S,0520, ","","","     24.50","S","     31.62","S","     17.38","S"
"IN012190100","2006","18.533","73.85","559.0","POONA, IN","","","","","","","         0","S","         0","S","         0","S","       355","S","       130","S","    4.7","S,0127, ","","","   40.5","S,0507, ","","","     24.87","S","     31.52","S","     18.21","S"
"IN012190100","2007","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       354","S","       163","S","","","","","   41.9","S,0503, ","","","","","     32.28","S","",""
"IN012190100","2008","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       360","S","       156","S","","","","","   42.1","S,0424, ","","","","","     32.03","S","",""
"IN012190100","2009","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       358","S","       171","S","","","","","   41.7","S,0429, ","","","","","     32.70","S","",""
"IN012190100","2010","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       355","S","       135","S","","","","","   41.9","S,0518, ","","","","","     32.20","S","",""
"IN012190100","2012","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       363","S","       146","S","","","","","   39.9","S,0408, ","","","","","     32.20","S","",""
"IN012190100","2013","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       353","S","       131","S","","","","","   41.3","S,0501,+","","","","","     31.63","S","",""
"IN012190100","2014","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       359","S","       165","S","","","","","   40.7","S,0430, ","","","","","     32.09","S","",""
"IN012190100","2015","18.533","73.85","559.0","POONA, IN","","","","","","","","","","","         0","S","       334","S","       144","S","","","","","   40.8","S,0504, ","","","","","     32.18","S","",""
"IN012190100","2016","18.533","73.85","559.0","POONA, IN","","","","","","","         0"," ","         0","S","","","","","","","    7.3","S,0122, ","","","","","","","","","","","     17.99","S"
"IN012190100","2019","18.533","73.85","559.0","POONA, IN","","","","","","","         0"," ","         0","S","","","","","","","    5.1","S,0209, ","","","","","","","","","","","     18.77","S"
"IN012190100","2020","18.533","73.85","559.0","POONA, IN","","","","","","","         0"," ","         0","S","","","","","","","    8.1","S,1222, ","","","","","","","","","","","     18.90","S"
"IN012190100","2022","18.533","73.85","559.0","POONA, IN","","","","","","","         0"," ","         0","S","","","","","","","    8.5","S,0125, ","","","","","","","","","","","     18.51","S"
