"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN004011500","1949","25.233","86.95","49.0","BHAGALPUR, IN","       100","I","        75","I","        15","I","","","","","","","  89.7"," ,I,0612, ","   1385.9"," ,I","",""
"IN004011500","1950","25.233","86.95","49.0","BHAGALPUR, IN","        93","I","        52","I","        10","I","","","","","",""," 170.2"," ,I,0612, ","   1029.5"," ,I","",""
"IN004011500","1951","25.233","86.95","49.0","BHAGALPUR, IN","        77","I","        55","I","        10","I","","","","","","","  94.7"," ,I,0702, ","    944.3"," ,I","",""
"IN004011500","1952","25.233","86.95","49.0","BHAGALPUR, IN","        92","I","        56","I","        13","I","","","","","","","  82.3"," ,I,0619, ","   1092.6"," ,I","",""
"IN004011500","1953","25.233","86.95","49.0","BHAGALPUR, IN","        86","I","        59","I","        14","I","","","","","",""," 114.8"," ,I,0913, ","   1171.7"," ,I","",""
"IN004011500","1954","25.233","86.95","49.0","BHAGALPUR, IN","        86","I","        59","I","        14","I","","","","","","","  95.0"," ,I,0623, ","   1115.1"," ,I","",""
"IN004011500","1955","25.233","86.95","49.0","BHAGALPUR, IN","        89","I","        61","I","        11","I","","","","","",""," 102.6"," ,I,0706, ","    965.1"," ,I","",""
"IN004011500","1956","25.233","86.95","49.0","BHAGALPUR, IN","        97","I","        69","I","        18","I","","","","","",""," 155.4"," ,I,1014, ","   1580.2"," ,I","",""
"IN004011500","1957","25.233","86.95","49.0","BHAGALPUR, IN","        75","I","        46","I","        16","I","","","","","","","  99.6"," ,I,0110, ","    942.2"," ,I","",""
"IN004011500","1958","25.233","86.95","49.0","BHAGALPUR, IN","        66","I","        43","I","        15","I","","","","","","","  72.4"," ,I,0607, ","    934.5"," ,I","",""
"IN004011500","1959","25.233","86.95","49.0","BHAGALPUR, IN","       104","I","        74","I","        19","I","","","","","",""," 113.6"," ,I,1003, ","   1435.9"," ,I","",""
"IN004011500","1960","25.233","86.95","49.0","BHAGALPUR, IN","        82","I","        58","I","        12","I","","","","","",""," 160.0"," ,I,0901, ","   1415.6"," ,I","",""
"IN004011500","1961","25.233","86.95","49.0","BHAGALPUR, IN","        96","I","        68","I","        12","I","","","","","",""," 185.2"," ,I,1002, ","   1199.5"," ,I","",""
"IN004011500","1962","25.233","86.95","49.0","BHAGALPUR, IN","        77","I","        55","I","         9","I","","","","","",""," 189.6"," ,I,0923, ","   1035.6"," ,I","",""
"IN004011500","1963","25.233","86.95","49.0","BHAGALPUR, IN","        94","I","        68","I","        16","I","","","","","",""," 123.0"," ,I,1024, ","   1287.1"," ,I","",""
"IN004011500","1964","25.233","86.95","49.0","BHAGALPUR, IN","        87","I","        65","I","         8","I","","","","","","","  57.0"," ,I,0908, ","    940.7"," ,I","",""
"IN004011500","1965","25.233","86.95","49.0","BHAGALPUR, IN","        72","I","        51","I","        10","I","","","","","",""," 346.2"," ,I,0925, ","   1263.9"," ,I","",""
"IN004011500","1966","25.233","86.95","49.0","BHAGALPUR, IN","        64","I","        40","I","         6","I","","","","","","","  70.4"," ,I,0818, ","    588.3"," ,I","",""
"IN004011500","1967","25.233","86.95","49.0","BHAGALPUR, IN","        75","I","        49","I","        12","I","","","","","","","  93.8"," ,I,0918, ","   1031.4"," ,I","",""
"IN004011500","1968","25.233","86.95","49.0","BHAGALPUR, IN","        89","I","        62","I","        15","I","","","","","","","  78.6"," ,I,0802, ","   1169.4"," ,I","",""
"IN004011500","1969","25.233","86.95","49.0","BHAGALPUR, IN","        85","I","        61","I","        17","I","","","","","","","  94.0"," ,I,0709, ","   1349.2"," ,I","",""
"IN004011500","2019","25.233","86.95","49.0","BHAGALPUR, IN","","","","","","","         0"," ","         0","S","    5.4","S,1231, ","","","","","     20.56","S"
"IN004011500","2022","25.233","86.95","49.0","BHAGALPUR, IN","","","","","","","         0"," ","         0","S","    8.1","S,0121, ","","","","","     21.03","S"
