"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN014020300","1919","25.567","91.883","1598.0","SHILLONG, IN","       165","I","       110","I","        11","I","","","","","",""," 131.8"," ,I,0926, ","   1524.0"," ,I","",""
"IN014020300","1920","25.567","91.883","1598.0","SHILLONG, IN","       173","I","       120","I","        16","I","","","","","","","  68.1"," ,I,0426, ","   1688.1"," ,I","",""
"IN014020300","1921","25.567","91.883","1598.0","SHILLONG, IN","       188","I","       133","I","        18","I","","","","","",""," 167.4"," ,I,0710, ","   2183.5"," ,I","",""
"IN014020300","1922","25.567","91.883","1598.0","SHILLONG, IN","       150","I","       113","I","        21","I","","","","","",""," 150.9"," ,I,0619, ","   1939.5"," ,I","",""
"IN014020300","1923","25.567","91.883","1598.0","SHILLONG, IN","       160","I","        97","I","        13","I","","","","","","","  98.3"," ,I,0331, ","   1505.9"," ,I","",""
"IN014020300","1924","25.567","91.883","1598.0","SHILLONG, IN","       172","I","       115","I","        31","I","","","","","","","  74.4"," ,I,0707, ","   2235.9"," ,I","",""
"IN014020300","1925","25.567","91.883","1598.0","SHILLONG, IN","       159","I","       109","I","        14","I","","","","","","","  65.0"," ,I,0528, ","   1494.5"," ,I","",""
"IN014020300","1926","25.567","91.883","1598.0","SHILLONG, IN","       162","I","       124","I","        26","I","","","","","",""," 140.2"," ,I,0629, ","   2142.3"," ,I","",""
"IN014020300","1927","25.567","91.883","1598.0","SHILLONG, IN","       136","I","       115","I","        34","I","","","","","",""," 226.1"," ,I,0906, ","   2441.5"," ,I","",""
"IN014020300","1928","25.567","91.883","1598.0","SHILLONG, IN","       165","I","       131","I","        24","I","","","","","","","  69.1"," ,I,0919, ","   2112.7"," ,I","",""
"IN014020300","1929","25.567","91.883","1598.0","SHILLONG, IN","       180","I","       132","I","        20","I","","","","","",""," 189.5"," ,I,0325, ","   2379.7"," ,I","",""
"IN014020300","1931","25.567","91.883","1598.0","SHILLONG, IN","       180","I","       113","I","        24","I","","","","","",""," 275.3"," ,I,0626, ","   2470.3"," ,I","",""
"IN014020300","1932","25.567","91.883","1598.0","SHILLONG, IN","       188","I","       124","I","        19","I","","","","","",""," 262.9"," ,I,0525, ","   2202.8"," ,I","",""
"IN014020300","1933","25.567","91.883","1598.0","SHILLONG, IN","       184","I","       105","I","        17","I","","","","","",""," 114.3"," ,I,0813, ","   1686.8"," ,I","",""
"IN014020300","1934","25.567","91.883","1598.0","SHILLONG, IN","       193","I","       140","I","        33","I","","","","","",""," 415.3"," ,I,0620, ","   3198.3"," ,I","",""
"IN014020300","1935","25.567","91.883","1598.0","SHILLONG, IN","       180","I","       118","I","        21","I","","","","","",""," 104.4"," ,I,0821, ","   1845.6"," ,I","",""
"IN014020300","1936","25.567","91.883","1598.0","SHILLONG, IN","       168","I","       123","I","        22","I","","","","","",""," 381.0"," ,I,0529, ","   2606.3"," ,I","",""
"IN014020300","1937","25.567","91.883","1598.0","SHILLONG, IN","       166","I","       112","I","        16","I","","","","","",""," 143.3"," ,I,0530, ","   1919.3"," ,I","",""
"IN014020300","1938","25.567","91.883","1598.0","SHILLONG, IN","       164","I","       122","I","        29","I","","","","","",""," 106.4"," ,I,0918, ","   2401.7"," ,I","",""
"IN014020300","1939","25.567","91.883","1598.0","SHILLONG, IN","       151","I","       125","I","        20","I","","","","","",""," 131.1"," ,I,0629, ","   2211.5"," ,I","",""
"IN014020300","1940","25.567","91.883","1598.0","SHILLONG, IN","       158","I","       122","I","        28","I","","","","","",""," 101.1"," ,I,1023, ","   2275.0"," ,I","",""
"IN014020300","1941","25.567","91.883","1598.0","SHILLONG, IN","       165","I","       125","I","        26","I","","","","","",""," 215.9"," ,I,0605, ","   2381.7"," ,I","",""
"IN014020300","1943","25.567","91.883","1598.0","SHILLONG, IN","       190","I","       141","I","        19","I","","","","","","","  83.6"," ,I,0928, ","   2219.7"," ,I","",""
"IN014020300","1944","25.567","91.883","1598.0","SHILLONG, IN","       183","I","       140","I","        26","I","","","","","","","  74.2"," ,I,0616, ","   2134.3"," ,I","",""
"IN014020300","1945","25.567","91.883","1598.0","SHILLONG, IN","       184","I","       147","I","        33","I","","","","","",""," 121.2"," ,I,0614, ","   2697.2"," ,I","",""
"IN014020300","1946","25.567","91.883","1598.0","SHILLONG, IN","       195","I","       147","I","        35","I","","","","","",""," 296.2"," ,I,1007, ","   3334.5"," ,I","",""
"IN014020300","1947","25.567","91.883","1598.0","SHILLONG, IN","       176","I","       130","I","        33","I","","","","","",""," 198.9"," ,I,0707, ","   3075.3"," ,I","",""
"IN014020300","1948","25.567","91.883","1598.0","SHILLONG, IN","       199","I","       158","I","        35","I","","","","","",""," 151.9"," ,I,0618, ","   3082.6"," ,I","",""
"IN014020300","1949","25.567","91.883","1598.0","SHILLONG, IN","       191","I","       153","I","        24","I","","","","","","","  86.9"," ,I,0929, ","   2341.4"," ,I","",""
"IN014020300","1950","25.567","91.883","1598.0","SHILLONG, IN","       168","I","       139","I","        28","I","","","","","",""," 145.3"," ,I,0613, ","   2688.8"," ,I","",""
"IN014020300","1951","25.567","91.883","1598.0","SHILLONG, IN","       171","I","       131","I","        35","I","","","","","",""," 193.8"," ,I,0608, ","   3075.1"," ,I","",""
"IN014020300","1952","25.567","91.883","1598.0","SHILLONG, IN","       198","I","       154","I","        36","I","","","","","",""," 205.7"," ,I,0711, ","   3304.8"," ,I","",""
"IN014020300","1953","25.567","91.883","1598.0","SHILLONG, IN","       179","I","       140","I","        30","I","","","","","","","  74.7"," ,I,0826, ","   2361.4"," ,I","",""
"IN014020300","1954","25.567","91.883","1598.0","SHILLONG, IN","       162","I","       128","I","        22","I","","","","","","","  81.8"," ,I,0622, ","   2051.4"," ,I","",""
"IN014020300","1955","25.567","91.883","1598.0","SHILLONG, IN","       176","I","       129","I","        23","I","","","","","",""," 142.7"," ,I,0621, ","   2325.0"," ,I","",""
"IN014020300","1956","25.567","91.883","1598.0","SHILLONG, IN","       164","I","       127","I","        31","I","","","","","",""," 262.1"," ,I,0605, ","   2984.1"," ,I","",""
"IN014020300","1957","25.567","91.883","1598.0","SHILLONG, IN","       136","I","        97","I","        18","I","","","","","","","  84.3"," ,I,0926, ","   1712.2"," ,I","",""
"IN014020300","1958","25.567","91.883","1598.0","SHILLONG, IN","       149","I","       102","I","        16","I","","","","","","","  82.8"," ,I,0917, ","   1428.8"," ,I","",""
"IN014020300","1959","25.567","91.883","1598.0","SHILLONG, IN","       156","I","       116","I","        18","I","","","","","","","  57.8"," ,I,1002, ","   1558.6"," ,I","",""
"IN014020300","1960","25.567","91.883","1598.0","SHILLONG, IN","       136","I","       100","I","        22","I","","","","","",""," 256.2"," ,I,0915, ","   2343.9"," ,I","",""
"IN014020300","1964","25.567","91.883","1598.0","SHILLONG, IN","       155","I","       126","I","        24","I","","","","","","","  87.0"," ,I,0904, ","   2097.4"," ,I","",""
"IN014020300","1967","25.567","91.883","1598.0","SHILLONG, IN","       142","I","       117","I","        25","I","","","","","",""," 108.9"," ,I,0708, ","   2032.2"," ,I","",""
"IN014020300","1968","25.567","91.883","1598.0","SHILLONG, IN","       151","I","       118","I","        23","I","","","","","",""," 108.7"," ,I,0622, ","   2217.7"," ,I","",""
"IN014020300","1969","25.567","91.883","1598.0","SHILLONG, IN","       158","I","       120","I","        18","I","","","","","",""," 122.7"," ,I,0709, ","   1850.8"," ,I","",""
"IN014020300","2016","25.567","91.883","1598.0","SHILLONG, IN","","","","","","","         0"," ","         0","S","    2.2","S,0126, ","","","","","     12.86","S"
"IN014020300","2017","25.567","91.883","1598.0","SHILLONG, IN","","","","","","","         0"," ","         0","S","    2.0","S,0114, ","","","","","     11.58","S"
"IN014020300","2022","25.567","91.883","1598.0","SHILLONG, IN","","","","","","","         0"," ","         0","S","    1.7","S,0206, ","","","","","     13.28","S"
