"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN099990101","1948","11.117","72.733","3.0","M.O. AMINI, IN","       148","I","        96","I","        12","I","","","","","","","","","","","",""," 130.3"," ,I,1020, ","","","   1322.1"," ,I","","","","","",""
"IN099990101","1949","11.117","72.733","3.0","M.O. AMINI, IN","       123","I","        93","I","        18","I","","","","","","","","","","","",""," 152.4"," ,I,0725,+","","","   1913.6"," ,I","","","","","",""
"IN099990101","1950","11.117","72.733","3.0","M.O. AMINI, IN","        99","I","        80","I","        18","I","","","","","","","","","","","","","  62.2"," ,I,0718, ","","","   1348.7"," ,I","","","","","",""
"IN099990101","1952","11.117","72.733","3.0","M.O. AMINI, IN","        99","I","        65","I","        16","I","","","","","","","","","","","","","  86.4"," ,I,1007, ","","","   1159.8"," ,I","","","","","",""
"IN099990101","1954","11.117","72.733","3.0","M.O. AMINI, IN","       128","I","        97","I","        23","I","","","","","","","","","","","","","  71.9"," ,I,0607, ","","","   1668.8"," ,I","","","","","",""
"IN099990101","1955","11.117","72.733","3.0","M.O. AMINI, IN","        80","I","        62","I","        19","I","","","","","","","","","","","",""," 102.9"," ,I,0928, ","","","   1200.3"," ,I","","","","","",""
"IN099990101","1956","11.117","72.733","3.0","M.O. AMINI, IN","        89","I","        76","I","        12","I","","","","","","","","","","","",""," 111.8"," ,I,0622, ","","","   1219.1"," ,I","","","","","",""
"IN099990101","1957","11.117","72.733","3.0","M.O. AMINI, IN","       102","I","        76","I","        14","I","","","","","","","","","","","","","  85.1"," ,I,1112, ","","","   1162.2"," ,I","","","","","",""
"IN099990101","1958","11.117","72.733","3.0","M.O. AMINI, IN","        83","I","        67","I","        16","I","","","","","","","","","","","","","  55.0"," ,I,0807, ","","","   1152.4"," ,I","","","","","",""
"IN099990101","1959","11.117","72.733","3.0","M.O. AMINI, IN","       107","I","        86","I","        20","I","","","","","","","","","","","","","  85.0"," ,I,0520, ","","","   1627.8"," ,I","","","","","",""
"IN099990101","1961","11.117","72.733","3.0","M.O. AMINI, IN","       128","I","       101","I","        33","I","","","","","","","","","","","",""," 199.2"," ,I,0605, ","","","   2634.2"," ,I","","","","","",""
"IN099990101","1964","11.117","72.733","3.0","M.O. AMINI, IN","       110","I","        79","I","        20","I","","","","","","","","","","","","","  83.2"," ,I,0710, ","","","   1524.9"," ,I","","","","","",""
"IN099990101","1965","11.117","72.733","3.0","M.O. AMINI, IN","       102","I","        63","I","         9","I","","","","","","","","","","","",""," 232.4"," ,I,0813, ","","","   1177.9"," ,I","","","","","",""
"IN099990101","1966","11.117","72.733","3.0","M.O. AMINI, IN","       116","I","        75","I","        25","I","","","","","","","","","","","",""," 118.2"," ,I,0710, ","","","   1809.1"," ,I","","","","","",""
"IN099990101","1967","11.117","72.733","3.0","M.O. AMINI, IN","       105","I","        67","I","        16","I","","","","","","","","","","","","","  86.4"," ,I,0707, ","","","   1290.5"," ,I","","","","","",""
"IN099990101","1968","11.117","72.733","3.0","M.O. AMINI, IN","       105","I","        69","I","        14","I","","","","","","","","","","","","","  89.8"," ,I,0715, ","","","   1181.7"," ,I","","","","","",""
"IN099990101","1969","11.117","72.733","3.0","M.O. AMINI, IN","       116","I","        70","I","        16","I","","","","","","","","","","","",""," 103.7"," ,I,0531, ","","","   1324.1"," ,I","","","","","",""
"IN099990101","1970","11.117","72.733","3.0","M.O. AMINI, IN","       122","I","        82","I","        20","I","","","","","","","","","","","",""," 106.0"," ,I,0723, ","","","   1599.7"," ,I","","","","","",""
"IN099990101","2007","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","         0","S","         0","S","         0","S","       351","S","       164","S","   20.3","S,1127, ","","","   36.7","S,0525, ","","","     28.21","S","     31.77","S","     24.64","S"
"IN099990101","2008","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","         0","S","         0","S","         0","S","       349","S","       144","S","   20.4","S,0128, ","","","   38.4","S,1204, ","","","     28.25","S","     31.62","S","     24.88","S"
"IN099990101","2009","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","","","","","         0","S","       348","S","       167","S","","","","","   35.5","S,0507,+","","","","","     31.79","S","",""
"IN099990101","2010","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","         0","S","         0","S","         0","S","       350","S","       157","S","   21.6","S,1022, ","","","   36.2","S,0429, ","","","     28.55","S","     31.75","S","     25.36","S"
"IN099990101","2013","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","","","","","         0","S","       361","S","       196","S","","","","","   36.1","S,0514,+","","","","","     32.22","S","",""
"IN099990101","2014","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","","","","","         0","S","       356","S","       195","S","","","","","   36.3","S,0505,+","","","","","     32.31","S","",""
"IN099990101","2015","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","","","","","         0","S","       355","S","       226","S","","","","","   36.3","S,0406,+","","","","","     32.78","S","",""
"IN099990101","2016","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","         0","S","         0","S","","","","","","","   22.1","S,0106,+","","","","","","","","","","","     25.35","S"
"IN099990101","2017","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","         0","S","         0","S","","","","","","","   21.5","S,1231,+","","","","","","","","","","","     24.75","S"
"IN099990101","2018","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","         0","S","         0","S","","","","","","","   16.7","S,0528, ","","","","","","","","","","","     24.31","S"
"IN099990101","2022","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","         0","S","         0","S","","","","","","","   20.9","S,0126, ","","","","","","","","","","","     25.20","S"
"IN099990101","2023","11.117","72.733","3.0","M.O. AMINI, IN","","","","","","","         0","S","         0","S","","","","","","","   21.8","S,0111, ","","","","","","","","","","","     25.54","S"
