"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00406454","1954","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","","","","","        95","0","        65","0","        17","0","        1","","         1","0","","","","","","","","","","","","","    25"," ,0,0111, ","    25"," ,0,0111, ","  61.0"," ,0,0324, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1107.9"," ,0","       25"," ,0","","","","","","","",""
"USC00406454","1955","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","","","","","        99","0","        71","0","        19","0","        2","","         2","0","","","","","","","","","","","","","    51"," ,0,0211, ","    51"," ,0,0211, ","  71.9"," ,0,0930, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1234.1"," ,0","       76"," ,0","","","","","","","",""
"USC00406454","1956","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","","","","","       107","0","        72","0","        12","0","","","","","         0","0","        82","0","","","","","","","  -11.7","0,0109, ","","","",""," 122.4"," ,0,0130, ","","","-3.3","0,1109","-3.3","0,1109","-5.0","0,1113","-7.2","0,1130","-8.9","0,1202","0.0","0,0419","-3.9","0,0326","-4.4","0,0325","-7.2","0,0125","-9.4","0,0115","","","","","   1151.7"," ,0","","","","","","","      7.95","0","     20200","0"
"USC00406454","1957","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","    804.9","","     804.9","0","       141","0","       104","0","        20","0","        0","","         0","0","         0","0","        82","0","         6","0","       186","0","        40","0","  -15.0","0,0117, ","     0","T,0,0308, ","     0","T,0,1130, ","  81.0"," ,0,0404, ","   38.9","0,0811, ","0.0","0,1020","-3.9","0,1028","-7.2","0,1110","-7.2","0,1110","-10.0","0,1211","-1.7","0,0415","-2.2","0,0316","-4.4","0,0303","-7.2","0,0120","-14.4","0,0118","    1959.0","0","    1959.0","0","   1715.3"," ,0","        0","T,0","     14.56","0","     20.56","0","      8.56","0","",""
"USC00406454","1958","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","","","","","       117","0","        79","0","         5","0","","","","","         0","0","       108","0","","","","","","","  -16.7","0,0218,+","","","","","  61.2"," ,0,0921, ","","","-0.6","0,1029","-2.8","0,1107","-8.3","0,1129","-8.3","0,1129","-8.9","0,1208","0.0","0,0412","-2.2","0,0408","-5.6","0,0322","-7.8","0,0224","-15.6","0,0219","","","","","    977.6"," ,0","","","","","","","      6.23","0","",""
"USC00406454","1959","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","","","","","       126","0","        82","0","        14","0","","","","","         1","0","       112","0","","","","","","","  -17.8","0,0106, ","","","","","  66.3"," ,0,0706, ","","","-1.1","0,1028","-6.1","0,1108","-6.1","0,1108","-8.3","0,1117","-11.7","0,1118","-0.6","0,0424","-2.2","0,0415","-5.6","0,0324","-7.2","0,0319","-11.7","0,0222","","","","","   1253.6"," ,0","","","","","","","      6.84","0","",""
"USC00406454","1960","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","    710.6","","     710.6","0","       104","0","        69","0","        11","0","       20","","        11","0","         2","0","       138","0","        11","0","       199","0","        45","0","  -18.3","0,1223,+","   178"," ,0,0311,+","   178"," ,0,0309, ","  47.0"," ,0,0911, ","   37.8","0,0908, ","-2.2","0,1021","-2.2","0,1021","-5.0","0,1108","-8.9","0,1111","-8.9","0,1111","0.0","0,0502","-5.6","0,0411","-5.6","0,0411","-7.8","0,0326","-10.6","0,0315","    2633.4","4","    2633.4","0","    922.5"," ,0","      674"," ,0","     12.71","0","     20.07","0","      5.34","0","",""
"USC00406454","1961","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","","","","","       134","0","        90","0","        11","0","        5","","         0","0","         3","0","       108","0","","","","","","","  -20.0","0,0129,+","    51"," ,0,0128,+","     0"," ,0,1231,+","  49.0"," ,0,0729, ","","","-1.1","0,1015","-2.2","0,1026","-4.4","0,1027","-7.2","0,1109","-9.4","0,1129","0.0","0,0527","-3.3","0,0408","-4.4","0,0311","-6.7","0,0226","-9.4","0,0206","","","","","   1239.4"," ,0","        0"," ,0","","","","","      5.65","0","",""
"USC00406454","1962","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","","","","","       115","0","        77","0","        15","0","","","","","","","","","","","","","","","","","","","","","  90.2"," ,0,0808, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1460.9"," ,0","","","","","","","","","",""
"USC00406454","1963","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","","","","","        92","0","        61","0","         8","0","       17","","","","         9","0","       128","0","","","","","","","  -31.7","0,0124, ","   203"," ,0,1224, ","",""," 111.8"," ,0,0829, ","","","-2.8","0,1029","-2.8","0,1029","-5.6","0,1102","-6.7","0,1103","-8.9","0,1204","0.0","0,0503","-2.2","0,0324","-5.0","0,0323","-15.0","0,0228","-15.0","0,0228","","","","","    909.9"," ,0","","","","","","","      4.29","0","",""
"USC00406454","1964","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","    675.6","","     675.6","0","       114","0","        87","0","        16","0","        6","","         2","0","         0","0","       120","0","         6","0","       209","0","        57","0","  -16.7","0,0115, ","   178"," ,0,0228,+","   178"," ,0,0101, ","  74.7"," ,0,1204, ","   37.2","0,0805,+","0.0","0,1006","-2.2","0,1011","-5.0","0,1121","-11.7","0,1122","-11.7","0,1122","-2.2","0,0411","-2.2","0,0411","-4.4","0,0409","-7.2","0,0331","-9.4","0,0301","    2658.7","7","    2658.7","0","   1379.5"," ,0","      369"," ,0","     13.37","0","     21.35","0","      5.38","0","",""
"USC00406454","1965","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","    705.4","","     705.4","0","       118","0","        73","0","        12","0","        7","","         2","0","         4","0","       109","0","         8","0","       204","0","        35","0","  -18.9","0,0203,+","    76"," ,0,0225,+","    76"," ,0,0225, ","  56.9"," ,0,0710, ","   36.7","0,0817, ","0.0","0,1013","-3.3","0,1025","-5.0","0,1120","-7.2","0,1129","-9.4","0,1130","-0.6","0,0401","-2.2","0,0323","-10.0","0,0322","-10.0","0,0322","-10.0","0,0322","    2385.7","7","    2385.7","0","   1167.2"," ,0","      152"," ,0","     13.70","0","     21.21","0","      6.19","0","",""
"USC00406454","1966","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","    588.3","","     588.3","0","       132","0","        93","0","        12","0","       17","","         6","0","         2","0","       123","0","        16","0","       191","0","        48","0","  -25.0","0,0131, ","   178"," ,0,0123, ","   140"," ,0,1103, ","  55.1"," ,0,0816, ","   38.9","0,0715,+","0.0","0,1011","-2.2","0,1027","-5.6","0,1103","-6.7","0,1104","-12.8","0,1225","0.0","0,0510","-5.0","0,0411","-5.0","0,0411","-7.2","0,0329","-8.9","0,0310","    2507.2","2","    2507.2","0","   1188.4"," ,0","      555"," ,0","     12.79","0","     20.19","0","      5.39","0","",""
"USC00406454","1967","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","    521.1","","     521.1","0","       111","0","        73","0","        12","0","        4","","         3","0","         0","0","       113","0","         6","0","       209","0","        20","0","  -15.0","0,0226,+","    51"," ,0,1231,+","    51"," ,0,1231,+","  76.2"," ,0,0706, ","   35.0","0,0615, ","-1.7","0,1011","-2.2","0,1028","-7.8","0,1105","-7.8","0,1105","-10.0","0,1128","-0.6","0,0324","-2.2","0,0322","-4.4","0,0320","-7.8","0,0319","-13.3","0,0227","    2256.6","6","    2256.6","0","   1140.0"," ,0","      148"," ,0","     13.31","0","     20.59","0","      6.03","0","",""
"USC00406454","1968","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","    611.2","","     611.2","0","       118","0","        83","0","        10","0","       13","","         4","0","         0","0","       125","0","        15","0","       201","0","        50","0","  -17.2","0,0109,+","   229"," ,0,0323, ","   267"," ,0,0323, "," 103.4"," ,0,1128, ","   37.2","0,0824, ","-0.6","0,1005","-2.8","0,1025","-5.6","0,1110","-6.7","0,1111","-8.9","0,1114","0.0","0,0426","-3.3","0,0326","-10.6","0,0325","-10.6","0,0325","-10.6","0,0325","    2733.1","1","    2733.1","0","   1126.4"," ,0","      442"," ,0","     12.48","0","     20.13","0","      4.83","0","",""
"USC00406454","1969","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","    624.4","","     624.4","0","       117","0","        87","0","         9","0","        8","","         5","0","         0","0","       139","0","         6","0","       189","0","        58","0","  -16.7","0,0105, ","   229"," ,0,0216, ","   216"," ,0,0216, ","  89.9"," ,0,0615, ","   37.8","0,0701, ","-1.7","0,1015","-5.6","0,1024","-5.6","0,1024","-10.6","0,1115","-10.6","0,1115","0.0","0,0512","-8.3","0,0401","-8.3","0,0401","-8.3","0,0401","-11.7","0,0313","    2691.4","4","    2691.4","0","   1230.0"," ,0","      474"," ,0","     12.26","0","     20.21","0","      4.32","0","",""
"USC00406454","1970","36.31667","-87.21667","119.5","CHEATHAM LOCK AND DAM, TN US","    728.0","","     728.0","0","       122","0","        81","0","        11","0","        9","","         3","0","         9","0","       118","0","        14","0","       201","0","        59","0","  -23.9","0,0108, ","    76"," ,0,0110,+","    51"," ,0,0107, ","  73.9"," ,0,0402, ","   36.1","0,0703, ","-1.7","0,1017","-3.9","0,1116","-5.6","0,1117","-6.7","0,1118","-13.3","0,1124","0.0","0,0409","-2.8","0,0328","-11.7","0,0317","-11.7","0,0317","-11.7","0,0317","    2814.9","9","    2814.9","0","   1188.4"," ,0","      119"," ,0","     13.12","0","     20.53","0","      5.71","0","",""
