"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CARR","2015","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    688.7","","     688.7","U","         0","U","        16","U","         0","U","       273","U","       102","U","   -2.2","U,1227,+","   42.2","U,0910,+","0.0","U,1126","-2.2","U,1227","","","-1.1","U,0102","-2.2","U,0101","     946.6","6","     946.6","U","     17.18","U","     26.42","U","      7.93","U"
"USR0000CARR","2016","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    549.7","","     549.7","U","         0","U","         9","U","         0","U","       251","U","        89","U","   -2.8","U,1218, ","   42.2","U,0627, ","-1.1","U,1202","-2.8","U,1218","","","-1.7","U,0101","","","    1165.6","6","    1165.6","U","     16.76","U","     25.68","U","      7.84","U"
"USR0000CARR","2017","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    732.9","","     732.9","U","         0","U","        12","U","         0","U","       243","U","       107","U","   -2.2","U,1222,+","   44.4","U,0902, ","-2.2","U,1204","-2.2","U,1204","","","-1.1","U,0306","","","    1268.7","7","    1268.7","U","     17.08","U","     25.86","U","      8.29","U"
"USR0000CARR","2018","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    589.2","","     589.2","U","         0","U","        10","U","         0","U","       259","U","        86","U","   -1.7","U,1231,+","   42.8","U,0727,+","-1.7","U,1231","","","","","0.0","U,0305","","","    1144.0","0","    1144.0","U","     16.80","U","     26.01","U","      7.60","U"
"USR0000CARR","2019","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    603.2","","     603.2","U","         0","U","        11","U","         0","U","       229","U","        87","U","   -1.7","U,0101, ","   41.1","U,0815, ","-0.6","U,1126","","","","","-1.1","U,0222","","","    1258.2","2","    1258.2","U","     16.34","U","     24.63","U","      8.05","U"
"USR0000CARR","2020","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    800.5","","     800.5","U","         0","U","        14","U","         0","U","       247","U","       116","U","   -2.8","U,0204, ","   45.6","U,0907,+","0.0","U,1109","","","","","0.0","U,0302","-2.8","U,0204","    1266.2","2","    1266.2","U","     17.11","U","     26.22","U","      8.00","U"
"USR0000CARR","2021","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    611.5","","     611.5","U","         0","U","        13","U","         0","U","       262","U","        93","U","   -2.8","U,1220, ","   44.4","U,0710, ","0.0","U,1212","-2.8","U,1220","","","0.0","U,0414","","","    1266.3","3","    1266.3","U","     16.44","U","     25.81","U","      7.07","U"
"USR0000CARR","2022","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    713.4","","     713.4","U","         0","U","        13","U","         0","U","       260","U","       108","U","   -2.8","U,0102, ","   46.1","U,0905, ","0.0","U,1130","","","","","-0.6","U,0413","-2.8","U,0102","    1171.1","1","    1171.1","U","     16.82","U","     26.43","U","      7.21","U"
"USR0000CARR","2023","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    550.4","","     550.4","U","         0","U","        11","U","         0","U","       220","U","        74","U","   -1.7","U,0215, ","   42.2","U,0701, ","0.0","U,1209","","","","","0.0","U,0326","","","    1566.1","1","    1566.1","U","     15.95","U","     24.32","U","      7.57","U"
"USR0000CARR","2024","36.23","-121.4917","298.7","ARROYO SECO MT. DIABLO CALIF, CA US","    773.5","","     773.5","U","         0","U","         3","U","         0","U","       243","U","       104","U","   -0.6","U,0112, ","   45.0","U,0705, ","","","","","","","-0.6","U,0112","","","    1159.7","7","    1159.7","U","     17.13","U","     26.07","U","      8.19","U"
