"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000FCHE","2014","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2368.7","","    2368.7","U","         0","U","         0","U","         0","U","       352","U","       106","U","    6.1","U,0119, ","   35.6","U,0727, ","","","","","","","","","     24.63","U","     29.41","U","     19.86","U"
"USR0000FCHE","2015","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2625.7","","    2625.7","U","         0","U","         0","U","         0","U","       359","U","       151","U","    1.7","U,0220, ","   36.1","U,0809,+","","","","","      74.9","9","      74.9","U","     25.34","U","     30.32","U","     20.35","U"
"USR0000FCHE","2017","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2471.2","","    2471.2","U","         0","U","         0","U","         0","U","       358","U","        94","U","    7.2","U,0130, ","   36.1","U,0528, ","","","","","      33.8","8","      33.8","U","     24.96","U","     29.30","U","     20.62","U"
"USR0000FCHE","2018","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2496.0","","    2496.0","U","         0","U","         0","U","         0","U","       354","U","        82","U","    6.7","U,0118,+","   34.4","U,0719, ","","","","","      69.9","9","      69.9","U","     24.97","U","     29.14","U","     20.80","U"
"USR0000FCHE","2019","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2618.3","","    2618.3","U","         0","U","         0","U","         0","U","       358","U","       116","U","    6.1","U,0121, ","   36.7","U,0624,+","","","","","      57.2","2","      57.2","U","     25.38","U","     29.84","U","     20.91","U"
"USR0000FCHE","2020","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2656.8","","    2656.8","U","         0","U","         0","U","         0","U","       354","U","       117","U","    2.8","U,0122, ","   35.6","U,0709,+","","","","","      45.4","4","      45.4","U","     25.43","U","     29.62","U","     21.24","U"
"USR0000FCHE","2021","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2572.1","","    2572.1","U","         0","U","         0","U","         0","U","       358","U","        86","U","    9.4","U,0204, ","   35.0","U,0704,+","","","","","      37.0","0","      37.0","U","     25.34","U","     29.24","U","     21.45","U"
"USR0000FCHE","2022","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2734.4","","    2734.4","U","         0","U","         0","U","         0","U","       355","U","       104","U","    5.6","U,0130, ","   34.4","U,0910,+","","","","","      32.4","4","      32.4","U","     25.67","U","     29.51","U","     21.83","U"
"USR0000FCHE","2023","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2781.1","","    2781.1","U","         0","U","         0","U","         0","U","       359","U","       129","U","    6.7","U,0115, ","   36.1","U,0712, ","","","","","      36.6","6","      36.6","U","     25.89","U","     29.92","U","     21.87","U"
"USR0000FCHE","2024","25.625","-80.5797","1.5","CHEKIKA FLORIDA, FL US","   2708.2","","    2708.2","U","         0","U","         0","U","         0","U","       360","U","       122","U","   11.1","U,0130, ","   36.1","U,0526,+","","","","","      20.1","1","      20.1","U","     25.67","U","     29.50","U","     21.85","U"
