"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00129430","1971","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    474.9","","     474.9","0","       109","0","        63","0","         8","0","       10","","         6","0","        12","0","       134","0","        34","0","       165","0","        15","0","","","","","  -21.7","0,0203,+","    76"," ,0,0312,+","    76"," ,0,0312,+","  70.4"," ,0,0709, ","   34.4","0,0628, ","-2.8","0,1104","-2.8","0,1104","-8.3","0,1107","-8.3","0,1107","-11.7","0,1218","-1.7","0,0503","-2.8","0,0430","-4.4","0,0407","-6.7","0,0324","-13.3","0,0215","    3487.2","2","","","","","","","","","    3487.2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    904.6"," ,0","      340"," ,0","     10.51","0","     16.25","0","      4.76","0"
"USC00129430","1972","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    421.0","","     421.0","0","       126","0","        82","0","        12","0","       30","","        14","0","        17","0","       143","0","        37","0","       141","0","         7","0","","","","","  -28.9","0,0116, ","    76"," ,0,0131,+","    76"," ,0,0128, ","  56.4"," ,0,0908, ","   32.8","0,0819,+","0.0","0,1015","-4.4","0,1019","-4.4","0,1019","-9.4","0,1206","-9.4","0,1206","-1.1","0,0426","-5.0","0,0409","-5.0","0,0409","-7.8","0,0408","-11.1","0,0310","    3288.8","8","","","","","","","","","    3288.8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1095.3"," ,0","      527"," ,0","      9.34","0","     14.65","0","      4.03","0"
"USC00129430","1973","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    508.7","","     508.7","0","       126","0","        79","0","         7","0","       14","","         4","0","         2","0","       115","0","        32","0","       152","0","        13","0","","","","","  -20.6","0,1222, ","   432"," ,0,1221,+","   279"," ,0,1220, ","  48.8"," ,0,0721, ","   33.9","0,0828,+","0.0","0,1029","-2.2","0,1104","-6.7","0,1106","-6.7","0,1106","-13.9","0,1211","-1.1","0,0517","-3.3","0,0413","-5.6","0,0322","-7.2","0,0227","-17.2","0,0218","    3343.6","6","","","","","","","","","    3343.6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1060.3"," ,0","      636"," ,0","     11.21","0","     16.47","0","      5.96","0"
"USC00129430","1974","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    391.5","","     391.5","0","       137","0","        83","0","         7","0","       36","","         9","0","         8","0","       127","0","        33","0","       140","0","        10","0","","","","","  -25.6","0,0113, ","   229"," ,0,0110, ","   114"," ,0,0110, ","  79.8"," ,0,0615, ","   36.7","0,0715, ","-0.6","0,0923","-2.8","0,1003","-4.4","0,1021","-6.7","0,1126","-12.2","0,1210","-2.2","0,0507","-2.2","0,0507","-12.2","0,0326","-12.2","0,0326","-12.2","0,0326","    3227.7","7","","","","","","","","","    3227.7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1085.6"," ,0","      774"," ,0","     10.09","0","     15.35","0","      4.83","0"
"USC00129430","1975","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    482.9","","     482.9","0","       124","0","        81","0","         8","0","       30","","         9","0","         3","0","       131","0","        30","0","       156","0","         9","0","","","","","  -25.6","0,0210, ","   102"," ,0,1229,+","   102"," ,0,1226, ","  58.4"," ,0,0522, ","   33.3","0,0621, ","-0.6","0,1026","-2.8","0,1114","-5.6","0,1123","-6.7","0,1128","-15.0","0,1218","-1.7","0,0421","-5.0","0,0413","-5.0","0,0413","-8.9","0,0309","-8.9","0,0309","    3460.9","9","","","","","","","","","    3460.9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    982.5"," ,0","      599"," ,0","     10.48","0","     15.73","0","      5.22","0"
"USC00129430","1976","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    340.9","","     340.9","0","        97","0","        56","0","         5","0","       26","","         7","0","         8","0","       152","0","        42","0","       147","0","         9","0","","","","","  -24.4","0,1231, ","    76"," ,0,1231,+","    76"," ,0,0316, ","  45.2"," ,0,0628, ","   34.4","0,0715, ","0.0","0,1016","-5.6","0,1018","-5.6","0,1018","-8.9","0,1108","-8.9","0,1108","-1.7","0,0508","-2.2","0,0413","-5.6","0,0412","-7.2","0,0318","-13.9","0,0208","    3132.3","3","","","","","","","","","    3132.3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    708.3"," ,0","      435"," ,0","      9.33","0","     15.56","0","      3.09","0"
"USC00129430","1977","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    560.2","","     560.2","0","       131","0","        74","0","        10","0","       70","","        17","0","        29","0","       127","0","        61","0","       164","0","        18","0","","","","","  -28.3","0,0118,+","   330"," ,0,1212,+","   152"," ,0,0110, ","  64.0"," ,0,0914, ","   36.7","0,0707, ","-2.8","0,1013","-2.8","0,1013","-5.6","0,1113","-15.0","0,1126","-15.0","0,1126","0.0","0,0510","-2.8","0,0429","-4.4","0,0324","-10.0","0,0303","-10.0","0,0303","    3893.8","8","","","","","","","","","    3893.8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1043.5"," ,0","     1058"," ,0","      9.97","0","     15.59","0","      4.34","0"
"USC00129430","1978","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    500.9","","     500.9","0","       126","0","        68","0","         6","0","       68","","        15","0","        28","0","       140","0","        68","0","       150","0","        14","0","","","","","  -25.0","0,0208,+","   508"," ,0,0207,+","   152"," ,0,0214,+"," 108.5"," ,0,0626, ","   34.4","0,0628, ","-1.1","0,1008","-3.9","0,1024","-5.0","0,1129","-6.7","0,1201","-10.6","0,1209","-1.7","0,0503","-2.8","0,0422","-4.4","0,0319","-6.7","0,0318","-12.8","0,0310","    4031.2","2","","","","","","","","","    4031.2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    864.2"," ,0","     1015"," ,0","      8.87","0","     14.42","0","      3.33","0"
"USC00129430","1979","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    397.7","","     397.7","0","       120","0","        65","0","        10","0","       70","","        12","0","        26","0","       139","0","        58","0","       150","0","         2","0","","","","","  -26.7","0,0210,+","   356"," ,0,0219, ","   127"," ,0,0128, ","  85.3"," ,0,0704, ","   32.2","0,0810,+","-1.1","0,1010","-3.9","0,1014","-4.4","0,1026","-12.2","0,1202","-12.2","0,1202","0.0","0,0501","-2.2","0,0410","-5.0","0,0407","-6.7","0,0326","-8.9","0,0316","    3797.2","2","","","","","","","","","    3797.2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    963.7"," ,0","      694"," ,0","      8.75","0","     14.22","0","      3.28","0"
"USC00129430","1980","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    549.7","","     549.7","0","       108","0","        67","0","         8","0","       47","","        12","0","         8","0","       138","0","        50","0","       149","0","        21","0","","","","","  -22.2","0,1225, ","   127"," ,0,0218,+","   102"," ,0,1127,+","  47.5"," ,0,0603, ","   37.8","0,0716, ","-2.8","0,1005","-2.8","0,1005","-5.0","0,1029","-8.9","0,1126","-8.9","0,1126","-2.8","0,0425","-2.8","0,0425","-5.0","0,0314","-10.6","0,0312","-10.6","0,0312","    3625.7","7","","","","","","","","","    3625.7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    789.2"," ,0","      596"," ,0","      9.68","0","     15.15","0","      4.20","0"
"USC00129430","1981","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    425.2","","     425.2","0","       112","0","        74","0","         8","0","       43","","        10","0","        17","0","       138","0","        41","0","       149","0","         9","0","","","","","  -22.8","0,1221,+","   152"," ,0,1230,+","    76"," ,0,1217,+","  97.8"," ,0,0830, ","   33.9","0,0714, ","-1.1","0,1003","-7.2","0,1024","-7.2","0,1024","-7.2","0,1024","-12.2","0,1218","0.0","0,0512","-5.6","0,0325","-5.6","0,0325","-8.9","0,0318","-8.9","0,0318","    3427.8","8","","","","","","","","","    3427.8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1098.6"," ,0","      456"," ,0","      9.88","0","     15.33","0","      4.43","0"
"USC00129430","1982","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    396.8","","     396.8","0","       126","0","        80","0","         9","0","       59","","        17","0","        14","0","       124","0","        50","0","       152","0","         5","0","","","","","  -28.9","0,0111, ","   381"," ,0,0211,+","   127"," ,0,0406,+","  55.4"," ,0,0130, ","   33.9","0,0804, ","-0.6","0,1017","-2.8","0,1022","-5.6","0,1113","-8.3","0,1115","-17.2","0,1212","0.0","0,0428","-2.8","0,0412","-4.4","0,0410","-9.4","0,0408","-9.4","0,0408","    3787.6","6","      24.4","0,1,2","      25.0","0,3,1","      24.4","0,3,2","      25.6","0,3,3","    3787.6","0","      26.7","0,1,2","      38.9","0,3,1","      34.4","0,3,2","      30.0","0,3,3","      -1.7","0,1,2","      -7.8","0,3,1","      -7.8","0,3,2","      -1.7","0,3,3","      -1.7","0,1,2","      -6.7","0,3,1","      -5.6","0,3,2","      -1.7","0,3,3","      11.3","0,1,2","       8.7","0,3,1","       8.6","0,3,2","      10.5","0,3,3","      12.8","0,1,2","      16.6","0,3,1","      14.5","0,3,2","      12.9","0,3,3","   1027.7"," ,0","     1053"," ,0","      9.54","0","     14.99","0","      4.09","0"
"USC00129430","1983","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    631.0","","     631.0","0","       113","0","        75","0","         4","0","       38","","        16","0","        11","0","       121","0","        45","0","       142","0","        43","0","","","","","  -27.8","0,1225,+","   254"," ,0,1231,+","   152"," ,0,1222, ","  79.2"," ,0,1022, ","   37.8","0,0723, ","-0.6","0,1027","-2.2","0,1104","-6.1","0,1130","-10.0","0,1203","-10.0","0,1203","0.0","0,0509","-4.4","0,0420","-4.4","0,0420","-10.6","0,0326","-10.6","0,0326","    3174.3","3","      26.7","0,1,2","      28.3","0,3,1","      27.2","0,3,2","      28.9","0,3,3","    3174.3","0","      30.6","0,1,2","      42.8","0,3,1","      38.9","0,3,2","      33.3","0,3,3","       1.7","0,1,2","      -4.4","0,3,1","      -3.3","0,3,2","       0.6","0,3,3","       1.7","0,1,2","      -2.2","0,3,1","      -1.1","0,3,2","       0.6","0,3,3","      11.8","0,1,2","       9.3","0,3,1","       9.5","0,3,2","      11.4","0,3,3","      13.8","0,1,2","      18.1","0,3,1","      16.0","0,3,2","      14.0","0,3,3","    847.6"," ,0","      733"," ,0","     10.53","0","     15.90","0","      5.15","0"
"USC00129430","1984","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    465.7","","     465.7","0","       113","0","        71","0","         6","0","       65","","         9","0","         7","0","       127","0","        45","0","       140","0","        17","0","","","","","  -27.8","0,0121, ","   229"," ,0,0101, ","   127"," ,0,0228, ","  54.9"," ,0,0520, ","   33.9","0,0903,+","-0.6","0,1001","-2.8","0,1102","-4.4","0,1113","-6.7","0,1120","-13.3","0,1206","-0.6","0,0516","-2.8","0,0407","-4.4","0,0314","-10.6","0,0313","-10.6","0,0313","    3706.5","5","      24.4","0,1,2","      23.9","0,3,1","      25.0","0,3,2","      24.4","0,3,3","    3706.5","0","      27.2","0,1,2","      37.8","0,3,1","      32.2","0,3,2","      27.8","0,3,3","       0.0","0,1,2","      -8.9","0,3,1","      -8.3","0,3,2","      -2.8","0,3,3","       0.0","0,1,2","      -7.2","0,3,1","      -6.7","0,3,2","      -2.2","0,3,3","      11.3","0,1,2","       8.9","0,3,1","       9.0","0,3,2","      10.6","0,3,3","      12.8","0,1,2","      16.2","0,3,1","      14.1","0,3,2","      12.6","0,3,3","    837.6"," ,0","      528"," ,0","     10.07","0","     15.29","0","      4.84","0"
"USC00129430","1985","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    444.3","","     444.3","0","       131","0","        73","0","        10","0","       66","","        13","0","        23","0","       111","0","        58","0","       164","0","         9","0","","","","","  -31.1","0,0121,+","   178"," ,0,0215,+","    76"," ,0,1205,+","  55.4"," ,0,0805, ","   33.3","0,0710,+","-1.7","0,1002","-4.4","0,1120","-4.4","0,1120","-7.2","0,1121","-11.7","0,1202","-2.2","0,0410","-2.2","0,0410","-6.1","0,0409","-6.7","0,0318","-10.0","0,0220","    3200.0","0","      24.4","0,1,2","      23.9","0,3,1","      23.3","0,3,2","","","    3200.0","0","      27.2","0,1,2","      40.6","0,3,1","      35.6","0,3,2","","","      -1.1","0,1,2","      -8.9","0,3,1","      -7.8","0,3,2","","","       0.0","0,1,2","      -5.0","0,3,1","      -3.9","0,3,2","","","      11.8","0,1,2","       9.1","0,3,1","       9.1","0,3,2","","","      13.5","0,1,2","      17.5","0,3,1","      15.3","0,3,2","","","    980.3"," ,0","      552"," ,0","      9.91","0","     15.50","0","      4.33","0"
"USC00129430","1986","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    517.9","","     517.9","0","","","","","","","","","","","         8","0","       121","0","        40","0","       159","0","        12","0","","","","","  -21.7","0,0128, ","","","","","","","   34.4","0,0726,+","0.0","0,1016","-3.3","0,1103","-6.7","0,1110","-6.7","0,1110","-12.8","0,1113","-5.6","0,0423","-5.6","0,0423","-5.6","0,0423","-8.3","0,0322","-10.6","0,0321","    3303.3","3","      26.7","0,1,2","      31.7","0,3,1","      25.6","0,3,2","      26.1","0,3,3","    3303.3","0","      29.4","0,1,2","      42.8","0,3,1","      37.8","0,3,2","      31.1","0,3,3","      -0.6","0,1,2","      -8.9","0,3,1","      -7.8","0,3,2","      -2.2","0,3,3","       0.0","0,1,2","      -3.9","0,3,1","      -3.9","0,3,2","      -2.2","0,3,3","      11.7","0,1,2","       9.3","0,3,1","       8.8","0,3,2","      10.6","0,3,3","      13.5","0,1,2","      18.0","0,3,1","      15.4","0,3,2","      13.4","0,3,3","","","","","     10.69","0","     16.01","0","      5.38","0"
"USC00129430","1987","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    582.2","","     582.2","0","       112","0","        64","0","         9","0","","","         6","0","         5","0","       127","0","        24","0","       163","0","        19","0","","","","","  -26.1","0,0125, ","","","   152"," ,0,0120,+","  88.9"," ,0,0827, ","   34.4","0,0803, ","0.0","0,1004","-3.9","0,1012","-7.2","0,1111","-7.2","0,1111","-9.4","0,1121","-4.4","0,0409","-4.4","0,0409","-4.4","0,0409","-7.8","0,0403","-10.0","0,0311","    3198.7","7","      26.1","0,1,2","      27.2","0,3,1","      28.3","0,3,2","      27.2","0,3,3","    3198.7","0","      31.7","0,1,2","      36.7","0,3,1","      35.6","0,3,2","      31.7","0,3,3","       1.1","0,1,2","      -2.8","0,3,1","      -1.7","0,3,2","       0.0","0,3,3","       1.7","0,1,2","       0.6","0,3,1","      -0.6","0,3,2","       0.6","0,3,3","      11.8","0,1,2","      10.8","0,3,1","      12.1","0,3,2","      11.7","0,3,3","      14.8","0,1,2","      16.7","0,3,1","      16.3","0,3,2","      13.7","0,3,3","    954.0"," ,0","      562"," ,0","     11.29","0","     16.80","0","      5.78","0"
"USC00129430","1988","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    631.9","","     631.9","0","","","","","","","","","","","        13","0","       141","0","        44","0","       158","0","        45","0","","","","","  -22.8","0,0213, ","","","","","","","   39.4","0,0626, ","-0.6","0,1006","-2.2","0,1012","-6.1","0,1013","-7.2","0,1202","-8.9","0,1209","0.0","0,0429","-2.8","0,0419","-5.0","0,0319","-7.2","0,0316","-12.2","0,0306","    3381.7","7","","","","","","","","","    3381.7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     10.39","0","     16.67","0","      4.12","0"
"USC00129430","1989","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    432.1","","     432.1","0","       116","0","        62","0","         9","0","       36","","        11","0","        17","0","       139","0","        47","0","       153","0","        10","0","","","","","  -30.0","0,1222, ","   152"," ,0,0208,+","   127"," ,0,1020, ","  58.9"," ,0,0520, ","   35.0","0,0712, ","-1.1","0,0924","-2.8","0,1009","-5.0","0,1103","-8.3","0,1117","-8.9","0,1203","-0.6","0,0507","-4.4","0,0413","-4.4","0,0413","-6.7","0,0319","-9.4","0,0308","    3359.7","7","      26.1","0,1,2","      26.7","0,3,1","      26.7","0,3,2","      26.1","0,3,3","    3359.7","0","      31.7","0,1,2","      36.1","0,3,1","      32.8","0,3,2","      33.9","0,3,3","      -2.2","0,1,2","      -6.7","0,3,1","      -5.6","0,3,2","      -3.3","0,3,3","      -2.2","0,1,2","      -5.6","0,3,1","      -5.0","0,3,2","      -2.8","0,3,3","      10.5","0,1,2","       9.2","0,3,1","       9.6","0,3,2","      10.2","0,3,3","      13.5","0,1,2","      15.4","0,3,1","      13.9","0,3,2","      12.4","0,3,3","    810.7"," ,0","      480"," ,0","      9.61","0","     15.19","0","      4.04","0"
"USC00129430","1990","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    423.4","","     423.4","0","       126","0","        85","0","        13","0","        8","","         4","0","         4","0","       121","0","        17","0","       152","0","        11","0","","","","","  -22.8","0,1227,+","   127"," ,0,1228,+","    76"," ,0,1223, ","  97.8"," ,0,0311, ","   34.4","0,0710,+","0.0","0,1011","-2.2","0,1023","-5.6","0,1108","-8.9","0,1205","-8.9","0,1205","-3.3","0,0418","-3.3","0,0418","-5.6","0,0408","-7.2","0,0320","-13.3","0,0226","    3290.9","9","","","","","","","","","    3290.9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1252.7"," ,0","      177"," ,0","     11.21","0","     16.54","0","      5.88","0"
"USC00129430","1991","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    630.1","","     630.1","0","       106","0","        69","0","         5","0","       23","","         7","0","         2","0","       127","0","        40","0","       160","0","        29","0","","","","","  -18.9","0,0123,+","    51"," ,0,0131,+","    51"," ,0,0130, ","  61.0"," ,0,0809, ","   36.1","0,0803, ","-1.1","0,0920","-3.9","0,1016","-9.4","0,1103","-9.4","0,1103","-9.4","0,1103","-1.1","0,0422","-2.8","0,0402","-5.6","0,0331","-7.2","0,0308","-9.4","0,0227","    3136.4","4","      27.2","0,1,2","      28.9","0,3,1","      29.4","0,3,2","      26.7","0,3,3","    3136.4","0","      32.2","0,1,2","      40.6","0,3,1","      38.9","0,3,2","      33.9","0,3,3","      -0.6","0,1,2","      -6.7","0,3,1","      -4.4","0,3,2","      -2.8","0,3,3","      -0.6","0,1,2","      -2.2","0,3,1","      -2.8","0,3,2","      -1.7","0,3,3","      11.8","0,1,2","      10.8","0,3,1","      11.7","0,3,2","      11.2","0,3,3","      14.8","0,1,2","      18.4","0,3,1","      16.5","0,3,2","      14.1","0,3,3","    794.9"," ,0","      216"," ,0","     11.21","0","     16.60","0","      5.82","0"
"USC00129430","1992","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    291.9","","     291.9","0","       138","0","        70","0","        12","0","       29","","         8","0","         4","0","       122","0","        24","0","       146","0","         3","0","","","","","  -22.8","0,0116, ","   102"," ,0,1210, ","   102"," ,0,1210, ","  59.4"," ,0,0715, ","   35.6","0,0618, ","-1.7","0,1017","-5.6","0,1019","-5.6","0,1019","-10.0","0,1205","-10.0","0,1205","0.0","0,0506","-2.2","0,0428","-4.4","0,0403","-6.7","0,0316","-8.9","0,0313","    3289.7","7","      27.2","0,1,2","      26.7","0,3,1","      26.7","0,3,2","      25.6","0,3,3","    3289.7","0","      33.3","0,1,2","      38.9","0,3,1","      35.6","0,3,2","      30.6","0,3,3","       0.6","0,1,2","      -3.9","0,3,1","      -0.6","0,3,2","      -0.6","0,3,3","       0.6","0,1,2","      -1.1","0,3,1","       0.0","0,3,2","       0.0","0,3,3","      12.8","0,1,2","      11.6","0,3,1","      11.5","0,3,2","      11.4","0,3,3","      16.2","0,1,2","      18.6","0,3,1","      16.4","0,3,2","      14.1","0,3,3","   1055.7"," ,0","      308"," ,0","      9.92","0","     15.18","0","      4.66","0"
"USC00129430","1993","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    431.0","","     431.0","0","       131","0","        89","0","        12","0","       36","","         8","0","         9","0","       139","0","        50","0","       132","0","         3","0","","","","","  -22.2","0,0227,+","   178"," ,0,0228,+","   127"," ,0,0216, ","  56.9"," ,0,0425, ","   32.2","0,0827,+","-1.7","0,0930","-2.2","0,1013","-5.6","0,1101","-8.9","0,1107","-8.9","0,1107","0.0","0,0520","-2.2","0,0422","-8.3","0,0319","-8.3","0,0319","-10.6","0,0318","    3520.9","9","      26.7","0,1,2","      28.3","0,3,1","      26.7","0,3,2","      27.2","0,3,3","    3520.9","0","      31.1","0,1,2","      41.1","0,3,1","      36.1","0,3,2","      31.1","0,3,3","       0.6","0,1,2","      -1.7","0,3,1","       0.0","0,3,2","       0.0","0,3,3","       1.7","0,1,2","       1.1","0,3,1","       0.6","0,3,2","       1.1","0,3,3","      12.3","0,1,2","      11.9","0,3,1","      11.2","0,3,2","      11.5","0,3,3","      15.3","0,1,2","      18.9","0,3,1","      15.5","0,3,2","      13.9","0,3,3","   1194.4"," ,0","      456"," ,0","      9.40","0","     14.45","0","      4.34","0"
"USC00129430","1994","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    373.6","","     373.6","0","       109","0","        66","0","         9","0","       33","","        14","0","        14","0","       127","0","        39","0","       148","0","        10","0","","","","","  -30.6","0,0119, ","   102"," ,0,0226,+","   102"," ,0,0407, ","  94.7"," ,0,0412, ","   34.4","0,0620, ","-0.6","0,1010","-2.2","0,1027","-4.4","0,1126","-7.2","0,1211","","","-0.6","0,0423","-9.4","0,0408","-9.4","0,0408","-9.4","0,0408","-9.4","0,0408","    3712.7","7","      27.8","0,1,2","      27.2","0,3,1","      28.3","0,3,2","      27.8","0,3,3","    3712.7","0","      33.9","0,1,2","      42.2","0,3,1","      36.1","0,3,2","      32.8","0,3,3","      -5.0","0,1,2","     -12.8","0,3,1","     -10.6","0,3,2","      -7.2","0,3,3","      -3.3","0,1,2","      -9.4","0,3,1","      -8.3","0,3,2","      -5.6","0,3,3","      11.6","0,1,2","       9.4","0,3,1","      10.6","0,3,2","      11.6","0,3,3","      14.7","0,1,2","      18.2","0,3,1","      15.7","0,3,2","      14.3","0,3,3","    988.1"," ,0","      556"," ,0","      9.86","0","     15.73","0","      3.98","0"
"USC00129430","1995","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    571.8","","     571.8","0","       115","0","        58","0","         6","0","","","         7","0","        10","0","       135","0","        49","0","       155","0","        31","0","","","","","  -19.4","0,0212,+","","","   127"," ,0,1219, ","  59.4"," ,0,0524, ","   36.7","0,0715, ","-3.9","0,0923","-3.9","0,0923","-5.0","0,1104","-8.3","0,1105","-11.1","0,1112","-0.6","0,0503","-3.9","0,0406","-8.9","0,0405","-8.9","0,0405","-8.9","0,0405","    3144.5","5","      28.3","0,1,2","      32.8","0,3,1","      28.9","0,3,2","      28.3","0,3,3","    3144.5","0","      33.3","0,1,2","      40.6","0,3,1","      36.7","0,3,2","      32.8","0,3,3","      -2.8","0,1,2","     -10.0","0,3,1","      -5.0","0,3,2","      -2.8","0,3,3","      -1.1","0,1,2","      -1.7","0,3,1","      -2.2","0,3,2","      -1.7","0,3,3","      11.9","0,1,2","       9.8","0,3,1","      11.0","0,3,2","      11.8","0,3,3","      14.9","0,1,2","      18.1","0,3,1","      15.7","0,3,2","      14.4","0,3,3","    786.5"," ,0","      376"," ,0","     10.07","0","     15.92","0","      4.22","0"
"USC00129430","1996","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    354.3","","     354.3","0","       131","0","        77","0","         9","0","","","        10","0","         9","0","       149","0","        54","0","       140","0","         9","0","","","","","  -26.7","0,0204,+","","","   127"," ,0,0103, ","  51.1"," ,0,0624, ","   33.9","0,0701, ","-1.1","0,1004","-3.9","0,1011","-4.4","0,1101","-7.2","0,1102","-9.4","0,1112","-0.6","0,0427","-3.3","0,0417","-4.4","0,0410","-7.8","0,0409","-9.4","0,0408","    3794.7","7","      23.9","0,1,2","      26.7","0,3,1","      28.3","0,3,2","      27.2","0,3,3","    3794.7","0","      29.4","0,1,2","      39.4","0,3,1","      36.1","0,3,2","      32.2","0,3,3","      -3.9","0,1,2","     -10.0","0,3,1","      -7.2","0,3,2","      -5.6","0,3,3","      -3.3","0,1,2","      -5.0","0,3,1","      -4.4","0,3,2","      -3.9","0,3,3","       9.8","0,1,2","       8.9","0,3,1","      10.4","0,3,2","      11.0","0,3,3","      12.5","0,1,2","      16.7","0,3,1","      14.6","0,3,2","      13.4","0,3,3","    899.6"," ,0","      568"," ,0","      8.88","0","     14.67","0","      3.10","0"
