"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CLAB","2011","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","    792.3","","     792.3","U","         0","U","         3","U","         0","U","       195","U","        61","U","   -1.1","U,0110, ","   40.0","U,0705, ","0.0","U,1220","","","","","-1.1","U,0110","","","","","    1322.9","9","    1322.9","U","     16.67","U","     22.36","U","     10.99","U"
"USR0000CLAB","2012","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1048.8","","    1048.8","U","         0","U","         2","U","         0","U","       209","U","        93","U","   -0.6","U,0117, ","   40.0","U,0814,+","0.0","U,1220","","","","","-0.6","U,0117","","","","","    1160.2","2","    1160.2","U","     18.25","U","     24.19","U","     12.32","U"
"USR0000CLAB","2013","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1018.8","","    1018.8","U","         0","U","         5","U","         0","U","       239","U","        73","U","   -2.2","U,1209, ","   41.7","U,0702,+","0.0","U,1205","-2.2","U,1209","","","-1.7","U,0114","","","","","    1012.2","2","    1012.2","U","     18.34","U","     24.43","U","     12.25","U"
"USR0000CLAB","2014","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1174.3","","    1174.3","U","         0","U","         0","U","         0","U","       240","U","        97","U","    0.6","U,1231, ","   41.1","U,0801,+","","","","","","","","","","","","","     825.3","3","     825.3","U","     19.48","U","     25.40","U","     13.56","U"
"USR0000CLAB","2015","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1100.3","","    1100.3","U","         0","U","         2","U","         0","U","       237","U","        80","U","   -1.7","U,0101, ","   40.6","U,0630, ","0.0","U,1227","","","","","-1.7","U,0101","","","","","     831.5","5","     831.5","U","     18.64","U","     24.56","U","     12.72","U"
"USR0000CLAB","2016","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1026.9","","    1026.9","U","         0","U","         2","U","         0","U","       244","U","        88","U","   -0.6","U,1218, ","   41.7","U,0729, ","-0.6","U,1218","","","","","","","","","","","     994.1","1","     994.1","U","     18.62","U","     24.61","U","     12.62","U"
"USR0000CLAB","2017","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1171.6","","    1171.6","U","         0","U","         1","U","         0","U","       222","U","        95","U","   -0.6","U,0106, ","   42.2","U,0902,+","","","","","","","-0.6","U,0106","","","","","    1038.9","9","    1038.9","U","     18.77","U","     24.62","U","     12.93","U"
"USR0000CLAB","2018","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1070.5","","    1070.5","U","         0","U","         0","U","         0","U","       229","U","        79","U","    2.2","U,0224, ","   40.6","U,0725, ","","","","","","","","","","","","","     954.7","7","     954.7","U","     18.62","U","     24.43","U","     12.80","U"
"USR0000CLAB","2019","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","    988.2","","     988.2","U","         0","U","         0","U","         0","U","       219","U","        71","U","    1.1","U,0102, ","   40.0","U,0611, ","","","","","","","","","","","","","    1046.7","7","    1046.7","U","     18.13","U","     23.84","U","     12.41","U"
"USR0000CLAB","2020","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1225.1","","    1225.1","U","         0","U","         1","U","         0","U","       219","U","        98","U","    0.0","U,1223, ","   42.2","U,0816, ","0.0","U,1223","","","","","","","","","","","     999.2","2","     999.2","U","     18.75","U","     24.81","U","     12.69","U"
"USR0000CLAB","2021","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1120.5","","    1120.5","U","         0","U","         0","U","         0","U","       213","U","        91","U","    1.7","U,0110, ","   43.3","U,0710, ","","","","","","","","","","","","","    1028.7","7","    1028.7","U","     18.51","U","     24.41","U","     12.62","U"
"USR0000CLAB","2022","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1290.4","","    1290.4","U","         0","U","         0","U","         0","U","       234","U","       103","U","    1.1","U,1224,+","   45.6","U,0906, ","","","","","","","","","","","","","     967.5","5","     967.5","U","     19.05","U","     25.16","U","     12.94","U"
"USR0000CLAB","2023","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","    969.0","","     969.0","U","         0","U","         0","U","         0","U","       202","U","        73","U","    1.1","U,0216, ","   41.7","U,0701, ","","","","","","","","","","","","","    1318.5","5","    1318.5","U","     17.80","U","     23.43","U","     12.17","U"
"USR0000CLAB","2024","37.0547","-121.0531","106.7","LOS BANOS CALIFORNIA, CA US","   1289.7","","    1289.7","U","         0","U","         0","U","         0","U","       221","U","       104","U","    2.2","U,0112, ","   43.9","U,0706, ","","","","","","","","","","","","","     916.4","4","     916.4","U","     19.14","U","     25.10","U","     13.17","U"
