"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00118740","1913","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    743.5","","     743.5","0","       109","0","        63","0","         5","0","","","         9","0","         7","0","       111","0","        36","0","       157","0","        51","0","         1"," ","        36"," ","  -22.8","0,0206,+","","","   140"," ,0,0203, ","  42.9"," ,0,0323, ","   39.4","0,0730, ","-3.3","0,1021","-3.3","0,1021","-5.6","0,1101","-8.9","0,1111","-8.9","0,1111","0.0","0,0415","-6.1","0,0328","-6.1","0,0328","-8.3","0,0322","-11.1","0,0317","    3197.8","8","","","","","    3197.8","0","","","","","","","","","","","","","","","","","","","","","    805.6"," ,0","      546"," ,0","     11.82","0","     17.32","0","      6.31","0"
"USC00118740","1914","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    679.7","","     679.7","0","        94","0","        52","0","         2","0","","","        12","0","         8","0","       122","0","        51","0","       163","0","        43","0","","","        23"," ","  -25.0","0,1226, ","","","   216"," ,0,0223, ","  42.4"," ,0,1014, ","   37.2","0,0712, ","-4.4","0,1027","-4.4","0,1027","-4.4","0,1027","-7.8","0,1117","-11.1","0,1119","-0.6","0,0421","-2.8","0,0410","-5.6","0,0409","-8.9","0,0320","-8.9","0,0320","    3091.8","8","","","","","    3091.8","0","","","","","","","","","","","","","","","","","","","","","    627.2"," ,0","     1045"," ,0","     10.98","0","     16.38","0","      5.58","0"
"USC00118740","1915","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    364.2","","     364.2","0","       110","0","        64","0","         6","0","","","         8","0","         3","0","       126","0","        28","0","       161","0","         1","0","","","        44"," ","  -26.1","0,0124, ","","","   229"," ,0,0122, ","  77.2"," ,0,0821, ","   32.2","0,0716, ","0.0","0,1008","-2.2","0,1113","-7.8","0,1115","-7.8","0,1115","-8.9","0,1122","-0.6","0,0413","-3.3","0,0404","-5.0","0,0331","-6.7","0,0330","-8.9","0,0209","    3199.1","1","","","","","    3199.1","0","","","","","","","","","","","","","","","","","","","","","    869.6"," ,0","      764"," ,0","     10.57","0","     15.55","0","      5.61","0"
"USC00118740","1916","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    605.8","","     605.8","0","       110","0","        71","0","         6","0","","","         7","0","         7","0","       123","0","        42","0","       152","0","        38","0","         1"," ","        43"," ","  -22.8","0,0113, ","","","   142"," ,0,0206, ","  45.7"," ,0,0130, ","   38.3","0,0729, ","0.0","0,0916","-2.2","0,1113","-10.0","0,1114","-10.0","0,1114","-10.0","0,1114","-1.7","0,0410","-3.3","0,0409","-6.1","0,0323","-10.6","0,0316","-10.6","0,0316","    3311.3","3","","","","","    3311.3","0","","","","","","","","","","","","","","","","","","","","","    755.3"," ,0","      491"," ,0","     10.71","0","     16.40","0","      5.03","0"
"USC00118740","1917","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    357.7","","     357.7","0","       105","0","        56","0","         7","0","","","         6","0","        16","0","       129","0","        46","0","       134","0","        12","0","         1"," ","        55"," ","  -24.4","0,1211,+","","","    56"," ,0,1206, ","  74.4"," ,0,0313, ","   34.4","0,0731, ","-1.1","0,1006","-5.6","0,1013","-5.6","0,1013","-7.2","0,1124","-11.1","0,1206","-2.2","0,0415","-2.2","0,0415","-4.4","0,0414","-12.2","0,0305","-12.2","0,0305","    3450.1","1","","","","","    3450.1","0","","","","","","","","","","","","","","","","","","","","","    819.3"," ,0","      391"," ,0","      9.10","0","     14.52","0","      3.67","0"
"USC00118740","1918","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    498.4","","     498.4","0","       107","0","        68","0","        11","0","","","         4","0","        15","0","       112","0","        44","0","       155","0","        20","0","         4"," ","        27"," ","  -29.4","0,0112, ","","","   147"," ,0,0111, ","  77.0"," ,0,0625, ","   38.3","0,0805, ","-1.7","0,1102","-2.8","0,1123","-6.7","0,1124","-6.7","0,1124","-12.2","0,1226","0.0","0,0421","-5.0","0,0411","-5.0","0,0411","-6.7","0,0316","-10.0","0,0222","    3690.3","3","","","","","    3690.3","0","","","","","","","","","","","","","","","","","","","","","   1097.8"," ,0","      354"," ,0","     10.64","0","     16.21","0","      5.06","0"
"USC00118740","1919","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    614.9","","     614.9","0","        95","0","        60","0","         8","0","","","         2","0","         4","0","       123","0","        33","0","       159","0","        33","0","         3"," ","        32"," ","  -22.2","0,0104, ","","","   140"," ,0,0222, ","  59.9"," ,0,0801, ","   35.6","0,0712, ","-1.7","0,1102","-3.9","0,1105","-4.4","0,1112","-8.9","0,1113","-8.9","0,1113","-2.8","0,0426","-2.8","0,0426","-4.4","0,0425","-9.4","0,0306","-9.4","0,0306","    2965.1","1","","","","","    2965.1","0","","","","","","","","","","","","","","","","","","","","","    894.9"," ,0","      277"," ,0","     11.32","0","     16.82","0","      5.81","0"
"USC00118740","1920","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    491.2","","     491.2","0","       103","0","        61","0","         8","0","","","         6","0","         8","0","       132","0","        45","0","       157","0","        22","0","         1"," ","        32"," ","  -24.4","0,1228, ","","","   152"," ,0,0405,+","  36.1"," ,0,0702, ","   36.7","0,0723, ","-1.1","0,1028","-3.3","0,1029","-4.4","0,1111","-10.0","0,1112","-10.0","0,1112","-1.7","0,0414","-3.9","0,0413","-6.1","0,0407","-7.2","0,0406","-13.3","0,0308","    3534.6","6","","","","","    3534.6","0","","","","","","","","","","","","","","","","","","","","","    744.2"," ,0","      680"," ,0","     10.40","0","     15.70","0","      5.11","0"
"USC00118740","1921","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    714.1","","     714.1","0","       118","0","        74","0","         8","0","","","         3","0","         0","0","       100","0","        19","0","       161","0","        37","0","","","        54"," ","  -14.4","0,0117, ","","","   102"," ,0,0417, "," 114.3"," ,0,0526, ","   36.7","0,0706, ","0.0","0,1008","-2.2","0,1110","-7.8","0,1112","-7.8","0,1112","-8.9","0,1218","-1.1","0,0418","-2.8","0,0411","-6.7","0,0329","-6.7","0,0329","-8.9","0,0223","    2723.4","4","","","","","    2723.4","0","","","","","","","","","","","","","","","","","","","","","   1059.3"," ,0","      215"," ,0","     12.92","0","     18.10","0","      7.73","0"
"USC00118740","1922","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    609.2","","     609.2","0","       102","0","        66","0","        11","0","","","         6","0","         5","0","       113","0","        31","0","       166","0","        26","0","","","        39"," ","  -21.1","0,1218,+","","","    86"," ,0,0301, ","  62.0"," ,0,0314, ","   36.7","0,0902, ","0.0","0,1017","-4.4","0,1121","-4.4","0,1121","-7.8","0,1125","-14.4","0,1212","-1.1","0,0420","-3.9","0,0322","-4.4","0,0308","-8.3","0,0303","-10.6","0,0228","    2907.6","6","","","","","    2907.6","0","","","","","","","","","","","","","","","","","","","","","    933.6"," ,0","      349"," ,0","     11.75","0","     17.31","0","      6.19","0"
"USC00118740","1923","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","","","","","       122","0","        72","0","        12","0","","","         4","0","         2","0","       119","0","","","","","","","","","        40"," ","  -20.6","0,0204, ","","","    89"," ,0,0106, ","  47.2"," ,0,0315, ","","","0.0","0,1020","-2.2","0,1022","-6.1","0,1031","-7.2","0,1214","-11.1","0,1231","0.0","0,0510","-3.3","0,0409","-6.1","0,0401","-11.1","0,0331","-11.1","0,0331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1025.7"," ,0","      329"," ,0","","","","","      5.81","0"
"USC00118740","1924","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    385.5","","     385.5","0","       126","0","        68","0","         9","0","","","        10","0","        16","0","       128","0","        51","0","       150","0","        14","0","","","        29"," ","  -28.9","0,1228, ","","","   102"," ,0,0119,+","  99.1"," ,0,0820, ","   35.6","0,0805,+","0.0","0,1022","-2.2","0,1108","-7.8","0,1125","-7.8","0,1125","-8.9","0,1129","0.0","0,0411","-4.4","0,0402","-4.4","0,0402","-6.7","0,0310","-13.3","0,0222","    3363.4","4","","","","","    3363.4","0","","","","","","","","","","","","","","","","","","","","","   1026.4"," ,0","      660"," ,0","      9.65","0","     14.93","0","      4.37","0"
"USC00118740","1925","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    675.7","","     675.7","0","       104","0","        60","0","         7","0","","","         7","0","         5","0","       129","0","        33","0","       152","0","        43","0","","","        26"," ","  -21.7","0,1227, ","","","   152"," ,0,0101, ","  63.8"," ,0,0313, ","   38.9","0,0702, ","-2.2","0,1010","-2.2","0,1010","-4.4","0,1027","-6.7","0,1028","-10.6","0,1030","-1.7","0,0525","-2.2","0,0406","-7.2","0,0315","-7.2","0,0315","-15.6","0,0303","    3133.4","4","","","","","    3133.4","0","","","","","","","","","","","","","","","","","","","","","    746.8"," ,0","      504"," ,0","     11.13","0","     16.68","0","      5.58","0"
"USC00118740","1926","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    569.0","","     569.0","0","       129","0","        79","0","        13","0","","","         9","0","         4","0","       141","0","        44","0","       145","0","        22","0","","","        48"," ","  -19.4","0,0122, ","","","   102"," ,0,0330, ","  59.4"," ,0,0909, ","   35.6","0,0811,+","-0.6","0,1023","-2.2","0,1027","-6.7","0,1110","-6.7","0,1110","-10.0","0,1121","0.0","0,0504","-3.3","0,0419","-5.6","0,0401","-6.7","0,0315","-11.1","0,0314","    3546.4","4","","","","","    3546.4","0","","","","","","","","","","","","","","","","","","","","","   1105.5"," ,0","      568"," ,0","     10.27","0","     15.19","0","      5.36","0"
"USC00118740","1927","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    410.4","","     410.4","0","       121","0","        87","0","        16","0","","","         4","0","         5","0","       107","0","        32","0","       154","0","        16","0","","","        44"," ","  -26.7","0,0115, ","","","   279"," ,0,0113, ","  68.8"," ,0,0808, ","   34.4","0,0916,+","0.0","0,1104","-6.7","0,1106","-6.7","0,1106","-6.7","0,1106","-10.0","0,1201","-1.1","0,0424","-6.1","0,0304","-6.1","0,0304","-6.7","0,0302","-8.9","0,0219","    3216.0","0","","","","","    3216.0","0","","","","","","","","","","","","","","","","","","","","","   1414.1"," ,0","      508"," ,0","     11.26","0","     16.40","0","      6.13","0"
"USC00118740","1928","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    450.3","","     450.3","0","       109","0","        60","0","        10","0","","","         2","0","         4","0","       125","0","        24","0","       145","0","        16","0","","","        22"," ","  -23.9","0,0102, ","","","    51"," ,0,0223, ","  64.3"," ,0,0704, ","   33.9","0,0909, ","-1.1","0,0926","-2.8","0,1030","-5.6","0,1123","-7.8","0,1125","-12.2","0,1205","0.0","0,0428","-2.2","0,0427","-5.6","0,0409","-6.7","0,0327","-9.4","0,0305","    3165.7","7","","","","","    3165.7","0","","","","","","","","","","","","","","","","","","","","","    838.4"," ,0","      141"," ,0","     10.79","0","     15.95","0","      5.63","0"
"USC00118740","1929","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    456.7","","     456.7","0","       123","0","        72","0","        13","0","","","         8","0","        12","0","       111","0","        47","0","       144","0","         9","0","","","        28"," ","  -22.2","0,1203,+","","","   140"," ,0,1218, ","  80.5"," ,0,0803, ","   33.9","0,0728,+","-0.6","0,1023","-3.3","0,1105","-7.2","0,1121","-7.2","0,1121","-12.2","0,1122","0.0","0,0502","-9.4","0,0310","-9.4","0,0310","-9.4","0,0310","-9.4","0,0310","    3247.6","6","","","","","    3247.6","0","","","","","","","","","","","","","","","","","","","","","   1121.8"," ,0","      650"," ,0","     10.07","0","     15.31","0","      4.82","0"
"USC00118740","1930","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    668.7","","     668.7","0","        94","0","        49","0","         5","0","","","         4","0","         8","0","       125","0","        37","0","       164","0","        40","0","         3"," ","        19"," ","  -29.4","0,0118, ","","","   152"," ,0,0325, ","  51.1"," ,0,0415, ","   40.6","0,0728, ","-2.2","0,1018","-2.2","0,1018","-6.1","0,1020","-7.2","0,1106","-13.9","0,1126","0.0","0,0426","-3.3","0,0330","-5.6","0,0328","-6.7","0,0304","-8.9","0,0303","    3245.7","7","","","","","    3245.7","0","","","","","","","","","","","","","","","","","","","","","    637.5"," ,0","      367"," ,0","     11.68","0","     17.35","0","      6.01","0"
"USC00118740","1931","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    745.7","","     745.7","0","       122","0","        71","0","         5","0","","","         6","0","         0","0","        94","0","        11","0","       164","0","        43","0","         1"," ","        23"," ","  -16.1","0,0101, ","","","   124"," ,0,0307, ","  99.3"," ,0,0915, ","   37.2","0,0628,+","-1.7","0,1106","-3.3","0,1125","-6.1","0,1128","","","","","-1.7","0,0406","-2.8","0,0402","-6.7","0,0311","-6.7","0,0311","-11.1","0,0214","    3065.7","7","","","","","    3065.7","0","","","","","","","","","","","","","","","","","","","","","    927.2"," ,0","      466"," ,0","     12.97","0","     18.03","0","      7.91","0"
"USC00118740","1932","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    587.2","","     587.2","0","       113","0","        69","0","         5","0","","","         6","0","         2","0","       113","0","        31","0","       160","0","        19","0","","","        27"," ","  -22.8","0,1216, ","","","   229"," ,0,1115, ","  38.6"," ,0,0913, ","   36.7","0,0715, ","-0.6","0,1011","-2.2","0,1030","-7.2","0,1112","-7.2","0,1112","-9.4","0,1119","0.0","0,0427","-2.2","0,0413","-4.4","0,0322","-7.8","0,0315","-11.1","0,0314","    2609.5","5","","","","","    2609.5","0","","","","","","","","","","","","","","","","","","","","","    790.4"," ,0","      534"," ,0","     11.43","0","     16.81","0","      6.05","0"
"USC00118740","1933","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    755.5","","     755.5","0","       107","0","        66","0","         6","0","        9","","         5","0","         5","0","       107","0","        24","0","       160","0","        46","0","         1"," ","        28"," ","  -25.0","0,0209, ","   102"," ,0,0211,+","   122"," ,0,0207, ","  66.3"," ,0,0927, ","   37.8","0,0607, ","-0.6","0,1025","-5.6","0,1108","-5.6","0,1108","-7.2","0,1110","-10.0","0,1115","0.0","0,0427","-3.9","0,0322","-4.4","0,0321","-6.7","0,0311","-12.8","0,0310","    3091.1","1","","","","","    3091.1","0","","","","","","","","","","","","","","","","","","","","","    876.1"," ,0","      295"," ,0","     12.33","0","     17.78","0","      6.86","0"
"USC00118740","1934","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    778.3","","     778.3","0","       109","0","        72","0","         8","0","       32","","        10","0","         7","0","       121","0","        34","0","       165","0","        49","0","","","        26"," ","  -23.3","0,0227, ","   152"," ,0,1224, ","   122"," ,0,0327, ","  64.8"," ,0,0618, ","   40.0","0,0725, ","-1.7","0,1028","-2.2","0,1101","-4.4","0,1115","-7.2","0,1207","-10.0","0,1210","0.0","0,0428","-9.4","0,0328","-9.4","0,0328","-9.4","0,0328","-9.4","0,0328","    3105.5","5","","","","","    3105.5","0","","","","","","","","","","","","","","","","","","","","","    893.4"," ,0","      822"," ,0","     11.90","0","     17.35","0","      6.45","0"
"USC00118740","1935","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    546.1","","     546.1","0","       129","0","        80","0","         8","0","       14","","         2","0","         5","0","       102","0","        35","0","       142","0","        19","0","","","        16"," ","  -22.8","0,1227, ","   127"," ,0,1231,+","    66"," ,0,1223, ","  45.7"," ,0,1104, ","   35.6","0,0802,+","-1.7","0,1004","-2.8","0,1006","-4.4","0,1106","-8.3","0,1122","-8.9","0,1129","-0.6","0,0417","-2.8","0,0318","-5.6","0,0308","-6.7","0,0228","-12.2","0,0227","    3023.1","1","","","","","    3023.1","0","","","","","","","","","","","","","","","","","","","","","    945.6"," ,0","      156"," ,0","     10.93","0","     15.73","0","      6.14","0"
"USC00118740","1936","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    850.5","","     850.5","0","       109","0","        56","0","         9","0","       52","","         6","0","        19","0","       130","0","        40","0","       164","0","        56","0","         1"," ","        22"," ","  -29.4","0,0123, ","   127"," ,0,0211,+","    84"," ,0,1219, "," 103.4"," ,0,1102, ","   42.2","0,0714, ","-0.6","0,1024","-3.3","0,1027","-5.6","0,1116","-6.7","0,1119","-10.6","0,1206","-1.7","0,0423","-3.3","0,0422","-5.6","0,0408","-6.7","0,0403","-10.6","0,0222","    3572.3","3","","","","","    3572.3","0","","","","","","","","","","","","","","","","","","","","","    892.0"," ,0","      407"," ,0","     11.21","0","     16.84","0","      5.58","0"
"USC00118740","1937","40.08408","-88.24039","220.1","CHAMPAIGN 3 S, IL US","    584.7","","     584.7","0","       115","0","        73","0","         8","0","       22","","         7","0","         1","0","       133","0","        45","0","       148","0","        23","0","         1"," ","        24"," ","  -18.9","0,0123, ","   102"," ,0,0124,+","   102"," ,0,0310, ","  78.5"," ,0,0910, ","   35.0","0,0817,+","-2.2","0,1014","-2.2","0,1014","-5.0","0,1104","-7.8","0,1119","-9.4","0,1120","0.0","0,0416","-2.8","0,0329","-7.2","0,0327","-7.2","0,0327","-12.8","0,0225","    3206.5","5","","","","","    3206.5","0","","","","","","","","","","","","","","","","","","","","","    957.0"," ,0","      491"," ,0","     10.54","0","     15.61","0","      5.47","0"
