"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00516082","1924","22.03","-159.76278","6.1","MANA 1026, HI US","   1683.8","","    1683.8","6","","","","","","","","","","","         0","6","         0","6","         0","6","       366","6","        12","6","","","   12.2","6,1213,+","","","","","","","   32.8","6,0625, ","       0.0","0","       0.0","6","","","","","     22.94","6","     28.97","6","     16.90","6"
"USC00516082","1925","22.03","-159.76278","6.1","MANA 1026, HI US","   1783.0","","    1783.0","6","","","","","","","","","","","         0","6","         0","6","         0","6","       365","6","        48","6","","","   12.2","6,0124,+","","","","","","","   33.9","6,0731, ","       0.6","6","       0.6","6","","","","","     23.21","6","     29.61","6","     16.82","6"
"USC00516082","1926","22.03","-159.76278","6.1","MANA 1026, HI US","   1771.0","","    1771.0","6","","","","","","","","","","","         0","6","         0","6","         0","6","       365","6","       101","6","","","   10.0","6,0202, ","","","","","","","   35.0","6,0901, ","       0.8","8","       0.8","6","","","","","     23.16","6","     29.92","6","     16.41","6"
"USC00516082","1927","22.03","-159.76278","6.1","MANA 1026, HI US","   1688.1","","    1688.1","6","        64","6","        44","6","         6","6","","","","","         0","6","         0","6","         0","6","       365","6","        69","6","","","   11.1","6,0329,+","","","",""," 144.8"," ,6,1224, ","   33.9","6,0721, ","       0.0","0","       0.0","6","    728.5"," ,6","","","     22.95","6","     29.57","6","     16.33","6"
"USC00516082","1928","22.03","-159.76278","6.1","MANA 1026, HI US","   1536.3","","    1536.3","6","","","","","","","","","","","         0","6","         0","6","         0","6","       366","6","        51","6","","","   10.6","6,1227,+","","","","","","","   33.3","6,0713,+","       0.3","3","       0.3","6","","","","","     22.52","6","     29.35","6","     15.70","6"
"USC00516082","1929","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00516082","1930","22.03","-159.76278","6.1","MANA 1026, HI US","   1474.6","","    1474.6","6","","","","","","","","","","","         0","6","         0","6","         0","6","       364","6","        81","6","","","    9.4","6,1230,+","","","","","","","   33.9","6,0817, ","       9.2","2","       9.2","6","","","","","     22.36","6","     29.80","6","     14.92","6"
"USC00516082","1931","22.03","-159.76278","6.1","MANA 1026, HI US","   1907.4","","    1907.4","6","","","","","","","","","","","         0","6","         0","6","         0","6","       365","6","        48","6","","","    9.4","6,0128, ","","","","","","","   33.3","6,0727,+","       0.0","0","       0.0","6","","","","","     23.54","6","     29.52","6","     17.56","6"
"USC00516082","1932","22.03","-159.76278","6.1","MANA 1026, HI US","   1905.5","","    1905.5","6","        60","6","        49","6","         4","6","","","","","         0","6","         0","6","         0","6","       364","6","         2","6","","","   11.1","6,0307, ","","","",""," 126.2"," ,6,1118, ","   32.8","6,0807, ","       0.6","6","       0.6","6","    640.0"," ,6","","","     23.56","6","     28.81","6","     18.32","6"
"USC00516082","1933","22.03","-159.76278","6.1","MANA 1026, HI US","   1760.9","","    1760.9","6","","","","","","","","","","","         0","6","         0","6","         0","6","       365","6","         1","6","","","   12.8","6,0311,+","","","","","","","   32.2","6,0628, ","       0.0","0","       0.0","6","","","","","     23.15","6","     28.48","6","     17.82","6"
"USC00516082","1934","22.03","-159.76278","6.1","MANA 1026, HI US","   2158.3","","    2158.3","6","","","","","","","","","","","         0","6","         0","6","         0","6","       365","6","        50","6","","","   13.9","6,0412, ","","","","","","","   35.0","6,0906, ","       0.0","0","       0.0","6","","","","","     24.24","6","     29.30","6","     19.18","6"
"USC00516082","1935","22.03","-159.76278","6.1","MANA 1026, HI US","   2008.5","","    2008.5","6","","","","","","","","","","","         0","6","         0","6","         0","6","       365","6","        10","6","","","   10.6","6,1224, ","","","","","","","   32.8","6,1012,+","       0.0","0","       0.0","6","","","","","     23.83","6","     28.63","6","     19.03","6"
"USC00516082","1936","22.03","-159.76278","6.1","MANA 1026, HI US","   2012.6","","    2012.6","6","","","","","","","","","","","         0","6","         0","6","         0","6","       366","6","        18","6","","","   12.8","6,0210, ","","","","","","","   33.9","6,1013,+","       0.3","3","       0.3","6","","","","","     23.83","6","     28.80","6","     18.85","6"
"USC00516082","1937","22.03","-159.76278","6.1","MANA 1026, HI US","   2070.0","","    2070.0","6","","","","","","","","","","","         0","6","         0","6","         0","6","       362","6","        34","6","","","   12.2","6,0211, ","","","","","","","   34.4","6,0822, ","       0.6","6","       0.6","6","","","","","     24.03","6","     29.08","6","     18.97","6"
"USC00516082","1938","22.03","-159.76278","6.1","MANA 1026, HI US","   2251.1","","    2251.1","6","        66","6","        25","6","         5","6","","","","","         0","6","         0","6","         0","6","       363","6","        67","6","","","   15.0","6,1225,+","","","","","  74.9"," ,6,0202, ","   35.0","6,1101, ","       0.0","0","       0.0","6","    533.5"," ,6","","","     24.53","6","     29.94","6","     19.11","6"
"USC00516082","1939","22.03","-159.76278","6.1","MANA 1026, HI US","   2054.2","","    2054.2","6","        78","6","        44","6","         8","6","","","","","         0","6","         0","6","         0","6","       364","6","        30","6","","","   13.3","6,1221,+","","","","","  45.7"," ,6,0403, ","   34.4","6,0805, ","       0.0","0","       0.0","6","    618.6"," ,6","","","     23.97","6","     29.44","6","     18.49","6"
"USC00516082","1940","22.03","-159.76278","6.1","MANA 1026, HI US","   2356.9","","    2356.9","6","       102","6","        43","6","         5","6","","","         0","6","         0","6","         0","6","         0","6","       365","6","        57","6","","","   13.9","6,0129, ","","","     0"," ,6,1231,+"," 120.7"," ,6,1002, ","   34.4","6,0806,+","       0.0","0","       0.0","6","    656.9"," ,6","        0"," ,6","     24.79","6","     29.72","6","     19.86","6"
"USC00516082","1941","22.03","-159.76278","6.1","MANA 1026, HI US","   2181.4","","    2181.4","6","        68","6","        17","6","         1","6","","","","","         0","6","         0","6","         0","6","       365","6","        61","6","","","   12.8","6,0306,+","","","","","  44.5"," ,6,1029, ","   35.0","6,0923, ","       0.0","0","       0.0","6","    221.2"," ,6","","","     24.30","6","     29.42","6","     19.17","6"
"USC00516082","1942","22.03","-159.76278","6.1","MANA 1026, HI US","   2064.6","","    2064.6","6","        92","6","        46","6","         8","6","","","         0","6","         0","6","         0","6","         0","6","       365","6","        17","6","","","   12.2","6,0306,+","","","     0"," ,6,1231,+","  94.7"," ,6,1129, ","   32.8","6,1003,+","       0.0","0","       0.0","6","    762.5"," ,6","        0"," ,6","     23.98","6","     29.11","6","     18.86","6"
"USC00516082","1943","22.03","-159.76278","6.1","MANA 1026, HI US","   2105.3","","    2105.3","6","       111","6","        43","6","         3","6","","","","","         0","6","         0","6","         0","6","       365","6","        58","6","","","   12.2","6,0224, ","","","","","  55.1"," ,6,0112, ","   34.4","6,0822, ","       0.0","0","       0.0","6","    483.5"," ,6","","","     24.09","6","     29.49","6","     18.68","6"
"USC00516082","1944","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        79","6","        31","6","         5","6","","","","","","","","","","","","","","","","","","","","","","","  66.5"," ,6,0308, ","","","","","","","    536.1"," ,6","","","","","","","",""
"USC00516082","1945","22.03","-159.76278","6.1","MANA 1026, HI US","   2066.1","","    2066.1","6","        74","6","        38","6","         7","6","","","","","         0","6","         0","6","         0","6","       364","6","         0","6","","","   12.8","6,1214, ","","","","","  69.9"," ,6,1206, ","   31.7","6,0910,+","       0.0","0","       0.0","6","    591.5"," ,6","","","     24.00","6","     28.78","6","     19.23","6"
"USC00516082","1946","22.03","-159.76278","6.1","MANA 1026, HI US","   1913.1","","    1913.1","6","        68","6","        39","6","         7","6","","","","","         0","6","         0","6","         0","6","       364","6","         2","6","","","   12.8","6,0217, ","","","","","  63.8"," ,6,0129, ","   32.8","6,1001, ","       0.0","0","       0.0","6","    626.4"," ,6","","","     23.58","6","     28.60","6","     18.55","6"
"USC00516082","1947","22.03","-159.76278","6.1","MANA 1026, HI US","   1865.4","","    1865.4","6","        81","6","        29","6","         3","6","","","","","         0","6","         0","6","         0","6","       361","6","         1","6","","","   11.7","6,0228,+","","","","","  32.3"," ,6,0804, ","   32.2","6,1014, ","       3.7","7","       3.7","6","    350.8"," ,6","","","     23.48","6","     28.26","6","     18.70","6"
"USC00516082","1948","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        95","6","        40","6","         3","6","","","","","         0","6","         0","6","         0","6","       357","6","         1","6","","","   12.2","6,0216, ","","","","","  47.0"," ,6,0123, ","   32.2","6,0718, ","       0.0","0","       0.0"," ","    451.2"," ,6","","","     23.59","6","     28.03","6","     19.16","6"
"USC00516082","1949","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        74","0","        36","0","        11","0","","","","","","","","","","","","","","","","","","","","","",""," 138.9"," ,0,0208, ","","","","","","","   1065.9"," ,0","","","","","","","",""
"USC00516082","1950","22.03","-159.76278","6.1","MANA 1026, HI US","   1625.4","","    1625.4","0","        76","0","        39","0","         7","0","        0","","         0","0","         0","0","         0","0","         0","0","       361","0","         2","0","         2"," ","   10.0","0,0419, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  78.2"," ,0,0816, ","   32.2","0,0815,+","       0.3","3","       0.3","0","    699.4"," ,0","        0"," ,0","     22.83","0","     28.21","0","     17.45","0"
"USC00516082","1951","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        74","0","        44","0","        13","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  89.4"," ,0,1216, ","","","","","","","   1077.3"," ,0","        0"," ,0","","","","","",""
"USC00516082","1952","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        41","0","        22","0","         3","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  96.0"," ,0,0119, ","","","","","","","    318.9"," ,0","        0"," ,0","","","","","",""
"USC00516082","1953","22.03","-159.76278","6.1","MANA 1026, HI US","   1800.2","","    1800.2","0","        44","0","        22","0","         3","0","        0","","         0","0","         0","0","         0","0","         0","0","       359","0","         0","0","","","   14.4","0,1229,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.3"," ,0,1218, ","   31.1","0,1017,+","       0.0","0","       0.0","0","    258.0"," ,0","        0"," ,0","     23.33","0","     27.95","0","     18.71","0"
"USC00516082","1954","22.03","-159.76278","6.1","MANA 1026, HI US","   1841.2","","    1841.2","0","        59","0","        30","0","         4","0","        0","","         0","0","         0","0","         0","0","         0","0","       362","0","         2","0","","","   14.4","0,1213,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  70.1"," ,0,1128, ","   32.2","0,1011,+","       0.0","0","       0.0","0","    410.4"," ,0","        0"," ,0","     23.44","0","     27.93","0","     18.95","0"
"USC00516082","1955","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        50","0","        39","0","         9","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 103.4"," ,0,0121, ","","","","","","","    796.6"," ,0","        0"," ,0","","","","","",""
"USC00516082","1956","22.03","-159.76278","6.1","MANA 1026, HI US","   2028.0","","    2028.0","0","        66","0","        56","0","        13","0","        0","","         0","0","         0","0","         0","0","         0","0","       362","0","        18","0","","","   13.3","0,0203, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  81.8"," ,0,1207, ","   32.2","0,0925,+","","","","","    899.6"," ,0","        0"," ,0","     23.93","0","     28.84","0","     19.02","0"
"USC00516082","1957","22.03","-159.76278","6.1","MANA 1026, HI US","   1953.6","","    1953.6","0","        37","0","        28","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       362","0","        10","0","","","   13.3","0,0325,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  96.5"," ,0,0130, ","   33.3","0,0904, ","       0.0","0","       0.0","0","    548.6"," ,0","        0"," ,0","     23.72","0","     28.53","0","     18.91","0"
"USC00516082","1958","22.03","-159.76278","6.1","MANA 1026, HI US","   1801.7","","    1801.7","0","        41","0","        33","0","         3","0","        0","","         0","0","         0","0","         0","0","         0","0","       363","0","        10","0","","","   11.1","0,0226, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  64.8"," ,0,1229, ","   33.3","0,0808, ","       0.0","0","       0.0","0","    361.3"," ,0","        0"," ,0","     23.29","0","     28.42","0","     18.16","0"
"USC00516082","1959","22.03","-159.76278","6.1","MANA 1026, HI US","   1960.6","","    1960.6","0","        30","0","        24","0","         4","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","        13","0","","","   13.3","0,0221,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.8"," ,0,0118, ","   33.3","0,0806,+","       0.1","1","       0.1","0","    358.4"," ,0","        0"," ,0","     23.71","0","     28.50","0","     18.91","0"
"USC00516082","1960","22.03","-159.76278","6.1","MANA 1026, HI US","   1993.6","","    1993.6","0","        32","0","        27","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","         3","0","","","   11.7","0,0223,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  66.0"," ,0,0229, ","   32.2","0,0813,+","       1.4","4","       1.4","0","    472.3"," ,0","        0"," ,0","     23.79","0","     28.52","0","     19.06","0"
"USC00516082","1961","22.03","-159.76278","6.1","MANA 1026, HI US","   2071.7","","    2071.7","0","        44","0","        38","0","         3","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         7","0","","","   12.8","0,0124, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  78.7"," ,0,0501, ","   32.8","0,0905, ","       0.0","0","       0.0","0","    464.2"," ,0","        0"," ,0","     24.01","0","     28.71","0","     19.32","0"
"USC00516082","1962","22.03","-159.76278","6.1","MANA 1026, HI US","   1960.1","","    1960.1","0","        80","0","        57","0","        11","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","         9","0","","","   13.9","0,0305, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 114.3"," ,0,0128, ","   33.9","0,0904, ","       0.0","0","       0.0","0","    948.8"," ,0","        0"," ,0","     23.70","0","     28.46","0","     18.95","0"
"USC00516082","1963","22.03","-159.76278","6.1","MANA 1026, HI US","   2072.0","","    2072.0","0","        82","0","        56","0","         7","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         5","0","","","   13.9","0,0214,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  65.0"," ,0,0326, ","   32.8","0,0922, ","       0.0","0","       0.0","0","    741.4"," ,0","        0"," ,0","     24.00","0","     28.64","0","     19.36","0"
"USC00516082","1964","22.03","-159.76278","6.1","MANA 1026, HI US","   2078.9","","    2078.9","0","        84","0","        45","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","        45","0","","","   14.4","0,0216,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 112.5"," ,0,1217, ","   33.3","0,0902,+","       0.0","0","       0.0","0","    714.5"," ,0","        0"," ,0","     24.01","0","     29.40","0","     18.61","0"
"USC00516082","1965","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        89","0","        53","0","         8","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 112.5"," ,0,0110, ","","","       1.9","9","       1.9"," ","    872.6"," ,0","        0"," ,0","","","","","",""
"USC00516082","1966","22.03","-159.76278","6.1","MANA 1026, HI US","   1916.4","","    1916.4","0","        65","0","        34","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","        33","0","","","   12.2","0,0401,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.6"," ,0,0227, ","   33.3","0,0822,+","","","","","    578.1"," ,0","        0"," ,0","     23.56","0","     29.16","0","     17.96","0"
"USC00516082","1967","22.03","-159.76278","6.1","MANA 1026, HI US","   2069.3","","    2069.3","0","        88","0","        53","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","        33","0","","","   13.3","0,0228,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  69.9"," ,0,1209, ","   34.4","0,0827, ","       0.0","0","       0.0","0","    791.8"," ,0","        0"," ,0","     23.99","0","     29.12","0","     18.86","0"
"USC00516082","1968","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        90","0","        51","0","        15","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  93.2"," ,0,1201, ","","","       0.0","0","       0.0","0","   1092.2"," ,0","        0"," ,0","","","","","",""
"USC00516082","1969","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        60","0","        27","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.0"," ,0,0106, ","","","","","","","    340.9"," ,0","        0"," ,0","","","","","",""
"USC00516082","1970","22.03","-159.76278","6.1","MANA 1026, HI US","   1938.2","","    1938.2","0","        56","0","        32","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","        35","0","","","   10.6","0,0216, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  79.5"," ,0,0912, ","   33.3","0,0908, ","       1.4","4","       1.4","0","    477.1"," ,0","        0"," ,0","     23.63","0","     29.45","0","     17.80","0"
"USC00516082","1971","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        89","0","        52","0","         8","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  72.1"," ,0,1219, ","","","","","","","    711.7"," ,0","        0"," ,0","","","","","",""
"USC00516082","1972","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        77","0","        39","0","         9","0","        0","","         0","0","         0","0","         0","0","","","","","","","","","   11.7","0,1231,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  93.7"," ,0,0123, ","","","       0.0","0","       0.0","0","    720.1"," ,0","        0"," ,0","","","","","     18.40","0"
"USC00516082","1973","22.03","-159.76278","6.1","MANA 1026, HI US","   1865.6","","    1865.6","0","        36","0","        21","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         1","0","","","    7.2","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 118.6"," ,0,1120, ","   32.2","0,0827, ","","","","","    495.7"," ,0","        0"," ,0","     23.42","0","     29.02","0","     17.81","0"
"USC00516082","1974","22.03","-159.76278","6.1","MANA 1026, HI US","   2131.4","","    2131.4","0","       108","0","        64","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","        33","0","","","   14.4","0,0308,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  58.7"," ,0,1118, ","   34.4","0,0720, ","       0.0","0","       0.0","0","    828.1"," ,0","        0"," ,0","     24.16","0","     29.70","0","     18.62","0"
"USC00516082","1975","22.03","-159.76278","6.1","MANA 1026, HI US","   1905.1","","    1905.1","0","        43","0","        26","0","         7","0","        0","","         0","0","         0","0","         0","0","         0","0","       361","0","         2","0","","","   10.0","0,0202, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 127.5"," ,0,0201, ","   32.2","0,1006,+","       0.3","3","       0.3","0","    527.5"," ,0","        0"," ,0","     23.61","0","     29.19","0","     18.02","0"
"USC00516082","1976","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       0.3","3","       0.3","0","","","","","","","","","",""
"USC00516082","1977","22.03","-159.76278","6.1","MANA 1026, HI US","   2028.6","","    2028.6","0","        71","0","        37","0","         4","0","        0","","         0","0","         0","0","         0","0","         0","0","       351","0","        47","0","","","   11.1","0,0131, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.3"," ,0,1203, ","   33.9","0,0826, ","","","","","    461.4"," ,0","        0"," ,0","     24.12","0","     29.80","0","     18.43","0"
"USC00516082","1978","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        65","0","        37","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.2"," ,0,1101, ","","","","","","","    504.7"," ,0","        0"," ,0","","","","","",""
"USC00516082","1979","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        71","0","        37","0","         2","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 100.8"," ,0,0210, ","","","","","","","    426.2"," ,0","        0"," ,0","","","","","",""
"USC00516082","1980","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        82","0","        45","0","         4","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  48.3"," ,0,0528, ","","","","","","","    555.7"," ,0","        0"," ,0","","","","","",""
"USC00516082","1981","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        77","0","        38","0","         4","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  75.7"," ,0,1225, ","","","","","","","    489.1"," ,0","        0"," ,0","","","","","",""
"USC00516082","1982","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00516082","1983","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        50","0","        24","0","         2","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.4"," ,0,1225, ","","","","","","","    215.9"," ,0","        0"," ,0","","","","","",""
"USC00516082","1984","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        60","0","        29","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 100.3"," ,0,1224, ","","","","","","","    481.5"," ,0","        0"," ,0","","","","","",""
"USC00516082","1985","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        52","0","        35","0","         3","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  62.5"," ,0,1115, ","","","","","","","    431.8"," ,0","        0"," ,0","","","","","",""
"USC00516082","1986","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        63","0","        35","0","         2","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.0"," ,0,0510, ","","","","","","","    376.4"," ,0","        0"," ,0","","","","","",""
"USC00516082","1987","22.03","-159.76278","6.1","MANA 1026, HI US","","","","","        73","0","        40","0","         8","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 118.9"," ,0,1214, ","","","","","","","    781.3"," ,0","        0"," ,0","","","","","",""
