"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094017","2012","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.6","W","    316.1","","     316.1","W","        70","W","        23","W","         2","W","        0","","        25","W","       191","W","        64","W","       142","W","        40","W","       103"," ","        39"," ","        26"," ","  -28.2","W,0118, ","     0"," ,W,1231,+","  31.8"," ,W,0609, ","   38.9","W,0710, ","0.0","W,0911","-2.7","W,0913","-7.1","W,1005","-7.1","W,1005","-13.8","W,1110","-1.6","W,0512","-3.8","W,0422","-5.5","W,0418","-8.2","W,0410","-16.0","W,0303","    4105.9","9","    4105.9","W","    270.4"," ,W","      7.03","W","     14.83","W","     -0.77","W","       320","W","       320","W","      21.5","W","      32.2","W"
"USW00094017","2013","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.4","W","    240.5","","     240.5","W","       101","W","        31","W","         1","W","        0","","        42","W","       208","W","        88","W","       132","W","        26","W","       147"," ","        25"," ","        40"," ","  -36.6","W,1223, ","     0"," ,W,1231,+","  39.1"," ,W,0530, ","   36.7","W,0816, ","-0.5","W,0920","-4.3","W,1004","-8.2","W,1005","-8.2","W,1005","-9.3","W,1102","-4.9","W,0511","-4.9","W,0511","-4.9","W,0511","-8.2","W,0501","-11.6","W,0418","    5026.2","2","    5026.2","W","    340.8"," ,W","      4.95","W","     12.12","W","     -2.21","W","        10","W","       270","W","      20.1","W","      27.7","W"
"USW00094017","2014","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.8","W","    261.3","","     261.3","W","        87","W","        26","W","         2","W","        0","","        46","W","       192","W","        74","W","       129","W","        27","W","        89"," ","        12"," ","        27"," ","  -30.5","W,0106, ","     0"," ,W,1231,+","  71.9"," ,W,0823, ","   37.8","W,0731, ","-2.7","W,0912","-2.7","W,0912","-5.5","W,1029","-7.7","W,1104","-16.6","W,1110","-0.5","W,0515","-3.2","W,0514","-4.9","W,0416","-9.3","W,0414","-9.3","W,0414","    5039.0","0","    5039.0","W","    340.4"," ,W","      5.64","W","     13.17","W","     -1.89","W","       290","W","       220","W","      20.1","W","      44.7","W"
"USW00094017","2015","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.6","W","    330.5","","     330.5","W","        65","W","        28","W","         1","W","        0","","        28","W","       177","W","        57","W","       148","W","        44","W","       115"," ","        22"," ","        23"," ","  -33.8","W,0107, ","     0"," ,W,1231,+","  26.4"," ,W,0710, ","   41.7","W,0814, ","-0.5","W,0918","-3.2","W,1015","-5.5","W,1028","-8.2","W,1029","-12.1","W,1119","-0.5","W,0520","-3.2","W,0511","-4.9","W,0422","-7.1","W,0403","-16.0","W,0305","    4406.4","4","    4406.4","W","    255.3"," ,W","      7.78","W","     15.84","W","     -0.28","W","       310","W","       310","W","      20.6","W","      25.9","W"
"USW00094017","2016","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.7","W","    285.3","","     285.3","W","        99","W","        37","W","         1","W","        0","","        20","W","       177","W","        51","W","       147","W","        28","W","        99"," ","        20"," ","        40"," ","  -36.0","W,1217, ","     0"," ,W,1231,+","  37.8"," ,W,0624, ","   37.8","W,0831, ","0.0","W,0912","-4.3","W,0913","-6.0","W,1013","-7.1","W,1117","-12.7","W,1205","-0.5","W,0515","-3.2","W,0514","-10.5","W,0411","-10.5","W,0411","-10.5","W,0411","    3938.7","7","    3938.7","W","    402.2"," ,W","      8.01","W","     15.40","W","      0.62","W","       300","W","       300","W","      24.1","W","      30.4","W"
"USW00094017","2017","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.8","W","    360.1","","     360.1","W","        59","W","        11","W","         0","W","","","        35","W","       186","W","        71","W","       142","W","        45","W","        86"," ","        18"," ","        14"," ","  -36.6","W,1231, ","","","  19.1"," ,W,0915, ","   40.0","W,0708,+","-0.5","W,0925","-6.6","W,1009","-6.6","W,1009","-11.0","W,1026","-11.0","W,1026","-1.0","W,0519","-2.7","W,0427","-7.7","W,0417","-7.7","W,0417","-10.5","W,0314","    4477.5","5","    4477.5","W","    119.0"," ,W","      6.72","W","     14.52","W","     -1.09","W","       300","W","       320","W","      21.0","W","      25.5","W"
"USW00094017","2018","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.4","W","    304.1","","     304.1","W","        66","W","        26","W","         0","W","        0","","        43","W","       198","W","        93","W","       129","W","        32","W","       137"," ","        31"," ","         4"," ","  -37.7","W,0212, ","     0"," ,W,1231,+","  23.4"," ,W,0920, ","   42.2","W,0811, ","0.0","W,0927","-6.0","W,0928","-6.0","W,0928","-7.1","W,1011","-13.2","W,1106","-1.0","W,0426","-4.9","W,0424","-4.9","W,0424","-7.1","W,0414","-11.6","W,0407","    5067.9","9","    5067.9","W","    246.9"," ,W","      4.95","W","     12.30","W","     -2.39","W","       230","W","       230","W","      21.5","W","      27.3","W"
"USW00094017","2019","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.6","W","    208.2","","     208.2","W","        86","W","        37","W","         4","W","        0","","        46","W","       193","W","        85","W","       117","W","        21","W","       136"," ","        24"," ","        31"," ","  -39.9","W,0208,+","     0"," ,W,1231,+","  42.7"," ,W,0709, ","   36.7","W,0724, ","0.0","W,1003","-3.2","W,1009","-4.9","W,1011","-7.7","W,1013","-10.5","W,1027","0.0","W,0528","-3.2","W,0509","-4.9","W,0501","-7.1","W,0413","-12.7","W,0318","    5138.6","6","    5138.6","W","    465.3"," ,W","      4.46","W","     11.29","W","     -2.37","W","       340","W","       280","W","      20.1","W","      25.0","W"
"USW00094017","2020","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.5","W","    270.2","","     270.2","W","        70","W","        21","W","         0","W","","","        21","W","       201","W","        55","W","       142","W","        37","W","        84"," ","        18"," ","        19"," ","  -31.0","W,0115, ","","","  25.1"," ,W,0630, ","   39.4","W,0818, ","-1.0","W,0907","-4.3","W,0908","-7.1","W,1017","-7.1","W,1017","-9.9","W,1019","0.0","W,0512","-5.5","W,0511","-5.5","W,0511","-8.8","W,0419","-9.3","W,0416","    4742.4","4","    4742.4","W","    207.2"," ,W","      6.52","W","     14.48","W","     -1.45","W","       250","W","","","      21.9","W","",""
"USW00094017","2021","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.5","W","    403.5","","     403.5","W","        58","W","        20","W","         1","W","","","        35","W","       198","W","        51","W","       154","W","        57","W","        88"," ","        19"," ","        19"," ","  -35.5","W,0214, ","","","  49.5"," ,W,0608, ","   41.7","W,0719, ","-1.6","W,0917","-4.3","W,1019","-6.6","W,1020","-7.1","W,1031","-11.6","W,1102","0.0","W,0511","-2.7","W,0510","-6.6","W,0424","-7.1","W,0422","-11.0","W,0421","    4512.0","0","    4512.0","W","    230.2"," ,W","      6.92","W","     15.48","W","     -1.64","W","       300","W","       270","W","      21.9","W","      30.0","W"
"USW00094017","2022","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","","","","","","","        71","W","        18","W","         2","W","","","","","","","","","","","","","        82"," ","        13"," ","        19"," ","","","","","  41.1"," ,W,0512, ","","","","","","","","","","","","","","","","","","","","","","","    4762.8","8","    4762.8","W","    267.2"," ,W","","","","","","","","","","","","","",""
"USW00094017","2023","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.4","W","    319.4","","     319.4","W","        70","W","        27","W","         2","W","","","        34","W","       186","W","        79","W","       148","W","        30","W","       125"," ","        35"," ","        31"," ","  -31.0","W,0224,+","","","  37.3"," ,W,0527, ","   41.1","W,0724, ","0.0","W,1005","-3.2","W,1006","-6.6","W,1025","-11.6","W,1026","-11.6","W,1026","-1.0","W,0519","-2.7","W,0430","-5.5","W,0423","-13.8","W,0406","-13.8","W,0406","","","","","    261.6"," ,W","      6.25","W","     13.60","W","     -1.10","W","       300","W","       300","W","      30.9","W","      40.7","W"
"USW00094017","2024","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","       3.7","W","    327.9","","     327.9","W","        82","W","        26","W","         1","W","","","        22","W","       183","W","        65","W","       151","W","        39","W","        94"," ","        13"," ","        31"," ","  -38.8","W,0114, ","","","  26.9"," ,W,0918, ","   42.2","W,0724, ","0.0","W,0930","-4.3","W,1013","-4.9","W,1023","-8.8","W,1030","-10.5","W,1120","-0.5","W,0601","-4.3","W,0502","-7.1","W,0421","-7.1","W,0421","-18.2","W,0327","    4272.5","5","    4272.5","W","    258.6"," ,W","      7.25","W","     14.82","W","     -0.33","W","       260","W","       280","W","      21.0","W","      30.4","W"
"USW00094017","2025","48.09417","-105.57836","604.7","WOLF POINT INTERNATIONAL AIRPORT, MT US","","","","","","","","","","","","","","","","","","","","","","","","","        21"," ","         1"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
