"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000087270","1993","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1239.4","","    1239.4","G","         0","G","         6","G","         0","G","       281","G","        49","G","   -1.2","G,0801, ","   38.7","G,1016, ","-0.8","G,0714","","","","","-0.6","G,0902","","","     630.7","7","     630.7","G","     20.15","G","     25.67","G","     14.62","G"
"AR000087270","1994","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1226.1","","    1226.1","G","         0","G","         2","G","         0","G","       290","G","        61","G","   -1.9","G,0710, ","   39.8","G,1213, ","-1.0","G,0709","","","","","","","","","     443.5","5","     443.5","G","     20.99","G","     26.36","G","     15.61","G"
"AR000087270","1995","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1396.3","","    1396.3","G","         0","G","         5","G","         0","G","       287","G","        68","G","   -4.3","G,0805, ","   40.2","G,0101, ","-0.7","G,0625","","","","","-4.3","G,0805","-4.3","G,0805","     581.3","3","     581.3","G","     20.48","G","     26.41","G","     14.56","G"
"AR000087270","1996","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1431.9","","    1431.9","G","         0","G","         5","G","         0","G","       285","G","        57","G","   -3.5","G,0629, ","   40.0","G,0102, ","-0.6","G,0621","-3.5","G,0629","","","","","","","     616.8","8","     616.8","G","     20.31","G","     25.96","G","     14.67","G"
"AR000087270","1997","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1390.5","","    1390.5","G","         0","G","         0","G","         0","G","       291","G","        60","G","    1.0","G,0804, ","   38.6","G,0907, ","","","","","","","","","","","     411.3","3","     411.3","G","     21.42","G","     26.63","G","     16.22","G"
"AR000087270","1998","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1334.7","","    1334.7","G","         0","G","         0","G","         0","G","       259","G","        32","G","    2.2","G,0921, ","   39.9","G,0121, ","","","","","","","","","","","     479.5","5","     479.5","G","     20.07","G","     24.76","G","     15.39","G"
"AR000087270","1999","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1190.9","","    1190.9","G","         0","G","         1","G","         0","G","       280","G","        72","G","   -1.7","G,0815, ","   39.0","G,1227, ","","","","","","","-1.7","G,0815","","","     591.8","8","     591.8","G","     20.30","G","     25.97","G","     14.63","G"
"AR000087270","2000","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1325.3","","    1325.3","G","         0","G","         6","G","         0","G","       267","G","        61","G","   -2.0","G,0713, ","   38.0","G,0212,+","-0.5","G,0712","","","","","","","","","     636.1","1","     636.1","G","     20.09","G","     25.47","G","     14.71","G"
"AR000087270","2001","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1458.0","","    1458.0","G","         0","G","         1","G","         0","G","       286","G","        66","G","   -1.2","G,0727, ","   39.0","G,0211, ","-1.2","G,0727","","","","","","","","","     485.4","4","     485.4","G","     21.14","G","     26.15","G","     16.12","G"
"AR000087270","2002","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1410.3","","    1410.3","G","         0","G","         0","G","         0","G","       284","G","        62","G","    0.4","G,0913, ","   40.0","G,0304, ","","","","","","","","","","","     546.0","0","     546.0","G","     20.85","G","     25.98","G","     15.71","G"
"AR000087270","2003","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","   1371.4","","    1371.4","G","         0","G","         3","G","         0","G","       281","G","        60","G","   -1.0","G,0710, ","   39.5","G,0201, ","-1.0","G,0710","","","","","0.0","G,0813","","","     503.7","7","     503.7","G","     20.67","G","     26.21","G","     15.12","G"
"AR000087270","2006","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","","","","","         0","S","         4","S","","","","","","","   -1.4","S,0730, ","","","-1.4","S,0730","","","","","-0.5","S,0905","","","","","","","","","","","     15.09","S"
"AR000087270","2010","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","","","","","         0","S","         4","S","","","","","","","   -2.5","S,0805, ","","","-1.0","S,0716","","","","","-2.5","S,0805","-2.5","S,0805","","","","","","","","","     14.21","S"
"AR000087270","2011","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","","","","","         0","S","         6","S","","","","","","","   -1.6","S,0627, ","","","-1.6","S,0627","","","","","-0.4","S,0821","","","","","","","","","","","     14.58","S"
"AR000087270","2012","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","","","","","         0","S","         4","S","","","","","","","   -3.0","S,0607, ","","","-3.0","S,0607","-3.0","S,0607","","","","","","","","","","","","","","","     15.26","S"
"AR000087270","2015","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","","","","","         0","S","         1","S","","","","","","","    0.0","S,0724, ","","","0.0","S,0724","","","","","","","","","","","","","","","","","     16.06","S"
"AR000087270","2017","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","","","","","         0","S","         0","S","","","","","","","    0.3","S,0718, ","","","","","","","","","","","","","","","","","","","","","     15.92","S"
"AR000087270","2019","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","","","","","         0","S","         1","S","","","","","","","   -1.4","S,0706, ","","","-1.4","S,0706","","","","","","","","","","","","","","","","","     15.16","S"
"AR000087270","2022","-29.183","-59.7","53.0","RECONQUISTA AERO, AR","","","","","         0","S","         2","S","","","","","","","   -0.6","S,0819, ","","","-0.5","S,0611","","","","","-0.6","S,0819","","","","","","","","","","","     13.73","S"
