"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN023550800","1959","25.3","83.017","90.0","VARANASI, IN","        53","I","        39","I","        10","I","","","","","","","  91.4"," ,I,0809, ","    854.9"," ,I","",""
"IN023550800","1960","25.3","83.017","90.0","VARANASI, IN","        58","I","        50","I","        13","I","","","","","",""," 138.4"," ,I,0826, ","   1163.8"," ,I","",""
"IN023550800","1961","25.3","83.017","90.0","VARANASI, IN","        72","I","        56","I","        15","I","","","","","",""," 128.6"," ,I,0822, ","   1110.2"," ,I","",""
"IN023550800","1962","25.3","83.017","90.0","VARANASI, IN","        59","I","        52","I","        14","I","","","","","",""," 122.2"," ,I,0823, ","   1253.8"," ,I","",""
"IN023550800","1963","25.3","83.017","90.0","VARANASI, IN","        66","I","        53","I","        16","I","","","","","",""," 101.4"," ,I,0810, ","   1250.2"," ,I","",""
"IN023550800","1964","25.3","83.017","90.0","VARANASI, IN","        52","I","        46","I","        11","I","","","","","",""," 101.0"," ,I,0909, ","    976.6"," ,I","",""
"IN023550800","1965","25.3","83.017","90.0","VARANASI, IN","        45","I","        37","I","        10","I","","","","","","","  43.0"," ,I,0703, ","    619.6"," ,I","",""
"IN023550800","1966","25.3","83.017","90.0","VARANASI, IN","        50","I","        39","I","         8","I","","","","","","","  60.6"," ,I,1115, ","    714.8"," ,I","",""
"IN023550800","1967","25.3","83.017","90.0","VARANASI, IN","        47","I","        39","I","        10","I","","","","","",""," 117.4"," ,I,0808, ","    833.6"," ,I","",""
"IN023550800","1968","25.3","83.017","90.0","VARANASI, IN","        54","I","        39","I","         9","I","","","","","","","  70.4"," ,I,0725, ","    727.3"," ,I","",""
"IN023550800","1969","25.3","83.017","90.0","VARANASI, IN","        71","I","        58","I","        15","I","","","","","",""," 112.0"," ,I,0705, ","   1156.1"," ,I","",""
"IN023550800","1970","25.3","83.017","90.0","VARANASI, IN","        74","I","        53","I","        13","I","","","","","",""," 147.0"," ,I,0720, ","   1111.0"," ,I","",""
"IN023550800","2020","25.3","83.017","90.0","VARANASI, IN","","","","","","","         0","S","         0","S","    5.6","S,1220,+","","","","","     19.64","S"
