"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023034","1992","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.6","X","   1239.7","","    1239.7","0","        67","0","        38","0","         7","0","        0","","         0","0","         0","0","        38","0","         0","0","       255","0","       102","0","        55"," ","         6"," ","        42"," ","   -7.8","0,0116, ","     0"," ,0,1231,+","     0","T,0,1214,+","  38.1"," ,0,0224, ","   41.1","0,0701, ","0.0","0,1104","-2.8","0,1105","-5.0","0,1128","","","","","-1.1","0,0323","-2.8","0,0208","-7.8","0,0116","-7.8","0,0116","","","    1296.3","3","      30.0","0,0,2","    1296.3","0","      38.9","0,0,2","       3.9","0,0,2","       5.6","0,0,2","      18.5","0,0,2","      24.1","0,0,2","    534.7"," ,0","        0","T,0","     18.43","0","     25.34","0","     11.52","0","       330","X","","","","","       270","X","      20.6","X","","","","","      30.3","X"
"USW00023034","1993","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       5.0","X","   1413.4","","    1413.4","0","        57","0","        31","0","         4","0","        0","","         0","0","         0","0","        48","0","         2","0","       251","0","       106","0","        52"," ","         3"," ","        39"," ","   -7.2","0,1126, ","     0","T,0,0111,+","     3"," ,0,0110, ","  52.3"," ,0,0831, ","   40.6","0,0602, ","-1.1","0,1030","-3.3","0,1031","-4.4","0,1120","-7.2","0,1126","","","-3.9","0,0314","-3.9","0,0314","-6.1","0,0313","","","","","    1293.1","1","      31.1","0,0,2","    1293.1","0","      38.9","0,0,2","       6.1","0,0,2","       7.2","0,0,2","      18.7","0,0,2","      23.0","0,0,2","    397.5"," ,0","        3"," ,0","     18.37","0","     25.44","0","     11.31","0","       170","X","","","","","       225","X","      20.6","X","","","","","      29.8","X"
"USW00023034","1994","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.6","X","   1517.6","","    1517.6","0","        58","0","        37","0","         4","0","        2","","         1","0","         0","0","        35","0","         0","0","       254","0","       118","0","        81"," ","        12"," ","        41"," ","   -7.8","0,0201, ","    25"," ,0,0201,+","    43"," ,0,0131, ","  50.5"," ,0,0908, ","   43.3","0,0628, ","-1.1","0,1128","-5.0","0,1130","-5.0","0,1130","","","","","-4.4","0,0310","-4.4","0,0310","-4.4","0,0310","-7.8","0,0201","","","    1284.4","4","","","    1284.4","0","","","","","","","","","","","    493.0"," ,0","       61"," ,0","     19.24","0","     26.40","0","     12.08","0","       350","X","","","","","       315","X","      20.6","X","","","","","      32.9","X"
"USW00023034","1995","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.8","X","   1326.8","","    1326.8","0","        61","0","        34","0","         7","0","        0","","         0","0","         0","0","        39","0","         1","0","       274","0","       105","0","        67"," ","         6"," ","        43"," ","   -7.8","0,1210, ","     0"," ,0,1231,+","     0","T,0,1128,+","  55.1"," ,0,0404, ","   42.2","0,0729, ","0.0","0,1124","-5.6","0,1209","-5.6","0,1209","-7.8","0,1210","","","-1.7","0,0309","-6.7","0,0308","-6.7","0,0308","-6.7","0,0308","","","    1187.8","8","","","    1187.8","0","","","","","","","","","","","    537.4"," ,0","        0","T,0","     18.57","0","     25.89","0","     11.24","0","       320","X","","","","","       360","X","      17.9","X","","","","","      30.8","X"
"USW00023034","1996","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.3","X","   1470.5","","    1470.5","0","        54","0","        30","0","         8","0","","","","","         0","0","        64","0","         4","0","       280","0","       114","0","        77"," ","        10"," ","        41"," ","  -13.9","0,0204, ","","","","","  66.3"," ,0,0828, ","   41.1","0,0620,+","0.0","0,1109","-2.2","0,1124","-7.2","0,1125","-7.2","0,1125","-8.9","0,1218","0.0","0,0405","-2.8","0,0321","-4.4","0,0310","-9.4","0,0309","-9.4","0,0309","    1321.7","7","      31.7","0,0,2","    1321.7","0","      41.1","0,0,2","       1.7","0,0,2","       3.3","0,0,2","      17.6","0,0,2","      24.1","0,0,2","    571.8"," ,0","","","     18.67","0","     26.29","0","     11.05","0","","","","","","","","","","","","","","","",""
"USW00023034","1997","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       3.9","X","   1261.8","","    1261.8","0","        74","0","        44","0","         5","0","        1","","         1","Z","         0","0","        63","0","         2","0","       249","0","       106","0","       105"," ","        10"," ","        37"," ","   -9.4","0,0129, ","    51"," ,Z,0106, ","    38"," ,Z,0106, ","  58.9"," ,0,0220, ","   38.3","0,0816, ","-3.3","0,1027","-3.3","0,1027","-4.4","0,1111","-7.2","0,1213","","","-2.8","0,0414","-2.8","0,0414","-6.1","0,0130","-9.4","0,0129","-9.4","0,0129","    1428.8","8","      31.7","0,0,2","    1428.8","0","      40.6","0,0,2","       0.6","0,0,2","       0.6","0,0,2","      16.8","0,0,2","      22.4","0,0,2","    594.6"," ,0","       48"," ,Z","     17.47","0","     24.43","0","     10.52","0","","","       200","X","       230","X","","","","","      21.5","X","      28.2","X","",""
"USW00023034","1998","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.0","X","   1618.8","","    1618.8","0","        56","0","        27","0","         4","0","        0","","         0","Z","         0","0","        48","0","         2","0","       258","0","       139","0","        90"," ","        13"," ","        36"," ","   -7.8","0,1222, ","     0"," ,Z,1231,+","     0"," ,Z,1231,+","  43.7"," ,0,0526, ","   41.7","0,0712,+","-3.3","0,1208","-3.3","0,1208","-5.6","0,1221","-7.8","0,1222","","","-2.2","0,0321","-2.2","0,0321","-4.4","0,0310","","","","","    1388.4","4","      32.2","0,0,2","    1388.4","0","      41.1","0,0,2","       1.7","0,0,2","       2.8","0,0,2","      18.3","0,0,2","      23.9","0,0,2","    330.4"," ,0","        0"," ,Z","     19.37","0","     26.65","0","     12.09","0","","","       270","X","       280","X","","","","","      19.7","X","      25.0","X","",""
"USW00023034","1999","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.1","X","   1436.9","","    1436.9","0","        48","0","        26","0","         4","0","        0","","         0","Z","         0","0","        39","0","         1","0","       287","0","       114","0","        50"," ","         1"," ","        40"," ","   -9.4","0,0104, ","     0"," ,Z,1231,+","     0"," ,Z,1231,+","  71.6"," ,0,0606, ","   40.6","0,0813, ","-2.8","0,1125","-2.8","0,1125","-6.1","0,1206","-6.7","0,1216","","","0.0","0,0417","-2.2","0,0315","-5.6","0,0213","-9.4","0,0104","-9.4","0,0104","    1066.6","6","      32.8","0,0,2","    1066.6","0","      41.1","0,0,2","       2.2","0,0,2","       6.7","0,0,2","      18.1","0,0,2","      25.3","0,0,2","    343.8"," ,0","        0"," ,Z","     19.46","0","     26.97","0","     11.94","0","","","       300","X","       300","X","","","","","      18.3","X","      21.9","X","",""
"USW00023034","2000","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.4","X","   1752.0","","    1752.0","0","        52","0","        26","0","         5","0","        0","","         1","Z","         0","0","        47","0","         2","0","       263","0","       139","0","        70"," ","         9"," ","        33"," ","   -8.3","0,0130,+","     0","T,Z,1226,+","    76"," ,Z,1108, ","  30.5"," ,0,0519, ","   42.8","0,0524, ","0.0","0,1108","-2.8","0,1114","-5.6","0,1212","","","","","0.0","0,0404","-6.1","0,0205","-6.1","0,0205","-8.3","0,0130","","","     918.6","6","","","     918.6","0","","","","","","","","","","","    386.4"," ,0","       76"," ,Z","     19.82","0","     26.67","0","     12.96","0","","","        20","X","        20","X","","","","","      19.7","X","      24.1","X","",""
"USW00023034","2001","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.2","X","   1480.2","","    1480.2","0","        68","0","        32","0","         4","0","        0","","         0","Z","         0","0","        47","0","         2","0","       246","0","       103","0","        73"," ","         9"," ","        51"," ","   -6.1","0,1224, ","     0","T,Z,1128, ","     0","T,Z,1231,+","  55.6"," ,0,1114, ","   40.6","0,0715, ","-1.7","0,1127","-3.9","0,1128","-6.1","0,1224","","","","","-0.6","0,0320","-4.4","0,0210","-4.4","0,0210","","","","","    1566.7","7","      30.6","0,0,2","    1566.7","0","      37.2","0,0,2","       2.8","0,0,2","       3.3","0,0,2","      16.9","0,0,2","      22.5","0,0,2","    471.0"," ,0","        0","T,Z","     18.75","0","     25.36","0","     12.13","0","","","       260","X","       170","W","","","","","      20.6","X","      25.9","W","",""
"USW00023034","2002","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.4","X","   1472.8","","    1472.8","0","        68","0","        34","0","         1","0","        1","","         0","Z","         0","0","        48","0","         0","0","       238","0","       120","0","        61"," ","         6"," ","        40"," ","   -9.4","0,0227, ","    51"," ,Z,0102, ","     0","T,Z,1224, ","  46.5"," ,0,1007, ","   41.1","0,0827, ","-0.6","0,1127","-3.3","0,1128","-4.4","0,1225","","","","","-2.2","0,0322","-2.2","0,0322","-7.8","0,0304","-7.8","0,0304","-9.4","0,0227","    1239.2","2","","","    1239.2","0","","","","","","","","","","","    367.0"," ,0","        0","T,Z","     18.47","0","     25.23","0","     11.70","0","","","       320","X","        30","X","","","","","      21.0","X","      26.4","X","",""
"USW00023034","2003","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.2","X","   1359.9","","    1359.9","0","        55","0","        30","0","         4","0","","","","","         0","0","        52","0","         1","0","       265","0","       102","0","        87"," ","        12"," ","        52"," ","   -7.8","0,1124,+","","","","","  55.9"," ,0,0925, ","   42.2","0,0514, ","-1.1","0,1119","-7.8","0,1124","-7.8","0,1124","-7.8","0,1124","","","-2.2","0,0409","-2.2","0,0409","-7.8","0,0225","-7.8","0,0225","","","    1401.4","4","","","    1401.4","0","","","","","","","","","","","    502.2"," ,0","","","     18.60","0","     25.73","0","     11.47","0","","","       340","X","       210","X","","","","","      24.6","X","      30.8","X","",""
"USW00023034","2004","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.1","X","   1249.7","","    1249.7","0","        96","0","        52","0","         8","0","        0","","         0","0","         0","0","        40","0","         4","0","       247","0","        88","0","        88"," ","        11"," ","        61"," ","   -8.3","0,1225, ","     0","T,0,1222, ","    13"," ,0,1222, ","  67.3"," ,0,0828, ","   41.1","0,0601, ","0.0","0,1112","-3.9","0,1201","-4.4","0,1214","-6.7","0,1223","","","-3.9","0,0226","-3.9","0,0226","-5.0","0,0215","-6.7","0,0127","","","    1190.2","2","","","    1190.2","0","","","","","","","","","","","    775.5"," ,0","       21"," ,0","     18.33","0","     24.72","0","     11.94","0","","","        20","X","        20","X","","","","","      21.0","X","      28.6","X","",""
"USW00023034","2005","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.0","X","   1319.4","","    1319.4","0","        61","0","        37","0","         5","0","        0","","         0","0","         0","0","        42","0","         0","0","       262","0","       112","0","        87"," ","        12"," ","        43"," ","  -11.7","0,1209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  42.7"," ,0,0305, ","   41.7","0,0925, ","-5.0","0,1116","-5.0","0,1116","-5.0","0,1116","-6.7","0,1206","-11.1","0,1208","-1.1","0,0402","-3.3","0,0317","-7.2","0,0117","-7.2","0,0117","","","    1246.8","8","","","    1246.8","0","","","","","","","","","","","    518.0"," ,0","        0"," ,0","     18.47","0","     25.74","0","     11.20","0","","","       340","X","       260","X","","","","","      16.5","X","      21.5","X","",""
"USW00023034","2006","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.4","W","   1557.6","","    1557.6","0","        47","0","        25","0","         4","0","        0","","         0","0","         0","0","        48","0","         1","0","       281","0","       125","0","        59"," ","         4"," ","        36"," ","  -10.6","0,1204, ","     0"," ,0,1231,+","     0","T,0,1130, ","  62.5"," ,0,0828, ","   39.4","0,0824,+","-2.2","0,1116","-2.2","0,1116","-6.1","0,1130","-7.8","0,1201","-10.6","0,1204","-0.6","0,0325","-5.0","0,0324","-5.0","0,0324","-6.7","0,0219","-8.9","0,0212","    1105.6","6","","","    1105.6","0","","","","","","","","","","","    448.8"," ,0","        0","T,0","     19.65","0","     27.38","0","     11.92","0","","","       280","X","       280","X","","","","","      19.7","X","      23.2","X","",""
"USW00023034","2007","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       3.8","W","   1214.8","","    1214.8","0","        80","0","        52","0","         8","0","        1","","         1","0","         0","0","        56","0","         3","0","       269","0","        70","0","       126"," ","        11"," ","        59"," ","   -8.9","0,1223,+","    25"," ,0,0117, ","    30"," ,0,0117, "," 101.6"," ,0,0817, ","   36.7","0,0813,+","0.0","0,1125","-2.8","0,1126","-5.0","0,1222","-8.9","0,1223","-8.9","0,1223","0.0","0,0415","-4.4","0,0305","-4.4","0,0305","-8.9","0,0216","-8.9","0,0216","    1320.8","8","","","    1320.8","0","","","","","","","","","","","    813.9"," ,0","       71"," ,0","     18.01","0","     24.77","0","     11.25","0","","","       330","X","       340","X","","","","","      23.7","X","      28.2","X","",""
"USW00023034","2008","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.1","W","   1417.3","","    1417.3","0","        48","0","        34","0","         3","0","        0","","         0","0","         0","0","        65","0","         0","0","       280","0","       116","0","        66"," ","         5"," ","        31"," ","  -11.1","0,0119, ","     0"," ,0,1231,+","     0","T,0,0514,+","  77.5"," ,0,0908, ","   41.1","0,0728, ","-1.1","0,1023","-2.8","0,1107","-4.4","0,1116","","","","","-5.6","0,0308","-5.6","0,0308","-5.6","0,0308","-7.2","0,0201","-11.1","0,0119","    1182.4","4","","","    1182.4","0","","","","","","","","","","","    482.6"," ,0","        0","T,0","     18.86","0","     26.98","0","     10.75","0","","","        20","X","       360","X","","","","","      19.2","X","      27.3","X","",""
"USW00023034","2009","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.0","W","   1530.9","","    1530.9","0","        60","0","        38","0","         7","0","        1","","         1","0","         0","0","        60","0","         0","0","       289","0","       117","0","        95"," ","        15"," ","        35"," ","   -8.3","0,0111, ","    25"," ,0,1204, ","    43"," ,0,1204, ","  57.9"," ,0,0427, ","   42.2","0,0613, ","0.0","0,1031","-2.2","0,1117","-5.0","0,1125","-7.2","0,1225","","","-3.3","0,0407","-3.3","0,0407","-5.6","0,0301","-7.2","0,0222","","","    1105.6","6","","","    1105.6","0","","","","","","","","","","","    649.1"," ,0","       43"," ,0","     19.34","0","     27.12","0","     11.56","0","","","       320","X","       170","X","","","","","      20.1","X","      28.2","X","",""
"USW00023034","2010","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.0","W","   1617.0","","    1617.0","0","        49","0","        31","0","         6","0","        1","","         1","0","         0","0","        57","0","         0","0","       273","0","       127","0","        75"," ","         9"," ","        21"," ","  -12.2","0,0109, ","    25"," ,0,0223, ","   102"," ,0,0223, ","  63.8"," ,0,1023, ","   41.7","0,0823,+","-1.1","0,1105","-5.0","0,1126","-5.0","0,1126","-7.2","0,1127","","","-2.2","0,0322","-2.2","0,0322","-6.1","0,0224","-6.7","0,0111","-10.0","0,0110","    1405.0","0","","","    1405.0","0","","","","","","","","","","","    511.6"," ,0","      102"," ,0","     19.22","0","     26.89","0","     11.56","0","","","        80","X","        80","X","","","","","      18.3","X","      25.9","X","",""
"USW00023034","2011","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.4","W","   2055.3","","    2055.3","X","        33","X","        19","X","         1","X","        0","","         0","X","         0","X","        55","X","         2","X","       279","X","       166","X","        31"," ","         7"," ","        20"," ","  -11.1","X,0210,+","     0","T,X,0203,+","    15"," ,X,0201, ","  65.0"," ,X,1008, ","   43.3","X,0528, ","-0.6","X,1029","-2.2","X,1128","-6.1","X,1207","","","","","-2.2","X,0310","-2.2","X,0310","-5.0","X,0306","-9.4","X,0211","-9.4","X,0211","    1099.1","1","","","    1099.1","X","","","","","","","","","","","    234.2"," ,X","       15"," ,X","     20.69","X","     28.82","X","     12.56","X","","","        10","X","       270","X","","","","","      17.4","X","      31.3","X","",""
"USW00023034","2012","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.0","X","   1774.7","","    1774.7","X","        54","X","        29","X","         9","X","        1","","         1","X","         0","X","        34","X","         0","X","       291","X","       137","X","        17"," ","","","        38"," ","   -7.8","X,1229, ","    76"," ,X,0110, ","    66"," ,X,0109, ","  70.6"," ,X,0928, ","   42.8","X,0611, ","-1.1","X,1028","-2.2","X,1112","-5.0","X,1210","-6.7","X,1211","","","-1.1","X,0304","-2.8","X,0212","-6.7","X,0102","-6.7","X,0102","","","    1066.5","5","","","    1066.5","X","","","","","","","","","","","    558.2"," ,X","       79"," ,X","     20.49","X","     28.00","X","     12.98","X","","","       300","X","       310","X","","","","","      22.8","X","      30.4","X","",""
"USW00023034","2013","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.0","W","   1565.8","","    1565.8","W","        65","W","        35","W","         4","W","        4","","         2","W","         0","W","        64","W","         3","W","       272","W","       126","W","        27"," ","","","        18"," ","   -7.1","W,1207, ","    51"," ,W,0104, ","    58"," ,W,0104, ","  61.7"," ,W,0919, ","   42.2","W,0807, ","0.0","W,1107","-6.6","W,1113","-6.6","W,1113","-7.1","W,1207","","","-1.7","X,0326","-2.8","X,0325","-4.4","X,0301","-6.7","X,0116","","","    1088.9","9","","","    1088.9","W","","","","","","","","","","","    503.3"," ,W","      109"," ,W","     19.03","W","     26.42","W","     11.63","W","","","       300","W","       310","W","","","","","      21.0","W","      27.3","W","",""
"USW00023034","2014","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.4","W","   1564.8","","    1564.8","W","        52","W","        22","W","         5","W","        0","","         0","W","         0","W","        56","W","         4","W","       278","W","       138","W","        28"," ","         3"," ","        22"," ","  -12.7","W,0129, ","     0"," ,W,1231,+","     3"," ,W,0206, ","  63.0"," ,W,1104, ","   40.0","W,0807, ","-1.0","W,1112","-3.8","W,1116","-5.5","W,1117","","","","","-1.6","W,0415","-8.2","W,0303","-8.2","W,0303","-8.2","W,0303","-12.7","W,0129","    1407.0","0","","","    1407.0","W","","","","","","","","","","","    424.5"," ,W","        3"," ,W","     19.23","W","     26.66","W","     11.79","W","","","       200","W","       190","W","","","","","      27.7","W","      36.7","W","",""
"USW00023034","2015","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.0","W","   1593.5","","    1593.5","W","        76","W","        45","W","         7","W","        2","","         2","W","         0","W","        47","W","         4","W","       266","W","       124","W","        85"," ","         7"," ","        57"," ","   -7.1","W,0108, ","    50"," ,W,1228, ","    79"," ,W,1227, "," 101.9"," ,W,0518, ","   41.1","W,0808, ","-2.1","W,1121","-6.0","W,1122","-6.0","W,1122","","","","","-5.5","W,0306","-5.5","W,0306","-5.5","W,0306","-7.1","W,0108","","","    1234.1","1","","","    1234.1","W","","","","","","","","","","","    681.0"," ,W","      114"," ,W","     19.34","W","     26.42","W","     12.26","W","","","       270","W","       260","W","","","","","      21.5","W","      27.3","W","",""
"USW00023034","2016","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       3.9","W","   1539.3","","    1539.3","W","        64","W","        41","W","        15","W","        0","","         0","W","         0","W","        42","W","         1","W","       284","W","       114","W","       100"," ","         7"," ","        55"," ","   -8.2","W,1218, ","     0"," ,W,1231,+","     0","T,W,1208,+","  83.8"," ,W,0627, ","   40.6","W,0811,+","-1.6","W,1119","-2.7","W,1208","-5.5","W,1217","-8.2","W,1218","","","-1.0","W,0320","-2.7","W,0207","-7.7","W,0204","-7.7","W,0204","","","    1039.3","3","","","    1039.3","W","","","","","","","","","","","    908.0"," ,W","        0","T,W","     19.78","W","     26.94","W","     12.62","W","","","       270","W","       280","W","","","","","      23.3","W","      29.5","W","",""
"USW00023034","2017","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.1","W","   1566.1","","    1566.1","W","        65","W","        39","W","         2","W","        0","","         0","W","         0","W","        40","W","         3","W","       291","W","       134","W","        76"," ","        10"," ","        52"," ","  -11.6","W,0107, ","     0"," ,W,1231,+","     0","T,W,1231,+","  37.6"," ,W,0927, ","   42.8","W,0623,+","-1.0","W,1028","-2.7","W,1208","-7.1","W,1231","-7.1","W,1231","","","-2.7","W,0303","-2.7","W,0303","-6.0","W,0108","-11.6","W,0107","-11.6","W,0107","     854.5","5","","","     854.5","W","","","","","","","","","","","    469.6"," ,W","        0","T,W","     19.94","W","     27.67","W","     12.21","W","","","       340","W","       350","W","","","","","      29.5","W","      34.9","W","",""
"USW00023034","2018","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.1","W","   1669.0","","    1669.0","W","        65","W","        39","W","        13","W","        0","","         0","W","         0","W","        57","W","         3","W","       268","W","       124","W","        94"," ","        11"," ","        45"," ","  -12.1","W,0117, ","     0"," ,W,1231,+","     0","T,W,1112,+","  82.6"," ,W,1017, ","   42.8","W,0723, ","0.0","W,1110","-3.8","W,1113","-6.0","W,1114","","","","","0.0","W,0415","-6.0","W,0212","-6.0","W,0212","-12.1","W,0117","-12.1","W,0117","    1180.7","7","","","    1180.7","W","","","","","","","","","","","    865.9"," ,W","        0","T,W","     19.31","W","     26.68","W","     11.94","W","","","        20","W","        20","W","","","","","      22.8","W","      29.5","W","",""
"USW00023034","2019","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       3.9","W","   1607.4","","    1607.4","W","        51","W","        29","W","         4","W","        0","","         0","W","         0","W","        42","W","         3","W","       265","W","       132","W","        86"," ","        10"," ","        41"," ","   -9.3","W,0305, ","     0"," ,W,1231,+","     0","T,W,1111,+","  68.1"," ,W,0508, ","   42.8","W,0826, ","-5.5","W,1031","-5.5","W,1031","-5.5","W,1031","","","","","-4.9","W,0306","-4.9","W,0306","-4.9","W,0306","-9.3","W,0305","-9.3","W,0305","    1337.1","1","","","    1337.1","W","","","","","","","","","","","    450.6"," ,W","        0","T,W","     19.26","W","     26.79","W","     11.75","W","","","       280","W","       240","W","","","","","      20.1","W","      25.0","W","",""
"USW00023034","2020","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.1","W","   1620.6","","    1620.6","W","        54","W","        28","W","         6","W","        1","","         1","W","         0","W","        45","W","         0","W","       282","W","       139","W","        81"," ","        15"," ","        39"," ","   -6.6","W,1217,+","    50"," ,W,1231, ","    43"," ,W,1231, ","  89.7"," ,W,0909, ","   43.3","W,0714,+","-0.5","W,1026","-4.9","W,1130","-4.9","W,1130","","","","","0.0","W,0415","-6.0","W,0227","-6.0","W,0227","","","","","    1116.7","7","","","    1116.7","W","","","","","","","","","","","    509.9"," ,W","       59"," ,W","     19.79","W","     27.79","W","     11.80","W","","","       290","W","       270","W","","","","","      24.1","W","      38.5","W","",""
"USW00023034","2021","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       3.9","W","   1427.2","","    1427.2","W","        61","W","        36","W","         8","W","        4","","         2","W","         2","W","        42","W","         7","W","       279","W","       128","W","        88"," ","        21"," ","        52"," ","  -18.2","W,0216,+","   250"," ,W,0215, ","   257"," ,W,0214, ","  66.5"," ,W,0817, ","   39.4","W,0620, ","-0.5","W,1113","-3.2","W,1207","","","","","","","-0.5","W,0401","-3.8","W,0220","-13.8","W,0219","-13.8","W,0219","-13.8","W,0219","    1311.2","2","","","    1311.2","W","","","","","","","","","","","    590.5"," ,W","      354"," ,W","     19.13","W","     26.59","W","     11.68","W","","","       260","W","       260","W","","","","","      20.1","W","      28.2","W","",""
"USW00023034","2022","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       4.1","W","   1890.9","","    1890.9","W","        46","W","        24","W","         5","W","        1","","         0","W","         0","W","        64","W","         2","W","       273","W","       154","W","        48"," ","         7"," ","        33"," ","  -11.0","W,1223, ","    30"," ,W,0203, ","    18"," ,W,0203, ","  48.3"," ,W,1125, ","   43.3","W,0711, ","-1.6","W,1112","-2.7","W,1118","-10.5","W,1222","-10.5","W,1222","-10.5","W,1222","-2.7","W,0313","-2.7","W,0313","-9.3","W,0312","-9.3","W,0312","-9.3","W,0312","    1060.9","9","","","    1060.9","W","","","","","","","","","","","    348.6"," ,W","       21"," ,W","     19.87","W","     27.69","W","     12.05","W","","","       210","W","       220","W","","","","","      22.8","W","      33.1","W","",""
"USW00023034","2023","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","       3.9","W","   1873.4","","    1873.4","W","        54","W","        32","W","         4","W","        0","","         0","W","         0","W","        40","W","         3","W","       271","W","       139","W","        75"," ","         6"," ","        49"," ","   -4.9","W,0217,+","     0"," ,W,1231,+","     0","T,W,0905,+","  57.7"," ,W,0912, ","   45.6","W,0621,+","-1.6","W,1031","-2.7","W,1227","","","","","","","-3.2","W,0218","-3.2","W,0218","-4.9","W,0217","","","","","    1117.5","5","","","    1117.5","W","","","","","","","","","","","    491.4"," ,W","        0","T,W","     20.49","W","     28.16","W","     12.82","W","","","       290","W","       280","W","","","","","      23.3","W","      30.9","W","",""
