"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00294426","1970","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    689.4","","     689.4","0","        28","0","        17","0","         1","0","        0","","         0","0","         0","0","       146","0","         0","0","       220","0","        89","0","","","","","  -16.7","0,0130, ","     0"," ,0,1231,+","     0","T,0,0303, ","  34.3"," ,0,0725, ","   41.1","0,0713, ","","","-2.2","0,1009","-2.2","0,1009","-5.0","0,1027","-9.4","0,1028","-9.4","0,1028","-1.7","0,0503","-3.3","0,0501","-5.6","0,0430","-6.7","0,0405","-10.0","0,0204","","","","","    158.5"," ,0","        0","T,0","     14.25","0","     24.51","0","      3.99","0","",""
"USC00294426","1971","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        49","0","        26","0","         1","0","        1","","         2","0","","","","","","","","","","","","","","","","","    51"," ,0,0104, ","    38"," ,0,0104, ","  26.4"," ,0,1025, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    212.7"," ,0","       63"," ,0","","","","","","","",""
"USC00294426","1972","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    708.8","","     708.8","0","        52","0","        35","0","         2","0","","","         2","0","         0","0","       132","0","         1","0","       230","0","        72","0","","","","","  -15.0","0,0203, ","","","    76"," ,0,0104, ","  36.3"," ,0,1020, ","   41.1","0,0801, ","","","-5.0","0,1101","-5.0","0,1101","-5.0","0,1101","-7.8","0,1121","-12.2","0,1130","0.0","0,0502","-2.2","0,0423","-5.6","0,0421","-6.7","0,0401","-10.0","0,0329","","","","","    344.8"," ,0","      127"," ,0","     14.76","0","     24.74","0","      4.79","0","",""
"USC00294426","1973","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    656.7","","     656.7","0","        37","0","        20","0","         1","0","","","         1","0","         0","0","       146","0","         0","0","       231","0","        90","0","","","","","  -16.1","0,1221,+","","","    76"," ,0,0102, ","  26.2"," ,0,0614, ","   41.7","0,0701, ","","","-6.1","0,1011","-6.1","0,1011","-6.1","0,1011","-7.2","0,1031","-8.9","0,1115","-1.1","0,0502","-2.8","0,0417","-4.4","0,0410","-6.7","0,0219","-8.9","0,0203","    2327.8","8","    2327.8","0","    218.9"," ,0","       76"," ,0","     13.77","0","     24.22","0","      3.32","0","     22468","0"
"USC00294426","1974","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    727.5","","     727.5","0","        53","0","        35","0","         3","0","        0","","         2","0","         0","0","       136","0","         1","0","       232","0","        88","0","","","","","  -15.0","0,0209, ","     0"," ,0,1231,+","   114"," ,0,1226, ","  39.9"," ,0,0705, ","   41.1","0,0630, ","","","-0.6","0,1031","-3.3","0,1104","-4.4","0,1105","-6.7","0,1125","-10.6","0,1130","-1.1","0,0521","-3.9","0,0415","-4.4","0,0406","-7.2","0,0405","-11.1","0,0311","    2055.2","2","    2055.2","0","    403.3"," ,0","      173"," ,0","     14.46","0","     24.55","0","      4.38","0","     21499","0"
"USC00294426","1975","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    667.5","","     667.5","0","        39","0","        27","0","         1","0","        2","","         1","0","         0","0","       149","0","         0","0","       236","0","        88","0","","","","","  -13.3","0,0223, ","    25"," ,0,0121,+","    25"," ,0,0102, ","  46.7"," ,0,0912, ","   38.9","0,0616, ","","","-0.6","0,1014","-2.8","0,1015","-5.6","0,1112","-11.1","0,1113","-11.1","0,1113","-2.2","0,0509","-2.2","0,0509","-5.0","0,0507","-8.3","0,0409","-8.9","0,0225","    2312.2","2","    2312.2","0","    226.6"," ,0","       38"," ,0","     13.84","0","     24.23","0","      3.45","0","",""
"USC00294426","1976","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    636.4","","     636.4","0","        42","0","        29","0","         3","0","","","","","         2","0","       138","0","         0","0","       232","0","        89","0","","","","","  -19.4","0,1201,+","","","","","  36.8"," ,0,0917, ","   38.9","0,0623,+","","","-3.9","0,1008","-3.9","0,1008","-5.6","0,1020","-7.8","0,1113","-13.3","0,1129","0.0","0,0502","-3.3","0,0407","-6.1","0,0401","-6.7","0,0316","-10.6","0,0305","    2050.7","7","    2050.7","0","    283.0"," ,0","","","     13.96","0","     24.36","0","      3.57","0","",""
"USC00294426","1977","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2358.0","0","    2358.0","0","","","","","","","","","","","",""
"USC00294426","1978","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        57","0","        31","0","         3","0","        0","","         0","0","         0","0","       101","0","","","","","","","","","","","  -16.1","0,1209, ","     0"," ,0,1231,+","    15"," ,0,0120, ","  57.2"," ,0,0820, ","","","","","-2.8","0,1117","-2.8","0,1117","-5.0","0,1128","-7.8","0,1204","-12.8","0,1208","-0.6","0,0423","-3.3","0,0418","-6.1","0,0318","-7.8","0,0317","-8.9","0,0316","","","","","    392.7"," ,0","       15"," ,0","","","","","      5.64","0","     20577","0"
"USC00294426","1979","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2178.9","9","    2178.9","0","","","","","","","","","","","",""
"USC00294426","1980","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        43","0","        29","0","         0","0","        0","","         0","0","         0","0","       154","0","         0","0","       220","0","        98","0","","","","","  -13.3","0,1211, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  19.3"," ,0,0504, ","   43.3","0,0616, ","","","-5.6","0,1017","-5.6","0,1017","-5.6","0,1017","-11.7","0,1118","-11.7","0,1118","-0.6","0,0419","-5.0","0,0413","-5.0","0,0413","-6.7","0,0403","-10.0","0,0401","","","","","    214.1"," ,0","        0"," ,0","     14.41","0","     25.17","0","      3.66","0","",""
"USC00294426","1981","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    764.5","","     764.5","0","        50","0","        29","0","         1","0","        0","","         0","0","         0","0","       132","0","         0","0","       245","0","        79","0","","","","","  -12.2","0,1224,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.0"," ,0,0904, ","   42.8","0,0623, ","","","-3.3","0,1024","-3.3","0,1024","-6.7","0,1103","-6.7","0,1103","-10.6","0,1218","-1.7","0,0409","-3.3","0,0405","-6.7","0,0323","-6.7","0,0323","-8.9","0,0224","","","","","    271.5"," ,0","        0"," ,0","     15.02","0","     25.19","0","      4.86","0","",""
"USC00294426","1982","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1798.7","7","    1798.7"," ","","","","","","","","","","","",""
"USC00294426","1983","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        57","0","        29","0","         0","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  19.8"," ,0,0810, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    249.2"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","1985","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    651.7","","     651.7","0","        55","0","        30","0","         3","0","        5","","         4","0","         0","0","       112","0","         2","0","       234","0","        96","0","","","","","  -12.8","0,1214,+","   152"," ,0,0113, ","   152"," ,0,0113, ","  45.2"," ,0,0819, ","   41.1","0,0707, ","","","-2.2","0,1102","-2.2","0,1102","-9.4","0,1115","-9.4","0,1115","-9.4","0,1115","-0.6","0,0514","-2.8","0,0402","-8.3","0,0331","-8.3","0,0331","-8.9","0,0305","    2014.4","4","    2014.4","0","    327.1"," ,0","      279"," ,0","     14.35","0","     24.64","0","      4.07","0","",""
"USC00294426","1986","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        60","0","        38","0","         4","0","","","","","","","","","         0","0","       238","0","        67","0","","","","","","","","","","","  29.2"," ,0,0719, ","   38.3","0,0822,+","","","","","","","","","","","","","","","","","","","","","","","    1759.5","5","    1759.5","0","    362.9"," ,0","","","","","     24.40","0","","","",""
"USC00294426","1987","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    574.3","","     574.3","0","        42","0","        22","0","         1","0","","","         6","0","         3","0","       134","0","         7","0","       221","0","        69","0","","","","","  -24.4","0,1215, ","","","   178"," ,0,1214, ","  36.3"," ,0,0824, ","   39.4","0,0625, ","","","-1.1","0,1107","-2.8","0,1109","-5.6","0,1110","-7.8","0,1116","-9.4","0,1117","-1.7","0,0423","-3.3","0,0415","-4.4","0,0414","-6.7","0,0331","-9.4","0,0330","","","","","    270.9"," ,0","      521"," ,0","     13.60","0","     23.78","0","      3.42","0","",""
"USC00294426","1988","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        56","0","        39","0","         0","0","        1","","         1","0","","","","","","","","","","","","","","","","","    51"," ,0,0205, ","    51"," ,0,0205, ","  14.0"," ,0,0708,+","","","","","","","","","","","","","","","","","","","","","","","","","    2222.1","1","    2222.1","0","    263.9"," ,0","       59"," ,0","","","","","","","",""
"USC00294426","1989","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        42","0","        23","0","         1","0","        0","","         2","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","    25"," ,0,0304,+","  40.6"," ,0,0814, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    258.4"," ,0","       50"," ,0","","","","","","","",""
"USC00294426","1990","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    727.6","","     727.6","0","        55","0","        34","0","         0","0","        0","","         0","0","         0","0","       115","0","         0","0","       228","0","        76","0","","","","","  -14.4","0,1225, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  17.3"," ,0,0923,+","   42.2","0,0626, ","","","-1.1","0,1010","-3.3","0,1022","-5.0","0,1105","-6.7","0,1123","-10.0","0,1129","-1.7","0,0320","-5.6","0,0317","-5.6","0,0317","-7.2","0,0316","-10.6","0,0222","","","","","    259.6"," ,0","        0"," ,0","     14.58","0","     24.12","0","      5.03","0","",""
"USC00294426","1991","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        56","0","        40","0","         2","0","","","         2","0","","","","","         0","0","       212","0","        57","0","","","","","","","","","   102"," ,0,1222, ","  27.4"," ,0,0725, ","   39.4","0,0626, ","","","","","","","","","","","","","","","","","","","","","","","    2024.6","6","    2024.6","0","    412.1"," ,0","      127"," ,0","","","     23.30","0","","","",""
"USC00294426","1992","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        55","0","        35","0","         2","0","        3","","         0","0","","","","","         1","0","       215","0","        79","0","         2"," ","","","","","    76"," ,0,1205,+","     0"," ,0,1231,+","  29.0"," ,0,1205, ","   40.6","0,0707, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    335.3"," ,0","        0"," ,0","","","     23.36","0","","","",""
"USC00294426","1993","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        52","0","        37","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  23.9"," ,0,0717, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    263.1"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","1994","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        37","0","        21","0","         1","0","","","         2","0","","","","","","","","","","","         2"," ","","","","","","","    76"," ,0,0129, ","  26.7"," ,0,0709, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    232.2"," ,0","      127"," ,0","","","","","","","",""
"USC00294426","1995","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        32","0","        18","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  55.6"," ,0,0817, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    198.8"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","1996","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    832.1","","     832.1","0","        35","0","        25","0","         3","0","        1","","         1","0","         1","0","       122","0","         0","0","       232","0","       101","0","         1"," ","","","  -18.9","0,1218, ","    51"," ,0,0102, ","    56"," ,0,0102, ","  45.7"," ,0,0810, ","   40.6","0,0622,+","","","-6.7","0,1022","-6.7","0,1022","-6.7","0,1022","-6.7","0,1022","-9.4","0,1201","0.0","0,0420","-2.2","0,0330","-4.4","0,0320","-9.4","0,0309","-9.4","0,0309","","","","","    314.6"," ,0","       56"," ,0","     15.58","0","     25.81","0","      5.34","0","",""
"USC00294426","1997","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        47","0","        32","0","         3","0","","","         1","0","","","","","","","","","","","","","","","","","","","    76"," ,0,0107, ","  45.2"," ,0,0730, ","","","","","","","","","","","","","","","","","","","","","","","","","    1944.8","8","    1944.8","0","    422.2"," ,0","       76"," ,0","","","","","","","",""
"USC00294426","1998","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        34","0","        21","0","         0","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  18.3"," ,0,1027, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    201.1"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","1999","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","","","",""
"USC00294426","2000","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","","","",""
"USC00294426","2001","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        31","0","        20","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  33.0"," ,0,0914, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    167.8"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","2002","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","","","",""
"USC00294426","2003","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    130.1"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","2004","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    404.9"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","2005","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    245.1"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","2006","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        35","0","        24","0","         3","0","        0","","         0","0","","","","","","","","","","","         1"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.8"," ,0,1010, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    412.6"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","2007","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        34","0","        24","0","         2","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.8"," ,0,0802, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    317.8"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","2008","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        30","0","        24","0","         3","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  57.2"," ,0,0714, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    317.8"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","2009","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","         1","0","","","","","","","","","","","         3"," ","         1"," ","","","","","    25"," ,0,1223, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       25"," ,0","","","","","","","",""
"USC00294426","2010","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        31","0","        20","0","         1","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","    13"," ,0,0108, ","  27.4"," ,0,0726, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    180.7"," ,0","       13"," ,0","","","","","","","",""
"USC00294426","2011","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        30","K","        15","K","         0","K","","","","","","","","","         3","K","       234","K","       106","K","         1"," ","","","","","","","","","  16.0"," ,K,0812, ","   41.7","K,0628, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    129.7"," ,K","","","","","     25.06","K","","","",""
"USC00294426","2012","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00294426","2013","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        31","7","        17","7","         2","7","","","","","","","","","         1","7","       225","7","        83","7","         2"," ","","","","","","","","","  36.8"," ,7,0727, ","   41.1","7,0628, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    250.8"," ,7","","","","","     23.96","7","","","",""
"USC00294426","2014","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00294426","2015","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00294426","2016","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    859.3","","     859.3","7","        35","7","        18","7","         0","7","","","","","         0","7","       108","7","         0","7","       252","7","        93","7","","","","","  -15.6","7,0204, ","","","","","  15.5"," ,7,0908, ","   41.7","7,0715, ","","","-0.6","7,1113","-5.6","7,1118","-5.6","7,1118","-11.1","7,1130","-11.1","7,1130","-1.1","7,0503","-4.4","7,0403","-4.4","7,0403","-6.7","7,0325","-8.9","7,0225","    1886.2","2","    1886.2","7","    179.0"," ,7","","","     15.75","7","     25.83","7","      5.67","7","",""
"USC00294426","2017","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1507.4","4","    1507.4","7","    341.4"," ,7","","","","","","","","","",""
"USC00294426","2018","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        36","7","        17","7","         3","7","","","","","","","","","","","","","","","","","","","","","","","","","  48.8"," ,7,1024, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    285.2"," ,7","","","","","","","","","",""
"USC00294426","2019","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        43","7","        23","7","         3","7","","","","","","","","","","","","","","","         3"," ","","","","","","","","","  62.7"," ,7,1004, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    277.1"," ,7","","","","","","","","","",""
"USC00294426","2020","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        27","7","        21","7","         1","7","","","","","","","","","","","","","","","","","","","","","","","","","  29.0"," ,7,0725, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    206.9"," ,7","","","","","","","","","",""
"USC00294426","2021","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        33","7","        21","7","         1","7","","","         2","7","","","","","","","","","","","","","","","","","","","    25"," ,7,0215,+","  30.7"," ,7,0630, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    196.6"," ,7","       50"," ,7","","","","","","","",""
"USC00294426","2022","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        50","7","        23","7","         2","7","        1","","         1","7","","","","","","","","","","","         4"," ","","","","","    25"," ,7,0203, ","    30"," ,7,0203, ","  38.1"," ,7,0820, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    244.0"," ,7","       30"," ,7","","","","","","","",""
"USC00294426","2023","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        34","7","        18","7","         0","7","        0","","         0","7","","","","","","","","","","","         2"," ","","","","","     0","T,7,0215,+","     0","T,7,1025,+","  19.6"," ,7,0927, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    160.7"," ,7","        0","T,7","","","","","","","",""
"USC00294426","2024","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        30","7","        12","7","         1","7","        0","","         0","7","","","","","","","","","","","","","","","","","     0"," ,7,1231,+","     0"," ,7,1231,+","  27.9"," ,7,1118, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    113.6"," ,7","        0"," ,7","","","","","","","",""
