"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CRDR","2013","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    773.4","","     773.4","U","         0","U","        25","U","         0","U","       211","U","        73","U","   -6.7","U,1208, ","   41.1","U,0608, ","-0.6","U,1203","-3.3","U,1204","-5.0","U,1207","-6.7","U,1208","0.0","U,0224","-3.3","U,0114","-5.0","U,0113","    1563.0","0","    1563.0","U","     16.37","U","     23.43","U","      9.31","U"
"USR0000CRDR","2014","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    904.1","","     904.1","U","         0","U","         8","U","         0","U","       219","U","        85","U","   -1.1","U,1227,+","   40.0","U,0801,+","0.0","U,1225","","","","","","","-1.1","U,0205","","","","","    1304.6","6","    1304.6","U","     17.19","U","     23.78","U","     10.61","U"
"USR0000CRDR","2015","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    885.4","","     885.4","U","         0","U","        22","U","         0","U","       223","U","        86","U","   -2.2","U,1227, ","   40.0","U,0729,+","-0.6","U,1116","-2.2","U,1227","","","","","0.0","U,0103","","","","","    1224.7","7","    1224.7","U","     17.01","U","     23.85","U","     10.17","U"
"USR0000CRDR","2016","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    818.1","","     818.1","U","         0","U","        13","U","         0","U","       206","U","        86","U","   -2.8","U,1225, ","   41.1","U,0729, ","-0.6","U,1207","-2.2","U,1217","","","","","0.0","U,0329","","","","","    1553.6","6","    1553.6","U","     16.38","U","     23.05","U","      9.72","U"
"USR0000CRDR","2017","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","   1015.3","","    1015.3","U","         0","U","        13","U","         0","U","       198","U","        93","U","   -2.2","U,0224, ","   42.8","U,0901, ","-1.7","U,1221","","","","","","","0.0","U,0409","-2.2","U,0224","","","    1720.8","8","    1720.8","U","     16.70","U","     23.35","U","     10.04","U"
"USR0000CRDR","2018","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    886.7","","     886.7","U","         0","U","        16","U","         0","U","       227","U","        91","U","   -4.4","U,0220, ","   40.6","U,0725, ","0.0","U,1203","","","","","","","0.0","U,0417","-3.3","U,0223","-4.4","U,0220","    1461.6","6","    1461.6","U","     16.81","U","     23.84","U","      9.78","U"
"USR0000CRDR","2019","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    806.4","","     806.4","U","         0","U","        20","U","         0","U","       202","U","        79","U","   -2.8","U,0219,+","   39.4","U,0815,+","0.0","U,1126","","","","","","","0.0","U,0314","-2.2","U,0222","","","    1589.6","6","    1589.6","U","     15.94","U","     22.52","U","      9.36","U"
"USR0000CRDR","2020","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","   1116.4","","    1116.4","U","         0","U","         8","U","         0","U","       212","U","       115","U","   -2.2","U,0203, ","   42.2","U,0815, ","0.0","U,1109","","","","","","","0.0","U,0327","-2.2","U,0203","","","    1508.8","8","    1508.8","U","     17.38","U","     24.54","U","     10.23","U"
"USR0000CRDR","2021","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","   1112.4","","    1112.4","U","         0","U","        17","U","         0","U","       214","U","       103","U","   -2.2","U,0126, ","   43.3","U,0710, ","0.0","U,1210","","","","","","","0.0","U,0316","-2.2","U,0126","","","    1402.6","6","    1402.6","U","     17.14","U","     24.05","U","     10.22","U"
"USR0000CRDR","2022","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","   1043.4","","    1043.4","U","         0","U","        14","U","         0","U","       216","U","        97","U","   -2.2","U,0224,+","   46.1","U,0906, ","0.0","U,1110","","","","","","","0.0","U,0511","-2.2","U,0224","","","    1457.3","3","    1457.3","U","     17.08","U","     24.37","U","      9.80","U"
"USR0000CRDR","2023","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    819.0","","     819.0","U","         0","U","        29","U","         0","U","       188","U","        78","U","   -2.8","U,0301,+","   42.2","U,0716, ","","","","","","","","","0.0","U,0405","-2.2","U,0404","","","    1902.3","3","    1902.3","U","     15.74","U","     22.44","U","      9.04","U"
"USR0000CRDR","2024","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","   1140.2","","    1140.2","U","         0","U","         8","U","         0","U","       209","U","       106","U","   -2.8","U,0107, ","   50.6","U,0713, ","0.0","U,1119","","","","","","","0.0","U,0404","-2.8","U,0107","","","    1505.6","6","    1505.6","U","     17.18","U","     24.16","U","     10.21","U"
