"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014971","1920","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    627.9","","     627.9","Z","        86","Z","        49","Z","         5","Z","       16","","         6","Z","         6","Z","       130","Z","        41","Z","       158","Z","        40","Z","","","","","","","  -23.3","Z,1224, ","   203"," ,Z,0404, ","   178"," ,Z,0403, ","  52.6"," ,Z,1031, ","   37.2","Z,0722,+","0.0","Z,0930","-3.9","Z,1028","-6.7","Z,1109","-6.7","Z,1109","-9.4","Z,1111","0.0","Z,0427","-2.2","Z,0413","-9.4","Z,0405","-9.4","Z,0405","-9.4","Z,0405","    3620.0","0","    3620.0","Z","    666.2"," ,Z","","","      471"," ,Z","     10.97","Z","     16.43","Z","      5.51","Z","","","","","",""
"USW00014971","1921","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    871.8","","     871.8","Z","        82","Z","        45","Z","         5","Z","        6","","         4","Z","         2","Z","       124","Z","        27","Z","       177","Z","        55","Z","","","","","","","  -21.1","Z,1224, ","   102"," ,Z,0208, ","    76"," ,Z,0416,+","  53.8"," ,Z,0601, ","   39.4","Z,0825, ","0.0","Z,1012","-5.0","Z,1109","-5.0","Z,1109","-6.7","Z,1118","-9.4","Z,1119","-2.2","Z,0417","-2.2","Z,0417","-5.0","Z,0410","-9.4","Z,0328","-9.4","Z,0328","    2866.0","0","    2866.0","Z","    609.1"," ,Z","","","      250"," ,Z","     12.98","Z","     19.12","Z","      6.84","Z","","","","","",""
"USW00014971","1922","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    763.8","","     763.8","Z","       100","Z","        56","Z","         6","Z","        9","","         5","Z","        11","Z","       124","Z","        36","Z","       169","Z","        52","Z","","","","","","","  -21.7","Z,0119, ","    51"," ,Z,0119,+","    51"," ,Z,0118, ","  42.2"," ,Z,0706, ","   41.1","Z,0901, ","0.0","Z,1009","-2.2","Z,1012","-5.6","Z,1017","-7.2","Z,1204","-12.2","Z,1205","0.0","Z,0419","-6.1","Z,0328","-6.1","Z,0328","-13.3","Z,0302","-13.3","Z,0302","    3151.9","9","    3151.9","Z","    630.4"," ,Z","","","      252"," ,Z","     11.78","Z","     18.00","Z","      5.56","Z","","","","","",""
"USW00014971","1923","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    606.5","","     606.5","Z","        85","Z","        46","Z","         7","Z","       18","","         6","Z","         5","Z","       136","Z","        21","Z","       146","Z","        27","Z","","","","","","","  -21.7","Z,0318, ","   229"," ,Z,0318, ","   180"," ,Z,0315, "," 119.4"," ,Z,0928, ","   36.7","Z,0723,+","-0.6","Z,1020","-2.2","Z,1021","-5.6","Z,1030","-6.7","Z,1127","-17.2","Z,1230","-1.1","Z,0417","-5.6","Z,0408","-5.6","Z,0408","-6.7","Z,0331","-19.4","Z,0319","    3178.9","9","    3178.9","Z","    735.8"," ,Z","","","      542"," ,Z","     11.23","Z","     16.85","Z","      5.61","Z","","","","","",""
"USW00014971","1924","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    514.9","","     514.9","Z","        96","Z","        52","Z","         2","Z","       42","","         8","Z","        23","Z","       131","Z","        54","Z","       158","Z","        24","Z","","","","","","","  -28.3","Z,0105, ","   178"," ,Z,0317, ","   152"," ,Z,1223,+","  45.5"," ,Z,1008, ","   38.3","Z,0820,+","-2.2","Z,1106","-2.2","Z,1106","-5.6","Z,1112","-6.7","Z,1114","-10.6","Z,1129","0.0","Z,0402","-7.2","Z,0401","-7.2","Z,0401","-7.2","Z,0401","-9.4","Z,0331","    3424.2","2","    3424.2","Z","    555.1"," ,Z","","","      783"," ,Z","      9.86","Z","     15.69","Z","      4.03","Z","","","","","",""
"USW00014971","1925","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    768.9","","     768.9","Z","        89","Z","        49","Z","         5","Z","       24","","         7","Z","         6","Z","       129","Z","        39","Z","       155","Z","        47","Z","","","","","","","  -21.1","Z,1227, ","   152"," ,Z,0129, ","    97"," ,Z,1029, ","  73.2"," ,Z,0615, ","   39.4","Z,0701, ","-1.7","Z,1009","-3.3","Z,1019","-8.3","Z,1027","-8.3","Z,1027","-12.2","Z,1028","0.0","Z,0327","-2.2","Z,0321","-7.8","Z,0315","-7.8","Z,0315","-12.2","Z,0314","    3158.6","6","    3158.6","Z","    648.2"," ,Z","","","      545"," ,Z","     11.33","Z","     17.05","Z","      5.61","Z","","","","","",""
"USW00014971","1926","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    718.1","","     718.1","Z","       100","Z","        53","Z","         5","Z","       19","","         8","Z","         5","Z","       143","Z","        35","Z","       152","Z","        41","Z","","","","","","","  -22.8","Z,0122, ","    51"," ,Z,1225,+","    89"," ,Z,0328, ","  43.4"," ,Z,1114, ","   40.6","Z,0826, ","0.0","Z,0925","-3.9","Z,1024","-5.0","Z,1102","-8.3","Z,1110","-8.9","Z,1119","-1.1","Z,0419","-4.4","Z,0415","-4.4","Z,0415","-6.7","Z,0331","-8.9","Z,0328","    3371.3","3","    3371.3","Z","    666.9"," ,Z","","","      522"," ,Z","     11.16","Z","     16.74","Z","      5.59","Z","","","","","",""
"USW00014971","1927","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    598.7","","     598.7","Z","        95","Z","        47","Z","         3","Z","       21","","         4","Z","         7","Z","       108","Z","        40","Z","       152","Z","        38","Z","","","","","","","  -23.3","Z,1231, ","   178"," ,Z,0214,+","   178"," ,Z,0213, ","  55.9"," ,Z,0212, ","   37.8","Z,0706, ","-0.6","Z,1031","-2.2","Z,1105","-6.7","Z,1112","-6.7","Z,1112","-11.7","Z,1116","-1.1","Z,0422","-2.2","Z,0421","-8.3","Z,0321","-8.3","Z,0321","-18.3","Z,0218","    3317.1","1","    3317.1","Z","    594.0"," ,Z","","","      395"," ,Z","     10.91","Z","     16.48","Z","      5.35","Z","","","","","",""
"USW00014971","1928","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    587.9","","     587.9","Z","        86","Z","        47","Z","        10","Z","       25","","         5","Z","         3","Z","       120","Z","        24","Z","       165","Z","        39","Z","","","","","","","  -23.9","Z,0101, ","   152"," ,Z,1102, ","   178"," ,Z,0406, ","  39.4"," ,Z,0911, ","   38.3","Z,0706, ","-1.7","Z,1101","-3.9","Z,1102","-4.4","Z,1120","-8.9","Z,1125","-8.9","Z,1125","0.0","Z,0427","-2.2","Z,0419","-5.6","Z,0414","-6.7","Z,0409","-9.4","Z,0305","    3244.2","2","    3244.2","Z","    707.3"," ,Z","","","      617"," ,Z","     11.42","Z","     17.35","Z","      5.50","Z","","","","","",""
"USW00014971","1929","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    648.7","","     648.7","Z","        91","Z","        55","Z","         4","Z","       22","","         7","Z","        16","Z","       133","Z","        56","Z","       147","Z","        35","Z","","","","","","","  -25.0","Z,0209, ","   102"," ,Z,0226,+","    84"," ,Z,0225, ","  80.5"," ,Z,0705, ","   40.0","Z,0821, ","-1.1","Z,1023","-2.2","Z,1107","-6.1","Z,1114","-7.8","Z,1120","-13.3","Z,1121","0.0","Z,0412","-3.3","Z,0401","-6.1","Z,0309","-8.3","Z,0227","-14.4","Z,0222","    3542.9","9","    3542.9","Z","    597.5"," ,Z","","","      484"," ,Z","      9.92","Z","     15.28","Z","      4.57","Z","","","","","",""
"USW00014971","1930","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    795.2","","     795.2","Z","        89","Z","        48","Z","         3","Z","       25","","         6","Z","        11","Z","       120","Z","        31","Z","       170","Z","        42","Z","","","","","","","  -26.7","Z,0117, ","   178"," ,Z,0120,+","    56"," ,Z,0111, ","  51.3"," ,Z,1119, ","   42.2","Z,0803,+","0.0","Z,1016","-2.2","Z,1017","-5.6","Z,1021","-8.3","Z,1031","-9.4","Z,1126","0.0","Z,0408","-5.0","Z,0401","-5.0","Z,0401","-6.7","Z,0330","-13.3","Z,0302","    3297.2","2","    3297.2","Z","    527.4"," ,Z","","","      346"," ,Z","     11.92","Z","     17.79","Z","      6.05","Z","","","","","",""
"USW00014971","1931","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    898.1","","     898.1","Z","        91","Z","        64","Z","         9","Z","       11","","         7","Z","         0","Z","       111","Z","        15","Z","       168","Z","        62","Z","","","","","","","  -16.7","Z,0114, ","   178"," ,Z,1231, ","   165"," ,Z,1231, ","  44.7"," ,Z,0620, ","   40.6","Z,0728, ","-2.2","Z,1101","-2.2","Z,1101","-4.4","Z,1123","-6.7","Z,1129","","","-0.6","Z,0427","-2.2","Z,0422","-6.7","Z,0329","-6.7","Z,0329","-10.0","Z,0309","    2967.9","9","    2967.9","Z","    871.2"," ,Z","","","      550"," ,Z","     13.12","Z","     18.78","Z","      7.45","Z","","","","","",""
"USW00014971","1932","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    690.4","","     690.4","Z","        94","Z","        48","Z","         9","Z","       68","","         8","Z","        15","Z","       133","Z","        55","Z","       162","Z","        35","Z","","","","","","","  -25.6","Z,1212, ","   254"," ,Z,0106,+","   157"," ,Z,0105, ","  41.7"," ,Z,0602, ","   38.3","Z,0714, ","-0.6","Z,1005","-2.2","Z,1109","-4.4","Z,1112","-7.2","Z,1114","-11.7","Z,1115","-1.1","Z,0427","-4.4","Z,0323","-4.4","Z,0323","-8.3","Z,0314","-13.3","Z,0312","    3117.9","9","    3117.9","Z","    666.7"," ,Z","","","      819"," ,Z","     10.47","Z","     16.05","Z","      4.90","Z","","","","","",""
"USW00014971","1933","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    827.1","","     827.1","Z","        70","Z","        38","Z","         7","Z","       11","","         5","Z","         8","Z","       120","Z","        20","Z","       164","Z","        59","Z","","","","","","","  -27.8","Z,0208, ","    76"," ,Z,0319,+","    81"," ,Z,0305, ","  74.7"," ,Z,0822, ","   42.2","Z,0701, ","-1.1","Z,1022","-2.2","Z,1025","-6.1","Z,1113","-7.2","Z,1116","-9.4","Z,1210","-2.2","Z,0415","-2.2","Z,0415","-6.7","Z,0322","-6.7","Z,0322","-10.6","Z,0321","    3274.9","9","    3274.9","Z","    673.7"," ,Z","","","      335"," ,Z","     12.29","Z","     18.43","Z","      6.15","Z","","","","","",""
"USW00014971","1934","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","   1078.1","","    1078.1","Z","        77","Z","        41","Z","         1","Z","       17","","         6","Z","         4","Z","       127","Z","        33","Z","       180","Z","        79","Z","","","","","","","  -22.8","Z,0226, ","   127"," ,Z,0224, ","   114"," ,Z,0224, ","  58.9"," ,Z,0925, ","   44.4","Z,0715, ","-1.7","Z,1028","-2.8","Z,1030","-5.0","Z,1101","-7.8","Z,1201","-18.9","Z,1207","-1.7","Z,0425","-3.3","Z,0331","-7.2","Z,0327","-7.2","Z,0327","-13.3","Z,0318","    2914.2","2","    2914.2","Z","    438.2"," ,Z","","","      482"," ,Z","     13.07","Z","     19.45","Z","      6.70","Z","","","","","",""
"USW00014971","1935","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    783.4","","     783.4","Z","       104","Z","        51","Z","         4","Z","       10","","         4","Z","         5","Z","       129","Z","        31","Z","       141","Z","        57","Z","","","","","","","  -22.8","Z,0121,+","   127"," ,Z,0225, ","   102"," ,Z,0306, ","  54.6"," ,Z,0723, ","   41.1","Z,0808, ","0.0","Z,1004","-3.3","Z,1006","-6.7","Z,1101","-6.7","Z,1101","-11.7","Z,1219","0.0","Z,0505","-3.3","Z,0415","-8.3","Z,0317","-8.3","Z,0317","-13.9","Z,0307","    3124.7","7","    3124.7","Z","    664.4"," ,Z","","","      401"," ,Z","     11.40","Z","     16.82","Z","      5.98","Z","","","","","",""
"USW00014971","1936","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","   1122.7","","    1122.7","Z","        74","Z","        34","Z","         4","Z","       50","","        10","Z","        33","Z","       141","Z","        56","Z","       168","Z","        82","Z","","","","","","","  -28.9","Z,0205, ","   381"," ,Z,0215,+","   145"," ,Z,0124, ","  43.9"," ,Z,0428, ","   46.1","Z,0725, ","-1.1","Z,1021","-4.4","Z,1022","-4.4","Z,1022","-7.8","Z,1102","-8.9","Z,1103","-1.7","Z,0422","-8.9","Z,0407","-8.9","Z,0407","-8.9","Z,0407","-8.9","Z,0407","    3805.8","8","    3805.8","Z","    358.2"," ,Z","","","      855"," ,Z","     11.29","Z","     17.60","Z","      4.99","Z","","","","","",""
"USW00014971","1937","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    935.4","","     935.4","Z","        92","Z","        45","Z","         4","Z","       39","","         3","Z","        16","Z","       135","Z","        60","Z","       164","Z","        66","Z","","","","","","","  -24.4","Z,0109, ","   229"," ,Z,0108, ","   185"," ,Z,0108, ","  35.8"," ,Z,0323, ","   41.1","Z,0815,+","-2.8","Z,1014","-2.8","Z,1014","-7.8","Z,1116","-7.8","Z,1116","-9.4","Z,1117","0.0","Z,0426","-2.8","Z,0405","-8.3","Z,0327","-8.3","Z,0327","-9.4","Z,0325","    3535.2","2","    3535.2","Z","    492.5"," ,Z","","","      439"," ,Z","     10.87","Z","     16.63","Z","      5.10","Z","","","","","",""
"USW00014971","1938","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    924.0","","     924.0","Z","       100","Z","        61","Z","         7","Z","       18","","         5","Z","         5","Z","       117","Z","        31","Z","       178","Z","        60","Z","","","","","","","  -20.6","Z,0131, ","   203"," ,Z,0217, ","   152"," ,Z,0130, ","  49.8"," ,Z,0831, ","   40.6","Z,0712, ","-0.6","Z,1023","-3.9","Z,1106","-5.0","Z,1107","-7.8","Z,1121","-11.7","Z,1122","-0.6","Z,0409","-2.8","Z,0407","-5.0","Z,0402","-6.7","Z,0306","-13.3","Z,0224","    3137.9","9","    3137.9","Z","    722.0"," ,Z","","","      526"," ,Z","     12.79","Z","     18.84","Z","      6.75","Z","","","","","",""
"USW00014971","1939","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    922.0","","     922.0","Z","        79","Z","        49","Z","         2","Z","       28","","        10","Z","         7","Z","       117","Z","        31","Z","       183","Z","        64","Z","","","","","","","  -23.9","Z,0211, ","   178"," ,Z,1227,+","   175"," ,Z,0209, ","  36.3"," ,Z,0620, ","   43.9","Z,0712, ","-0.6","Z,0930","-2.2","Z,1028","-6.1","Z,1103","-7.2","Z,1127","-8.9","Z,1221","0.0","Z,0419","-6.1","Z,0412","-6.1","Z,0412","-7.2","Z,0317","-8.9","Z,0315","    2949.7","7","    2949.7","Z","    501.8"," ,Z","","","      970"," ,Z","     12.75","Z","     19.22","Z","      6.29","Z","","","","","",""
"USW00014971","1940","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    721.7","","     721.7","Z","        85","Z","        52","Z","         1","Z","       75","","        19","Z","        29","Z","       146","Z","        62","Z","       178","Z","        61","Z","","","","","","","  -30.6","Z,0127, ","   356"," ,Z,0117, ","   127"," ,Z,1216,+","  39.6"," ,Z,1028, ","   45.0","Z,0725, ","-1.7","Z,0911","-2.2","Z,1015","-6.1","Z,1110","-12.2","Z,1111","-12.2","Z,1111","-0.6","Z,0516","-2.2","Z,0418","-6.7","Z,0412","-6.7","Z,0412","-10.0","Z,0324","    3566.9","9","    3566.9","Z","    539.2"," ,Z","","","     1359"," ,Z","      9.98","Z","     16.89","Z","      3.07","Z","","","","","",""
"USW00014971","1941","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    748.8","","     748.8","Z","        98","Z","        51","Z","         3","Z","       33","","        15","Z","         3","Z","       137","Z","        36","Z","       168","Z","        62","Z","","","","","","","  -19.4","Z,1228, ","   203"," ,Z,0125, ","   117"," ,Z,0306, ","  34.0"," ,Z,1222, ","   41.1","Z,0723, ","0.0","Z,1016","-3.9","Z,1027","-6.1","Z,1028","-7.2","Z,1122","-10.6","Z,1123","0.0","Z,0410","-3.3","Z,0329","-4.4","Z,0325","-11.7","Z,0317","-11.7","Z,0317","    3293.7","7","    3293.7","Z","    610.5"," ,Z","","","     1002"," ,Z","     11.39","Z","     17.60","Z","      5.19","Z","","","","","",""
"USW00014971","1942","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    681.2","","     681.2","Z","        83","Z","        49","Z","         6","Z","       43","","         9","Z","        11","Z","       152","Z","        44","Z","       164","Z","        44","Z","","","","","","","  -25.6","Z,0105, ","   178"," ,Z,0104,+","   109"," ,Z,1205, ","  41.1"," ,Z,0902,+","   40.6","Z,0801, ","-0.6","Z,0924","-2.2","Z,0928","-6.1","Z,1025","-7.2","Z,1026","-8.9","Z,1128","-5.0","Z,0411","-5.0","Z,0411","-5.0","Z,0411","-17.2","Z,0228","-17.2","Z,0228","    3277.3","3","    3277.3","Z","    610.6"," ,Z","","","      588"," ,Z","     10.67","Z","     16.83","Z","      4.50","Z","","","","","",""
"USW00014971","1943","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    678.0","","     678.0","Z","        73","Z","        52","Z","         4","Z","       15","","         6","Z","        12","Z","       156","Z","        35","Z","       152","Z","        52","Z","","","","","","","  -25.6","Z,0119, ","   152"," ,Z,0319,+","   150"," ,Z,0318, ","  54.6"," ,Z,0515, ","   39.4","Z,0823, ","-0.6","Z,1005","-2.8","Z,1014","-5.6","Z,1015","-6.7","Z,1108","-12.8","Z,1213","-3.3","Z,0420","-3.3","Z,0420","-5.6","Z,0322","-9.4","Z,0321","-9.4","Z,0321","    3561.3","3","    3561.3","Z","    578.1"," ,Z","","","      486"," ,Z","     10.33","Z","     17.21","Z","      3.45","Z","","","","","",""
"USW00014971","1944","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    672.0","","     672.0","Z","        96","Z","        60","Z","         6","Z","       36","","        10","Z","        10","Z","       154","Z","        37","Z","       151","Z","        43","Z","","","","","","","  -31.1","Z,0212, ","   254"," ,Z,0210, ","   165"," ,Z,0210, ","  78.5"," ,Z,0825, ","   39.4","Z,0810, ","-0.6","Z,1009","-4.4","Z,1104","-4.4","Z,1104","-7.2","Z,1118","-12.8","Z,1129","-2.8","Z,0506","-2.8","Z,0506","-8.3","Z,0405","-8.3","Z,0405","-8.9","Z,0329","    3622.6","6","    3622.6","Z","    807.2"," ,Z","","","     1141"," ,Z","     10.42","Z","     16.36","Z","      4.47","Z","","","","","",""
"USW00014971","1945","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    533.7","","     533.7","Z","        88","Z","        51","Z","         8","Z","       33","","        11","Z","         9","Z","       135","Z","        43","Z","       150","Z","        35","Z","","","","","","","  -27.8","Z,1219, ","   330"," ,Z,1225, ","   315"," ,Z,0221, ","  52.1"," ,Z,0803, ","   38.3","Z,0724,+","0.0","Z,1008","-2.8","Z,1009","-5.6","Z,1108","-8.9","Z,1109","-8.9","Z,1109","0.0","Z,0505","-2.8","Z,0415","-11.1","Z,0405","-11.1","Z,0405","-11.1","Z,0405","    3384.3","3","    3384.3","Z","    720.4"," ,Z","","","     1415"," ,Z","     10.21","Z","     16.28","Z","      4.15","Z","","","","","",""
"USW00014971","1946","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    622.1","","     622.1","Z","        84","Z","        47","Z","         8","Z","       15","","         3","Z","         5","Z","       118","Z","        15","Z","       167","Z","        45","Z","","","","","","","  -23.3","Z,1231, ","   102"," ,Z,0101, ","    64"," ,Z,0130, ","  35.1"," ,Z,0618, ","   42.2","Z,0615, ","-0.6","Z,1011","-3.3","Z,1012","-4.4","Z,1110","-7.2","Z,1111","-9.4","Z,1201","0.0","Z,0512","-2.2","Z,0409","-5.6","Z,0310","-7.8","Z,0308","-9.4","Z,0227","    3095.3","3","    3095.3","Z","    607.6"," ,Z","","","      178"," ,Z","     12.02","Z","     18.63","Z","      5.41","Z","","","","","",""
"USW00014971","1947","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    800.4","","     800.4","Z","       102","Z","        58","Z","         7","Z","       24","","         9","Z","         7","Z","       151","Z","        38","Z","       151","Z","        60","Z","","","","","","","  -26.1","Z,0104,+","   102"," ,Z,1209, ","    89"," ,Z,1209, ","  67.1"," ,Z,0604, ","   41.1","Z,0809, ","-1.7","Z,1029","-3.3","Z,1108","-7.2","Z,1110","-7.2","Z,1110","-8.9","Z,1111","0.0","Z,0529","-2.8","Z,0416","-5.0","Z,0327","-7.8","Z,0326","-11.7","Z,0303","    3462.6","6","    3462.6","Z","    803.5"," ,Z","","","      592"," ,Z","     10.87","Z","     17.00","Z","      4.73","Z","","","","","",""
"USW00014971","1955","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","","","","","","","","","","","","","","","","","","","","","","","","","         8"," ","","","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014971","1956","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    871.0","","     871.0","0","        87","0","        40","0","         4","0","       41","","         8","0","         5","0","       128","0","        35","0","       177","0","        60","0","        17"," ","","","        47"," ","  -19.4","0,0116, ","   203"," ,0,0203,+","   117"," ,0,1120, ","  77.7"," ,0,0905, ","   40.6","0,0727, ","0.0","0,1107","-4.4","0,1108","-4.4","0,1108","-7.2","0,1116","-11.7","0,1122","-0.6","0,0429","-2.8","0,0417","-6.7","0,0330","-6.7","0,0330","-15.6","0,0312","","","","","    605.8"," ,0","","","      615"," ,0","     11.98","0","     18.09","0","      5.88","0","","","","","",""
"USW00014971","1957","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    688.8","","     688.8","0","        93","0","        54","0","         7","0","       32","","        13","0","         5","0","       131","0","        26","0","       155","0","        37","0","        29"," ","","","        40"," ","  -20.6","0,0110, ","   229"," ,0,1120,+","   213"," ,0,0324, "," 123.4"," ,0,0701, ","   40.0","0,0712, ","-2.2","0,1025","-2.2","0,1025","-5.6","0,1027","-7.8","0,1119","-9.4","0,1121","-0.6","0,0414","-3.9","0,0413","-6.7","0,0412","-6.7","0,0412","-11.1","0,0223","    3097.6","6","    3097.6","0","    879.7"," ,0","","","     1139"," ,0","     11.24","0","     16.55","0","      5.93","0","","","","","",""
"USW00014971","1958","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    620.1","","     620.1","0","        98","0","        56","0","        10","0","       42","","         6","0","         4","0","       116","0","        42","0","       167","0","        26","0","        38"," ","","","","","  -20.6","0,0216, ","   127"," ,0,0308,+","   130"," ,0,0307, ","  61.0"," ,0,0710, ","   36.7","0,0814,+","-1.1","0,1026","-3.3","0,1117","-6.1","0,1125","-9.4","0,1126","-9.4","0,1126","-1.1","0,0429","-3.3","0,0321","-4.4","0,0318","-10.0","0,0302","-10.0","0,0302","    3274.8","8","    3274.8","0","    861.8"," ,0","","","      559"," ,0","     11.13","0","     16.64","0","      5.61","0","","","","","",""
"USW00014971","1959","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    759.1","","     759.1","0","       102","0","        58","0","         8","0","       47","","        10","0","         7","0","       134","0","        42","0","       147","0","        48","0","        58"," ","","","","","  -23.3","0,0104, ","   203"," ,0,0306, ","   157"," ,0,0304, ","  62.7"," ,0,0504, ","   37.2","0,0821,+","-0.6","0,1017","-9.4","0,1105","-9.4","0,1105","-9.4","0,1105","-9.4","0,1105","-2.8","0,0413","-2.8","0,0413","-6.7","0,0321","-6.7","0,0321","-8.9","0,0307","    3225.9","9","    3225.9","0","    830.2"," ,0","","","      898"," ,0","     11.05","0","     16.52","0","      5.58","0","","","","","",""
"USW00014971","1960","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    636.6","","     636.6","0","        94","0","        54","0","         9","0","       84","","        15","0","        11","0","       139","0","        63","0","       165","0","        42","0","        61"," ","","","","","  -23.3","0,0304, ","   508"," ,0,0316, ","   145"," ,0,0209, ","  46.7"," ,0,0824, ","   39.4","0,0711, ","-3.3","0,1019","-3.3","0,1019","-4.4","0,1020","-6.7","0,1109","-8.9","0,1129","0.0","0,0430","-2.8","0,0326","-8.3","0,0325","-8.3","0,0325","-8.9","0,0322","    3758.8","8","    3758.8","0","    800.9"," ,0","","","     1253"," ,0","     10.13","0","     15.71","0","      4.54","0","","","","","",""
"USW00014971","1961","40.8389","-96.6869","350.5","LINCOLN WASTE WATER TREATMENT PLANT, NE US","    629.0","","     629.0","0","        95","0","        53","0","         6","0","       47","","        10","0","        14","0","       133","0","        45","0","       142","0","        38","0","        79"," ","","","","","  -24.4","0,0127, ","   203"," ,0,1217,+","   193"," ,0,1211, ","  48.8"," ,0,0912, ","   40.6","0,0630, ","0.0","0,1020","-3.9","0,1102","-6.7","0,1103","-6.7","0,1103","-13.9","0,1209","-0.6","0,0502","-3.3","0,0416","-4.4","0,0316","-10.0","0,0225","-10.0","0,0225","    3194.8","8","    3194.8","0","    803.3"," ,0","","","      801"," ,0","     10.50","0","     16.20","0","      4.80","0","","","","","",""
