"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014761","1984","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","     91.1","","      91.1","0","       146","0","        88","0","        10","0","       81","","        16","0","        13","0","       156","0","        55","0","       111","0","         0","0","       249"," ","        61"," ","        31"," ","  -31.1","0,0122, ","   356"," ,0,0331,+","   191"," ,0,0329, ","  61.2"," ,0,0214, ","   29.4","0,0608, ","0.0","0,0906","-2.2","0,0930","-4.4","0,1102","-8.9","0,1103","-8.9","0,1103","-3.3","0,0517","-3.3","0,0517","-5.0","0,0410","-7.2","0,0402","-12.8","0,0324","    4352.3","3","    4352.3","0","   1093.2"," ,0","     1202"," ,0","      7.16","0","     12.29","0","      2.02","0"
"USW00014761","1985","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","     95.0","","      95.0","0","       129","0","        70","0","         6","0","       72","","        19","0","        11","0","       145","0","        66","0","       117","0","         0","0","       214"," ","        49"," ","        36"," ","  -28.3","0,0121, ","   356"," ,0,0211,+","   127"," ,0,0125, ","  43.4"," ,0,1116, ","   29.4","0,0814, ","-1.1","0,0913","-5.6","0,1017","-5.6","0,1017","-8.3","0,1029","-10.0","0,1204","-3.9","0,0504","-3.9","0,0504","-8.9","0,0410","-8.9","0,0410","-8.9","0,0410","    3957.2","2","    3957.2","0","    777.8"," ,0","     1166"," ,0","      7.47","0","     12.74","0","      2.20","0"
"USW00014761","1986","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","","","","","","","","","","","","","","","","","","","","","","","","","        45"," ","        15"," ","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3897.0","0","    3897.0","0","","","","","","","","","",""
"USW00014761","1987","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","    212.5","","     212.5","0","       125","0","        84","0","        10","0","","","","","         6","0","       142","0","        51","0","       112","0","         0","0","","","","","","","  -23.9","0,0216, ","","","","","  43.2"," ,0,0912, ","   31.1","0,0723, ","-0.6","0,1004","-3.3","0,1009","-5.6","0,1026","-6.7","0,1111","-12.2","0,1121","0.0","0,0516","-3.3","0,0403","-8.3","0,0401","-8.3","0,0401","-10.6","0,0314","","","","","   1058.9"," ,0","","","      8.47","0","     13.51","0","      3.42","0"
"USW00014761","1988","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","    279.3","","     279.3","0","       117","0","        80","0","         7","0","","","","","         8","0","       157","0","        57","0","       106","0","         9","0","","","","","","","  -26.1","0,1212, ","","","","","  47.8"," ,0,0829, ","   36.1","0,0716, ","0.0","0,1005","-2.2","0,1014","-4.4","0,1026","-10.0","0,1031","-10.0","0,1031","0.0","0,0526","-2.2","0,0503","-6.1","0,0419","-16.1","0,0322","-16.1","0,0322","    3924.0","0","    3924.0","0","    866.5"," ,0","","","      7.88","0","     13.25","0","      2.52","0"
"USW00014761","1989","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","","","","","","","","","","","","","","","","","","","","","","","","","        20"," ","","","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014761","1990","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","    139.3","","     139.3","0","       147","0","       102","0","        15","0","","","        10","0","         1","0","       130","0","        19","0","       110","0","         0","0","        87"," ","","","        37"," ","  -22.2","0,0226, ","","","   183"," ,0,1228, ","  70.6"," ,0,1011, ","   31.7","0,0704, ","-2.8","0,1020","-2.8","0,1020","-4.4","0,1027","-8.3","0,1119","-9.4","0,1214","-2.2","0,0512","-2.2","0,0512","-4.4","0,0418","-7.2","0,0413","-9.4","0,0328","    3792.2","2","    3792.2","0","   1354.0"," ,0","      889"," ,0","      9.37","0","     14.25","0","      4.48","0"
"USW00014761","1991","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","    208.3","","     208.3","0","       123","0","        76","0","         7","0","","","         7","0","         3","0","       134","0","        42","0","       129","0","         0","0","        58"," ","","","        28"," ","  -20.6","0,0122, ","","","   178"," ,0,0314, ","  56.6"," ,0,0819, ","   30.6","0,0830,+","-1.7","0,0928","-3.3","0,1014","-4.4","0,1030","-10.6","0,1104","-10.6","0,1104","0.0","0,0422","-3.3","0,0412","-8.3","0,0403","-8.3","0,0403","-8.9","0,0331","    3428.5","5","    3428.5","0","    999.5"," ,0","      723"," ,0","      9.09","0","     14.27","0","      3.91","0"
"USW00014761","1992","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","     71.0","","      71.0","0","       151","0","        96","0","         5","0","","","","","         5","0","       151","0","        45","0","        87","0","         0","0","        81"," ","","","        25"," ","  -20.0","0,0210, ","","","","","  47.5"," ,0,1211, ","   28.9","0,0714, ","0.0","0,1001","-2.2","0,1006","-5.6","0,1020","-7.8","0,1108","-8.9","0,1214","0.0","0,0527","-2.2","0,0429","-7.8","0,0413","-7.8","0,0413","-12.2","0,0324","    3735.4","4","    3735.4","0","   1066.9"," ,0","","","      7.39","0","     12.19","0","      2.59","0"
"USW00014761","1993","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","    190.0","","     190.0","0","       140","0","        91","0","        13","0","       87","","","","         6","0","       162","0","        66","0","       112","0","         0","0","        89"," ","","","        18"," ","  -21.7","0,0219, ","   762"," ,0,0313, ","","","  64.8"," ,0,1128, ","   31.7","0,0728, ","-2.8","0,1001","-2.8","0,1001","-5.0","0,1109","-7.2","0,1125","-10.6","0,1211","0.0","0,0530","-4.4","0,0428","-4.4","0,0428","-6.7","0,0321","-18.9","0,0319","    4097.5","5","    4097.5","0","   1246.1"," ,0","","","      7.60","0","     12.59","0","      2.60","0"
"USW00014761","1994","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","    147.4","","     147.4","0","       138","0","       106","0","        11","0","       92","","","","        12","0","       145","0","        56","0","       105","0","         0","0","        48"," ","","","        47"," ","  -31.7","0,0119, ","  1245"," ,0,0304, ","","","  67.6"," ,0,0303, ","   30.6","0,0706, ","-1.1","0,1003","-4.4","0,1004","-4.4","0,1004","-8.9","0,1124","-8.9","0,1124","0.0","0,0602","-2.8","0,0503","-6.1","0,0408","-6.7","0,0319","-8.9","0,0318","    4152.8","8","    4152.8","0","   1323.8"," ,0","","","      7.63","0","     12.74","0","      2.53","0"
"USW00014761","1995","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","","","","","","","","","","","","","","","","","","","","","","","","","        27"," ","","","        24"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3639.4","4","    3639.4","0","","","","","","","","","",""
"USW00014761","1996","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","","","","","","","","","","","","","","","","","","","","","","","","","        42"," ","","","        13"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014761","1997","40.9","-78.08333","591.9","PHILIPSBURG MID STATE AIRPORT, PA US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
