"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00299156","1949","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    701.6","","     701.6","0","        79","0","        47","0","         4","0","       17","","         7","0","         3","0","       113","0","        19","0","       213","0","        57","0","         1"," ","         1"," ","  -20.6","0,0129, ","    76"," ,0,1221, ","    76"," ,0,1221, ","  51.6"," ,0,0907, ","   37.8","0,0618, ","-1.1","0,1022","-3.9","0,1031","-5.0","0,1204","-11.7","0,1212","-11.7","0,1212","-1.1","0,0405","-2.2","0,0404","-5.0","0,0331","-6.7","0,0315","-8.9","0,0206","    2439.7","7","","","    2439.7","0","","","","","","","","","","","    506.5"," ,0","      327"," ,0","     13.77","0","     21.48","0","      6.07","0","     56624","0"
"USC00299156","1950","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    703.6","","     703.6","0","        44","0","        27","0","         4","0","        2","","         0","0","         0","0","       110","0","         0","0","       245","0","        61","0","","","","","  -17.2","0,0104, ","   381"," ,0,1206, ","     0","T,0,1206,+","  80.8"," ,0,0706, ","   37.8","0,0626,+","-3.3","0,1103","-3.3","0,1103","-12.8","0,1110","-12.8","0,1110","-12.8","0,1110","0.0","0,0430","-3.9","0,0405","-5.0","0,0329","-8.9","0,0319","-8.9","0,0319","    1930.4","4","","","    1930.4","0","","","","","","","","","","","    438.9"," ,0","        0","T,0","     15.06","0","     23.89","0","      6.24","0","     62252","0"
"USC00299156","1951","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    930.5","","     930.5","0","        44","0","        21","0","         1","0","","","         5","0","         2","0","       110","0","        10","0","       202","0","        91","0","","","","","  -25.0","0,0201, ","","","   127"," ,0,0114, ","  25.9"," ,0,0723, ","   41.1","0,0708, ","0.0","0,1022","-3.3","0,1101","-14.4","0,1102","-14.4","0,1102","-14.4","0,1102","-3.3","0,0416","-3.3","0,0416","-6.1","0,0411","-7.2","0,0319","-9.4","0,0312","    2133.2","2","","","    2133.2","0","","","","","","","","","","","    209.6"," ,0","      253"," ,0","     14.43","0","     22.75","0","      6.11","0","",""
"USC00299156","1952","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","","","","","        48","0","        31","0","         1","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  26.2"," ,0,0812, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    363.0"," ,0","        0"," ,0","","","","","","","     60985","0"
"USC00299156","1953","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    972.7","","     972.7","0","        43","0","        25","0","         3","0","","","         0","0","         0","0","       103","0","         4","0","       222","0","        99","0","","","","","  -15.0","0,1223, ","","","     0"," ,0,1231,+","  42.2"," ,0,0717, ","   40.6","0,0702,+","-0.6","0,1108","-6.1","0,1120","-6.1","0,1120","-8.3","0,1122","-8.9","0,1209","0.0","0,0420","-2.8","0,0419","-5.0","0,0418","-10.0","0,0304","-10.0","0,0304","    2168.8","8","","","    2168.8","0","","","","","","","","","","","    281.7"," ,0","        0"," ,0","     15.16","0","     23.68","0","      6.65","0","     56294","0"
"USC00299156","1954","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   1027.3","","    1027.3","0","        41","0","        23","0","         5","0","","","         0","0","         0","0","       101","0","         5","0","       234","0","       103","0","","","","","  -13.3","0,0121, ","","","    13"," ,0,0121, ","  35.6"," ,0,0723, ","   39.4","0,0728, ","-1.7","0,1027","-2.8","0,1102","-4.4","0,1201","-7.2","0,1217","-11.1","0,1229","-2.8","0,0503","-2.8","0,0503","-5.0","0,0330","-7.8","0,0314","-8.9","0,0303","    2021.0","0","","","    2021.0","0","","","","","","","","","","","    355.5"," ,0","       72"," ,0","     15.89","0","     24.25","0","      7.54","0","     65008","0"
"USC00299156","1955","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    701.6","","     701.6","0","        47","0","        23","0","         1","0","        3","","         3","0","         0","0","       118","0","         3","0","       226","0","        81","0","","","","","  -14.4","0,0220, ","    51"," ,0,1108, ","    51"," ,0,1108, ","  29.2"," ,0,0925, ","   38.9","0,0625, ","-3.9","0,1024","-3.9","0,1024","-7.2","0,1103","-7.2","0,1103","-11.7","0,1116","-2.2","0,0407","-2.2","0,0407","-6.1","0,0328","-10.6","0,0327","-10.6","0,0327","    2111.6","6","","","    2111.6","0","","","","","","","","","","","    245.5"," ,0","      101"," ,0","     14.27","0","     22.99","0","      5.54","0","     68409","0"
"USC00299156","1956","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    918.6","","     918.6","0","        44","0","        27","0","         2","0","","","         3","0","         0","0","       125","0","         4","0","       229","0","       108","0","","","","","  -14.4","0,0130, ","","","   114"," ,0,0204, ","  56.9"," ,0,0717, ","   38.9","0,0708, ","0.0","0,1021","-3.9","0,1103","-4.4","0,1115","-7.2","0,1116","-9.4","0,1209","0.0","0,0420","-2.2","0,0410","-5.0","0,0409","-10.6","0,0316","-10.6","0,0316","    2052.3","3","","","    2052.3","0","","","","","","","","","","","    268.1"," ,0","      216"," ,0","     15.09","0","     24.25","0","      5.94","0","     64182","0"
"USC00299156","1957","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    759.2","","     759.2","0","        64","0","        36","0","         1","0","","","         0","0","         0","0","        93","0","         4","0","       203","0","        79","0","","","","","  -15.0","0,1123, ","","","     0","T,0,0127,+","  39.1"," ,0,0726, ","   42.2","0,0629, ","-1.1","0,1027","-2.2","0,1108","-4.4","0,1121","-12.8","0,1122","-12.8","0,1122","-0.6","0,0421","-3.9","0,0412","-6.7","0,0408","-6.7","0,0408","-11.1","0,0128","    2021.3","3","","","    2021.3","0","","","","","","","","","","","    323.3"," ,0","        0","T,0","     14.71","0","     22.82","0","      6.60","0","     63741","0"
"USC00299156","1958","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    878.2","","     878.2","0","        65","0","        41","0","         6","0","","","         0","0","         0","0","       119","0","         3","0","       215","0","        86","0","","","","","  -15.6","0,1231, ","","","     0"," ,0,1231,+","  38.9"," ,0,0905, ","   40.6","0,0714, ","-0.6","0,1031","-3.9","0,1117","-5.0","0,1118","-12.2","0,1128","-12.2","0,1128","-0.6","0,0424","-2.8","0,0414","-5.0","0,0317","-6.7","0,0313","-8.9","0,0212","    2221.5","5","","","    2221.5","0","","","","","","","","","","","    496.0"," ,0","        0"," ,0","     14.73","0","     22.94","0","      6.53","0","     44963","0"
"USC00299156","1959","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    781.0","","     781.0","0","        62","0","        43","0","         4","0","","","         0","0","         3","0","       122","0","         5","0","       222","0","        77","0","","","","","  -23.3","0,0104, ","","","     0","T,0,0412,+","  41.7"," ,0,1215, ","   37.8","0,0804,+","0.0","0,1027","-6.7","0,1105","-6.7","0,1105","-6.7","0,1105","-8.9","0,1106","-1.1","0,0422","-2.8","0,0413","-5.0","0,0321","-8.3","0,0316","-11.1","0,0203","    2088.3","3","","","    2088.3","0","","","","","","","","","","","    463.6"," ,0","        0","T,0","     14.45","0","     22.99","0","      5.92","0","     49891","0"
"USC00299156","1960","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    711.2","","     711.2","0","        58","0","        41","0","         9","0","","","","","         1","0","       113","0","         8","0","       225","0","        65","0","","","","","  -18.3","0,0119, ","","","","","  95.8"," ,0,0706, ","   39.4","0,0728, ","-2.2","0,1031","-2.2","0,1031","-4.4","0,1118","-6.7","0,1129","-12.2","0,1210","-2.8","0,0430","-2.8","0,0430","-4.4","0,0317","-6.7","0,0316","-11.7","0,0305","    2260.7","7","","","    2260.7","0","","","","","","","","","","","    747.9"," ,0","","","     14.13","0","     22.38","0","      5.89","0","     42129","0"
"USC00299156","1961","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    717.8","","     717.8","0","        60","0","        36","0","         2","0","","","         3","0","         1","0","       116","0","         4","0","       226","0","        67","0","","","","","  -21.1","0,1212, ","","","    76"," ,0,0319,+","  42.9"," ,0,0615, ","   37.2","0,0809,+","-5.0","0,1103","-5.0","0,1103","-5.0","0,1103","-7.2","0,1117","-9.4","0,1210","-0.6","0,0416","-2.8","0,0415","-6.1","0,0320","-7.2","0,0309","-10.0","0,0207","    2144.2","2","","","    2144.2","0","","","","","","","","","","","    410.0"," ,0","      190"," ,0","     14.23","0","     22.80","0","      5.65","0","",""
"USC00299156","1962","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    793.1","","     793.1","0","        48","0","        29","0","         3","0","","","","","         2","0","       107","0","         3","0","       236","0","       101","0","","","","","  -21.1","0,0111, ","","","","","  42.7"," ,0,0613, ","   37.8","0,0815,+","0.0","0,1029","-2.2","0,1107","-9.4","0,1118","-9.4","0,1118","-9.4","0,1118","-1.1","0,0501","-3.3","0,0402","-5.6","0,0401","-9.4","0,0315","-9.4","0,0315","    2135.2","2","","","    2135.2","0","","","","","","","","","","","    320.0"," ,0","","","     15.10","0","     24.28","0","      5.91","0","",""
"USC00299156","1963","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    805.8","","     805.8","0","        49","0","        33","0","         1","0","","","         7","0","         6","0","       118","0","         6","0","       244","0","        92","0","","","","","  -30.0","0,0113, ","","","   203"," ,0,0221, ","  42.7"," ,0,0811, ","   38.3","0,0724,+","-1.1","0,1101","-2.8","0,1112","-6.1","0,1123","-6.7","0,1126","-10.6","0,1208","0.0","0,0419","-2.2","0,0403","-4.4","0,0320","-6.7","0,0314","-11.1","0,0305","    2051.7","7","","","    2051.7","0","","","","","","","","","","","    386.8"," ,0","      659"," ,0","     14.75","0","     24.28","0","      5.22","0","",""
"USC00299156","1964","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    849.2","","     849.2","0","        45","0","        25","0","         2","0","","","         4","0","         0","0","       123","0","         2","0","       225","0","       104","0","","","","","  -16.1","0,0207,+","","","   279"," ,0,0204, ","  29.5"," ,0,1116, ","   40.0","0,0715,+","-0.6","0,1020","-2.2","0,1104","-6.1","0,1119","-6.7","0,1122","-9.4","0,1204","0.0","0,0414","-4.4","0,0408","-4.4","0,0408","-8.3","0,0325","-8.9","0,0309","    2191.1","1","","","    2191.1","0","","","","","","","","","","","    261.0"," ,0","      533"," ,0","     14.51","0","     23.73","0","      5.30","0","",""
"USC00299156","1965","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","","","","","        39","0","        28","0","         2","0","        6","","         5","0","","","","","         2","0","       238","0","        78","0","","","","","","","    76"," ,0,1224,+","    76"," ,0,0208, ","  36.6"," ,0,0728, ","   37.8","0,0720,+","","","","","","","","","","","","","","","","","","","","","    2136.2","2","","","    2136.2","0","","","","","","","","","","","    317.8"," ,0","      241"," ,0","","","     23.87","0","","","",""
"USC00299156","1966","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    773.9","","     773.9","0","        35","0","        24","0","         1","0","","","         3","0","         1","0","       110","0","         5","0","       232","0","        70","0","","","","","  -19.4","0,0122, ","","","   127"," ,0,0121, ","  31.8"," ,0,0710, ","   40.0","0,0705,+","-2.2","0,1015","-2.2","0,1015","-8.3","0,1102","-8.3","0,1102","-11.7","0,1202","-3.9","0,0420","-3.9","0,0420","-7.8","0,0323","-7.8","0,0323","-10.0","0,0305","","","","","","","","","","","","","","","","","    282.7"," ,0","      254"," ,0","     14.61","0","     23.49","0","      5.74","0","",""
"USC00299156","1967","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    707.1","","     707.1","0","","","","","","","","","","","         0","0","       102","0","         4","0","       254","0","        74","0","","","","","  -13.9","0,0109,+","","","","","","","   37.2","0,0708,+","-1.7","0,1031","-2.8","0,1103","-6.1","0,1202","-11.1","0,1210","-11.1","0,1210","-0.6","0,0503","-2.8","0,0424","-12.8","0,0308","-12.8","0,0308","-12.8","0,0308","    1830.2","2","","","    1830.2","0","","","","","","","","","","","","","","","     15.25","0","     24.26","0","      6.24","0","",""
"USC00299156","1968","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2016.3","3","","","    2016.3","0","","","","","","","","","","","","","","","","","","","","","",""
"USC00299156","1969","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    896.7","","     896.7","0","        67","0","        42","0","         4","0","","","","","         0","0","       106","0","         1","0","       232","0","        84","0","","","","","  -16.1","0,1230, ","","","","","  52.8"," ,0,0506, ","   39.4","0,0731,+","-1.1","0,1012","-5.0","0,1013","-5.0","0,1013","-7.2","0,1119","-16.1","0,1230","0.0","0,0330","-5.0","0,0326","-5.0","0,0326","-11.1","0,0313","-11.1","0,0313","","","","","","","","","","","","","","","","","    560.9"," ,0","","","     15.35","0","     23.52","0","      7.19","0","",""
"USC00299156","1970","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    856.2","","     856.2","0","        43","0","        27","0","         4","0","        8","","         7","0","         0","0","       110","0","         1","0","       231","0","        85","0","","","","","  -16.7","0,0106, ","   229"," ,0,0328, ","   229"," ,0,0328, ","  38.1"," ,0,0801, ","   37.8","0,0711,+","-1.1","0,0926","-2.2","0,1008","-6.1","0,1115","-8.9","0,1123","-8.9","0,1123","0.0","0,0501","-2.2","0,0404","-4.4","0,0329","-7.8","0,0317","-9.4","0,0203","    2057.6","6","","","    2057.6","0","","","","","","","","","","","    358.7"," ,0","      572"," ,0","     15.14","0","     23.76","0","      6.53","0","",""
"USC00299156","1971","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    752.7","","     752.7","0","        55","0","        40","0","         4","0","","","","","         2","0","        96","0","         6","0","       244","0","        75","0","","","","","  -22.2","0,0105, ","","","",""," 112.0"," ,0,0621, ","   37.8","0,0712, ","0.0","0,1020","-2.2","0,1107","-7.8","0,1203","-7.8","0,1203","","","-3.9","0,0406","-3.9","0,0406","-5.6","0,0320","-6.7","0,0319","-14.4","0,0303","    1910.4","4","","","    1910.4","0","","","","","","","","","","","    484.4"," ,0","","","     15.05","0","     23.64","0","      6.46","0","",""
"USC00299156","1972","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    806.7","","     806.7","0","        44","0","        32","0","         6","0","","","","","         0","0","       108","0","         3","0","       239","0","        65","0","","","","","  -17.2","0,1206, ","","","","","  74.2"," ,0,0828, ","   36.7","0,0801,+","0.0","0,1019","-2.8","0,1031","-5.6","0,1114","-7.2","0,1121","-17.2","0,1206","-0.6","0,0415","-2.2","0,0401","-5.0","0,0302","-8.9","0,0211","-8.9","0,0211","    1715.0","0","","","    1715.0","0","","","","","","","","","","","    496.5"," ,0","","","     15.36","0","     23.91","0","      6.80","0","",""
"USC00299156","1973","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    740.8","","     740.8","0","        47","0","        29","0","         1","0","","","","","         0","0","       106","0","         4","0","       223","0","        71","0","","","","","  -16.1","0,0111, ","","","","","  43.2"," ,0,0722, ","   39.4","0,0707,+","-1.1","0,1031","-2.8","0,1103","-5.6","0,1128","-8.3","0,1204","-9.4","0,1206","0.0","0,0427","-4.4","0,0410","-4.4","0,0410","-10.0","0,0408","-10.0","0,0408","    2341.7","7","","","    2341.7","0","","","","","","","","","","","    340.5"," ,0","","","     14.65","0","     23.17","0","      6.13","0","",""
"USC00299156","1974","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    866.6","","     866.6","0","        47","0","        29","0","         3","0","","","","","         0","0","        93","0","         3","0","       229","0","        99","0","","","","","  -16.7","0,0104, ","","","","","  29.5"," ,0,1012, ","   38.9","0,0622,+","0.0","0,1105","-3.9","0,1114","-8.3","0,1129","-8.3","0,1129","-9.4","0,1130","-1.7","0,0416","-3.3","0,0405","-8.3","0,0324","-8.3","0,0324","-8.9","0,0323","    1660.1","1","","","    1660.1","0","","","","","","","","","","","    323.8"," ,0","","","     15.65","0","     24.27","0","      7.02","0","",""
"USC00299156","1975","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    746.6","","     746.6","0","        45","0","        29","0","         1","0","","","","","         1","0","       111","0","         1","0","       238","0","        80","0","","","","","  -18.3","0,0112, ","","","","","  34.3"," ,0,0722, ","   37.2","0,0824,+","0.0","0,1024","-3.9","0,1025","-6.7","0,1112","-6.7","0,1112","-8.9","0,1122","-0.6","0,0430","-2.8","0,0403","-5.6","0,0402","-8.3","0,0329","-8.9","0,0328","    2121.7","7","","","    2121.7","0","","","","","","","","","","","    272.3"," ,0","","","     14.80","0","     23.58","0","      6.02","0","",""
"USC00299156","1976","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    793.9","","     793.9","0","        44","0","        24","0","         4","0","","","         0","0","         1","0","       107","0","         4","0","       235","0","        78","0","","","","","  -18.9","0,1128, ","","","     0"," ,0,1231,+","  52.1"," ,0,0716, ","   39.4","0,0621, ","-1.7","0,1008","-2.2","0,1019","-7.2","0,1113","-7.2","0,1113","-9.4","0,1114","-3.9","0,0331","-3.9","0,0331","-5.0","0,0316","-7.2","0,0313","-10.6","0,0305","    1754.8","8","","","    1754.8","0","","","","","","","","","","","    326.6"," ,0","        0"," ,0","     15.19","0","     24.14","0","      6.24","0","",""
"USC00299156","1977","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","   1074.4","","    1074.4","0","        52","0","        30","0","         1","0","","","","","         2","0","        98","0","         1","0","       248","0","       108","0","","","","","  -21.1","0,0109, ","","","","","  29.2"," ,0,0811, ","   41.7","0,0617, ","-3.9","0,1102","-3.9","0,1102","-8.3","0,1121","-8.3","0,1121","-11.1","0,1209","-1.1","0,0405","-5.0","0,0404","-5.0","0,0404","-7.2","0,0306","-8.9","0,0131","    2135.6","6","","","    2135.6","0","","","","","","","","","","","    277.1"," ,0","","","     16.26","0","     25.03","0","      7.49","0","",""
"USC00299156","1978","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    947.3","","     947.3","0","        67","0","        38","0","         2","0","","","","","         1","0","        95","0","        11","0","       219","0","        92","0","","","","","  -23.3","0,1209, ","","","","","  37.1"," ,0,0502, ","   41.1","0,0624, ","-1.7","0,1111","-2.2","0,1114","-4.4","0,1128","-7.8","0,1203","-10.6","0,1207","-0.6","0,0503","-5.6","0,0316","-5.6","0,0316","-9.4","0,0304","-9.4","0,0304","    1853.2","2","","","    1853.2","0","","","","","","","","","","","    376.1"," ,0","","","     15.11","0","     23.24","0","      6.97","0","",""
"USC00299156","1979","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    778.8","","     778.8","0","        57","0","        40","0","         3","0","","","","","         2","0","       114","0","         6","0","       212","0","        93","0","","","","","  -23.3","0,0102, ","","","","","  35.1"," ,0,1030, ","   37.8","0,0701, ","-1.1","0,1022","-2.8","0,1101","-5.0","0,1113","-7.2","0,1121","-8.9","0,1122","-2.8","0,0413","-2.8","0,0413","-5.0","0,0404","-7.2","0,0304","-8.9","0,0217","    2246.8","8","","","    2246.8","0","","","","","","","","","","","    454.0"," ,0","","","     14.29","0","     22.94","0","      5.64","0","",""
"USC00299156","1980","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    960.8","","     960.8","0","        51","0","        30","0","         2","0","","","","","         0","0","       118","0","         4","0","       231","0","        93","0","","","","","  -14.4","0,0208, ","","","","","  91.9"," ,0,0814, ","   41.7","0,0627, ","0.0","0,1019","-3.3","0,1024","-5.6","0,1029","-7.2","0,1118","-13.9","0,1126","-0.6","0,0415","-2.8","0,0414","-5.0","0,0324","-6.7","0,0305","-10.6","0,0302","    2162.9","9","","","    2162.9","0","","","","","","","","","","","    429.3"," ,0","","","     15.36","0","     24.39","0","      6.32","0","",""
"USC00299156","1981","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    769.5","","     769.5","0","        54","0","        31","0","         3","0","        2","","         0","0","         1","0","        91","0","         1","0","       228","0","        70","0","","","","","  -18.3","0,0211, ","    25"," ,0,0118,+","     0"," ,0,1231,+","  50.8"," ,0,0811, ","   41.1","0,0622,+","-0.6","0,1026","-2.8","0,1109","-6.7","0,1201","-6.7","0,1201","-8.9","0,1217","-1.7","0,0404","-2.8","0,0319","-4.4","0,0309","-7.8","0,0308","-18.3","0,0211","    1765.3","3","","","    1765.3","0","","","","","","","","","","","    383.7"," ,0","        0"," ,0","     15.50","0","     23.84","0","      7.16","0","",""
"USC00299156","1982","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    727.2","","     727.2","0","        57","0","        33","0","         4","0","","","        11","0","         3","0","        97","0","        14","0","       209","0","        63","0","","","","","  -18.9","0,1229,+","","","   203"," ,0,1127, ","  60.2"," ,0,0728, ","   38.3","0,0719,+","-1.1","0,1029","-4.4","0,1103","-4.4","0,1103","-6.7","0,1212","-9.4","0,1228","-1.1","0,0422","-2.2","0,0406","-4.4","0,0307","-10.6","0,0306","-10.6","0,0306","    2016.3","3","      27.8","0,0,2","    2016.3","0","      42.2","0,0,2","      -6.1","0,0,2","      -1.1","0,0,2","      11.8","0,0,2","      22.9","0,0,2","    389.6"," ,0","      736"," ,0","     14.14","0","     21.94","0","      6.34","0","",""
"USC00299156","1983","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    799.3","","     799.3","0","        57","0","        30","0","         2","0","       35","","        10","0","         4","0","       114","0","        16","0","       205","0","        85","0","","","","","  -20.6","0,1229, ","   330"," ,0,0204, ","   241"," ,0,0201, ","  27.9"," ,0,1020, ","   38.9","0,0905, ","0.0","0,1109","-2.8","0,1110","-5.6","0,1124","-8.3","0,1127","-14.4","0,1218","0.0","0,0415","-2.2","0,0414","-5.6","0,0408","-8.3","0,0405","-13.9","0,0207","    2429.0","0","      26.7","0,0,2","    2429.0","0","      40.0","0,0,2","      -5.6","0,0,2","      -3.3","0,0,2","      11.4","0,0,2","      20.2","0,0,2","    343.4"," ,0","     1011"," ,0","     13.74","0","     21.61","0","      5.86","0","",""
"USC00299156","1984","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    722.4","","     722.4","0","        70","0","        45","0","         6","0","       15","","         6","0","         1","0","       122","0","         7","0","       196","0","        64","0","","","","","  -18.9","0,0119, ","   102"," ,0,1214,+","   102"," ,0,1214, ","  35.6"," ,0,0429, ","   36.7","0,0911,+","-1.7","0,1019","-2.8","0,1119","-5.6","0,1127","-7.8","0,1203","-13.3","0,1205","0.0","0,0423","-3.9","0,0404","-4.4","0,0323","-9.4","0,0306","-9.4","0,0306","    2401.3","3","      29.4","0,0,2","    2401.3","0","      43.3","0,0,2","      -2.2","0,0,2","      -1.7","0,0,2","      11.9","0,0,2","      21.8","0,0,2","    544.7"," ,0","      394"," ,0","     13.73","0","     21.33","0","      6.13","0","",""
"USC00299156","1985","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    815.0","","     815.0","0","        64","0","        43","0","         6","0","        7","","         2","0","         2","0","       106","0","        11","0","       204","0","        83","0","","","","","  -18.9","0,0202, ","    51"," ,0,0113,+","    51"," ,0,0330,+","  52.3"," ,0,0320, ","   38.9","0,0705, ","0.0","0,1102","-2.2","0,1111","-5.6","0,1115","-7.2","0,1120","-11.7","0,1201","-1.1","0,0405","-3.3","0,0331","-4.4","0,0304","-7.2","0,0214","-9.4","0,0211","    2324.1","1","      29.4","0,0,2","    2324.1","0","      42.8","0,0,2","      -3.9","0,0,2","      -1.7","0,0,2","      12.8","0,0,2","      22.2","0,0,2","    544.4"," ,0","      172"," ,0","     14.09","0","     21.85","0","      6.32","0","",""
"USC00299156","1986","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    722.9","","     722.9","0","        78","0","        45","0","         3","0","       14","","        10","0","         2","0","        91","0","         9","0","       216","0","        56","0","","","","","  -20.0","0,0211, ","   356"," ,0,0210, ","   254"," ,0,0207, ","  48.3"," ,0,1104, ","   38.9","0,0821,+","-1.1","0,1012","-2.8","0,1013","-8.9","0,1111","-8.9","0,1111","-8.9","0,1111","-1.1","0,0404","-3.9","0,0319","-6.1","0,0221","-12.2","0,0213","-12.2","0,0213","    2034.9","9","      30.6","0,0,2","    2034.9","0","      43.3","0,0,2","      -4.4","0,0,2","       0.0","0,0,2","      12.6","0,0,2","      22.4","0,0,2","    562.3"," ,0","      838"," ,0","     14.61","0","     22.22","0","      7.00","0","",""
"USC00299156","1987","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    679.0","","     679.0","0","        87","0","        43","0","         1","0","       35","","        11","0","         2","0","       115","0","        11","0","       214","0","        64","0","","","","","  -21.1","0,1215, ","   356"," ,0,0118, ","   241"," ,0,0219, ","  32.0"," ,0,0523, ","   38.9","0,0708, ","-2.8","0,1109","-2.8","0,1109","-7.2","0,1117","-7.2","0,1117","-21.1","0,1215","0.0","0,0410","-2.2","0,0403","-4.4","0,0331","-13.3","0,0330","-13.3","0,0330","    2400.9","9","      31.1","0,0,2","    2400.9","0","      44.4","0,0,2","      -2.2","0,0,2","       0.6","0,0,2","      11.9","0,0,2","      22.3","0,0,2","    402.1"," ,0","     1208"," ,0","     13.73","0","     21.67","0","      5.78","0","",""
"USC00299156","1988","35.2005","-103.6866","1245.4","TUCUMCARI 4 NE, NM US","    671.1","","     671.1","0","        68","0","        32","0","         6","0","","","         9","0","         0","0","       119","0","         4","0","       227","0","        62","0","","","","","  -15.6","0,0107, ","","","   305"," ,0,0401, ","  64.3"," ,0,0914, ","   38.9","0,0724, ","0.0","0,1105","-2.2","0,1119","-6.7","0,1120","-6.7","0,1120","-8.9","0,1130","-1.7","0,0411","-2.2","0,0404","-6.1","0,0402","-8.3","0,0318","-10.6","0,0314","    2343.9","9","      28.9","0,0,2","    2343.9","0","      42.8","0,0,2","      -7.2","0,0,2","      -1.7","0,0,2","      12.0","0,0,2","      22.3","0,0,2","    496.5"," ,0","      646"," ,0","     13.98","0","     22.26","0","      5.70","0","",""
