"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00026410","1958","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       212","0","       143","0","        18","0","       85","","        15","0","         1","0","       177","0","        32","0","         2","0","         0","0","        97"," ","","","         2"," ","  -19.4","0,0112, ","   813"," ,0,0105, ","   267"," ,0,1229, "," 117.3"," ,0,0727, ","   24.4","0,0606, ","0.0","0,0908","-2.2","0,0928","-5.6","0,1006","-7.2","0,1007","-8.9","0,1022","-0.6","0,0528","-2.2","0,0513","-7.2","0,0422","-7.2","0,0422","-8.9","0,0308","    4913.3","3","    4913.3","0","   2053.1"," ,0","     1733"," ,0","      4.11","0","      8.16","0","      0.05","0","","","","","","","","","",""
"USW00026410","1959","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       215","0","       139","0","        17","0","      126","","        46","0","        13","0","       188","0","        46","0","        11","0","         0","0","        78"," ","","","         3"," ","  -23.3","0,0316, ","   635"," ,0,0308, ","   457"," ,0,0307, ","  86.1"," ,0,1023, ","   26.1","0,0612, ","0.0","0,0906","-2.8","0,1005","-5.6","0,1009","-6.7","0,1015","-10.6","0,1018","0.0","0,0523","-2.2","0,0507","-8.9","0,0413","-8.9","0,0413","-8.9","0,0413","    5476.8","8","    5476.8","0","   2101.8"," ,0","     4755"," ,0","      3.66","0","      8.04","0","     -0.72","0","","","","","","","","","",""
"USW00026410","1960","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       226","0","       150","0","        23","0","       84","","        31","0","         7","0","       176","0","        35","0","         6","0","         0","0","       124"," ","","","         2"," ","  -22.2","0,0115, ","   330"," ,0,0311, ","   363"," ,0,0309, "," 105.9"," ,0,0911, ","   25.6","0,0712,+","0.0","0,0901","-2.2","0,1007","-4.4","0,1106","-7.8","0,1120","-10.0","0,1122","-0.6","0,0601","-3.9","0,0421","-5.6","0,0417","-6.7","0,0411","-18.3","0,0314","    5169.9","9","    5169.9","0","   2257.4"," ,0","     3121"," ,0","      4.29","0","      8.41","0","      0.17","0","","","","","","","","","",""
"USW00026410","1961","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       214","0","       153","0","        25","0","      112","","        39","0","        14","0","       195","0","        41","0","         4","0","         0","0","       143"," ","","","         3"," ","  -24.4","0,1228, ","   356"," ,0,0203, ","   305"," ,0,0202, ","  72.4"," ,0,0804,+","   24.4","0,0618, ","0.0","0,0826","-2.2","0,0925","-4.4","0,1026","-8.9","0,1031","-8.9","0,1031","0.0","0,0604","-2.2","0,0505","-6.7","0,0421","-6.7","0,0421","-11.1","0,0326","    5112.2","2","    5112.2","0","   2429.7"," ,0","     3338"," ,0","      3.26","0","      7.74","0","     -1.22","0","","","","","","","","","",""
"USW00026410","1962","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       199","0","       139","0","        24","0","      112","","        23","0","        13","0","       183","0","        41","0","         0","0","         0","0","       108"," ","","","         2"," ","  -21.7","0,1207, ","   940"," ,0,0327, ","   279"," ,0,0324, ","  55.9"," ,0,0919, ","   20.0","0,0728,+","0.0","0,0901","-2.2","0,1003","-5.6","0,1111","-7.2","0,1115","-10.0","0,1124","0.0","0,0529","-2.2","0,0514","-6.7","0,0410","-6.7","0,0410","-20.6","0,0326","    5713.8","8","    5713.8","0","   1968.3"," ,0","     3130"," ,0","      3.64","0","      7.93","0","     -0.65","0","","","","","","","","","",""
"USW00026410","1963","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       215","0","       165","0","        26","0","       72","","        23","0","         9","0","       162","0","        35","0","         8","0","         0","0","       140"," ","","","","","  -23.3","0,0109,+","   330"," ,0,0105,+","   262"," ,0,0102, ","  87.1"," ,0,1006, ","   25.6","0,0831, ","0.0","0,1002","-3.3","0,1024","-5.0","0,1111","-7.2","0,1113","-10.6","0,1116","-0.6","0,0518","-2.8","0,0430","-6.1","0,0420","-10.0","0,0419","-10.0","0,0419","    5150.2","2","    5150.2","0","   2367.1"," ,0","     2271"," ,0","      4.32","0","      8.53","0","      0.10","0","","","","","","","","","",""
"USW00026410","1964","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       217","0","       162","0","        24","0","      169","","        52","0","        29","0","       193","0","        59","0","        16","0","         0","0","        91"," ","","","","","  -30.6","0,1214, ","   711"," ,0,0218, ","   615"," ,0,0205, ","  99.6"," ,0,1118, ","   25.6","0,0602, ","-1.1","0,0924","-2.2","0,1015","-5.0","0,1024","-11.7","0,1031","-11.7","0,1031","-1.7","0,0521","-2.2","0,0511","-4.4","0,0510","-6.7","0,0429","-10.6","0,0325","    5349.8","8","    5349.8","0","   2443.5"," ,0","     5103"," ,0","      2.75","0","      7.30","0","     -1.81","0","","","","","","","","","",""
"USW00026410","1965","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       220","0","       148","0","        27","0","       98","","        38","0","        31","0","       209","0","        70","0","         3","0","         0","0","       148"," ","        15"," ","         2"," ","  -27.8","0,0105, ","   330"," ,0,0225, ","   152"," ,0,0403, "," 126.0"," ,0,1010, ","   25.0","0,0730, ","-0.6","0,0826","-2.2","0,1003","-5.6","0,1015","-6.7","0,1017","-9.4","0,1020","-0.6","0,0615","-4.4","0,0520","-4.4","0,0520","-7.2","0,0407","-11.7","0,0316","    5913.7","7","    5913.7","0","   2395.8"," ,0","     2677"," ,0","      1.81","0","      6.03","0","     -2.41","0","","","","","","","","","",""
"USW00026410","1966","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       214","0","       155","0","        26","0","      163","","        39","0","        28","0","       209","0","        85","0","         6","0","         0","0","       152"," ","        22"," ","         1"," ","  -27.8","0,0112, ","   940"," ,0,0321, ","   330"," ,0,0311, "," 112.0"," ,0,0821, ","   23.3","0,0717, ","0.0","0,0908","-3.9","0,1011","-4.4","0,1020","-12.8","0,1022","-12.8","0,1022","-2.2","0,0528","-2.2","0,0528","-4.4","0,0430","-6.7","0,0414","-15.0","0,0319","    6175.6","6","    6175.6","0","   2489.9"," ,0","     3662"," ,0","      1.82","0","      6.22","0","     -2.58","0","","","","","","","","","",""
"USW00026410","1967","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","","","","","","","      137","","        29","0","        13","0","       180","0","        41","0","         5","0","         0","0","       133"," ","        17"," ","         2"," ","  -22.2","0,0115,+","   457"," ,0,0108, ","   221"," ,0,0105, ","","","   23.9","0,0828, ","-0.6","0,0921","-2.2","0,0929","-5.0","0,1107","-6.7","0,1110","-10.0","0,1124","0.0","0,0526","-2.2","0,0508","-4.4","0,0429","-7.2","0,0415","-10.0","0,0330","    5581.1","1","    5581.1","0","","","     2060"," ,0","      3.86","0","      8.13","0","     -0.41","0","","","","","","","","","",""
"USW00026410","1968","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      1.1","","       1.1","0","       216","0","       156","0","        27","0","      104","","        37","0","        23","0","       156","0","        52","0","        10","0","         0","0","        92"," ","        10"," ","         1"," ","  -29.4","0,0204, ","   711"," ,0,1213, ","   460"," ,0,1128, ","  87.6"," ,0,0210, ","   28.9","0,0805, ","0.0","0,0921","-2.8","0,0922","-5.6","0,1031","-8.9","0,1113","-8.9","0,1113","-1.1","0,0504","-2.8","0,0429","-6.7","0,0420","-6.7","0,0420","-12.2","0,0411","    5100.4","4","    5100.4","0","   2251.3"," ,0","     3760"," ,0","      3.75","0","      8.02","0","     -0.52","0","","","","","","","","","",""
"USW00026410","1969","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.3","","       0.3","0","       207","0","       143","0","        26","0","      114","","        26","0","        34","0","       135","0","        51","0","         7","0","         0","0","        94"," ","        15"," ","","","  -28.3","0,0114, ","  1016"," ,0,0210, ","   203"," ,0,0320, ","  72.1"," ,0,1229, ","   28.9","0,0614, ","0.0","0,0813","-2.2","0,1020","-4.4","0,1023","-7.2","0,1025","-10.6","0,1111","-0.6","0,0517","-2.8","0,0424","-5.0","0,0404","-10.6","0,0319","-10.6","0,0319","    5572.2","2","    5572.2","0","   2095.9"," ,0","     1893"," ,0","      3.79","0","      7.87","0","     -0.29","0","","","","","","","","","",""
"USW00026410","1970","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.3","","       0.3","0","       248","0","       185","0","        22","0","       94","","        34","0","        19","0","       146","0","        41","0","         4","0","         0","0","       131"," ","        14"," ","         1"," ","  -26.7","0,1231,+","   483"," ,0,1231,+","   297"," ,0,1225, ","  67.1"," ,0,0413, ","   28.3","0,0726, ","-1.1","0,0910","-2.2","0,0922","-5.6","0,1022","-8.9","0,1023","-8.9","0,1023","-2.8","0,0504","-2.8","0,0504","-4.4","0,0409","-6.7","0,0408","-13.9","0,0130","    4850.9","9","    4850.9","0","   2502.1"," ,0","     3594"," ,0","      4.07","0","      7.72","0","      0.42","0","","","","","","","","","",""
"USW00026410","1971","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","","","","","       233","0","       155","0","        35","0","      183","","        46","0","","","","","        63","0","        11","0","         0","0","       119"," ","         9"," ","","","","","   610"," ,0,0318, ","   429"," ,0,0412, "," 112.5"," ,0,0412, ","   28.9","0,0710,+","","","","","","","","","","","","","","","","","","","","","    5530.3","3","    5530.3","0","   2694.5"," ,0","     4994"," ,0","","","      6.74","0","","","","","","","","","","","",""
"USW00026410","1972","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       198","0","       137","0","        19","0","      189","","        48","0","        37","0","       213","0","        84","0","        11","0","         0","0","       150"," ","        13"," ","","","  -34.4","0,0110, ","  2515"," ,0,0317, ","   328"," ,0,0313, ","  94.7"," ,0,0912, ","   28.3","0,0706, ","-2.8","0,0917","-2.8","0,0917","-6.7","0,0922","-6.7","0,0922","-8.9","0,1102","-1.1","0,0522","-2.2","0,0513","-7.2","0,0502","-7.2","0,0502","-12.2","0,0423","","","","","   2040.2"," ,0","     5471"," ,0","      1.26","0","      5.65","0","     -3.13","0","","","","","","","","","",""
"USW00026410","1973","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       239","0","       154","0","        19","0","      150","","        34","0","        31","0","       191","0","        76","0","         3","0","         0","0","       131"," ","         9"," ","","","  -30.0","0,0116, ","   889"," ,0,0217, ","   401"," ,0,0202, ","  46.5"," ,0,1218, ","   21.7","0,0816,+","-0.6","0,0911","-2.2","0,0923","-5.0","0,1020","-6.7","0,1021","-9.4","0,1023","-0.6","0,0527","-2.8","0,0513","-4.4","0,0419","-14.4","0,0319","-14.4","0,0319","    5813.8","8","    5813.8","0","   1829.4"," ,0","     3042"," ,0","      1.78","0","      6.06","0","     -2.50","0","","","","","","","","","",""
"USW00026410","1974","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       206","0","       141","0","        24","0","      120","","        31","0","        21","0","       172","0","        67","0","        16","0","         0","0","       143"," ","        16"," ","","","  -25.0","0,0121, ","   737"," ,0,0221, ","   325"," ,0,1202, ","  66.3"," ,0,0926, ","   26.1","0,0813, ","-1.1","0,0909","-2.2","0,0928","-6.1","0,0930","-7.2","0,1003","-11.1","0,1116","-0.6","0,0522","-2.2","0,0430","-4.4","0,0422","-6.7","0,0403","-16.1","0,0316","    5906.0","0","    5906.0","0","   2098.0"," ,0","     3466"," ,0","      3.65","0","      7.92","0","     -0.61","0","","","","","","","","","",""
"USW00026410","1975","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.3","","       0.3","0","       213","0","       152","0","        17","0","      174","","        44","0","        31","0","       175","0","        68","0","         8","0","         0","0","       124"," ","         9"," ","","","  -29.4","0,0104, ","   762"," ,0,0326,+","   389"," ,0,1219, "," 106.7"," ,0,0911, ","   28.9","0,0708, ","0.0","0,0830","-2.2","0,1006","-5.6","0,1020","-7.8","0,1027","-8.9","0,1028","-1.7","0,0514","-3.3","0,0428","-4.4","0,0424","-10.6","0,0404","-10.6","0,0404","    5314.8","8","    5314.8","0","   2018.3"," ,0","     3873"," ,0","      2.38","0","      6.64","0","     -1.88","0","","","","","","","","","",""
"USW00026410","1976","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       239","0","       190","0","        37","0","      142","","        45","0","        17","0","       156","0","        35","0","         7","0","         0","0","       142"," ","         3"," ","","","  -22.2","0,0228,+","   711"," ,0,0405, ","   267"," ,0,0318, "," 117.6"," ,0,1130, ","   28.3","0,0731, ","0.0","0,0905","-2.8","0,1001","-12.2","0,1027","-12.2","0,1027","-12.2","0,1027","0.0","0,0602","-2.8","0,0517","-6.1","0,0423","-6.7","0,0415","-10.6","0,0407","    5813.6","6","    5813.6","0","   3215.6"," ,0","     4161"," ,0","      4.02","0","      8.09","0","     -0.06","0","","","","","","","","","",""
"USW00026410","1977","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.8","","       0.8","0","       229","0","       153","0","        21","0","      108","","        31","0","        17","0","       138","0","        40","0","        17","0","         0","0","       152"," ","        11"," ","         2"," ","  -23.3","0,1206,+","   457"," ,0,1219,+","   305"," ,0,0329, ","  70.6"," ,0,0907, ","   30.0","0,0820, ","-0.6","0,0925","-2.2","0,1001","-5.0","0,1102","-7.8","0,1107","-14.4","0,1108","0.0","0,0521","-2.2","0,0513","-4.4","0,0428","-6.7","0,0331","-9.4","0,0324","    4404.1","1","    4404.1","0","   2276.7"," ,0","     2346"," ,0","      5.09","0","      9.39","0","      0.79","0","","","","","","","","","",""
"USW00026410","1978","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       235","0","       168","0","        19","0","       84","","        25","0","         9","0","       143","0","        29","0","        15","0","         0","0","       171"," ","        17"," ","         1"," ","  -20.6","0,1216, ","   330"," ,0,1230,+","   203"," ,0,1203, ","  66.3"," ,0,0912, ","   25.0","0,0822, ","0.0","0,0917","-2.2","0,0921","-4.4","0,1101","-7.2","0,1108","-15.0","0,1116","-2.2","0,0527","-2.2","0,0527","-4.4","0,0413","-6.7","0,0322","-10.0","0,0306","    5028.0","0","    5028.0","0","   2287.9"," ,0","     1449"," ,0","      4.69","0","      8.80","0","      0.58","0","","","","","","","","","",""
"USW00026410","1979","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      1.7","","       1.7","0","       214","0","       162","0","        28","0","      129","","        28","0","        29","0","       165","0","        63","0","        11","0","         0","0","       181"," ","        11"," ","         2"," ","  -26.7","0,0212,+","   787"," ,0,0218,+","   302"," ,0,1220, ","  92.2"," ,0,1030, ","   30.0","0,0702, ","-0.6","0,0929","-2.8","0,1018","-5.0","0,1103","-7.2","0,1105","-8.9","0,1205","0.0","0,0612","-3.3","0,0427","-4.4","0,0417","-8.3","0,0330","-10.6","0,0301","    5538.6","6","    5538.6","0","   2514.7"," ,0","     2277"," ,0","      3.43","0","      7.56","0","     -0.71","0","","","","","","","","","",""
"USW00026410","1980","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       236","0","       181","0","        33","0","      121","","        30","0","        21","0","       134","0","        47","0","        15","0","         0","0","       175"," ","         7"," ","         3"," ","  -26.7","0,1220,+","  1041"," ,0,0117, ","   229"," ,0,0320, ","  66.5"," ,0,1009, ","   26.1","0,0604, ","0.0","0,0904","-2.2","0,0905","-4.4","0,1031","-6.7","0,1109","-9.4","0,1130","-1.7","0,0512","-3.9","0,0417","-5.0","0,0415","-8.3","0,0323","-11.7","0,0320","    4952.9","9","    4952.9","0","   2849.5"," ,0","     2325"," ,0","      4.49","0","      8.47","0","      0.49","0","","","","","","","","","",""
"USW00026410","1981","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","","","","","       249","0","       182","0","        44","0","       71","","        27","0","","","","","","","","","","","       195"," ","        11"," ","         4"," ","","","   686"," ,0,1205, ","   584"," ,0,1203, "," 193.3"," ,0,0807, ","","","","","","","","","","","","","","","","","","","","","","","    4684.8","8","    4684.8"," ","   3540.1"," ,0","     2594"," ,0","","","","","","","","","","","","","","","",""
"USW00026410","1982","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","","","","","       206","0","       132","0","        27","0","      117","","        17","0","","","","","        56","0","         8","0","         0","0","       175"," ","        13"," ","","","","","   381"," ,0,0225,+","   213"," ,0,1130, ","  91.4"," ,0,0309, ","   23.9","0,0812, ","","","","","","","","","","","","","","","","","","","","","","","","","   2244.6"," ,0","     1266"," ,0","","","      7.10","0","","","","","","","","","","","",""
"USW00026410","1983","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","","","","","       206","0","       130","0","        15","0","       80","","        21","0","","","","","","","","","","","       144"," ","         5"," ","","","","","   686"," ,0,0115, ","   229"," ,0,0106, ","  86.4"," ,0,1010, ","","","","","","","","","","","","","","","","","","","","","","","    4993.0","0","    4993.0","0","   1817.9"," ,0","     1555"," ,0","","","","","","","","","","","","","","","",""
"USW00026410","1984","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       207","0","       144","0","        13","0","      112","","        28","0","         5","0","       166","0","        35","0","         8","0","         0","0","       114"," ","         9"," ","         2"," ","  -24.4","0,0125, ","   483"," ,0,0208, ","   229"," ,0,0205, ","  56.6"," ,0,1022, ","   24.4","0,0806, ","-1.7","0,0828","-2.8","0,1004","-4.4","0,1015","-7.8","0,1027","-9.4","0,1028","0.0","0,0516","-2.2","0,0507","-5.0","0,0423","-7.2","0,0322","-18.9","0,0210","","","","","   1736.3"," ,0","     1996"," ,0","      4.62","0","      8.84","0","      0.39","0","","","","","","","","","",""
"USW00026410","1985","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","","","","","","","      133","","        39","0","        22","0","       193","0","        51","0","         5","0","         0","0","       144"," ","        10"," ","         2"," ","  -23.3","0,1116,+","   711"," ,0,0414, ","   307"," ,0,0311, ","","","   26.1","0,0630, ","-1.1","0,0910","-3.3","0,0917","-5.6","0,1014","-7.8","0,1020","-9.4","0,1025","-1.7","0,0522","-2.8","0,0512","-4.4","0,0510","-6.7","0,0423","-8.9","0,0412","    5436.1","1","    5436.1","0","","","     2925"," ,0","      2.73","0","      6.91","0","     -1.45","0","","","","","","","","","",""
"USW00026410","1986","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       229","0","       169","0","        27","0","       89","","        33","0","         6","0","       157","0","        29","0","        10","0","         0","0","       170"," ","         7"," ","         1"," ","  -20.6","0,0331,+","   635"," ,0,0301, ","   279"," ,0,0329,+"," 110.5"," ,0,1011, ","   27.2","0,0615, ","0.0","0,0906","-3.3","0,0926","-5.6","0,1027","-7.2","0,1028","-8.9","0,1029","-2.8","0,0519","-2.8","0,0519","-6.7","0,0425","-6.7","0,0425","-10.6","0,0411","    5525.1","1","    5525.1","0","   2620.1"," ,0","     3310"," ,0","      4.58","0","      8.80","0","      0.36","0","","","","","","","","","",""
"USW00026410","1987","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.8","","       0.8","0","       278","0","       193","0","        22","0","       57","","        25","0","         5","0","       137","0","        21","0","        13","0","         0","0","       167"," ","         8"," ","         3"," ","  -19.4","0,1215, ","   330"," ,0,1215,+","   432"," ,0,1211, ","  88.4"," ,0,1019, ","   29.4","0,0726, ","-1.1","0,0901","-2.2","0,0914","-6.7","0,1031","-6.7","0,1031","-9.4","0,1205","-1.1","0,0514","-3.9","0,0428","-5.6","0,0427","-7.2","0,0418","-10.6","0,0314","    4768.7","7","    4768.7","0","   2919.1"," ,0","     2327"," ,0","      5.04","0","      8.86","0","      1.22","0","","","","","","","","","",""
"USW00026410","1988","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       265","0","       198","0","        26","0","      128","","        42","0","         5","0","       145","0","        27","0","         2","0","         0","0","       199"," ","         4"," ","         1"," ","  -18.9","0,0128, ","   356"," ,0,0121,+","   188"," ,0,0322, ","  93.7"," ,0,0920, ","   23.9","0,0603, ","0.0","0,0906","-3.3","0,1017","-5.0","0,1021","-8.3","0,1102","-9.4","0,1103","-1.1","0,0516","-3.3","0,0502","-5.6","0,0406","-8.9","0,0326","-8.9","0,0326","    4853.7","7","    4853.7","0","   2837.2"," ,0","     2575"," ,0","      4.86","0","      8.61","0","      1.11","0","","","","","","","","","",""
"USW00026410","1989","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       209","0","       164","0","        47","0","      127","","        27","0","        28","0","       173","0","        64","0","        18","0","         0","0","       197"," ","        21"," ","","","  -30.0","0,0122,+","   864"," ,0,0129, ","   257"," ,0,0114, "," 157.5"," ,0,0924, ","   26.7","0,0716, ","-0.6","0,0915","-2.2","0,1003","-5.6","0,1011","-7.2","0,1013","-11.1","0,1107","-0.6","0,0526","-2.8","0,0416","-6.7","0,0409","-6.7","0,0409","-8.9","0,0402","    5473.4","4","    5473.4","0","   3530.5"," ,0","     2363"," ,0","      3.41","0","      7.95","0","     -1.13","0","","","","","","","","","",""
"USW00026410","1990","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      1.1","","       1.1","0","       205","0","       157","0","        38","0","","","        37","0","        32","0","       183","0","        63","0","         8","0","         0","0","       192"," ","        12"," ","         1"," ","  -25.6","0,0211,+","","","   432"," ,0,0217, ","  86.9"," ,0,0914, ","   29.4","0,0813, ","-2.2","0,1003","-2.2","0,1003","-4.4","0,1004","-6.7","0,1016","-10.6","0,1107","0.0","0,0525","-2.2","0,0522","-4.4","0,0511","-6.7","0,0401","-9.4","0,0323","    5165.4","4","    5165.4","0","   2859.5"," ,0","     3985"," ,0","      3.02","0","      7.55","0","     -1.50","0","","","","","","","","","",""
"USW00026410","1991","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","       165"," ","        11"," ","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026410","1992","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       231","0","       184","0","        35","0","      121","","        40","0","        15","0","       194","0","        41","0","         8","0","         0","0","       162"," ","         5"," ","         4"," ","  -22.2","0,1221, ","   406"," ,0,0329,+","   348"," ,0,1202, ","  99.8"," ,0,1202, ","   25.6","0,0610, ","-1.7","0,0910","-3.3","0,0911","-4.4","0,0912","-8.3","0,1013","-8.9","0,1016","0.0","0,0520","-2.8","0,0518","-4.4","0,0517","-7.2","0,0407","-8.9","0,0329","    5138.1","1","    5138.1","0","   3202.6"," ,0","     4453"," ,0","      3.41","0","      7.58","0","     -0.75","0","","","","","","","","","",""
"USW00026410","1993","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       231","0","       168","0","        42","0","      109","","        32","0","         9","0","       138","0","        29","0","        17","0","         0","0","       165"," ","        11"," ","         4"," ","  -27.2","0,0124, ","   813"," ,0,0123,+","   457"," ,0,0323, ","  96.3"," ,0,0920, ","   27.2","0,0808, ","-2.8","0,0918","-2.8","0,0918","-5.0","0,1023","-6.7","0,1115","-15.6","0,1120","-2.2","0,0510","-2.2","0,0510","-5.6","0,0410","-7.2","0,0326","-9.4","0,0320","    5340.2","2","    5340.2","0","   3040.7"," ,0","     3693"," ,0","      5.03","0","      9.26","0","      0.80","0","","","","","","","","","",""
"USW00026410","1994","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","","","","","       226","0","       161","0","        30","0","      105","","        32","0","","","","","","","","","","","       169"," ","        14"," ","         2"," ","","","   305"," ,0,1228,+","   203"," ,0,1220, ","  62.2"," ,0,0916,+","","","","","","","","","","","","","","","","","","","","","","","    4850.5","5","    4850.5","0","   2575.3"," ,0","     2041"," ,0","","","","","","","","","","","","","","","",""
"USW00026410","1995","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      2.5","","       2.5","0","       215","0","       156","0","        17","0","       74","","        12","0","        11","0","       147","0","        47","0","         9","0","         0","0","       197"," ","        12"," ","","","  -22.2","0,1207,+","   457"," ,0,0316, ","   381"," ,0,0315, ","  81.0"," ,0,0921, ","   31.7","0,0716, ","-1.1","0,1003","-3.3","0,1013","-5.6","0,1014","-6.7","0,1016","-8.9","0,1107","-0.6","0,0602","-4.4","0,0414","-4.4","0,0414","-15.6","0,0325","-15.6","0,0325","","","","","   2029.0"," ,0","     1202"," ,0","      4.45","0","      8.74","0","      0.15","0","","","","","","","","","",""
"USW00026410","1996","60.48604","-145.4445","14.7","CORDOVA AIRPORT, AK US","","","      0.0","","       0.0","0","       154","0","       103","0","        16","0","","","","","        23","0","       198","0","        68","0","        15","0","         0","0","       137"," ","        13"," ","         1"," ","  -24.4","0,0115,+","","","","","  53.6"," ,0,0918, ","   27.2","0,0716, ","0.0","0,0907","-2.2","0,0920","-4.4","0,0929","-8.3","0,1015","-8.9","0,1016","-1.7","0,0518","-2.2","0,0503","-4.4","0,0413","-6.7","0,0408","-10.0","0,0321","    5314.4","4","    5314.4","0","   1382.3"," ,0","","","      2.92","0","      7.93","0","     -2.08","0","","","","","","","","","",""
