"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00512156","1940","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        79","6","        65","6","        12","6","","","","","","","","","","","","","","","","","","","","","",""," 140.2"," ,6,0318, ","","","","","","","   1059.7"," ,6","","","","","","","",""
"USC00512156","1941","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        58","6","        44","6","         6","6","","","","","","","","","","","","","","","","","","","","","","","  58.4"," ,6,0916,+","","","","","","","    602.5"," ,6","","","","","","","",""
"USC00512156","1942","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        69","6","        57","6","        10","6","","","","","","","","","","","","","","","","","","","","","","","  83.8"," ,6,0803, ","","","","","","","    916.6"," ,6","","","","","","","",""
"USC00512156","1943","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","       114","6","        95","6","        16","6","","","","","","","","","","","","","","","","","","","","","",""," 107.7"," ,6,0504, ","","","","","","","   1573.7"," ,6","","","","","","","",""
"USC00512156","1944","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","       103","6","        81","6","        14","6","","","","","","","","","","","","","","","","","","","","","","","  65.5"," ,6,0323, ","","","","","","","   1075.8"," ,6","","","","","","","",""
"USC00512156","1945","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        85","6","        82","6","        20","6","","","","","","","","","","","","","","","","","","","","","","","  68.6"," ,6,0930, ","","","","","","","   1372.6"," ,6","","","","","","","",""
"USC00512156","1947","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        99","6","        80","6","        18","6","","","","","","","","","","","","","","","","","","","","","","","  59.4"," ,6,1027, ","","","","","","","   1163.8"," ,6","","","","","","","",""
"USC00512156","1948","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        96","6","        76","6","        12","6","","","","","","","","","","","","","","","","","","","","","","","  86.9"," ,6,0208, ","","","","","","","    987.7"," ,6","","","","","","","",""
"USC00512156","1950","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","       119","0","        85","0","        12","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 203.2"," ,0,1117, ","","","","","","","   1367.1"," ,0","        0"," ,0","","","","","",""
"USC00512156","1951","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","       153","0","        98","0","        11","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  95.3"," ,0,0314, ","","","","","","","   1453.6"," ,0","        0"," ,0","","","","","",""
"USC00512156","1952","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        78","0","        46","0","        11","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  77.5"," ,0,0120, ","","","","","","","    803.4"," ,0","        0"," ,0","","","","","",""
"USC00512156","1953","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","       116","0","        83","0","         4","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  65.8"," ,0,1228, ","","","","","","","    923.7"," ,0","        0"," ,0","","","","","",""
"USC00512156","1954","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        65","0","        49","0","         8","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  48.3"," ,0,0920, ","","","","","","","    744.7"," ,0","        0"," ,0","","","","","",""
"USC00512156","1955","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","       110","0","        65","0","        17","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.5"," ,0,1221, ","","","","","","","   1153.8"," ,0","        0"," ,0","","","","","",""
"USC00512156","1956","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","   1403.3"," ,0","        0"," ,0","","","","","",""
"USC00512156","1957","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        84","0","        62","0","         7","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.5"," ,0,1012, ","","","","","","","    692.8"," ,0","        0"," ,0","","","","","",""
"USC00512156","1958","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        92","0","        53","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  90.7"," ,0,0308, ","","","","","","","    771.9"," ,0","        0"," ,0","","","","","",""
"USC00512156","1959","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        85","0","        56","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 206.8"," ,0,0119, ","","","","","","","    965.5"," ,0","        0"," ,0","","","","","",""
"USC00512156","1960","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","    593.2"," ,0","        0"," ,0","","","","","",""
"USC00512156","1961","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        64","0","        54","0","        14","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  97.8"," ,0,1103, ","","","","","","","   1005.1"," ,0","        0"," ,0","","","","","",""
"USC00512156","1962","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","        49","0","        49","0","         7","0","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 106.7"," ,0,0119, ","","","","","","","    871.5"," ,0","        0"," ,0","","","","","",""
"USC00512156","1963","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1964","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1966","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1968","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1969","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1970","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1971","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1972","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1973","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1974","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1981","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1982","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1983","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1984","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1986","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1987","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1988","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1989","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1990","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1991","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1992","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1993","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1994","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1995","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1996","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1997","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1998","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","1999","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2000","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2001","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2002","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2003","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2004","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2005","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2006","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2007","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2008","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00512156","2009","19.7532","-155.9715","597.4","HUEHUE 92.1, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","        0"," ,0","","","","","",""
