"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN003080100","1914","26.9","94.2","87.0","PET JORHAT, IN","       143","I","       100","I","        21","I","","","","","","","","","","","",""," 103.6"," ,I,0716, ","","","   1782.7"," ,I","","","","","",""
"IN003080100","1916","26.9","94.2","87.0","PET JORHAT, IN","       164","I","       119","I","        25","I","","","","","","","","","","","",""," 101.3"," ,I,0525, ","","","   2000.0"," ,I","","","","","",""
"IN003080100","1917","26.9","94.2","87.0","PET JORHAT, IN","       151","I","       118","I","        29","I","","","","","","","","","","","","","  82.6"," ,I,0626, ","","","   2276.2"," ,I","","","","","",""
"IN003080100","1918","26.9","94.2","87.0","PET JORHAT, IN","       142","I","       113","I","        31","I","","","","","","","","","","","",""," 100.8"," ,I,0929, ","","","   2452.5"," ,I","","","","","",""
"IN003080100","1919","26.9","94.2","87.0","PET JORHAT, IN","       156","I","       122","I","        33","I","","","","","","","","","","","","","  95.5"," ,I,0612, ","","","   2413.2"," ,I","","","","","",""
"IN003080100","1920","26.9","94.2","87.0","PET JORHAT, IN","       154","I","       124","I","        24","I","","","","","","","","","","","","","  86.4"," ,I,0515, ","","","   2196.7"," ,I","","","","","",""
"IN003080100","1921","26.9","94.2","87.0","PET JORHAT, IN","       177","I","       137","I","        25","I","","","","","","","","","","","","","  88.9"," ,I,0809, ","","","   2232.0"," ,I","","","","","",""
"IN003080100","1922","26.9","94.2","87.0","PET JORHAT, IN","       132","I","       111","I","        23","I","","","","","","","","","","","","","  74.9"," ,I,0812, ","","","   1953.0"," ,I","","","","","",""
"IN003080100","1924","26.9","94.2","87.0","PET JORHAT, IN","       148","I","       119","I","        21","I","","","","","","","","","","","",""," 104.9"," ,I,0609, ","","","   1945.5"," ,I","","","","","",""
"IN003080100","1925","26.9","94.2","87.0","PET JORHAT, IN","       164","I","       121","I","        27","I","","","","","","","","","","","",""," 121.9"," ,I,0811, ","","","   2180.9"," ,I","","","","","",""
"IN003080100","1926","26.9","94.2","87.0","PET JORHAT, IN","       158","I","       124","I","        23","I","","","","","","","","","","","",""," 149.4"," ,I,0909, ","","","   2310.8"," ,I","","","","","",""
"IN003080100","1927","26.9","94.2","87.0","PET JORHAT, IN","       171","I","       126","I","        25","I","","","","","","","","","","","","","  81.8"," ,I,0904, ","","","   2186.3"," ,I","","","","","",""
"IN003080100","1928","26.9","94.2","87.0","PET JORHAT, IN","       160","I","       128","I","        37","I","","","","","","","","","","","","","  72.6"," ,I,0410, ","","","   2508.0"," ,I","","","","","",""
"IN003080100","1930","26.9","94.2","87.0","PET JORHAT, IN","       174","I","       125","I","        21","I","","","","","","","","","","","","","  81.5"," ,I,0810, ","","","   1877.7"," ,I","","","","","",""
"IN003080100","1931","26.9","94.2","87.0","PET JORHAT, IN","       174","I","       130","I","        27","I","","","","","","","","","","","",""," 106.2"," ,I,0614, ","","","   2261.3"," ,I","","","","","",""
"IN003080100","1932","26.9","94.2","87.0","PET JORHAT, IN","       190","I","       135","I","        23","I","","","","","","","","","","","",""," 134.9"," ,I,0614, ","","","   2326.7"," ,I","","","","","",""
"IN003080100","1933","26.9","94.2","87.0","PET JORHAT, IN","       157","I","       118","I","        28","I","","","","","","","","","","","","","  77.5"," ,I,0815, ","","","   2131.4"," ,I","","","","","",""
"IN003080100","1934","26.9","94.2","87.0","PET JORHAT, IN","       169","I","       140","I","        36","I","","","","","","","","","","","",""," 131.1"," ,I,0511, ","","","   2696.6"," ,I","","","","","",""
"IN003080100","1935","26.9","94.2","87.0","PET JORHAT, IN","       152","I","       120","I","        30","I","","","","","","","","","","","","","  71.1"," ,I,0624, ","","","   2105.2"," ,I","","","","","",""
"IN003080100","1936","26.9","94.2","87.0","PET JORHAT, IN","       149","I","       114","I","        31","I","","","","","","","","","","","","","  90.9"," ,I,0910, ","","","   2145.6"," ,I","","","","","",""
"IN003080100","1937","26.9","94.2","87.0","PET JORHAT, IN","       144","I","       103","I","        30","I","","","","","","","","","","","","","  74.2"," ,I,0812, ","","","   2028.0"," ,I","","","","","",""
"IN003080100","1939","26.9","94.2","87.0","PET JORHAT, IN","       141","I","       116","I","        16","I","","","","","","","","","","","",""," 114.3"," ,I,0624, ","","","   1661.5"," ,I","","","","","",""
"IN003080100","1945","26.9","94.2","87.0","PET JORHAT, IN","       122","I","       114","I","        29","I","","","","","","","","","","","",""," 114.3"," ,I,0906, ","","","   2305.7"," ,I","","","","","",""
"IN003080100","1952","26.9","94.2","87.0","PET JORHAT, IN","       132","I","       103","I","        35","I","","","","","","","","","","","",""," 163.8"," ,I,0728, ","","","   2453.6"," ,I","","","","","",""
"IN003080100","1953","26.9","94.2","87.0","PET JORHAT, IN","       144","I","       111","I","        32","I","","","","","","","","","","","",""," 100.3"," ,I,0819, ","","","   2058.3"," ,I","","","","","",""
"IN003080100","1954","26.9","94.2","87.0","PET JORHAT, IN","       168","I","       119","I","        29","I","","","","","","","","","","","","","  61.7"," ,I,1007,+","","","   2032.9"," ,I","","","","","",""
"IN003080100","1955","26.9","94.2","87.0","PET JORHAT, IN","       146","I","       120","I","        39","I","","","","","","","","","","","",""," 116.8"," ,I,0821, ","","","   2792.6"," ,I","","","","","",""
"IN003080100","2017","26.9","94.2","87.0","PET JORHAT, IN","","","","","","","         0","S","         0","S","","","","","","","    7.6","S,0115, ","","","","","","","","","","","     19.55","S"
"IN003080100","2019","26.9","94.2","87.0","PET JORHAT, IN","","","","","","","         0","S","         0","S","         0","S","       332","S","        87","S","    6.4","S,1231,+","","","   36.8","S,0812,+","","","     23.98","S","     28.87","S","     19.09","S"
