"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00511004","2000","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.8","","       0.8","0","       132","0","        61","0","        11","0","        0","","         0","0","         0","0","         0","0","         0","0","        22","0","         0","0","","","","","    0.6","0,0103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  81.3"," ,0,0116, ","   23.9","0,0503, ","","","","","","","    2098.5","5","    2098.5","0","    949.2"," ,0","        0"," ,0","     12.73","0","     17.42","0","      8.04","0"
"USC00511004","2001","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      1.6","","       1.6","0","       123","0","        54","0","         9","0","        0","","         0","0","         0","0","         0","0","         0","0","        57","0","         0","0","","","","","    0.6","0,0206, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 152.4"," ,0,1127, ","   23.3","0,1124,+","","","","","","","    2122.9","9","    2122.9","0","   1033.0"," ,0","        0"," ,0","     12.73","0","     17.39","0","      8.07","0"
"USC00511004","2002","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","   1082.2"," ,0","        0"," ,0","","","","","",""
"USC00511004","2003","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      1.4","","       1.4","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","        40","0","         0","0","","","","","    1.7","0,0217, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   23.3","0,0824,+","","","","","","","","","","","    828.5"," ,0","        0"," ,0","     12.68","0","     17.45","0","      7.92","0"
"USC00511004","2004","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","","","","","       133","0","        79","0","        13","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 139.7"," ,0,0323, ","","","","","","","","","","","","","   1757.3"," ,0","        0"," ,0","","","","","",""
"USC00511004","2005","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.0","","       0.0","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","        23","0","         0","0","","","","","    1.7","0,0315, ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   23.3","0,1229,+","","","","","","","    2007.5","5","    2007.5","0","   1158.4"," ,0","        0"," ,0","     12.57","0","     17.36","0","      7.78","0"
"USC00511004","2006","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","","","","","       134","0","        56","0","        13","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.2"," ,0,1203, ","","","","","","","","","    1986.3","3","    1986.3"," ","   1118.3"," ,0","        0"," ,0","","","","","",""
"USC00511004","2007","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","   1090.0"," ,0","        0"," ,0","","","","","",""
"USC00511004","2008","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","    963.9"," ,0","        0"," ,0","","","","","",""
"USC00511004","2009","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","    865.6"," ,0","        0"," ,0","","","","","",""
"USC00511004","2010","20.7603","-156.247","2122.0","HALEAKALA RANGER STATION 338, HI US","      0.6","","       0.6","0","","","","","","","        0","","         0","0","         0","0","         0","0","         0","0","        43","0","         0","0","","","","","    1.7","0,1117,+","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   24.4","0,0612, ","","","","","","","    1860.0","0","    1860.0","0","    643.8"," ,0","        0"," ,0","     12.55","0","     17.31","0","      7.79","0"
