"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00488995","1992","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    199.1","","     199.1","0","        61","0","        37","0","         0","0","       54","","         8","0","        17","0","       190","0","        19","0","       167","0","        24","0","","","","","  -27.8","0,1205, ","   152"," ,0,1216,+","   127"," ,0,1124, ","  21.3"," ,0,0522, ","   36.1","0,0707, ","-1.7","0,0918","-6.7","0,1008","-6.7","0,1008","-6.7","0,1008","-8.9","0,1016","-0.6","0,0527","-5.0","0,0426","-5.0","0,0426","-13.9","0,0401","-13.9","0,0401","    3351.1","1","      19.4","0,0,2","","","","","    3351.1","0","      28.3","0,0,2","","","","","     -11.1","0,0,2","","","","","      -6.1","0,0,2","","","","","       5.2","0,0,2","","","","","      10.8","0,0,2","","","","","    299.9"," ,0","      784"," ,0","      8.76","0","     18.05","0","     -0.53","0"
"USC00488995","1993","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    185.0","","     185.0","0","        89","0","        44","0","         3","0","      118","","        21","0","        30","0","       191","0","        50","0","       138","0","        17","0","","","","","  -33.3","0,0217, ","   254"," ,0,0227,+","   152"," ,0,0318, ","  35.8"," ,0,0603, ","   36.1","0,0801, ","-5.0","0,0914","-5.0","0,0914","-5.0","0,0914","-8.9","0,1027","-8.9","0,1027","-2.8","0,0511","-2.8","0,0511","-5.0","0,0424","-7.8","0,0419","-10.0","0,0317","    4247.5","5","","","","","","","    4247.5","0","      29.4","0,0,2","","","","","","","","","","","      -7.8","0,0,2","","","","","","","","","","","       9.0","0,0,2","","","","","    451.5"," ,0","     1481"," ,0","      6.79","0","     14.86","0","     -1.28","0"
"USC00488995","1994","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    356.6","","     356.6","0","        66","0","        35","0","         0","0","       46","","        17","0","         9","0","       179","0","        21","0","       170","0","        47","0","","","         1"," ","  -27.2","0,0209, ","   178"," ,0,1215,+","   152"," ,0,1214, ","  20.8"," ,0,0715, ","   38.3","0,0627, ","-1.1","0,0922","-3.9","0,1023","-5.0","0,1024","-6.7","0,1025","-11.1","0,1115","0.0","0,0502","-2.8","0,0429","-4.4","0,0428","-6.7","0,0427","-11.1","0,0401","    3787.6","6","","","","","","","    3787.6","0","      27.8","0,0,2","","","","","","","","","","","      -5.0","0,0,2","","","","","","","","","","","      11.3","0,0,2","","","","","    259.4"," ,0","      907"," ,0","      9.50","0","     18.31","0","      0.69","0"
"USC00488995","1995","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    344.0","","     344.0","0","        64","0","        35","0","         1","0","       46","","        10","0","        14","0","       197","0","        24","0","       141","0","        46","0","","","","","  -31.7","0,0104, ","   152"," ,0,1206, ","   152"," ,0,1206, ","  41.1"," ,0,0508, ","   40.6","0,0730, ","0.0","0,0920","-6.1","0,0922","-6.1","0,0922","-6.7","0,0923","-8.9","0,1020","0.0","0,0523","-2.2","0,0504","-6.7","0,0427","-6.7","0,0427","-10.6","0,0331","    3766.1","1","      24.4","0,0,2","","","","","    3766.1","0","      28.9","0,0,2","","","","","      -8.3","0,0,2","","","","","      -3.9","0,0,2","","","","","       8.1","0,0,2","","","","","      10.8","0,0,2","","","","","    335.1"," ,0","      688"," ,0","      8.54","0","     17.27","0","     -0.20","0"
"USC00488995","1996","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    346.2","","     346.2","0","        68","0","        31","0","         1","0","       36","","        14","0","        32","0","       189","0","        37","0","       157","0","        43","0","","","","","  -33.3","0,0203, ","   152"," ,0,1116, ","   152"," ,0,1116, ","  37.8"," ,0,0527, ","   39.4","0,0813, ","-3.9","0,0926","-3.9","0,0926","-8.3","0,1018","-8.3","0,1018","-11.1","0,1108","0.0","0,0510","-2.2","0,0505","-8.3","0,0429","-8.3","0,0429","-16.7","0,0327","    3926.1","1","      26.1","0,0,2","","","","","    3926.1","0","      31.7","0,0,2","","","","","     -10.6","0,0,2","","","","","     -10.0","0,0,2","","","","","       8.5","0,0,2","","","","","      11.2","0,0,2","","","","","    266.8"," ,0","      876"," ,0","      8.29","0","     17.15","0","     -0.56","0"
"USC00488995","1997","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    339.0","","     339.0","0","        72","0","        32","0","         5","0","       35","","         9","0","        10","0","       188","0","        31","0","       160","0","        42","0","","","","","  -23.9","0,0112, ","   254"," ,0,1025, ","   254"," ,0,1025, ","  75.4"," ,0,0525, ","   38.9","0,0718,+","0.0","0,0925","-2.2","0,1009","-11.7","0,1025","-11.7","0,1025","-11.7","0,1025","-0.6","0,0519","-3.9","0,0512","-4.4","0,0414","-13.9","0,0413","-13.9","0,0413","    3780.6","6","      23.9","0,0,1","      24.4","0,0,2","      26.1","0,0,3","    3780.6","0","      30.0","0,0,1","      28.3","0,0,2","      28.3","0,0,3","     -11.7","0,0,1","     -17.8","0,0,2","      -9.4","0,0,3","      -9.4","0,0,1","      -8.9","0,0,2","      -6.7","0,0,3","       7.2","0,0,1","       8.6","0,0,2","       9.1","0,0,3","      11.2","0,0,1","      11.2","0,0,2","      11.2","0,0,3","    480.1"," ,0","      712"," ,0","      8.68","0","     17.12","0","      0.24","0"
"USC00488995","1998","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    360.1","","     360.1","0","        66","0","        41","0","         0","0","       45","","         8","0","        16","0","       176","0","        18","0","       152","0","        52","0","","","","","  -35.0","0,1222, ","   152"," ,0,1222,+","   127"," ,0,1220,+","  22.1"," ,0,0811, ","   40.6","0,0719, ","0.0","0,1006","-2.2","0,1013","-5.0","0,1021","-7.8","0,1110","-10.0","0,1111","-1.1","0,0606","-5.6","0,0502","-5.6","0,0502","-7.8","0,0420","-17.8","0,0312","    3653.7","7","      24.4","0,0,1","      25.6","0,0,2","","","    3653.7","0","      30.6","0,0,1","      31.7","0,0,2","","","      -8.3","0,0,1","      -5.6","0,0,2","","","      -6.7","0,0,1","      -5.0","0,0,2","","","       7.7","0,0,1","       9.3","0,0,2","","","      11.4","0,0,1","      11.6","0,0,2","","","    398.4"," ,0","      757"," ,0","      9.31","0","     17.94","0","      0.67","0"
"USC00488995","1999","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    303.7","","     303.7","0","        70","0","        36","0","         1","0","       12","","         6","0","         0","0","       189","0","         6","0","       177","0","        40","0","","","","","  -17.2","0,1209, ","   127"," ,0,0402, ","   127"," ,0,0402, ","  33.3"," ,0,0902, ","   38.3","0,0714, ","-1.7","0,0913","-6.1","0,0929","-6.1","0,0929","-10.0","0,1017","-10.0","0,1017","-2.8","0,0512","-2.8","0,0512","-8.3","0,0417","-8.3","0,0417","-8.9","0,0403","    3315.2","2","","","","","","","    3315.2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    317.1"," ,0","      289"," ,0","     10.01","0","     19.11","0","      0.90","0"
"USC00488995","2000","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    421.9","","     421.9","0","        76","0","        34","0","         2","0","       51","","        20","0","        18","0","       185","0","        26","0","       162","0","        67","0","","","","","  -25.0","0,1212, ","   152"," ,0,0106, ","   114"," ,0,0218, ","  40.1"," ,0,0419, ","   38.3","0,0716,+","0.0","0,0923","-4.4","0,0925","-4.4","0,0925","-6.7","0,1006","-9.4","0,1104","-3.3","0,0513","-3.3","0,0513","-10.0","0,0416","-10.0","0,0416","-10.0","0,0416","    3243.2","2","      25.0","0,0,1","      26.7","0,0,2","","","    3243.2","0","      31.7","0,0,1","      28.3","0,0,2","","","      -7.8","0,0,1","      -6.7","0,0,2","","","      -6.1","0,0,1","      -4.4","0,0,2","","","       7.3","0,0,1","       9.4","0,0,2","","","      10.7","0,0,1","      11.6","0,0,2","","","    352.4"," ,0","     1115"," ,0","      9.25","0","     18.08","0","      0.41","0"
"USC00488995","2001","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    446.4","","     446.4","0","        58","0","        26","0","         1","0","       36","","        14","0","         7","0","       193","0","        16","0","       160","0","        60","0","","","","","  -27.2","0,0209, ","   127"," ,0,1127,+","   114"," ,0,1126, ","  41.1"," ,0,0710, ","   38.3","0,0722,+","-1.1","0,0909","-5.0","0,1006","-5.0","0,1006","-6.7","0,1016","-8.9","0,1025","-0.6","0,0525","-6.1","0,0423","-6.1","0,0423","-8.9","0,0319","-8.9","0,0319","    3912.9","9","      26.7","0,0,1","      26.7","0,0,2","","","    3912.9","0","      30.0","0,0,1","      29.4","0,0,2","","","      -7.8","0,0,1","      -4.4","0,0,2","","","      -4.4","0,0,1","      -3.9","0,0,2","","","       7.6","0,0,1","       9.3","0,0,2","","","      10.6","0,0,1","      11.3","0,0,2","","","    312.8"," ,0","      711"," ,0","      9.45","0","     18.50","0","      0.40","0"
"USC00488995","2002","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    408.7","","     408.7","0","        49","0","        24","0","         2","0","       35","","        12","0","        13","0","       196","0","        25","0","       149","0","        61","0","","","","","  -24.4","0,0102, ","   178"," ,0,0315,+","   178"," ,0,0314, ","  42.4"," ,0,0806, ","   39.4","0,0630, ","-3.3","0,0922","-3.3","0,0922","-8.3","0,1013","-8.3","0,1013","-12.2","0,1030","0.0","0,0525","-2.2","0,0513","-5.6","0,0509","-7.8","0,0425","-10.0","0,0404","    3730.3","3","","","","","","","    3730.3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    243.9"," ,0","      629"," ,0","      8.70","0","     17.90","0","     -0.50","0"
"USC00488995","2003","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    395.1","","     395.1","0","        72","0","        45","0","         0","0","       49","","        16","0","        15","0","       185","0","        21","0","       161","0","        57","0","","","","","  -30.0","0,0224, ","   203"," ,0,1209, ","   203"," ,0,1209, ","  23.6"," ,0,0319, ","   40.0","0,0724,+","-0.6","0,0915","-3.3","0,1001","-6.1","0,1014","-7.2","0,1025","-9.4","0,1105","-1.7","0,0521","-3.9","0,0520","-7.2","0,0408","-7.2","0,0408","-11.7","0,0329","    3660.6","6","      25.6","0,3,1","      27.2","0,3,2","","","    3660.6","0","      32.2","0,3,1","      29.4","0,3,2","","","      -6.7","0,3,1","      -3.9","0,3,2","","","      -5.0","0,3,1","      -2.8","0,3,2","","","       7.4","0,3,1","       9.5","0,3,2","","","      10.5","0,3,1","      11.5","0,3,2","","","    386.5"," ,0","     1184"," ,0","      9.20","0","     18.26","0","      0.14","0"
"USC00488995","2004","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","    274.7","","     274.7","0","        70","0","        35","0","         2","0","       37","","        11","0","        12","0","       166","0","        13","0","       159","0","        43","0","","","","","  -30.0","0,0107,+","   178"," ,0,1129, ","   152"," ,0,1128, ","  39.4"," ,0,0905, ","   38.9","0,0721,+","-0.6","0,1002","-2.8","0,1026","-7.8","0,1030","-7.8","0,1030","-10.6","0,1102","-1.1","0,0514","-2.8","0,0502","-5.6","0,0413","-9.4","0,0412","-9.4","0,0412","    3518.0","0","      24.4","0,3,1","      24.4","0,3,2","","","    3518.0","0","      27.2","0,3,1","      26.7","0,3,2","","","      -7.2","0,3,1","      -5.6","0,3,2","","","      -3.9","0,3,1","      -3.9","0,3,2","","","       7.0","0,3,1","       9.3","0,3,2","","","      10.3","0,3,1","      11.2","0,3,2","","","    311.7"," ,0","      559"," ,0","      9.46","0","     18.39","0","      0.54","0"
"USC00488995","2005","42.0802","-104.2236","1249.1","TORRINGTON EXPERIMENTAL FARM, WY US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
