"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN001090500","2005","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","","","","","         0","S","       353","S","       205","S","","","","","   45.4","S,0613,+","","","","","     34.43","S","",""
"IN001090500","2006","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","","","","","         0","S","       355","S","       239","S","","","","","   43.4","S,0510, ","","","","","     34.08","S","",""
"IN001090500","2007","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","","","","","         0","S","       352","S","       249","S","","","","","   45.0","S,0517, ","","","","","     34.37","S","",""
"IN001090500","2008","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","","","","","         0","S","       353","S","       244","S","","","","","   43.2","S,0529,+","","","","","     34.15","S","",""
"IN001090500","2009","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","","","","","         0","S","       356","S","       265","S","","","","","   44.8","S,0512, ","","","","","     35.29","S","",""
"IN001090500","2010","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","","","","","         0","S","       357","S","       243","S","","","","","   47.2","S,0525, ","","","","","     34.90","S","",""
"IN001090500","2012","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","","","","","         0","S","       365","S","       261","S","","","","","   46.5","S,0524,+","","","","","     35.24","S","",""
"IN001090500","2013","18.767","79.433","156.0","RAMGUNDAM, IN","   3327.4","","    3327.4","S","","","","","","","         0","S","         0","S","         0","S","       365","S","       213","S","    9.4","S,1213, ","","","   46.8","S,0524,+","","","     27.84","S","     34.10","S","     21.59","S"
"IN001090500","2014","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","","","","","         0","S","       363","S","       235","S","","","","","   45.0","S,0524,+","","","","","     34.47","S","",""
"IN001090500","2015","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","","","","","         0","S","       361","S","       298","S","","","","","   46.8","S,0523,+","","","","","     35.27","S","",""
"IN001090500","2016","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","         0","S","         0","S","","","","","","","   10.4","S,0124, ","","","","","","","","","","","     21.95","S"
"IN001090500","2018","18.767","79.433","156.0","RAMGUNDAM, IN","","","","","","","","","","","         0","S","         0","S","","","","","","","    8.6","S,1231, ","","","","","","","","","","","     21.69","S"
